GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL
13073000063,13,073,000063,648.3550724637681,358.82608695652175,16.13768115942029,659.7463768115942,335.09420289855075,20.884057971014492,674.9347826086956,311.36231884057975,27.528985507246375,673.9855072463769,307.5652173913043,27.528985507246375
13073000064,13,073,000064,1469.9989320517718,1128.026703428981,48.1651026229283,1501.7878997829046,1066.3753720716327,61.651331357348226,1519.1273367271588,1000.8708325044502,84.77058061635383,1499.8612956779873,1002.7974366093673,81.88067445897812
13073000065,13,073,000065,1268,570,31,1268.9999999999998,543,47,1284,488,68,1270,501,56
13073000070,13,073,000070,934.6675547661338,361.1358792184725,17.64712847838958,932.776791000592,345.3795145056246,27.731201894612198,939.0793368857312,302.5222024866785,45.37833037300177,918.280935464772,308.1944937833037,46.6388395500296
13073000074,13,073,000074,863.6388609947003,636.1184758983576,21.268514424588915,848.6211660603021,618.7789050755945,43.07438566042863,859.8187334074078,563.7352345257437,70.98207970651214,847.877903201692,586.0098272237145,49.862561961870135
13073000075,13,073,000075,1041.3611390052997,636.8815241016424,33.731485575411085,1025.3788339396979,616.2210949244055,47.92561433957137,1043.1812665925922,580.2647654742563,51.01792029348786,1042.1220967983081,573.9901727762855,46.137438038129865
13073000076,13,073,000076,826.8810587211381,528.7268308168816,26.833880511383086,841.7887701163509,496.92371317376086,31.803117643120693,829.8626010001806,461.14520582525006,60.62469300719882,826.8810587211381,470.0898326623778,46.71082903833352
13073000080,13,073,000080,859.6147911583766,348.95080396184665,17.149758847687707,873.6979905182031,312.7733119942168,24.177491967629873,879.631431030342,287.5736335306332,43.33834406329444,863.6147911583768,295.62355314652905,38.26069132745638
13073000085,13,073,000085,548.3324452338662,211.86412078152753,10.35287152161042,547.2232089994079,202.62048549437537,16.268798105387802,550.9206631142688,177.4777975133215,26.621669626998223,538.719064535228,180.80550621669627,27.361160449970395
13073000090,13,073,000090,963,464,17,951,453,35,946,414,64,934,433,45
13073000100,13,073,000100,1003.0568104806207,605.0344880913788,24.001729985166246,1008.0565314507551,576.0325906882932,40.00318094046697,1016.0570337045131,530.0304700613152,57.00362738825181,1023.0562524208896,531.0304700613152,39.00345997033249
13073000105,13,073,000105,976.430251652816,373.05098677424365,11.795520830306117,980.5975930077823,349.46845720079523,14.73376092892793,1005.9062855978356,303.3452333926399,30.44126049928728,1000.0979020979021,305.2331260653563,22.659863454999673
13073000107,13,073,000107,1012,654,18,1038,615,20,1063,542,41,1048,549,40
13073000108,13,073,000108,937,478,22,949,435,37,957,390,61,951,401,49
13073000109,13,073,000109,1564.569748347184,742.9490132257564,25.204479169693887,1600.4024069922177,693.5315427992049,30.26623907107207,1626.0937144021646,603.6547666073601,61.55873950071272,1623.902097902098,598.7668739346437,54.34013654500033
13073000110,13,073,000110,507,321,19,506,303,25,501,286,44,492,283,42
13073000111,13,073,000111,825,512,35,832,486,42,834,443,80,823,459,60
13073000115,13,073,000115,767,528,28.000000000000004,764,509,36,758,472,67,749,476,54.00000000000001
13073000120,13,073,000120,1007,378,19,1001,351,32,990,319,57,977,332,49
13073000125,13,073,000125,984,649,24.999999999999996,971.9999999999999,631,39,969,577,78,966.9999999999999,576,56.99999999999999
13073000130,13,073,000130,1178.6036249014974,545.2955082742317,19.13317572892041,1177.6469661150513,520.4223798266352,29.656422379826633,1175.7336485421592,494.5925925925926,44.00630417651694,1158.5137903861307,504.1591804570528,31.569739952718678
13073000131,13,073,000131,842.6449275362319,257.17391304347825,15.86231884057971,846.2536231884058,237.90579710144928,16.115942028985508,849.0652173913044,213.63768115942028,29.471014492753625,837.0144927536232,214.43478260869566,39.471014492753625
13073000132,13,073,000132,1279.0246627765862,566.9366765672842,28.444254389464586,1283.9319177067666,541.4328484821851,39.23248115084082,1298.6437781210088,482.58227509153045,60.81188897789589,1276.0862111918075,497.2940044049097,54.926673864306295
13073000134,13,073,000134,1026.4536886288938,569.3883832607522,14.522137229264903,1033.543411661271,538.9214039696298,25.71981632239309,1037.8136951157376,489.8423677655708,51.11497785735498,1034.3990550942033,492.11278232090046,48.0069562461724
13073000135,13,073,000135,1139.5216485945198,499.67494017196367,28.03360838127051,1176.5246706319624,463.6457475481851,23.047702526766088,1185.5425267632534,415.5753571428987,45.07313316474913,1176.5147337139892,424.59321327418985,37.06636988952131
13073000136,13,073,000136,1017.9431895193794,617.9655119086212,30.998270014833754,1012.9434685492449,583.9674093117069,56.99681905953303,1021.9429662954869,545.9695299386848,64.99637261174819,1007.9437475791104,545.9695299386848,61.99654002966751
13073000137,13,073,000137,1186,565,15,1199,520,15,1215,474,39,1211,469,31
1307500000C,13,075,00000C,630.1597315436242,508.4805369127517,14.838926174496645,643.020134228188,470.8885906040269,30.667114093959732,626.2026845637585,467.92080536912755,40.55973154362416,602.4604026845637,468.910067114094,33.63489932885906
1307500000L,13,075,00000L,702,180,8,691,171,18,696,157,18,674,163,18
1307500000M,13,075,00000M,521,119,5,512,114,10,516,102,12,499,110,9
1307500000S,13,075,00000S,202.06008583690988,322.9184549356223,5.665236051502146,209.6137339055794,304.9785407725322,10.3862660944206,203.94849785407726,299.31330472103,10.3862660944206,195.45064377682402,301.20171673819743,8.49785407725322
130750000DB,13,075,0000DB,1249,404,19,1231,402,28,1231,373,44,1220,376,35
130750000EP,13,075,0000EP,17,260,5,23,242,9,19,248,2,16,248,4
130750000NL,13,075,0000NL,781.9305317369209,123.52634737349834,11.205518492249157,772.9298395106047,118.78893222605835,22.4989281473666,765.9385733404721,108.42114727692658,23.72262668424149,750.9533597298968,106.8190418382833,20.756294269680836
130750000RB,13,075,0000RB,807.3010072014766,145.50314558487216,7.302883662225896,791.8202283585715,143.44761407457256,16.540864679814923,789.4945730632942,134.1538390655672,14.549973333035481,782.0243074268194,131.27909002823068,16.429276696982306
13077000001,13,077,000001,3472.9101593516443,1208.0557694161714,63.112315559048014,3475.7068248198198,1118.2444129224368,109.42899574097763,3478.1825748679266,1016.606132433593,163.9588737211536,3438.9598693343437,1021.3194580753241,150.49644606452196
13077000002,13,077,000002,1767.554543795426,419.9431724240261,20.993610366564244,1759.5532186971097,385.952078324158,45.98854820223569,1743.555646070997,357.9594694864012,71.98266940709017,1733.558251230502,361.9591044320018,54.98663877901136
13077000003,13,077,000003,1276,263,16,1272,240,29,1260,230,38,1245,231,33
13077000004,13,077,000004,513,119,8,505,117,16,510,100,20,503,105,16
13077000005,13,077,000005,846,1317,25,849,1264,55,855,1188,85,846,1187,74
13077000006,13,077,000006,2817.5643188063864,719.1833435219501,52.399988024741184,2782.5682776532058,701.9308975884754,82.64103321580814,2738.4820993029307,633.348881209174,136.93232544152977,2705.297155971744,638.4247026872349,127.80654096488509
13077000007,13,077,000007,2431.323404255319,955.468085106383,46.19331306990882,2441.3562310030393,882.1398176291793,84.34650455927051,2466.4036474164136,787.8006079027356,130.55075987841946,2457.359878419453,802.8808510638298,106.45227963525836
13077000008,13,077,000008,3258.739574685295,1025.3978766403463,51.022471438159094,3229.746183931812,963.3767270514907,102.03767270514906,3202.7475057811157,871.3450026682073,169.0489084242286,3186.734287288081,876.3489682161177,149.04494287631817
13077000009,13,077,000009,1219,524,25,1201,502,48,1193,487,63,1157,508,57
13077000010,13,077,000010,1465,322,26,1452,304,47,1433,282,63,1429,284,53
13077000011,13,077,000011,1868.7786849278637,497.05259684136087,32.28181395095829,1832.325484886764,487.203906896906,52.54140017286085,1818.0418746335772,443.98663410919244,82.64967633921826,1779.713808922279,455.097782425008,77.6374866274607
13077000012,13,077,000012,1660.1993871297243,518.6672114402452,25.235342185903985,1627.8332992849846,496.7718079673136,63.44453524004086,1601.6110316649642,454.57568947906026,88.5491317671093,1586.3364657814095,458.6672114402452,72.53605720122574
13077000013,13,077,000013,1524,394,15,1495,376,44,1493,335,58,1488,338,46
13077000014,13,077,000014,2781.984521575985,757.1913696060037,49.554409005628514,2779.0112570356473,727.4587242026266,79.28705440900563,2765.136022514071,656.1003752345216,116.9484052532833,2741.3499061913694,665.0201688555347,102.08208255159475
13077000015,13,077,000015,949,769,20,919,748,49,913,714,65,898,722,51
13077000017,13,077,000017,868,1559,44,837,1512,78,846,1465,88,824,1484,67
13077000018,13,077,000018,3366.8202033036846,2552.4142312579415,90.13659466327827,3377.938373570521,2420.9815756035578,146.9186785260483,3366.8202033036846,2266.915501905972,239.04066073697587,3335.054002541296,2300.6670902160104,191.39135959339262
13077000019,13,077,000019,1227,795,29,1235,738,60,1227,701,83,1224,703,70
13077000020,13,077,000020,1028,478,26,1047,427,38,1053,369,72,1052,373,57
13077000021,13,077,000021,2403.2411054637864,1104.377382465057,70.6489834815756,2400.3211562897077,1044.4310673443456,98.05781448538755,2380.2411054637864,967.321791613723,146.72109275730622,2374.0123888182975,984.5648030495553,118.37801778907243
13077000022,13,077,000022,2273.676595744681,1220.5319148936169,52.80668693009118,2282.6437689969603,1130.8601823708207,94.65349544072949,2295.5963525835864,1038.1993920972645,150.44924012158054,2283.640121580547,1060.1191489361702,123.54772036474164
13077000023,13,077,000023,2188,689,58,2213,629,74,2216,550,123,2213,550,110.99999999999999
13077000024,13,077,000024,189,343,7,177,336,15,175,331,14,171,331,14
13077000025,13,077,000025,1118.2604253147051,601.6021233596537,33.977528561840906,1128.2538160681877,569.6232729485093,56.96232729485093,1130.2524942188843,521.6549973317927,73.95109157577139,1110.265712711919,527.6510317838823,67.95505712368181
13077000026,13,077,000026,2980.894841183917,915.1610131458192,49.59333185848089,2956.8641468774354,862.6305949402233,92.94183472806658,2899.310050206839,787.7332572811524,160.56913989332082,2867.31332920713,807.5121067572576,134.40015033963917
13077000027,13,077,000027,1004.5563184337116,316.4642737262271,16.452271111149418,1004.5563184337116,300.9797832686747,26.130077647119666,989.0718279761592,275.817486275152,43.55012941186611,990.0396086297562,269.0430216999728,38.711226143880985
13077000028,13,077,000028,5087.938691232529,3857.2083862770014,136.21442185514613,5104.740470139772,3658.5873570520966,222.02350698856418,5087.938691232529,3425.762706480305,361.23824650571794,5039.933608640406,3476.7681067344347,289.23062261753495
13079000002,13,079,000002,678.4184219921457,525.2588361299536,13.745091038914673,669.5822920385576,497.76865405212425,27.490182077829346,658.782577650839,478.1328097108176,34.362727597286685,647.001071046055,478.1328097108176,30.43555872902535
13079000003,13,079,000003,1028.1930721181147,181.38784781374218,15.772856331629756,1007.4911981828507,178.4304372515616,27.602498580352073,997.6331629755821,164.62918796138558,27.602498580352073,976.931289040318,166.6007950028393,29.574105621805792
13079000004,13,079,000004,1125,161,11,1095,163,28,1094,145,32,1085,145,26
13079000005,13,079,000005,1075.2810886312732,191.20806812867656,13.060628286855858,1045.195081099707,180.24353704660874,35.06929122876107,1041.2189847973943,175.96722168894138,36.1855460385439,1025.1553623438103,179.01697309803342,29.15035401642505
1307900001A,13,079,00001A,185.0561797752809,134.40922531046718,1.94795978710822,184.08219988172678,129.53932584269663,4.86989946777055,173.3684210526316,123.69544648137197,9.7397989355411,172.39444115907747,126.61738616203431,8.76581904198699
1307900001B,13,079,00001B,323.1868547408857,413.84782874050404,3.2336450905563474,315.8854779650567,404.7954871694055,11.410504264020133,298.7366054112526,392.5886096818489,16.41172328068003,295.4307589076706,387.61334559041546,17.441741594772836
130810ARABI,13,081,0ARABI,459,112,1,459,104,6,451,94,7,448,90,8
130810CONEY,13,081,0CONEY,624,88,3,627,81,4,620,69,9,621,66,9
130810CORDE,13,081,0CORDE,2488,2649,56,2559,2495,86,2450,2360,165,2426,2381,121
130810JAMES,13,081,0JAMES,832.6687898089172,108.56617126680821,3,838.6510969568294,98.55201698513801,4.010615711252654,841.654635527247,86.5307855626327,7.017692852087756,836.6687898089172,87.5237084217976,7.0070771408351025
130810LISTO,13,081,0LISTO,584,29,3,571,31,5,558,26,10,561,22,9
13083000960,13,083,000960,1599.1466332893997,300.388780273843,29.00084201099843,1560.1334944361831,299.354965219839,42.04164138939592,1502.1823192472161,274.34176281527385,56.03742556505764,1486.1911031021616,275.3144105052596,60.04310030782107
13083000974,13,083,000974,955.5845660837873,284.03644314214006,18.128538539456,930.9544000025055,272.26616296888267,37.22598632871451,907.8092722032842,255.9607475885299,44.38111093396294,903.8189398635724,246.98249982417823,47.34518635362137
13083001038,13,083,001038,533,121,8,505,120,25,498,113,27,489,115,29
13083001214,13,083,001214,731.1397683687485,198.29520669154383,11.04266246029826,709.0949012602362,194.30001876468336,24.047784468269498,697.9904874025464,178.27455052809594,29.068918698112043,688.9720358873126,176.28015060246182,33.07049470056473
13083001222,13,083,001222,1216,108,15,1152,120,44,1107,103,52,1093,105,53
13083001885,13,083,001885,402.1290322580645,58.27956989247312,5.827956989247312,378.81720430107526,65.07885304659499,10.684587813620071,372.0179211469534,53.422939068100355,16.512544802867385,372.0179211469534,53.422939068100355,15.54121863799283
13083001889,13,083,001889,629,191,20,635,182,25,628,161,35,617,160,35
13085000001,13,085,000001,1634,503.99999999999994,24,1642.9999999999998,461.99999999999994,33,1641,408,76,1626,419,66
13085000002,13,085,000002,6203,849,80,6088,775,204,6016,694,253,5951,680,263
13085000003,13,085,000003,5562.4698742956225,1133.3463372345036,93.02947550931947,5487.4551365409625,1052.3289986996099,181.04768097095794,5467.437798006068,899.3012570437797,259.0693541395752,5400.427828348505,928.3021239705245,253.06198526224534
13087000513,13,087,000513,2333.8560492043757,1593.3920920590433,36.824163839148156,2329.875045993556,1516.7579768238088,56.72914344261612,2270.160164462716,1452.0669311042145,101.5152668383064,2231.3454729819923,1471.9718768606674,79.61981947644347
13087000514,13,087,000514,1017.9914259927798,1106.8407039711192,20.124097472924188,1003.9237364620939,1037.389440433213,64.30460288808665,981.6304151624548,1013.4007220216606,72.36101083032491,960.3596570397112,1042.4345667870036,50.29332129963899
13087000694,13,087,000694,462,795,9,461,764,18,452,750,26,438,753,20
13087001277,13,087,001277,416.8163357400722,76.6403429602888,1.342509025270758,415.62951263537906,70.39485559566788,2.8407039711191335,399.8199458483754,67.4259927797834,5.996389891696751,390.0726534296029,74.51940433212997,3.80956678700361
13087001325,13,087,001325,388,115,1,380,117,5,384,105,10,378,106,9
13087001342,13,087,001342,315,98,0,306,101,3,299,88,10,289,95,6
13087001361,13,087,001361,558,200,5,559,190,6,549,184,14,542,178,12
13087001613,13,087,001613,492,122,5,472,132,8,470,115,11,464,119,8
13087001805,13,087,001805,774.3361890627722,673.1268610095486,10.7092296626569,768.5717049089711,634.4577271473102,26.12554969817811,743.3894745264538,635.1063540943414,31.127332439671935,720.2222165486936,638.074152020199,25.277292436913932
130890000AA,13,089,0000AA,201.76724173507063,1724.6682630270031,12.064997955983571,189.68438411088403,1688.6875851774887,39.175524020540585,185.75796968930555,1653.2955982329024,62.48465334094021,184.77636608391094,1655.4016827893158,40.30000497155929
130890000AB,13,089,0000AB,888.0937632280408,1072.6975230001615,38.91646827628493,1005.8410262178259,943.9738202401421,44.90361724186723,1014.8217496661993,826.2265572503569,95.79438344931675,1011.8281751834081,841.1944296643127,73.84150390884832
130890000AD,13,089,0000AD,1088.929475102096,1062.299309762053,30.5767672632344,1208.277432739466,936.046755437898,28.604171822658614,1209.2636695514643,832.4802719218452,77.92163121228437,1200.38658401361,837.412044761969,71.01711573655187
130890000AE,13,089,0000AE,550.2534242473879,2067.410405814722,42.803954171722346,598.9894431396547,1976.3722308320832,60.33486357106334,604.21579858043,1849.7996178701424,135.575999784154,588.3988511412175,1869.2886781696345,118.27142743586862
130890000AF,13,089,0000AF,94.73520827805784,1250.1140886176704,20.509684266383655,87.89864685592995,1220.814539665694,40.04271690103476,86.9219952241974,1184.6784292915893,65.4356593260812,89.85195011939507,1185.6550809233217,47.855929954895196
130890000AG,13,089,0000AG,987.455687187736,1469.905890775138,37.020289321234934,1133.5099748310402,1318.835700690866,39.03180488193584,1174.50832975094,1192.7594786462266,68.07567368460597,1145.5088781109735,1209.7633171664602,74.07019008427221
130890000AH,13,089,0000AH,1048,1715,33,1153,1573,50,1163,1424,126,1155,1430,109
130890000AI,13,089,0000AI,286.127809903663,2289.099943430178,38.073451756518786,305.74414106755444,2231.5377005747623,50.19681695811632,316.6310012127534,2121.8800401392446,125.4765429332786,319.7878047893073,2129.3909623011714,100.02012436553593
130890000BB,13,089,0000BB,256.60797064264415,3349.6534189851013,44.15530661685881,308.84162899646816,3251.320142617443,62.182203051072435,355.9041379042038,3090.9297380606304,144.42826197919956,359.92246796236674,3101.9708809159915,113.31399844219698
130890000BC,13,089,0000BC,446.99587986558475,1783.983556331551,32.9996958290029,488.9954927388612,1704.9842844984832,45.99957600406465,494.9954374350435,1626.9850034481128,99.99907826970576,500.9953821312259,1606.9851877941717,96.99910592161459
130890000BD,13,089,0000BD,478.4733040201005,1003.6228015075377,24.131909547738694,540.5854271356784,924.2666457286432,33.277010050251256,551.4864949748744,840.8775125628141,69.56061557788945,541.4007537688442,860.9434673366835,57.46827889447236
130890000BE,13,089,0000BE,615,1160,30,688,1071,38,716,978,62,699,982,62
130890000BF,13,089,0000BF,552.0094961354658,1392.307444735027,28.15747363499531,570.06781970398265,1349.0916475315148,42.16913834869866,574.079484417686,1277.8291914731894,93.33827669739732,547.061987347131,1304.8816826848545,73.26245605832551
130890000BG,13,089,0000BG,708.7834775869719,1496.5641472712027,28.541897119684535,783.9425361593512,1388.1059912242392,46.61837646173831,782.0396470173243,1300.57633071512,78.01633980735853,756.3525111138621,1306.2856281458899,73.25814944509007
130890000BH,13,089,0000BH,565,1361,30,560,1309,52,547,1248,104,513,1268,85
130890000BI,13,089,0000BI,1112,1631,50,1247,1484,58,1269,1310,137,1269,1320,121
130890000BJ,13,089,0000BJ,97.02818689690199,2412.102590147283,15.415693245302183,88.866937531742,2367.669121381412,39.899441340782126,84.33291010665313,2345.9057897409853,66.19680040629761,77.9852717115287,2366.7623158963943,44.433468765871
130890000BL,13,089,0000BL,57,1289,8,55,1270,15,48,1250,35,46,1262,23
130890000BM,13,089,0000BM,138.7067773167358,2717.6445366528355,17.125864453665283,128.68741355463348,2657.3250345781466,38.261410788381745,124.62932226832642,2631.0926694329182,63.42600276625173,113.70677731673582,2630.9280774550484,44.32918395573997
130890000BR,13,089,0000BR,176.9297330196131,2441.008612253196,24.610300607348577,188.15390385807086,2385.1409146715646,50.76160698814535,200.90757563201356,2273.198557854459,122.74097869370087,201.1145864552456,2298.0963428641385,87.51603768930683
130890000CA,13,089,0000CA,61,1280,10,58,1247,26,53,1237,40,53,1242,29
130890000CB,13,089,0000CB,64,1191,14,55,1171,31,58,1163,33,60,1151,28
130890000CC,13,089,0000CC,28,730,7,28,707,7,31,692,27,26,701,18
130890000CD,13,089,0000CD,93.21826771653542,2458.631811023622,33.014803149606294,83.50803149606298,2446.008503937008,47.58015748031496,78.65291338582676,2405.2255118110234,74.76881889763779,78.65291338582676,2413.9647244094485,62.14551181102362
130890000CE,13,089,0000CE,498.26933023844043,1130.2741916508103,33.158155267139385,529.5068197344937,1066.8843718007345,52.239531848093044,541.5127755170562,995.3673534561043,93.49098464737892,540.4747352401183,989.4222050333739,79.3874065216737
130890000CF,13,089,0000CF,181,2320,17,159,2281,52,163,2251,62,153,2272,48
130890000CG,13,089,0000CG,88.97181310309803,2408.8974098527174,21.584306754697817,84.133062468258,2365.330878618588,50.100558659217874,76.66708989334688,2344.0942102590147,65.80319959370239,75.0147282884713,2346.237684103606,49.566531234129
130890000CH,13,089,0000CH,585.3637323145721,1767.5405433330886,29.61818688958434,610.7013907979685,1707.8080703235064,52.56624390903881,610.9819080470709,1602.3509069778975,107.84937194924123,600.480607114355,1616.408051255033,98.51430234848598
130890000CI,13,089,0000CI,362.7129147238742,2400.8904387163975,28.027280052392506,426.58232903550976,2313.9634816374073,45.9983686878226,440.53344217944533,2211.09835019223,91.99256891682782,434.60143772441194,2214.097700090286,79.95348473643111
130890000CJ,13,089,0000CJ,439.65810623461607,1875.0868417383922,19.26935807917276,480.3293393580729,1802.5754190983973,26.35938353489142,488.74727204186695,1705.0698985438034,79.24732767401949,493.33099661030326,1710.7572599870123,57.22773485378494
130890000CK,13,089,0000CK,424.2682288116229,3011.350299636236,40.73792156216302,397.97359259313305,2954.0864123799297,93.66121897676571,400.985787412571,2801.338991154324,186.93139168915582,356.9468452296413,2834.9417387715534,128.43866051496605
130890000CL,13,089,0000CL,48,1000,7,47,975,16,54,951.9999999999999,26,56,951.9999999999999,16
130890000CM,13,089,0000CM,56.34081304241027,1094.4794937407444,5.016392306437585,39.55427987128827,1074.5821749342226,20.113640774101373,42.56892240998592,1057.8437133114514,32.824567087216955,41.435850768150615,1056.9990709597225,27.83221055495489
130890000CO,13,089,0000CO,478.9746753691037,1106.941473139035,40.99783233848278,532.9718204002761,1038.945068284966,40.99783233848278,536.9716089211037,970.948663430897,80.99571754675867,524.972243358621,965.9489277798626,81.99566467696556
130890000CP,13,089,0000CP,91,1738,17,79,1710,38,87,1686,48,85,1698,30
130890000CQ,13,089,0000CQ,133.34677674985758,1808.9680272871205,20.590929739321222,126.48545564016622,1773.6703432080742,44.12155805697757,133.34869697832315,1708.9600882355726,94.12438884261499,122.56419036061752,1731.510266263914,63.73069781270549
130890000CR,13,089,0000CR,53.781732283464564,957.368188976378,5.9851968503937005,48.49196850393701,937.991496062992,26.41984251968504,47.34708661417323,930.7744881889764,27.231181102362203,39.34708661417323,940.0352755905511,19.85448818897638
130890000CS,13,089,0000CS,105,2586,29,105,2534,53,106,2504,69,110,2499,53
130890000CT,13,089,0000CT,12,220,4,14.000000000000002,210,8,11,203,13,14.000000000000002,203,9
130890000CU,13,089,0000CU,143.3685312589077,1184.2027129841474,24.913803855952327,151.5270377189361,1167.3378935709109,30.88226278295762,148.8075355655933,1111.6697008221736,73.24480707119864,151.41751570162336,1123.2962080904902,52.87567591718574
130890000CV,13,089,0000CV,330.5351481353794,2352.649281520331,35.75829657740719,424.93840974147025,2248.3529790089365,34.68664287848319,442.77943321147313,2130.1591444549285,99.11340818279785,436.68500942249585,2140.204684635035,75.35333508984132
130890000CW,13,089,0000CW,699,1961,39,779,1856,45,790,1730,120,768,1762,95
130890000CX,13,089,0000CX,830.544312812264,1651.0941092248618,36.979710678765066,929.4900251689597,1523.164299309134,57.96819511806416,926.4916702490599,1384.2405213537734,137.92432631539404,927.4911218890265,1391.2366828335398,127.92980991572779
130890000DA,13,089,0000DA,474.85727301512014,1400.9897101676902,25.13997812128714,456.18521095498954,1373.7541506916052,50.09892338647527,445.4114821330199,1272.472093749128,105.1602398345548,434.56862003606943,1279.328451808822,82.26925717032817
130890000DB,13,089,0000DB,239.63705668038438,588.0933597267114,11.974233572354134,236.61777513893938,574.1379644487529,23.940652517359464,229.61923849369666,543.1844484693446,41.913073597968136,228.6110747293597,545.1604004233831,32.951609377601685
130890000DC,13,089,0000DC,858.8338134443364,2445.593745905004,49.586247889395864,888.5855621779739,2338.4874504639092,89.25524620091255,898.5028117558531,2198.654231415813,162.64289307721845,878.6683126000947,2215.5135556982073,136.85804417473258
130890000DE,13,089,0000DE,178,1215,11,166,1184,37,164,1150,59,157,1148,40
130890000DF,13,089,0000DF,712.6940626000824,1513.7081364945675,31.38795550755098,783.1752078691615,1416.0206291696152,45.421852205109886,795.1832373786491,1316.891653301361,95.12052785062332,794.3218060394046,1334.0033085036873,69.73225846196499
130890000DG,13,089,0000DG,794,936,27,900,829,28,882,759,57,875,762,53.00000000000001
130890000DH,13,089,0000DH,283.97351462833217,1425.9707717720064,17.933997151048363,336.77951743744796,1357.215199376484,26.903287606895514,359.69912010120544,1272.5181463839301,45.83516083282739,345.75015605819095,1290.4505257371034,38.86081362780974
130890000DI,13,089,0000DI,1072.0284717045417,1130.4185680633163,26.044895626292778,1215.1545369884107,966.2688351621706,42.0505736049419,1246.1625831347233,837.1635602520946,81.09022888780844,1224.1415120662612,850.178049952745,81.09263024191011
130890000EA,13,089,0000EA,258.50428167133066,2702.6264587371006,53.52473531419226,291.7435803013345,2633.483318535575,74.10608355118323,300.33899130867667,2554.120872987773,123.25054621580216,299.26685021778815,2573.3293118899705,97.52813587265273
130890000EC,13,089,0000EC,425.00158076337567,897.9872109677776,25.460924193197624,454.3795702170653,855.8787594174893,31.336522083935535,442.6283744355895,810.832508921832,67.569375743486,441.64910812046645,801.0398457706021,66.59010942836301
130890000EE,13,089,0000EE,304.894252137846,3178.828023876982,40.00222859592113,362.60338482453443,3084.4065452511027,50.45933154523273,387.9722658691127,2931.034528629862,137.64016812481984,400.88403430333733,2953.701401870072,92.96174039800994
130890000EF,13,089,0000EF,758.6835125606236,1722.2815443240506,39.98332082005921,810.6618296267005,1657.3086479914543,46.98040196356958,806.6634975446947,1572.3440912488286,100.95788507064951,796.6676673396798,1554.351596879802,102.95705111165248
130890000EG,13,089,0000EG,406.95128921557404,1892.5137699485651,39.106792704602334,473.22337601357924,1808.5016244150206,45.415869876311326,501.93748667486324,1698.2612281392023,100.54754335483464,492.704756110287,1721.005866941077,78.50433003445546
130890000ER,13,089,0000ER,126.30848771755085,1002.7670113974002,4.354731940621625,139.88545166688164,960.383673570341,13.469899927492866,157.35589217251982,913.433720970692,22.879880899806135,153.2250684200536,912.6979177929569,21.112089485072744
130890000FA,13,089,0000FA,103,2692,20,88,2645,57,93,2593,81,89,2605,65
130890000FB,13,089,0000FB,329.9059065507602,1481.634572246468,25.255931084565074,401.6722660954865,1407.8084527155847,14.630514178388738,409.42610297141135,1324.6874270411845,42.86709937911139,388.143874529404,1346.025714125198,35.9995046935785
130890000FC,13,089,0000FC,48.445229681978795,1347.863957597173,9.750883392226148,50.71024734982332,1307.6113074204945,24.89929328621908,53.62190812720848,1283.8604240282684,38.29681978798587,52.48939929328622,1293.7720848056538,25.63427561837456
130890000FE,13,089,0000FE,127.65131732890165,3791.12382257875,27.981074154071127,123.96199055777052,3734.707608519693,55.94097776839406,131.63295433923153,3668.9672458377927,97.16439871349806,126.9962131246843,3691.4486645501324,65.73978016516004
130890000FG,13,089,0000FG,94.90557509428126,2096.229999036574,14.990687819745895,82.91936812258832,2076.2508107999915,36.96602249178134,80.92881870252123,2055.2604896431158,54.94533294932072,90.90768520798997,2049.2673861572694,40.96671088576547
130890000FJ,13,089,0000FJ,54.653996646171045,1268.753493571828,7.807713806595864,39.03856903297932,1244.3543879262158,33.18278367803242,43.91839016210173,1230.690888764673,40.0145332588038,37.08664058133035,1235.5707098937955,33.18278367803242
130890000FK,13,089,0000FK,71.1363872507169,1296.1139568125723,11.01881203458164,55.13168424207148,1275.0575207088275,18.057611855906273,56.13168424207147,1260.9752180575326,38.11052070316713,50.12345397694201,1270.0198966396642,23.064666368874384
130890000FL,13,089,0000FL,57.00519031141869,1429.767012687428,16.175893886966552,44.40715109573241,1404.0634371395618,32.70357554786621,41.51268742791234,1380.4653979238753,47.16089965397924,39.47750865051903,1388.4302191464822,34.98500576701269
130890000FM,13,089,0000FM,193,1683,13,182,1653,36,165,1604,71,167,1613,45
130890000GA,13,089,0000GA,215.80699505716095,1677.0915311975398,26.62274682037975,229.1181203779225,1628.6153276107657,40.874951800979396,251.91071523923793,1560.1433549910632,70.39032229312492,255.7111737964034,1550.6607747359128,55.17305787407932
130890000GB,13,089,0000GB,123,999,12,113,993,22,114,965,39,109,965,26
130890000GC,13,089,0000GC,107.25078076040931,2030.8688648327466,26.015045922191046,97.05921381105198,1988.0634019255876,48.32947496259495,104.63053232146643,1910.9751255398933,104.6194838648101,96.3791092540698,1929.1746633072182,85.1632250501085
