GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOWRI,G16USSRYOU,G16USSDBAY,G16USSLBRE,G16USSOWRI,G16GOVRHOL,G16GOVDGRE,G16GOVLBEL,G16GOVOWRI,G16ATGRHIL,G16ATGDARR,G16SPIRMCC,G16SPIDRIT
18053000500,18,053,000500,15,24,6,1,18,27,1,0,19,27,0,0,23,24,19,27
18053000510,18,053,000510,629,131,37,7,581,175,44,0,530,234,27,0,616,149,537,241
18053000520,18,053,000520,587.9472123368921,155.14946619217082,23.33807829181495,8.033807829181494,527.2935943060498,194.65658362989322,40.4282325029656,0,504.16963226571767,229.9608540925267,18.259193357058127,0,596.0486358244365,131.14946619217082,502.2034400948992,242.09608540925268
18053000530,18,053,000530,436,106,21,8,387,150,25,0,391,158,14,0,425,121,369,190
18053000540,18,053,000540,420,164,25,11,408,184,25,0,407,195,11,0,455,139,391,211
18053000550,18,053,000550,274.26200873362444,93.32751091703057,14.698689956331878,4.0873362445414845,255.90829694323145,108.93886462882097,19.96069868995633,0,255.73362445414847,117.72489082969432,7.3056768558951966,0,282.3930131004367,81.45414847161572,254.90829694323145,119.63755458515284
18053000560,18,053,000560,236,116,14,1,198,143,18,0,195,150,6,0,230,110,191,150
18053000570,18,053,000570,293.92226058533964,96.95853302712838,22.003835775387394,4.055310265403026,271.0237097563528,131.92979616408425,13.986433732821453,0,267.020187539972,139.93684059684574,3.993164606576285,0,305.94318484428635,89.97049496561989,258.96135505818825,146.96630909757206
18053000580,18,053,000580,243.0430171103021,123.17667504426409,16.010987699494773,2.3459796268204087,213.13923700417482,137.07798448680148,21.63111836077792,0,209.39248322998606,153.85960934736323,7.265723214419375,0,247.1921235368341,102.94633083085454,212.74540138773645,152.69513656985788
18053000590,18,053,000590,335,79,15,3,299,102,28,0,277,126,19,0,330,80,279,139
18053000600,18,053,000600,644,148,41,6,548,240,45,0,559,255,20,1,647,148,507,312
18053000610,18,053,000610,585,137,27,13,507,183,62,0,477,239,33,0,572,144,483,242
18053000620,18,053,000620,219,42,12,5,201,56,15,1,198,60,13,0,223,45,200,72
18053000630,18,053,000630,242.70992332898845,100.54780045650668,14.980899197678575,1.603424189671143,192.68109223828984,128.83802961336065,25.015235728679627,0,198.95029706600712,131.137667591298,12.264189093445733,0,224.87274319609168,104.51900767294723,207.31142399184435,128.90945539551396
18053000640,18,053,000640,430.9840558886759,128.57544347556663,17.445997001114335,8.437176743052824,376.7742518226832,166.84151407560103,33.63047870942304,0,369.51073978252197,171.47158683937255,19.95746739542531,0,414.8173930613996,129.49491678639194,376.44857671874195,180.70399601187776
18053000650,18,053,000650,270.4265402843602,56.61706161137441,19.092890995260664,2.0066350710900474,233.11469194312795,86.78957345971564,25.15260663507109,0,227.1611374407583,103.80284360189573,12.072985781990521,0,261.3137440758294,68.64360189573459,215.21421800947869,117.7829383886256
18055000010,18,055,000010,349,126,24,5,296,162,37,0,285,197,17,0,350,122,316,166
18055000020,18,055,000020,347,134,20,6,303,171,25,0,287,200,18,0,350,133,300,189
18055000030,18,055,000030,111.05562620035255,34.315498688930006,9.401976690140227,0.15841584158415842,79.08204053354848,65.40283612063598,10.367432846030395,0,62.30316849222566,92.62834892878128,2.1685360741565742,0,96.43032912680108,48.623964079313154,83.11724210507853,66.19491532855677
18055000040,18,055,000040,271,119,17,7,224,152,27,0,204,188,12,0,259,120,216,173
18055000050,18,055,000050,618,206,35,8,509,301,50,0,498,333,20,0,580,226,496,331
18055000060,18,055,000060,247.03664068815584,72.08104577801548,7.682424197575713,2.2904979420130935,181.39889067161795,130.37609864882592,7.138925048015957,0,160.70292109686048,156.6551047157108,10.719051431172643,0,226.2791921882831,78.4785113876023,183.12123959093657,127.747512868725
18055000070,18,055,000070,243,65,8,0,194,108,9,1,165,148,1,0,236,54,186,124
18055000080,18,055,000080,255.17679602205018,61.79451862800932,10.982323337638267,3.9793486264436853,216.17529670197442,94.78879003570884,16.97135840586656,0,203.16145550957398,119.78070136456586,6.995697573535394,0,237.23516079917246,72.74045627735165,197.31796319452943,120.64909825434842
18055000090,18,055,000090,589,161,24,14,490,240,49,0,468,285,26,0,549,191,492,262
18055000100,18,055,000100,341.5016727830891,85.35601968717614,21.086722744312134,5.01369306489139,266.1137026111664,158.6755245346419,20.132366293950103,0,231.9676432523249,208.91287099275934,5.063900969493153,0,312.3966926189218,100.39709888185031,246.10457390123878,181.75768292399025
18055000110,18,055,000110,328.3215311948607,77.84946168481454,18.930953918049596,3.0069583086649248,243.7110006868592,147.53568542964925,28.896275300183337,0,211.87090123810114,199.3064276426748,13.940401456971452,0,305.36814658190576,86.86244484079803,241.57746290423177,165.59321882166134
18055000120,18,055,000120,456,146,32,4,368,228,28,1,332,274,20,0,451,141,368,226
18055000130,18,055,000130,394.6176802994985,131.78756092392456,18.257611075792894,2.8902780720962538,318.4476701749429,202.1556473829201,27.837265428174522,0,274.22741400014127,263.6605919333192,12.534034988580443,0,398.3028183937275,123.20931930022839,323.25530361894,209.7965788420334
18055000140,18,055,000140,337.34567901234567,103.13139329805996,25.059964726631392,4.819223985890653,289.15343915343914,147.46825396825395,26.023809523809522,0,238.06966490299823,221.68430335097,6.746913580246913,0,335.4179894179894,98.31216931216932,276.62345679012344,174.45590828924162
18055000150,18,055,000150,439,102,25,5,366,159,32,1,341,212,11,1,424,101,370,166
18055000160,18,055,000160,150,24,8,0,118,47,15,0,90,83,6,0,138,32,123,55
18055000170,18,055,000170,195,29,3,0,149,70,6,0,122,103,4,1,174,41,136,79
18055000180,18,055,000180,362.67351680454544,111.43572227258002,22.162631448819823,3.021487168306585,241.34638501141802,222.55625572840023,22.202253486225516,0,184.9788122263264,304.2567247468673,8.069873818507784,0,301.0274168581585,148.69607902955903,223.45485610549915,242.48059879291742
18055000190,18,055,000190,721.655814688449,137.47760792698034,21.499259890918452,1.8710832321699182,509.44102826904634,324.4433857915266,28.982076379678492,0,392.61509213223826,475.8555493650051,13.090000425591258,0,609.4833235933517,192.62603719856466,477.70388599838054,362.71718785543004
18055000200,18,055,000200,311.46983848529965,120.63702540919184,11.69349471860691,2.0433807224954297,199.61231765429207,212.7897906667112,16.911416334017556,0,164.3926297939479,278.91442022146157,6.431171761588756,0,254.8039812144911,140.5774807028746,199.30555597773233,212.37804923209396
18055000210,18,055,000210,322.8369384359401,100.15806988352745,17.650582362728784,7.05657237936772,220.41597337770384,186.8153078202995,29.876871880199666,1,178.8801996672213,249.39767054908486,13.396006655574043,0,275.4425956738769,136.8269550748752,215.45424292845257,208.97504159733776
18055000220,18,055,000220,267.5949735980738,79.35800344810235,18.988816799982896,1.0075236114006452,178.34373691393262,165.51295347463014,15.032782220373075,0,150.2756525910307,203.7127979491725,4.018633255084281,0,228.44500529451716,109.3439963637847,196.27852853187738,159.52568073758712
18055000230,18,055,000230,344.3601545260812,130.11033249893023,23.02197663956757,0.0030004972823259495,251.23979581757095,228.22059134194367,21.022028198709318,0,206.1837079686563,293.3016931556666,6.00802833325569,0,316.2990093788265,153.14735581845952,254.22197697366897,232.24039333098665
18055000240,18,055,000240,387.40876346161076,115.82323856068776,10.983238139375564,1.996952388977375,261.60076295603614,221.66171517648863,17.972571500796377,0,213.67390562057915,287.56114401274203,8.986285750398189,0,328.49866798677823,142.78209581188233,274.58095348438906,207.68304845364702
18055000250,18,055,000250,439,133,22,1,347,215,27,0,319,263,14,0,424,130,342,225
18055000260,18,055,000260,157.45544554455446,28.544554455445546,8.287128712871286,1.8415841584158417,122.46534653465346,64.45544554455446,8.287128712871286,0,95.76237623762377,100.36633663366337,2.762376237623762,0,144.56435643564356,37.75247524752475,113.25742574257426,73.66336633663366
18055000270,18,055,000270,191.488928255093,46.139946855624444,9.310894596988485,2,136.45261293179806,99.14171833480957,6.345438441098317,0,118.93445527015058,122.00531443755536,1.0690876882196634,0,172.00531443755537,49.62356067316209,138.6253321523472,92.14171833480957
18055000280,18,055,000280,168.4273381294964,54.90791366906475,15.823021582733812,1.037410071942446,124.84604316546762,100.33956834532374,15.860431654676258,0,108.34964028776979,126.47194244604316,8.224460431654677,0,155.26762589928057,65.88057553956834,121.58417266187051,107.01294964028777
18055000290,18,055,000290,165.7022469110645,43.09030678148145,17.11149291769647,0.16208040535228704,116.77028421607726,91.37147450554752,14.373273751166977,0,100.59576853370945,113.20990114915938,7.74369553241212,0,127.79147835034911,71.48895014995273,113.69861571472826,94.2955174005874
18055000300,18,055,000300,223.7996823482156,37.992732377940044,18.422285905037135,0.02158273381294964,155.50601782638873,103.20882167098975,17.446787207674962,0,122.73610267626677,147.31353903885824,7.109066421103571,0,192.22109323358532,65.4750820988051,150.36953153382245,111.57396232902384
18055000310,18,055,000310,204.60188988125316,41.74643589554936,17.81975745803407,0.7893125455688751,148.4117794211465,94.62761322294611,18.56876554671919,0,116.28139651412344,140.2998695914585,5.03702093827177,0,178.7005146829571,63.225125149359286,142.809104421923,108.81044896837992
18055000320,18,055,000320,336.46884272997033,70.26261127596439,16.823442136498517,0.9896142433234422,241.4658753709199,147.45252225519286,23.75074183976261,0,187.03709198813056,218.70474777448072,10.885756676557863,0,284.0192878338279,101.93026706231454,234.53857566765578,161.30712166172106
18057000010,18,057,000010,336,422,60,16,363,422,46,0,362,428,30,1,408,370,363,422
18057000020,18,057,000020,547,172,37,7,498,216,41,0,481,233,39,0,568,153,500,232
18057000030,18,057,000030,186,48,14,2,179,58,13,0,178,60,14,0,192,45,171,71
18057000040,18,057,000040,359,104,20,3,318,132,34,0,296,153,31,0,356,106,311,155
18057000050,18,057,000050,512.9102564102565,315.6897435897436,35.09230769230769,12.174358974358974,584.0923076923077,271.12051282051283,22.61025641025641,1,564.0025641025641,297.8179487179487,12.566666666666666,0,630.9666666666667,208.46153846153845,598.874358974359,254.2076923076923
18057000060,18,057,000060,193,44,14,1,177,62,8,0,171,73,6,0,201,38,175,67
18057000070,18,057,000070,305,187,17,7,334,174,11,0,330,187,5,0,361,142,337,175
18057000080,18,057,000080,331.8395268195353,302.2094750371216,46.4173160054464,5.926220026279862,389.1197740499086,276.53186737064976,22.71607017681026,0,386.15613986227584,292.334235501586,10.86439891350662,0,433.5617765665048,223.2021772280444,383.19509160214085,281.47032581760595
18057000090,18,057,000090,235,53,16,2,209,77,22,0,205,89,12,0,240,56,201,99
18057000100,18,057,000100,588,347,55,22,690,307,25,1,675,326,16,1,725,262,667,322
18057000110,18,057,000110,305,212,26,8,336,193,24,1,326,216,15,0,371,165,325,221
18057000120,18,057,000120,574.4860640841703,363.9044236719078,39.007876174860186,17.461798573087773,634.3438090846095,340.48954947832794,23.0907224841156,0,625.1774246771879,357.9259768297563,12.230302950448472,0,716.1732682829229,253.90213661074185,650.2609627753541,343.45482022077124
18057000130,18,057,000130,672,515,81,21,763,473,55,2,722,538,29,0,843,397,755,509
18057000140,18,057,000140,222.98254713547354,139.60646429351388,28.1151907257771,2.9084680061148727,230.73846181844652,141.54544296425712,19.38978670743248,0,220.07407912935867,155.11829365945985,15.511829365945987,0,258.8536525442236,121.18616692145302,233.64692982456143,151.24033631797337
18057000150,18,057,000150,516,255,35,4,544,252,17,1,535,267,11,0,608,189,556,249
18057000160,18,057,000160,569.5657863660592,334.9802268854484,58.646389870152696,18.886125551405105,649.0863150035544,302.1780088224817,26.838178415154623,0.9940066079686898,621.2541299804311,338.9562533173232,17.892118943436415,0,696.7986321860515,243.53161895232898,639.1462489238675,324.0461541977929
18057000170,18,057,000170,369.8991553544494,335.70703912334164,47.29756025487118,4.48196755625327,441.91772832209807,300.4269061470742,14.200499892264597,0,417.6986123680241,316.34718933727333,12.858015206082433,0,486.17057222889156,238.76564041001015,437.7147886847047,302.5327638747807
18057000180,18,057,000180,374,247,19.999999999999996,9.999999999999998,430,216,7,0,413,232.99999999999997,7,0,446,190,424,208
18057000190,18,057,000190,484.2818351651224,430.2270011267199,45.02063646606545,12.006485746477711,571.3301834570472,369.1981100742283,25.008844199742335,0,564.3083677643494,381.2193361536099,19.007664973110025,0,631.3525887630611,305.162733275259,598.3325419103118,343.18926587448595
18057000200,18,057,000200,463.41666886249556,373.2540115315079,33.93218286650072,10.664400329471656,542.9149258640115,325.7489555184069,14.542364085643166,0,507.043761119425,360.6506293239505,12.603382207557411,0,579.7555815476409,267.57949917583426,546.792889620183,311.20659143276373
18057000210,18,057,000210,526.7432056574268,601.7487106701348,53.69712290682506,16.194370400471048,622.2047574917824,542.9375760578978,24.71772324282423,0,616.2384105021351,552.3132641844862,17.046705684706367,0,701.471938925667,443.2143478023655,649.4794865873125,507.1394941200144
18057000220,18,057,000220,440.3060869565217,423.15130434782606,62.90086956521739,14.295652173913043,494.6295652173913,399.56347826086954,40.74260869565217,0.7147826086956521,504.63652173913044,402.4226086956522,24.302608695652175,0.7147826086956521,568.9669565217391,334.5182608695652,526.7947826086956,390.27130434782606
18057000230,18,057,000230,407.5023084025854,435.0600184672207,32.24838411819021,12.899353647276085,464.37673130193906,391.0849492151431,19.935364727608494,0,445.0277008310249,412.1929824561404,12.899353647276085,0,497.797783933518,352.97322253000925,480.207756232687,372.90858725761774
18057000240,18,057,000240,551.0354942737835,544.3575526109066,55.74306445611278,14.187151155579443,638.6963968247405,492.51066688717077,27.168473766899574,0,624.1740656137595,516.1356048703849,15.088270558564517,0,680.082492661347,438.2651320957539,622.3978428494646,503.2806207880266
18057000250,18,057,000250,266.32040627885505,284.33056325023085,21.075715604801477,8.43028624192059,303.4903047091413,255.59095106186518,13.028624192059095,0,290.8448753462604,269.3859649122807,8.43028624192059,0,325.33240997229916,230.68328716528163,313.83656509695294,243.71191135734074
18057000260,18,057,000260,462.1282948256426,471.2862082371037,55.25479651289299,20.679524724013582,548.1383232220954,432.81396107774145,30.037356793825435,0,532.888909399114,453.20633576586124,18.71566413962371,0,606.4696867084666,362.62249861986777,559.2856950600534,417.3081430171631
18057000270,18,057,000270,511.80094366059194,531.8988126608057,50.649610761516655,18.100676261409784,606.289140569955,467.9016199220017,29.679979556888618,0,581.8836282631197,507.53885354702845,16.158606590957667,0,668.6766612179081,400.12377136489937,634.1429111154871,452.4685460809907
18057000280,18,057,000280,487.69206616304007,493.6760917441513,49.86724833427853,9.974604274135727,576.4542524689244,439.82207246426105,26.928360776123853,0,537.5610341251825,486.69362309113285,16.954861977043464,0.9972147662901639,633.3022498283575,387.95879780010006,585.4304136711529,441.81478236897755
18057000290,18,057,000290,248.2720588235294,195.0441176470588,29.550245098039216,4.485294117647059,249.3468137254902,192.6924019607843,32.3125,0,240.25245098039215,214.50980392156862,19.589460784313726,0,286.87745098039215,177.875,261.86151960784315,203.13848039215685
18057000300,18,057,000300,388,281,47,17,456,259,22,0,435,287,16,0,513,197,449,266
18057000310,18,057,000310,246.01745286452643,202.39353570648612,30.8848092742229,3.091531993885128,271.2615381815535,189.45455703574288,16.61021329256752,2,271.92592087064133,196.88170634054015,9.488170634054015,0,310.1463474557764,155.813833078547,279.3530701754386,187.75966368202663
18057000320,18,057,000320,297,151,21,7,317,144,12,0,312,152,8,0,349,112,326,141
18057000330,18,057,000330,397.0253714513724,365.5565645787724,42.12479685441267,13.653244955725098,472.94303254426455,321.42468754026544,20.92779684788114,0,471.72412992529706,327.9110618672947,11.181030996884457,0,517.5250665474365,273.86644198185775,499.08446046847735,297.2709078893226
18057000340,18,057,000340,387.0248138957817,255.04549214226634,19.32671629445823,14.736972704714642,425.63606286186933,242.4871794871795,9.663358147229115,0,400.520264681555,270.29776674937966,5.389578163771712,0,468.07857733664184,189.81306865177834,436.9942100909843,225.47642679900744
18057000350,18,057,000350,243,257,33,7,229,257,46,0,236,265,27,0,295,223,249.00000000000003,274
18057000360,18,057,000360,502.5914391366421,349.96478756318555,69.20888385781886,23.24543153975765,549.3890916408545,358.96478756318555,36.65666289336415,0,541.5300812517028,362.4373768017315,26.85901038915178,0,614.9661228083098,281.0013352451243,540.5118074107334,377.94651372221614
18057000370,18,057,000370,224.61578982855565,197.53587360960478,34.29984033680853,3.5229753739269225,227.25672647011223,195.4981164729367,23.207050493624248,0,222.619293582116,210.29615448648548,11.675190024664337,0,257.31585844336576,177.54924677634494,233.4259189341093,198.43059894715694
18057000380,18,057,000380,370,377,60,11,388,366,54,0,381,390,34,0,458,322,384,394
18057000390,18,057,000390,425,291,44,17,454,287,33,0,444,309,17,1,514,234,445,309
18057000400,18,057,000400,484,376,77,18,513,391,49,0,486,427,33,0,601,308,511,415
18057000410,18,057,000410,409.9420834750528,326.95380803985915,81.98841669501056,9.998587401830555,439.93784568054446,336.9523954416897,48.993078268969725,1.999717480366111,433.9386932394461,356.94957024535086,30.995620945674723,0,490.93064142988027,300.95748079509974,441.9375631609106,373.9471688284628
18057000420,18,057,000420,378,339,43,17,423,318,38,0,406,353,19,0,491,257,420,337
18057000430,18,057,000430,344.557739618673,162.8563559599009,21.04550578620621,8.307714251105956,376.0369010745648,154.70437896448152,11.712858192661615,6.289800955517047e-4,378.7244960675583,148.37228027939676,11.16567116044544,6.289800955517047e-4,412.7876607769987,113.49284860425202,396.4752138079944,139.0894169064221
18057000440,18,057,000440,341.3963059856935,322.9424516080885,33.216937879689105,4.613463594401264,354.3140040500171,310.024753543765,32.29424516080885,0,354.3140040500171,321.097066170328,14.763083502084045,0,418.9024943716348,255.58588312983002,368.15439483322086,316.48360257592674
18057000450,18,057,000450,206.08197927474535,211.05980486109186,28.871388400809735,16.92460699357812,221.01545603378486,211.05980486109186,26.880258166271133,0,214.04650021289976,229.97554208920857,15.929041876308819,0,243.9134537309788,193.13963275024443,221.01545603378486,221.01545603378486
18057000460,18,057,000460,318.5568408686055,223.6589493426132,37.17425339838164,12.874148379352397,350.2795898800426,221.99880285882602,24.453568742769594,0,346.1228135090333,241.9319274642051,10.080206001578231,0,393.17404272838087,183.8670183420714,368.43429971021254,220.451968598836
18057000470,18,057,000470,497.90519658271614,405.5657663938575,57.762309200920896,17.542690229299946,543.1702015138178,390.02000884980134,36.715577850686586,0,518.1430994664656,432.49443978979156,16.065905706949295,0,614.2954291961013,324.770214430096,536.4772614072593,416.54945344486447
18057000480,18,057,000480,214.78943741719615,227.97826252176083,27.319709145169686,7.536471488322672,236.45679294612384,213.84737848115583,27.319709145169686,0,218.55767316135749,239.28296975424485,16.015001912685676,0,257.1820895390112,207.2529659288735,229.8623803938415,237.39885188216417
18057000490,18,057,000490,489.45104267599527,388.76966729865205,38.8769667298652,13.955834210720843,550.2586060227076,352.88323647108416,31.899049624504784,0.9968453007657745,533.3122359096893,382.7885954940574,18.940060714549716,0.9968453007657745,609.0724787678882,293.07251842513773,560.2270590303652,345.90531936572376
18057000500,18,057,000500,335.45969557156786,376.3881010923842,39.04982839036243,5.009308991230678,353.47121339873826,367.3936610264575,33.0392872221576,0,345.4556758587123,383.4266520358952,21.012765141834144,0,407.53553500623656,303.3430963574485,385.4714012528223,349.41357884981755
18057000510,18,057,000510,501.82801048670126,316.13587906853087,47.624175542231896,16.024137501522013,539.9651906903537,307.17363620519893,31.48596141565607,0,529.6877285142787,322.65827544434376,19.23970503940694,0,605.650743909314,234.7456028981992,526.0695546640811,333.42960523277446
18057000520,18,057,000520,371.39240195179116,258.9480406205186,47.7562946220675,13.883037563211754,416.0136675045579,246.06124482419182,25.93676722044681,0,406.0410445207971,255.12114652331644,20.884019931299452,0,459.9046274882141,196.3086879274394,421.98737899920843,253.08887871466894
18057000530,18,057,000530,398.22363112391935,393.6046109510086,54.36887608069164,21.129106628242074,442.4634005763689,391.6046109510086,29.276657060518733,0,440.3158501440922,406.8443804034582,16.16599423631124,0,505.7585014409222,336.40172910662824,451.29740634005765,399.8443804034582
18057000540,18,057,000540,333,333,63,6,347,334,53,1,344,359,30,0,408,308,373,345
18057000550,18,057,000550,150.2271037461932,128.5021614080586,15.705548231710967,1.9682953703428574,149.2616628127447,133.40305933966414,13.739520346425438,0,145.33187452723098,143.21959385574783,3.9309220280423967,0,169.86357400594653,118.68789437703225,150.23163871630783,139.2988755104634
18057000560,18,057,000560,349.898194961819,219.38908841924544,36.02966302050114,5.850783029144012,369.58257285486604,215.92830958381845,26.510096771066603,0.001110150339230904,359.16249581269557,233.93646087873128,14.90326689857064,0.001110150339230904,416.3256200693687,176.39894095461727,376.6297969691983,225.3806653232003
18057000570,18,057,000570,390,348,42,12,398,343,43,0,386,378,20,0,446.99999999999994,313,403,364
18057000580,18,057,000580,82.73427686443164,135.43241802627406,13.325875958109428,1.1140801848979744,78.94850002092392,134.42999064299323,17.2445923936938,6.7427313356202e-5,81.81805523944145,140.64212355277147,7.14674195075361,6.7427313356202e-5,106.21107526672276,119.24815954310317,93.80371346225763,137.63962874217728
18057000590,18,057,000590,318.41584434607785,159.26648393316538,31.161040597258474,10.790370245530994,341.2474161556215,158.6586498304492,22.15197461227963,0.0033697915547581765,332.6137617689587,177.41593061058447,11.575216476124785,0.003087271920869303,371.1378921608948,134.9008310914561,339.78113148779744,169.62329345800185
18057000600,18,057,000600,320.30943396226417,73.60301886792453,19.082264150943395,5.452075471698113,312.13132075471697,82.46264150943396,20.445283018867926,0,303.9532075471698,92.68528301886792,17.719245283018868,0,337.3471698113207,59.29132075471698,301.908679245283,103.58943396226415
18057000610,18,057,000610,400.29271291603817,282.68211008907366,48.48167153411657,8.910158144892609,423.51520622929354,276.1558656897428,43.22305485784177,0.06788949692019482,418.49809346891686,299.50635664348357,23.388326378878375,0,471.55170535675137,242.2202518865322,430.58456660398593,289.63796418835335
18057000620,18,057,000620,146.54149879299132,63.23805274353933,16.241662191768963,3.1267786689285844,149.36654543060817,65.38000186553948,13.190110673379271,0.051699592927484064,151.33199982305305,70.48694279341088,5.305187207920975,0.05366129196612743,169.03702096072521,52.08397976107139,153.32498556291154,70.69010813613086
18057000630,18,057,000630,399,114,24,3,373,133,30,0,371,152,14,0,407,107,363,161
18057000640,18,057,000640,307,184,26,5,339,170,9,0,335,176,6,0,372,141,347,163
18057000650,18,057,000650,587.4561156736562,462.1475506576086,64.3545853085728,18.249017882969266,657.2176815315617,426.7908219323255,36.99765840106582,0,637.0820215765677,458.13291793877545,24.918268559067002,0,731.6042202844317,358.77921404204614,652.4689489036182,448.36987107463574
18057000660,18,057,000660,685.9643377677675,517.6349794349745,72.1375407732449,11.985124587383291,708.3083652381705,511.3702652425487,59.84159532537994,0,689.6569882983017,557.4190796770257,28.388638101925288,0,806.5346323501833,427.7919036793889,696.4139579503653,555.9356236100708
18057000670,18,057,000670,399.408063054339,241.6418781478751,22.965963625624493,11.982241891630169,429.3636677834144,234.65223704442417,9.985201576358476,0,422.3740266799635,248.63151925132604,6.989641103450932,0,471.30151440412,188.72030979317518,434.35626857159366,229.6596362562449
18057000680,18,057,000680,585.5599875477112,287.16322875215434,56.36851104915044,11.28517997166653,634.9901735199372,275.0017911444375,29.514423901175746,0,628.0231540384216,294.9806809055882,14.75577723035832,0.8647798742138364,692.2091172410059,223.8219593405701,648.8725625547042,279.3113433132112
18057000690,18,057,000690,217.01141768480792,184.71612905167854,17.75641509576917,4.8044611945865094,242.28967388826254,163.76051806033806,14.413383583759527,0,234.16957844194036,175.74427378653036,9.579242023876215,0,260.04380587900886,147.9382162095268,233.70831040467348,185.7733683225593
18057000700,18,057,000700,452.23299026363946,382.12384670374223,34.77970051695064,12.46763134447029,477.62282210384865,354.2440362190843,37.40289403341087,0,466.16684028451334,380.8756159997211,21.264088318614967,0,533.4728438528521,309.05633473666376,479.4281331817361,371.2491661440935
18057000710,18,057,000710,458.4882211034252,306.6260887970164,40.62553857878451,16.443670377127063,506.85195750674006,294.0515173321545,22.24731874552485,0.9672747280662978,494.2773860418782,307.5933635250827,17.41094510519336,0.9672747280662978,556.1829686381212,237.94958310430926,502.98285859447486,307.5933635250827
18057000720,18,057,000720,414.9810927748778,285.18258322912146,50.50479843080063,14.035392176000112,471.8629826393956,272.180875276987,17.85231908616876,0,465.3239303477882,281.57956688597767,14.038448041243324,0,516.7676811799149,216.11264733882368,465.3453214044907,283.4544158233867
18057000730,18,057,000730,595.5181000445331,408.97467568042003,80.22880148661511,13.010095330500167,656.5345430587923,400.93777619467073,46.19807459549803,0,662.434160381853,410.0970126168261,25.15240247809832,0,733.8483410964477,320.7944121587124,676.5057548552686,406.1563072616587
18057000740,18,057,000740,601.836405752629,304.1819974666843,42.43116678042679,17.462943122103404,653.554923166931,283.846708117292,22.41362822150678,0,671.4378304666599,283.63117071397284,10.502800650700326,0,718.933006362656,229.80024329850545,685.6647555709255,271.7433036432046
18057000750,18,057,000750,728.4428695702477,364.83868903935235,63.63177596726552,16.714904828638183,784.0130619378427,344.00000270816224,43.485673945329694,1.3046200725527818e-5,765.9801336041612,378.02113251631266,21.24427495444458,0.13522012578616352,842.7943987100896,281.17946921840934,802.1306402875738,339.6905157703922
18057000760,18,057,000760,438.8326040531483,361.3915562790633,52.5492824181291,5.531503412434642,499.6791415899294,332.8121219814843,27.657517062173213,0.9219172354057737,484.00654858803125,358.625804572846,11.984924060275059,0,544.8530861248122,281.184756798761,479.3969624110024,358.625804572846
18057000770,18,057,000770,177.58688935686047,155.54757582644461,17.068621583645058,2.130721497128052,168.2193234482261,149.08928158531876,29.259486621189538,0,171.8322866571188,159.13121619819236,13.607891273679948,0,192.08672554567258,141.51146249855947,168.17565147334253,169.5536166934324
18057000780,18,057,000780,384.7078227369367,425.5308670527025,79.17695568423417,9,411.17695568423414,416.70782273693663,57.35391136846834,0,399.35391136846835,438.7078227369367,40.176955684234166,0,469.061734105405,387.35391136846835,419.88477842117084,446.35391136846835
18057000790,18,057,000790,191.50769924196172,129.65071238680807,17.427200631018515,2.489600090145502,207.2113305798026,122.75643521409745,8.426338766646316,0.1915076992419617,201.0830842040598,131.75729707846966,5.3622155787749275,0,222.1489311206756,105.13772688383698,203.38117659496334,128.69317389059827
18057000800,18,057,000800,474.1654054054054,399.12405405405406,53.04135135135135,12,507.04135135135135,383.1654054054054,50.082702702702704,0,491.0827027027027,417.1654054054054,28.041351351351352,0,589.2481081081081,324.0827027027027,502.20675675675676,419.0827027027027
18057000810,18,057,000810,484,322,35,13,493,322,46,0,488,347,21,0,568,262,490,358
18057000820,18,057,000820,343,225,50,11,364,219,35,1,358,234,21,1,406,185,343,260
18057000830,18,057,000830,377,314,62,5,408,306,37,0,388,344,15,0,473,242,406,328
18057000840,18,057,000840,396.06205882886434,258.00851450756846,37.31930221131744,9.130741379304478,447.4999848425088,244.41640449565125,13.515301060990359,0,431.59567369921984,258.63810128284456,9.145731540620575,0,467.9537474419607,206.2707852676021,431.7006048284326,254.71823660195767
18057000850,18,057,000850,566.8860116908828,310.9374773119305,56.988540857813625,9.997989624177828,610.8771660372653,300.93948768775266,29.993968872533483,0,598.8795784882519,324.93466278577944,15.996783398684524,0,665.8661089702433,241.95134890510343,617.8757587741898,308.9378793870949
18057000860,18,057,000860,356,266,35,2,361,259,27,0,352,275,18,0,395,225,373,258
18057000870,18,057,000870,274.3535450272406,247.7076971289115,34.54091394227849,7.89506604394937,312.8419919914938,227.9700320190381,24.672081387341784,0,294.09121013711405,260.53717945032923,5.921299532962028,0,336.5271901233419,199.3504176097216,291.130560370633,261.52406270582287
18057000880,18,057,000880,388.5768893703523,353.4247812913553,46.39385078709737,7.4941075116677185,417.16134558269835,334.2523051970485,32.428902603241994,0.9946238418478601,405.11102433249204,362.9756272832953,13.500015062178772,0,467.4936481640819,290.2654616887482,411.3428440317043,355.1339841711847
18057000890,18,057,000890,380.56457061294844,419.7422564594192,47.92358511952712,13.580210688323442,391.66597470274894,404.4306286469417,47.82082074421561,0,378.03692685983333,434.45930361872917,26.49901279948401,0,450.0622671450778,362.53839505206764,395.199673713429,426.8242005182486
