GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16USSRBLU,G16USSDKAN,G16USSLDIN,G16USSGMCF,G16USSCRYM,G16GOVRGRE,G16GOVDKOS,G16GOVLSPR,G16GOVGFIT,G16GOVITUR,G16LTGRPAR,G16LTGDCAR,G16LTGLHED,G16LTGGLEA,G16ATGRHAW,G16ATGDHEN,G16TRERSCH,G16TREDBAK,G16TRELOTO,G16TREGHEX,G16SOSRASH,G16SOSDSMI,G16SOSLMOR
29043000018,29,043,000018,979.8941493746383,389.95787577153965,59.99351934946765,10.998811880735735,15.998271826524705,898.902898252857,493.9466426439503,40.99557155546956,10.998811880735735,19.997839783155882,952.8970656673778,454.95085506679635,26.99708370726044,3.9995679566311764,18.99794779399809,978.8942573854805,383.958523836593,53.99416741452088,27.996975696418236,1035.8881007674747,402.956471630591,1001.8917731361097,365.9604680317526,52.99427542536309,8.999027902420147,1024.889288886739,360.96100808596367,61.99330332778324
29043000019,29,043,000019,154.03281090667144,36.72668445105689,2.1926378776750384,2.740797347093798,1.6444784082562787,130.46195372166477,58.65306322780727,3.8371162859313173,2.1926378776750384,2.1926378776750384,129.91379425224602,58.65306322780727,2.1926378776750384,2.740797347093798,3.8371162859313173,145.81041886539003,38.91932232873193,6.029754163606355,5.481594694187596,144.71409992655254,49.88251171710712,142.52146204887748,45.49723596175704,4.385275755350077,2.1926378776750384,142.52146204887748,40.01564126756945,12.60766779663147
29043000020,29,043,000020,1396.4136562639917,347.85750609288584,54.81995081693044,9.967263784896442,7.973811027917154,1215.0094553788763,536.2387916274287,39.86905513958577,16.944348434323953,20.93125394828253,1225.9734455422624,538.2322443844079,16.944348434323953,13.954169298855021,27.908338597710042,1299.731197550496,431.58252188601597,51.8297716814615,26.911612219220395,1351.5609692319576,435.56942739997453,1346.5773373395095,376.76257106908554,47.842866167502926,18.93780119130324,1364.518412152323,376.76257106908554,59.80358270937866
29043000021,29,043,000021,1378.0417927569317,378.01172582106847,71.0017602927512,12.000198742729975,9.00025552636711,1254.0386980487078,533.0158426347608,56.00102210546844,12.00025552636711,16.00025552636711,1289.0398337214506,526.0148489211109,29.000567836371353,4.000255526367109,24.00048266091565,1374.040657084189,406.0124072247141,39.00139119910982,25.000766579101327,1406.043070388767,432.01200973925415,1382.0428432542187,381.0105617565072,46.00085175455703,15.000511052734218,1407.04301360513,381.0105617565072,59.0017602927512
29043000022,29,043,000022,1493.3203892941185,417.99456801617015,62.93631633320036,7.169694980025127,9.098797335529603,1381.9435723587128,565.0619643486531,36.91507036218158,9.247838247233075,9.371853090114858,1422.2135615386624,530.4378914945728,20.420050087887013,9.142916290803718,17.261125072372273,1451.985434167103,442.8068901213801,49.683730222885146,27.682800659602968,1537.5755208822934,429.5702962050648,1529.3692520282946,377.3648243216592,30.975198042166717,18.288241422178736,1535.635667663277,377.2981770571937,63.28462813236866
29043000023,29,043,000023,1219.7199524696143,426.24454459956866,61.33361240378991,14.280351755007253,9.53327062681182,1081.3632735729623,547.4774186738366,64.37260019536184,19.144754141541448,17.94505478663257,1142.058565898019,508.5483145663824,40.75451003333728,9.650590921919555,24.465824971332328,1180.9346746934095,445.07643948359066,43.96254519964453,36.35939190957332,1219.3541173572978,469.307626176462,1185.3424084440408,425.50150964234615,54.421767761898444,19.06654048303882,1241.9554234088173,400.5008023766083,68.23283756588994
29043000024,29,043,000024,1115.5917911638082,372.20266047765887,62.487173205448016,16.2558137433329,8.257447385709332,962.2329339687521,525.0355437822974,42.96355109487363,12.670538909019704,23.178900817227046,1052.2001414473234,482.6890778628489,21.443133006233708,7.3385030907261655,14.738406965105135,1085.5502304868467,394.4335154379361,32.408256186959775,39.773470755352264,1109.3691050370792,428.46113318802253,1106.3668676535497,372.851878880696,42.64306928313506,16.514894771418664,1116.877967955184,374.7255249823292,61.60514230667758
29043000025,29,043,000025,1128.6502493299288,361.975874472981,53.62781861610339,10.175642991780043,7.394682096522691,1039.1766630980894,461.40444582465517,37.37882041601532,15.930798699755531,10.41820388398045,1055.8069197172863,458.89203871849406,24.44875867865513,9.940817779819149,11.27093859350461,1103.2491271555273,374.4121376404318,35.52020813534685,30.60234895782957,1160.4391632694098,380.0489651973741,1122.218123493737,346.92369708224135,41.975580792108595,14.244105455568178,1150.030178825281,345.2328703327764,42.3178800666599
29043000026,29,043,000026,100.28918527246027,21.189418569734418,2.77348410598618,0.3328180927183416,0.554696821197236,91.08121804058615,28.622355973777378,2.5516053775072858,0.8875149139155777,1.4422117351128136,94.63127769624846,25.8488718677912,1.4422117351128136,0.9984542781550249,1.5531510993522608,95.96255006712184,22.964448397565572,2.329726649028391,2.4406660132678386,98.51415544462911,24.628538861157278,97.0719437095163,22.07693348364999,2.218787284788944,1.3312723708733665,98.73603417310801,20.745661112776627,3.5500596556623107
29043000027,29,043,000027,38.79083969465648,6.253435114503817,1.465648854961832,0.09770992366412214,0,34.78473282442748,11.529770992366412,0.29312977099236637,0.19541984732824427,0.39083969465648855,32.83053435114504,12.897709923664122,0.29312977099236637,0,0.5862595419847327,35.46870229007634,9.282442748091603,0.9770992366412214,0.683969465648855,35.95725190839695,10.259541984732824,35.17557251908397,9.282442748091603,1.2702290076335878,0.19541984732824427,35.7618320610687,8.989312977099237,1.7587786259541984
29043000028,29,043,000028,803.7108147275397,169.8105814302656,22.22651589401382,2.6671819072816585,4.445303178802764,729.9187819594139,229.3776440262226,20.448394622492714,7.112485086084423,11.557788264887186,758.3687223037515,207.15112813220878,11.557788264887186,8.001545721844975,12.446848900647739,769.0374499328782,184.03555160243442,18.67027335097161,19.55933398673216,789.4858445553708,197.3714611388427,777.9280562904837,176.92306651635,17.781212715211055,10.668727629126634,791.263965826892,166.25433888722335,28.44994034433769
29043000029,29,043,000029,63.60887896778535,10.254328095562373,2.4033581473974315,0.16022387649316208,0,57.0397000315657,18.906417426193126,0.4806716294794863,0.32044775298632416,0.6408955059726483,53.83522250170246,21.149551697097397,0.4806716294794863,0,0.9613432589589725,58.16126716701784,15.221268266850398,1.602238764931621,1.1215671354521346,58.96238654948365,16.823507031782018,57.68059553753835,15.221268266850398,2.0829103944111074,0.32044775298632416,58.64193879649732,14.740596637370912,2.884029776876918
29043000030,29,043,000030,994.063088512241,202.80885122410547,47.954802259887,7.992467043314501,4.995291902071563,855.1939736346516,324.69397363465157,39.962335216572505,14.985875706214689,24.976459510357817,873.1770244821092,339.67984934086627,25.975517890772128,9.990583804143126,8.991525423728813,925.1280602636535,261.7532956685499,32.96892655367232,30.970809792843692,975.080979284369,271.74387947269304,943.1111111111111,237.7758945386064,41.96045197740113,12.987758945386064,962.0932203389831,232.78060263653484,61.941619585687384
29043000031,29,043,000031,1530.0941917037471,464.6712271429901,77.2832346288689,12.887669423879023,4.979420983148549,1391.3843273722252,618.2926157274544,60.43341937567365,14.863394599236477,16.836445904943606,1407.224889080539,623.2051899693448,32.71176791871176,15.835213969013239,14.908850383292044,1479.5634630317136,476.6485761990499,58.44699872171489,56.436513240903174,1563.7537141653827,502.3891547413537,1541.8496095788296,441.0026330834556,54.5169393282026,21.813193018441826,1559.7220477251578,452.83291930874736,72.37600812627919
29043000032,29,043,000032,1807.1886769118096,509.91399196700866,86.01513995768471,16.96179781317586,14.891622883988653,1653.9525667345395,697.8702734865016,65.04244340288614,17.020037562269955,16.050656204073523,1667.0418902023582,688.0661823503794,41.95072281294553,11.085028639914972,33.80222098213041,1751.1067492644097,555.650860367282,61.03805239255799,48.17816068888012,1834.1645287740535,576.7860255391632,1770.6656370164646,524.5726918050265,68.89890302987953,29.927464201293777,1804.509946365654,515.7960407474893,97.79618298844917
29043000033,29,043,000033,411.07794734433264,89.0425431982053,13.916512481148851,1.507134550310997,1.1294092931475603,359.5857076402488,137.51957218208148,15.033680719682476,4.138028676255431,6.0219468641441765,361.8520591832294,144.6568040455879,4.148386491697991,1.5090177894823718,5.2570801539604295,393.3926568678206,107.46821827567321,7.154181016048799,7.1522977768774245,406.93615218973446,107.47763447153008,405.40641876936695,92.07470307095535,8.662257185945483,2.261643445052183,398.30120197177393,100.69270413637352,16.17909754578672
29043000034,29,043,000034,1573.2884267631102,406.8160036166365,102.95343580470163,10.99502712477396,14.993218806509946,1367.381555153707,619.7197106690778,84.96157323688969,23.989150090415915,19.990958408679926,1480.3304701627487,553.749547920434,46.97875226039783,11.994575045207958,26.987793851717903,1490.3259493670887,470.7870705244123,60.97242314647378,57.97377938517179,1578.2861663652802,500.7735081374322,1532.3069620253166,427.80650994575046,80.9633815551537,20.990506329113924,1567.2911392405063,421.8092224231465,101.95388788426763
29045000002,29,045,000002,108.74083129584352,30.990220048899758,2.750611246943765,0.7334963325183375,0.5501222493887531,89.48655256723717,47.127139364303176,3.3007334963325183,0.36674816625916873,2.0171149144254277,94.07090464547677,47.127139364303176,2.2004889975550124,0.5501222493887531,0.9168704156479218,93.33740831295843,38.50855745721272,3.8508557457212715,2.93398533007335,101.40586797066015,35.2078239608802,94.62102689486552,35.57457212713936,4.5843520782396086,1.8337408312958436,103.60635696821515,31.17359413202934,4.5843520782396086
29045000003,29,045,000003,109.58333333333333,39.791666666666664,4.583333333333333,2.0833333333333335,0.20833333333333334,86.25,58.958333333333336,6.041666666666667,2.2916666666666665,1.0416666666666667,86.25,61.66666666666667,4.375,1.0416666666666667,1.25,81.66666666666667,58.541666666666664,5.625,5.416666666666667,92.70833333333333,55.833333333333336,84.79166666666667,58.125,6.041666666666667,2.5,101.04166666666667,44.791666666666664,7.083333333333334
29045000004,29,045,000004,183.29471001378118,29.82013050625135,6.49295996812061,0,1.142203662809039,139.27440350673285,53.435510651368986,9.415204144320654,2.428512129111528,10.557407807129692,137.00063094625335,68.76725554983645,3.9923954372623576,2.2123549238713536,5.278703903564846,144.91336941903134,44.23646371228851,6.276802762880436,9.271099340827204,153.25842230228966,49.082853205373006,137.84399023693692,53.50756305311571,9.065576900725588,5.134599100071396,168.80632440599732,25.478107825393927,10.701512610623142
29045000005,29,045,000005,175.7052899862188,24.17986949374865,6.50704003187939,0,1.8577963371909607,135.72559649326712,45.564489348631014,5.584795855679347,5.571487870888472,7.442592192870307,144.99936905374665,50.232744450163544,0.0076045627376425855,2.7876450761286464,3.7212960964351534,144.08663058096866,42.76353628771149,3.7231972371195643,3.7289006591727962,148.7415776977103,40.917146794626994,130.15600976306308,46.49243694688429,13.934423099274412,1.8654008999286034,156.19367559400268,32.52189217460607,9.298487389376858
29045000006,29,045,000006,416.4406411232442,151.21516585131243,17.417273103173688,7.916828383068538,0.7917879539680708,327.76972940102837,224.05205694548695,22.959061057141756,8.70841419153427,3.9587780534384818,327.77074012854007,234.3437236121536,16.625485149205616,3.9584546206347375,4.75020214550234,310.3539117454716,222.4668234444316,21.37584901110983,20.58398019894082,352.3140239592255,212.17442905395652,322.22919474917484,220.8828432454908,22.959344060845034,9.50040429100468,383.98117577509777,170.2152062804129,26.91767739417837
29045000007,29,045,000007,151,57,8,2,1,133,64,13,3,2,139,72,3,0,1,124,72,7,6,133,72,127,68,7,2,139,56,16
29045000008,29,045,000008,446.538348149881,127.25966414389526,11.295236462475911,3.0120630566602427,2.259047292495182,367.4716929125496,193.5250513904206,13.554283754971094,1.5060315283301213,8.283173405815667,386.29708701667613,193.5250513904206,9.036189169980728,2.259047292495182,3.7650788208253037,383.2850239600159,158.13331047466275,15.813331047466274,12.04825222664097,416.4177175832786,144.57902671969165,388.55613430917134,146.08505824802177,18.825394104126516,7.530157641650607,425.45390675325933,128.01267990806033,18.825394104126516
29045000009,29,045,000009,36.24694376528117,10.330073349633253,0.9168704156479217,0.24449877750611246,0.18337408312958436,29.82885085574572,15.709046454767726,1.1002444987775062,0.12224938875305623,0.6723716381418092,31.356968215158926,15.709046454767726,0.7334963325183375,0.18337408312958436,0.3056234718826406,31.112469437652813,12.836185819070906,1.2836185819070904,0.9779951100244498,33.80195599022005,11.7359413202934,31.540342298288508,11.858190709046454,1.528117359413203,0.6112469437652812,34.53545232273839,10.39119804400978,1.528117359413203
29045000010,29,045,000010,830.4499023324167,253.41320993959263,43.036675438425384,6.0097801169134355,3.0073350876850764,728.1931742634391,356.6283725116882,23.04401052611046,16.004890058456716,7.0268953215119465,706.254299994148,400.6283725116882,8.029340350740306,6.007335087685076,8.012225146141795,667.2445198772347,355.51345613795536,34.05134561379553,41.03912046765374,739.3521011632824,346.4694456118449,689.2616350818331,360.4743356703016,34.06112573070897,11.024450292283587,801.3814415140228,257.415654968821,48.06112573070897
29047000002,29,047,000002,387,239,31,12,3,280,341,34,12,7,317,318,26,1,8,297,307,25,29,354,299,333,262,42,17,343,266,47
29047000003,29,047,000003,310.41112089452406,220.54762517108605,27.608946916574958,11.827928681538735,3.678977878370585,235.81629509194516,300.5030959176629,21.133356764636403,13.684030449519597,8.29846626232828,278.76602028047375,259.7666483162199,20.967228476680702,12.618923727965713,4.594569140764339,273.1561829045422,251.1608447211736,22.007415955041232,25.628248932627322,323.83765249771227,246.30047031968016,293.5899151811273,230.0274879565372,28.350103476615228,19.90212175512682,301.28012751377986,227.65638849589368,42.96633801732415
29047000004,29,047,000004,1106.3930673586588,573.1142990473121,76.48624657527816,16.879764369222258,9.927422563014451,893.8612821835119,781.7212567080193,54.60606745007563,23.82686282193391,24.813313054039977,977.3680341604478,747.8463741926595,34.75646567754288,3.982504402897311,11.926539794707331,951.5001072788518,686.319425057353,51.66769016774204,54.60082409657948,1099.540349268878,642.5590668069478,1030.022174560296,631.5927604768659,57.60736497436303,14.922593965498578,1089.6234134128556,563.0662793538862,85.4534356736673
29047000005,29,047,000005,671.786984487325,340.8921679909194,52.861520998864926,12.806659099508135,6.248202799848657,534.7608777903897,466.2905788876277,55.42716609912978,20.930760499432463,10.558456299659477,577.6772606886115,447.49829738933033,32.42716609912978,12.868709799470299,12.310253499810822,562.3049564888385,416.93984108967084,50.48921679909194,38.7374195989406,693.7177449867575,374.62958758986,611.6700718880061,378.51267499054103,53.92357169882709,20.365115399167614,647.1664774877033,347.3885735906167,69.91638289822171
29047000006,29,047,000006,493.539014354067,258.18397129186604,23.83175119617225,2.9784688995215314,0.992822966507177,394.2167177033493,355.50862200956936,21.846105263157895,6.94976076555024,8.935406698564593,430.9551674641148,341.6051004784689,11.913875598086126,1.987645933014354,3.979291866028708,441.8842200956938,299.8925358851675,22.842928229665073,17.872813397129185,516.3639425837321,257.2011483253589,472.67373205741626,258.18197129186603,30.785511961722488,9.92822966507177,503.46324401913876,252.21903349282297,23.83575119617225
29047000007,29,047,000007,310.6695340365077,170.08551881402903,23.608419347643316,3.9322297758085614,1.9643239767782454,252.6334549340939,235.9305660924009,11.855870002329073,4.934091786584073,3.9752116428334103,290.7695611816627,206.75688468123926,8.85562983413257,2.9339495872851207,4.892321773141964,275.2346126683355,198.69426679067163,18.6462251713379,10.818136030536706,327.35275456164237,175.03085451716836,308.64811585768086,164.28854268071652,16.729622998923166,8.806036510898801,327.4033985229704,145.58450990354643,31.342115517811784
29047000009,29,047,000009,479.0668806764798,451.62021684339254,53.14578244075582,13.20781657793089,5.682958256901257,394.1999261777997,543.9559989858768,45.8342128614678,21.449189447153746,6.46237603090093,452.8016330365532,507.2369316063413,28.97404776818338,9.492564836770912,14.113040803543466,451.90328135952154,476.1310467093195,39.27748199185719,26.698697671990814,525.774866150657,466.01632216306507,481.4994888371885,445.0005827479755,36.09690767005205,15.269877932381847,506.8840913158248,423.80300620404756,64.00847314810672
29047000010,29,047,000010,778,704,80,11,8,666,848,53,14,12,728,817,23,9,17,727,735,57,43,870,694,774,693,64,17,839,660,61
29047000011,29,047,000011,515.4725028058361,466.28619528619527,43.28395061728395,10.820987654320987,3.9349046015712683,423.0022446689113,547.9354657687991,40.3327721661055,17.707070707070706,10.820987654320987,468.25364758698095,519.4074074074074,29.511784511784512,9.83726150392817,10.820987654320987,468.25364758698095,483.993265993266,31.479236812570146,35.41414141414141,561.7076318742986,452.51402918069584,498.74915824915826,457.43265993265993,42.30022446689113,16.72334455667789,536.1307519640853,423.0022446689113,57.056116722783386
29047000012,29,047,000012,795.3075308318026,703.4238982394322,77.4113934696459,17.341413855976963,8.576970654640558,692.6176279768513,833.8520755899397,56.70222500319588,22.2068698379378,11.67798343526499,743.7153208900781,800.047712280722,35.9650760330372,16.972705768822273,21.440347634522393,746.4904263059603,747.9629124483494,55.057505601194926,54.70985473898095,874.1627436675981,724.8185078282165,807.610569173676,695.7313617896142,55.680481505724224,33.56007143385784,859.3275192401406,653.3976728248573,83.56325577684801
29047000013,29,047,000013,412.52749719416386,499.7138047138047,49.716049382716044,17.179012345679013,4.065095398428731,344.9977553310886,586.0645342312009,29.6672278338945,20.292929292929294,7.179012345679012,393.74635241301905,537.5925925925926,25.488215488215488,16.162738496071828,18.179012345679013,378.74635241301905,524.006734006734,31.520763187429854,42.58585858585858,482.29236812570144,499.48597081930416,414.25084175084174,494.56734006734007,39.69977553310886,27.27665544332211,444.86924803591467,468.9977553310887,65.94388327721661
29047000014,29,047,000014,739.4594594594595,674.5945945945946,49.896049896049895,6.985446985446986,3.9916839916839915,662.6195426195426,787.3596673596674,27.941787941787943,12.972972972972974,6.985446985446986,723.4927234927235,735.4677754677755,12.972972972972974,11.975051975051976,8.981288981288982,706.5280665280666,710.5197505197506,36.92307692307692,26.943866943866944,795.3430353430354,661.6216216216217,748.4407484407484,660.6237006237006,37.92099792099792,20.956340956340956,824.2827442827443,586.7775467775468,56.88149688149688
29047000015,29,047,000015,704.8103051686217,668.0161198680352,75.74918896627565,16.52569189882698,7.79100073313783,599.9194373167155,807.8031387463343,45.709984420821115,19.40292796920821,3.941665139296188,648.5457203079179,764.0906204178885,28.194437316715543,13.58808651026393,16.529243035190614,676.598112170088,698.1760630498534,38.87687866568915,41.747012463343104,749.601457111437,693.1593154325514,696.0543071847508,659.3098377932552,52.47561858504399,24.274078995601172,725.2528042521994,647.5771719208211,75.77049578445748
29047000016,29,047,000016,324.77074500939267,322.7721558093349,15.98871360046241,2.9978838000867016,2.9978838000867016,316.77638820916144,336.7622802097395,13.990124400404607,2.9978838000867016,6.9950622002023035,319.7742720092482,343.75734240994177,1.9985892000578012,2.9978838000867016,4.996473000144503,328.7679234095083,314.77779900910366,14.989419000433509,7.994356800231205,373.7361804108088,296.7904962085835,340.75945860985513,310.78062060898804,15.98871360046241,1.9985892000578012,352.7509938102019,287.7968448083234,24.982365000722513
29047000017,29,047,000017,391,432,39,11,10,357,500,23,9,6,384,485,11,5,7,371,463,17,20,451,417,395,416,28,17,431,406,35
29047000020,29,047,000020,597.8506259395036,1137.9815561111445,85.26778831156001,29.046288655694536,12.025662720290164,532.7273491229386,1241.1492842862724,63.17187787590087,31.065960688728172,11.045947185701056,580.6733734980752,1201.2458034649571,38.09666019390413,34.077396449122,18.02443785553565,572.9561311490731,1121.5952641842248,73.20196494869957,85.23164373324676,720.3598569023466,1127.6341999620406,616.3409272488545,1075.2472250951341,99.2127214584581,51.11408664155448,689.5027315549838,1051.1677872047544,108.31128576775204
29047000021,29,047,000021,97.82617803633349,83.98215770709355,9.071990617273872,3.020568747792535,0.008570311580222903,63.64448743083276,105.14327956480173,16.09427342738245,3.023996872424624,6.01885468547649,87.8038952262249,102.0421498881551,3.0428515579011144,1.011998436212312,2.0154265608444013,74.76275773063983,104.00615457951817,10.071990617273872,9.051421869481336,108.87931396813087,86.00786864183421,87.79703897696072,94.96501708393309,8.077132804222005,4.035995308636936,101.8690295942346,74.9153092767678,16.089131240434316
29047000022,29,047,000022,238,208,19,4,1,205,237,17,8,2,222,229,13,4,1,215,216,19,10,241,213,224,199,21,11,245.00000000000003,194,21
29047000023,29,047,000023,461.3558238636364,464.34517045454544,56.79758522727273,16.93963068181818,11.957386363636363,380.6434659090909,553.0291193181818,52.81178977272727,8.968039772727272,18.93252840909091,436.44460227272725,517.1569602272727,29.89346590909091,7.971590909090909,17.936079545454543,426.4801136363636,502.21022727272725,37.86505681818182,27.90056818181818,528.1178977272727,453.38423295454544,450.3948863636364,467.33451704545456,48.82599431818182,16.93963068181818,490.25284090909093,436.44460227272725,62.77627840909091
29047000024,29,047,000024,366,271,41,10,6,316,323,36,10,6,314,334,26,5,8,314,306,33,24,371,309,329,290,41,12,373,260,45
29047000025,29,047,000025,1223.3518586676482,768.3297754876702,115.27125506072875,14.198012513801988,5.63894000736106,1050.0872285609128,992.4313581155686,55.83364004416636,12.517482517482517,19.038277511961724,1176.2053735737945,901.670960618329,32.396025027603976,7.198012513801987,13.399337504600663,1186.0806036069193,811.0386455649614,47.396025027603976,39.07655502392345,1256.8627162311373,815.4096429885903,1242.2304011777696,732.8505704821495,75.59403754140597,18.038277511961724,1296.262053735738,703.377990430622,78.39271255060729
29047000026,29,047,000026,1196.2640775449636,1130.5243363976135,130.48342561064965,14.94085026076141,11.952680208609129,1091.6781257196337,1319.775106367258,64.74368446329945,12.94873689265989,17.929020312913693,1179.3311139161008,1256.0274785880092,42.83043741418271,14.94085026076141,11.952680208609129,1148.453356710527,1163.3942069712884,77.69242135595934,50.7988908865888,1319.775106367258,1118.5716561890042,1267.9801587966185,1040.8792348330448,85.66087482836542,25.89747378531978,1312.8027095789025,1043.8674048851972,86.65693151241618
29047000027,29,047,000027,1372.599769197817,736.9877526643681,88.0842899820702,11.132767885504995,5.073767354867249,1303.3677508837995,877.0237316587042,38.53849167558887,10.110634340730806,9.08850079595662,1391.3487198326595,823.3524988041223,10.295136185749257,4.059013883893799,10.088494119328592,1382.4447208817214,753.371409675958,45.560585160594904,17.258189080349382,1521.5508105771644,671.01033354322,1480.3149219572897,631.3168669944437,36.68610650485969,16.169634871368554,1554.786752610063,583.9998376225292,47.796734168962466
29047000028,29,047,000028,1532.6134437179182,1022.7336693892614,137.69094200950462,19.006145806039434,15.826374149638795,1280.8353954931852,1304.6344214146134,90.27219792228257,29.9898413065602,17.709782513574172,1401.2060695528946,1235.9956532645556,41.893026681231326,15.745416557647292,29.102853698016972,1404.4437092863764,1127.8776588309836,86.029285695927,52.26343609171494,1574.6771186692306,1080.8468744358486,1522.2848083486513,1001.1513879633943,91.4364168308431,38.85644723695219,1606.1703851780278,950.6043988439842,115.05118180195247
29047000029,29,047,000029,692.7516872450124,947.6090806545617,92.37380390047075,26.859489441829187,7.378748083389374,584.241892311141,1115.224059896884,53.71897888365837,17.33633463349025,13.812700650078458,655.0416577449002,1055.761108271688,41.23366348352387,18.587055458417396,11.438300650078457,665.6877593364717,952.7412027796458,67.14835740865277,57.676312216991704,780.1970750952701,968.8779262048868,707.0491968616902,922.8691755211836,73.6845292086976,38.884818291862814,750.1220741537771,904.1280588208922,87.52278466711499
29047000030,29,047,000030,940,866,86,8,4,863,962,52,13,18,920,932,35,7,8,916,882,45,35,1061,810,990,779,60,22,1035,768,77
29047000031,29,047,000031,313.10871302957634,573.5275779376499,52.57793764988009,15.450839328537171,6.187849720223821,267.1262989608313,626.0591526778577,42.06634692246203,17.5259792166267,10.413269384492406,294.6203037569944,603.8425259792166,35.939248601119104,17.262989608313347,9.338129496402878,305.7186250999201,561.0535571542765,41.5779376498801,43.12709832134293,341.27338129496405,604.0911270983213,312.47002398081537,556.1518784972022,49.69064748201439,24.78896882494005,355.04796163069545,532.0623501199041,60.95363709032774
29047000032,29,047,000032,1130.594695636206,1063.0481790564997,113.31115356196091,19.637371327445912,8.228014037705659,980.2900150316739,1266.4227062813393,68.38850764321506,20.737901243336307,10.468507028978841,1085.7088290225583,1192.0381419540734,36.61511655633559,14.384399382605208,9.336430585494533,1069.9960013493874,1112.515445905554,63.96996571013672,49.71894078245543,1242.0109136042113,1054.6394707724794,1160.240002877181,1038.6333662130796,61.51934390677486,22.7168866521505,1228.6699485285628,992.3441975874608,73.27031527788338
29047000033,29,047,000033,1045,704,79,12,7,951,839,37,17,9,1001,814,14,13,11,990,747,43,39,1159,666,1111,635,42,17,1145,610,63
29047000034,29,047,000034,460.55572755417955,568.0665634674923,45.61300309597523,17.222910216718265,8.055727554179567,376.4133126934984,643.1671826625387,42.61300309597523,19.153250773993808,12.125386996904025,436.2910216718266,601.5541795665634,29.3343653250774,14.139318885448917,12.18111455108359,418.06811145510835,574.9829721362229,44.54334365325077,41.626934984520126,505.7229102167183,572.5123839009289,438.1795665634675,568.1362229102167,44.585139318885446,19.26470588235294,473.43034055727554,548.9272445820434,58.919504643962846
29047000035,29,047,000035,581.7437794216544,793.198386012105,81.85339609952926,28.258910558170815,9.744451916610625,488.19704102219237,907.2084734364493,56.51782111634163,27.28446536650975,13.642232683254875,562.2548755884332,873.102891728312,33.131136516476126,14.616677874915938,13.642232683254875,545.689307330195,807.8150638870209,55.54337592468056,56.51782111634163,626.5682582380632,849.7162071284465,583.6926698049764,785.4028244788165,63.33893745796907,34.10558170813719,656.7760591795561,734.7316745124411,77.955615332885
29047000036,29,047,000036,962.865858008016,764.9650652400375,103.47739640164556,19.945588572841075,15.849637162985328,836.9350053851722,945.7602132881332,69.14441795999082,12.06304535904091,11.650565884492469,920.7390345533838,888.8190988223247,31.732265127037095,10.65235799918781,12.114605293359464,928.9680756395995,815.9396489927079,53.8619400745096,37.084224093790276,1049.6686582975792,776.9765506647598,981.9864876317602,748.1357893249996,72.1390416159048,17.87904373466109,1021.6858467079825,718.7092995744831,93.72012641912531
29047000037,29,047,000037,1426.9974406204446,1234.3155266348028,144.6985946912805,24.53757171618983,17.48712788025918,1198.502026992817,1514.4558667222693,108.27453401819587,23.805680101624052,15.710339323620502,1358.7305909753204,1392.0164643676972,60.69226759484253,16.75146522974635,23.23097353540327,1331.6037836619892,1274.2069048707526,106.023340246685,71.26556121957444,1540.711821219731,1257.4083757293242,1435.4086727583428,1193.5855904475245,113.81085500483933,44.12540064425272,1514.612013837149,1143.224074852966,129.19420004894178
29047000038,29,047,000038,775,754,90,43,8,569,972,73,39,24,683,889,65,16,18,658,843,66,77,825,817,698,799,97,49,764,753,125
29047000039,29,047,000039,486,437,67,16,2,404,528,46,18,9,430,529,25,13,10,421,490,34,39,516,467,465,449,41,29,480,433,66
29047000040,29,047,000040,978.5295614768283,1284.3303582128178,70.256977418025,12.866696618736523,6.927483196711175,944.8804152679583,1330.8480383375563,45.52022386439364,17.813557383560987,11.87373152915838,934.0080187375339,1352.6042634694472,25.729310354957992,20.78204130188202,6.9287080614656915,1003.2567202565493,1188.3659138612904,53.43658926816791,61.35336296019367,1110.1301029370109,1198.2600436791909,1100.2159669947866,1100.3096691485073,57.39905899669584,30.678416705165734,1143.7596513098085,1079.5296692878826,82.13315867669242
29047000041,29,047,000041,552.1130232314396,598.9898957983887,55.0694877592465,22.013409918451078,11.00853358446887,476.96917137896435,702.1300904003773,37.06461142526429,19.024381669911055,12.014629001946632,541.0398782217064,660.0886415615286,18.042667922344343,9.012190834955527,13.01340991845108,516.0642598916174,621.9777049634332,35.076802260219814,47.04876333982211,617.1873873246683,596.9691713789643,566.098394229493,578.93747520808,44.08289767769758,26.032915254379922,599.1886064081639,572.8753019498068,56.095088512653106
29047000042,29,047,000042,770,682,106,25,7,576,896,67,31,18,655,851,45,17,17,644,765,67,72,776,785,685,743,83,32,745,715,96
29047000043,29,047,000043,103.65957714251196,59.803602197603055,2.990180109880153,2.990180109880153,1.9934534065867686,60.800328900896446,94.6890368128715,4.983633516466922,2.990180109880153,2.990180109880153,66.78068912065675,97.67921692275166,1.9934534065867686,3.9869068131735372,0,61.79705560418983,88.7086765931112,7.9738136263470745,2.990180109880153,83.72504307664428,77.74468285688397,75.7512294502972,77.74468285688397,4.983633516466922,1.9934534065867686,76.7479561535906,80.73486296676413,8.970540329640459
