GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRHAW,G18USSDMCC,G18USSLCAM,G18USSGCRA,G18USSIODE,G18AUDRMCD,G18AUDDGAL,G18AUDLOTO,G18AUDGFIT,G18AUDCLUE
29183000001,29,183,000001,1102.145711564466,1246.9801772969154,21.349707585782298,9.360706662333033,29.47288990499879,981.7764519567203,1248.639365605456,73.56307499456308,13.226525266565806,47.74252040956761
29183000004,29,183,000004,266.46023937126313,174.44897477126716,5.0096553714251,1.0048276857125502,10.01770151427935,208.3669041141538,198.48115934268418,7.025747657133601,2.0096553714251004,21.032184571417
29183000005,29,183,000005,278.94162661686244,272.1143840073588,5.851922236717393,2.9259611183586967,10.728524100648555,222.37304499526093,291.62079146308344,15.605125964579715,5.851922236717393,19.506407455724645
29183000014,29,183,000014,852.369245780213,1103.5938655891177,29.907692834393437,14.953846417196718,37.883077590231686,749.6861670487955,1107.5815579670368,52.8369240074284,19.938461889595626,47.8523085350295
29183000015,29,183,000015,735.2432785312269,813.7921978890992,21.717457050340784,7.045407984240318,26.682724360352182,645.4976632301259,857.6111697795276,42.5268325810492,8.848480406064526,23.882290572549365
29183000016,29,183,000016,850.638365167392,923.2016873846417,13.32514864888091,5.114770475157151,16.345807516571984,735.2694648224232,950.7910733466563,43.63119170932707,12.160136914454691,36.40546191248854
29183000021,29,183,000021,524.4621723480624,425.36169196253405,4.053287309606936,2.0216473062482923,7.067438324277062,439.41985372870244,468.1859109822915,14.184840134105883,4.026640117312665,22.06491361881845
29183000022,29,183,000022,523.3954424263788,590.0535760127151,13.960017281890718,2.9939282295601117,11.972773493502492,471.52884049959283,606.0203492747856,24.927572891425076,2.001564467318005,19.96170909107055
29183000024,29,183,000024,751.9845492344275,842.4628520496605,17.56017700092659,11.682085002646788,22.449772248910993,689.3472652267548,849.4299946379377,36.13389843347626,4.897770466748592,26.427847633693407
29183000025,29,183,000025,1135.6076063846997,958.6687451786329,18.993437078617333,8.996891247766106,19.993091661702458,994.6563101696972,1000.654237668208,47.9834199880859,12.995509580106598,43.98480165574541
29183000028,29,183,000028,1030.0856037143642,1020.96198885961,26.064417488915385,10.070562433615699,33.083148127988004,893.0243606301881,1080.799157817247,53.13408751151832,11.99990056565982,59.02130593972188
29183000031,29,183,000031,335,362,15,3,8,295,356,23,6,25
29183000033,29,183,000033,531,574,23,7,18,435,592,35,13,45
29183000034,29,183,000034,699.4586974184597,644.4384541342089,11.788376076455952,1.9647999380807128,18.664582886898796,559.9598501540594,705.3477604771449,32.417504770218464,8.841430300551878,42.24150446062203
29183000036,29,183,000036,529,724,11,5,22,469,733,33,9,24
29183000041,29,183,000041,826.630754219787,1216.4061344108823,44.09230716560656,15.046153582803282,29.116922409768314,711.3138329512045,1202.4184420329632,78.16307599257159,19.061538110404378,66.1476914649705
29183000043,29,183,000043,596.0434835545836,493.0100520410285,12.454219566134043,7.977692020560526,16.936385416735575,483.9442308493212,546.3393713906077,29.384966677841607,5.4800821413001,33.88404744352718
29183000045,29,183,000045,216.9565164454164,171.98994795897153,3.545780433865956,1.0223079794394745,5.063614583264424,187.05576915067883,182.6606286093923,9.615033322158395,1.5199178586999003,8.11595255647282
29183000047,29,183,000047,296.1421192946164,408.8157202383594,5.982669076658918,3.9884460511059454,11.965338153317836,257.25477029633345,400.8388281361475,25.924899332188645,2.991334538329459,15.953784204423782
29183000051,29,183,000051,416,454,9,10,15,362,466,26,7,20
29183000054,29,183,000054,420.2223347924497,507.0503867906043,12.062309258557319,3.022265305078596,12.111198541915835,361.66211139314635,502.18799333868236,29.13374381085069,7.066683929693286,32.27113438681108
29183000056,29,183,000056,720.7864080788328,681.9595159309399,13.937858719756436,4.977806685627298,24.889033428136493,595.3456796010249,712.8219173818292,29.866840113763793,14.933420056881896,60.72924156465304
29183000057,29,183,000057,599.4164222117078,474.72774483192666,7.139323480729834,2.0145427925437978,7.263116670286993,479.14437700394967,543.1160913302239,13.448222978840853,7.0862692566339085,23.520936941559842
29183000062,29,183,000062,651.8500375423938,792.3421032068635,30.165763649355057,16.044348381733315,28.26274162699205,564.5142156120567,811.5845299358734,48.43835298292103,14.135042994804929,50.55960214285447
29183000063,29,183,000063,588.7828135924043,614.7527950925145,9.958650909379966,1.992236646815354,20.869104459973503,491.4037887446485,661.4323445966994,31.817542881019133,5.958983667568421,29.820241584810166
29183000071,29,183,000071,766.0421622116459,939.0780845574768,28.13663038751963,11.030457680646297,25.22854123006619,638.5100760695601,983.4440476892078,56.27034068873685,17.024259917719434,42.08897556947782
29183000080,29,183,000080,585.2796679942292,575.4986765070215,6.477505356232533,2.0656934799541817,12.388875308722776,525.1225929261234,598.9624100670812,22.99559918547811,5.161726441845895,13.741016961852958
29183000083,29,183,000083,581,421,7.000000000000001,2,7.000000000000001,508,459,14.000000000000002,3.0000000000000004,24.000000000000004
29183000084,29,183,000084,1138.6144657742022,1009.8615345287029,37.500657072870716,10.12540778809249,50.00928883896973,1028.9482576760263,1074.3606692212034,53.01547253801814,15.504396226049092,36.386900940608854
29183000085,29,183,000085,1277.7149088810254,1198.7796063403562,23.979907679994334,8.991439938932366,39.96369542655805,1120.8798956724886,1243.7402863198463,62.936102104151246,16.983085220440763,45.952768291937026
29183000086,29,183,000086,1096.744227118409,1024.2742090527486,35.12482015850742,11.111252761323845,27.257086640990963,984.5016732281117,1065.8494278020285,68.37064269005734,9.14431938194473,26.32491580688068
29183000087,29,183,000087,600.5850298215543,479.06641165039355,10.91781111329045,1.68406122194579,10.10436733167474,545.8816269376733,492.5674882553171,24.39030088885677,4.210153054864476,17.6499721683083
29183000091,29,183,000091,1551.733870829649,1181.5664839456279,27.4863185401844,18.128035963582988,43.21828491616219,1346.9013997461605,1271.9494992691655,71.21656904577534,22.457629092731064,53.2673154915337
29183000100,29,183,000100,956.8517645739649,1129.346351807274,28.174475413494363,14.046114733239866,30.222186206035943,863.0879379086027,1132.8034458727175,56.338670083611895,12.070369144336086,38.176572278535204
29183000101,29,183,000101,474.89981581543265,402.8030262354783,8.09678957995436,5.042587415179918,17.11614749594523,414.66752082354213,430.72946615471295,26.20132232630507,5.027101082387221,17.147120161530626
29183000102,29,183,000102,746.1001841845674,721.1969737645218,24.90321042004564,10.957412584820082,29.88385250405477,686.3324791764578,702.270533845287,51.79867767369493,6.972898917612779,37.85287983846938
29183000103,29,183,000103,289.3302348620549,296.7945761786682,7.398365942864027,7.384672940765117,5.755667753752719,255.64122898317416,295.99438899644724,11.512580325878066,3.2829067414773596,24.62802465294334
29183000104,29,183,000104,597.7458671787392,538.3886089412142,21.623071994358604,5.620889393774387,23.261209188335926,519.3299427160431,564.2198858923774,32.53420624275836,9.719729104851794,47.39829294344582
29183000106,29,183,000106,584,636,24,0,29,515,639,37,9,37
29183000107,29,183,000107,917,876,22,5,24,792,896,44,12,51
29183000111,29,183,000111,688.3777106994282,677.8570105178204,14.694968211966298,6.959402115747084,27.02743849183369,612.6833312943677,702.5323563879333,33.238084932828066,16.19966682821612,29.352616180666388
29183000113,29,183,000113,927,897,27,7,30,823,922,48,10,43
29183000121,29,183,000121,366,360,12,4,11,332,360,17,4,23
