GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCli,G16PRERTru,G16PRELJoh,G16PREGSte,G16PREOth,G16RRCDYar,G16RRCRChr,G16RRCLMil,G16RRCGSal
48029004023,48,029,004023,665,495,31,21,15,583,452,51,92
48029004024,48,029,004024,1050.5276482262277,533.9905756215979,28.39043211834249,17.706438668342564,16.26299508749994,964.4994329388686,479.74338948803137,66.28440919334223,83.37404570081398
48029004025,48,029,004025,365.62056480811003,163.54236060825488,9.398986241853729,5.6393917451122375,2.8196958725561188,332.724112961622,148.5039826212889,22.55756698044895,32.89645184648805
48029004026,48,029,004026,1135,383,46,22,15,1038,364,54,93
48029004027,48,029,004027,568,227,16,10,1,512,208,20,63
48029004028,48,029,004028,908,267,23,13,8,827,227,41,90
48029004029,48,029,004029,782,133,13,12,5,733,105,33,48
48029004030,48,029,004030,131,4,1,0,0,126,3,1,4
48029004031,48,029,004031,583,194,20,10,6,554,175,25,37
48029004032,48,029,004032,589,272,22,10,6,542,231,34,66
48029004033,48,029,004033,1017,546,37,9,8,923,507,64,85
48029004034,48,029,004034,581.383395522388,258.8283582089552,17.64738805970149,4.90205223880597,3.921641791044776,536.2845149253732,228.43563432835822,32.3535447761194,35.29477611940298
48029004035,48,029,004035,0,0,0,0,0,0,0,0,0
48029004036,48,029,004036,1124,248,15,18,9,1039,230,55,48
48029004037,48,029,004037,671.616604477612,84.17164179104478,14.352611940298507,5.09794776119403,0.07835820895522388,641.7154850746268,68.5643656716418,16.646455223880597,31.705223880597014
48029004038,48,029,004038,1020.2466476470358,676.5960247659215,80.03537382757095,17,38.0121143245106,807.1410107373034,745.6362443232966,155.08964600137844,72.00920688662805
48029004039,48,029,004039,542,33,8,4,2,509,39,12,16
48029004040,48,029,004040,492.1864406779661,94.16949152542372,8.135593220338983,6,5.135593220338983,465.77966101694915,87.03389830508475,19.135593220338983,20.406779661016948
48029004041,48,029,004041,844,80,12,5,3,789,71,32,24
48029004042,48,029,004042,114.33974715530479,41.272511996479665,4.6358605455609485,1.770197486535009,2.133167547356281,106.78045995309232,37.79643601106235,6.039810276261128,8.169700128603852
48029004043,48,029,004043,755.3492600422833,481.9966173361522,49.361099365750526,13.273572938689217,21.984355179704018,674.0486257928118,477.01902748414375,73.83424947145878,63.46427061310782
48029004044,48,029,004044,413.1146822498174,248.06647187728268,20.754565376187,11.859751643535427,13.836376917457999,365.6756756756757,230.27684441197954,42.49744338933528,41.509130752374
48029004045,48,029,004045,739,487,44,24,11,646,486,70,70
48029004046,48,029,004046,664,798,70,12,31,520,834,124,51
48029004047,48,029,004047,732.0224551451852,402.02245514518523,40,30,12,631.0070028011204,363.03790748924996,90,98
48029004048,48,029,004048,625,165,13,5,15,564,136,28,69
48029004049,48,029,004049,848.8284090909091,463.5693181818182,48.60568181818182,21.884090909090908,10.186363636363637,777.7806818181818,438.61477272727274,79.37386363636364,60.65227272727273
48029004050,48,029,004050,406.06887092293886,553.909479268669,41.39537033680445,6.899228389467408,15.769664890211219,334.1197748613502,541.0966265453724,76.87711633977969,30.553725724784236
48029004051,48,029,004051,491.07740812004107,693.5762784982131,45.02895908293689,13.029986762153195,15.007617655560164,427.91350860741477,653.5351071827635,103.10773481609996,35.09579449315157
48029004052,48,029,004052,583,670,51,8,11,498,644,90,47
48029004053,48,029,004053,523.9503404982875,426.33221622294104,28.886995959031054,12.94934301611737,10.957136398253159,478.1295882874105,388.48029048352106,63.75061177165474,42.83244228408053
48029004054,48,029,004054,1089,931,59,20,29,962,900,120,83
48029004055,48,029,004055,362,476,29,13,8,314,440,69,31
48029004056,48,029,004056,749.3846615558732,856.7235785957065,77.52255119543516,13.91430406071913,19.877577229598757,643.0396233775198,839.8276379505475,106.34503817835335,85.47358208727465
48029004057,48,029,004057,367.15393537803993,756.114697265546,39.49932297876402,9.172422830094362,22.152838555105646,298.4084743322403,764.9553360112205,75.72135358950673,27.54414550537168
48029004058,48,029,004058,381,706,46,4,9,327,664,68,42
48029004059,48,029,004059,524.8397375820057,579.9859418931584,48.49062792877226,10.458762886597938,14.26194939081537,456.38238050609186,563.8223992502343,75.11293345829428,52.29381443298969
48029004060,48,029,004060,614.4472049689441,424.6366459627329,34.006211180124225,16.475155279503106,9.897515527950311,551.22049689441,423.1645962732919,45.484472049689444,51.798136645962735
48029004061,48,029,004061,593.7466567607727,271.9517087667162,17.4888558692422,13.116641901931649,11.36775631500743,536.0334323922734,263.20728083209514,34.103268945022286,62.08543833580981
48029004062,48,029,004062,230,105,8,1,3,207,90,17,18
48029004063,48,029,004063,259.0144658378075,142.01446583780753,8,11,7,239,135.02893167561504,16,28
48029004064,48,029,004064,649.2836752899198,568.0856378233719,43.005352363960746,12,7.005352363960749,607.2676181980374,539.0802854594112,53.005352363960746,44.016057091882246
48029004065,48,029,004065,1164.3087971274686,455.39497307001795,60.09335727109515,27.229802513464993,21.59605026929982,1081.6804308797127,413.14183123877916,81.68940754039497,92.01795332136444
48029004066,48,029,004066,1060,577,46,14,14,934,569,73,90
