GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOVAC,G16PREOKAH,G16PREIMCM,G16PREIFUE,G16PREORIV,G16PREOWRI,G16USSRGRA,G16USSDJUD,G16USSLALD,G16USSOHEN,G16USSILUI,G16USSOWRI
19105105021,19,105,105021,141.477371175665,95.74731180575309,7.145321776548738,0.7145321776548739,1.4290643553097477,0.7145321776548739,0.35726608882743693,0.35726608882743693,0.35726608882743693,0,2.8581287106194955,161.4842721500015,73.23954820962457,5.716257421238991,6.788055687721301,1.0717982664823107,0.35726608882743693
19105105022,19,105,105022,80.87420641609287,54.73304878664871,4.08455587960065,0.408455587960065,0.81691117592013,0.408455587960065,0.2042277939800325,0.2042277939800325,0.2042277939800325,0,1.63382235184026,92.31096287897469,41.866697765906665,3.26764470368052,3.8803280856206177,0.6126833819400975,0.2042277939800325
19105105023,19,105,105023,226.4496789501299,141.28911592614944,15.483738731632814,0,1.9354673414541017,0,0,2.9032010121811527,0,0,0.9677336707270509,249.67528704757913,120.96670884088137,9.677336707270507,5.806402024362305,0,0
19105105024,19,105,105024,13.769478428847393,9.31873792659369,0.695428203477141,0.0695428203477141,0.1390856406954282,0.0695428203477141,0.03477141017385705,0.03477141017385705,0.03477141017385705,0,0.2781712813908564,15.716677398583386,7.128139085640695,0.5563425627817128,0.660656793303284,0.10431423052157116,0.03477141017385705
19105105025,19,105,105025,7.550321049870096,4.710884073850573,0.516261268367186,0,0.06453265854589825,0,0,0.09679898781884738,0,0,0.032266329272949125,8.3247129524208745,4.033291159118641,0.3226632927294913,0.19359797563769476,0,0
19107107001,19,107,107001,121,42,3,0,0,0,0,2,0,0,2,125,40,4,0,0,0
19107107002,19,107,107002,151,59,4,3,0,0,1,0,0,0,2,173,43,0,0,0,0
19107107003,19,107,107003,142.08960004018897,70.52241178465262,8.88060000251181,1.5671647063256138,1.0447764708837426,0,0,2.089552941767485,0,0,4.17910588353497,158.283635338887,56.94031766316397,8.35821176706994,1.5671647063256138,0.5223882354418713,0.5223882354418713
19107107004,19,107,107004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19107107005,19,107,107005,32.0029925524036,15.883838215347375,2.000187034525225,0.35297418256327495,0.23531612170885,0,0,0.4706322434177,0,0,0.9412644868354,35.650392438890776,12.824728633132326,1.8825289736708,0.35297418256327495,0.117658060854425,0.117658060854425
19107107006,19,107,107006,97.9074074074074,48.59375,6.119212962962963,1.079861111111111,0.7199074074074074,0,0,1.4398148148148149,0,0,2.8796296296296298,109.06597222222221,39.2349537037037,5.7592592592592595,1.079861111111111,0.3599537037037037,0.3599537037037037
19107107007,19,107,107007,228.4948813963546,111.39125468072287,13.80489908436309,2.8561860174544327,0.4760310029090721,0,0.4760310029090721,0.9520620058181442,0,0,3.8082480232725766,268.48148564071664,75.2128984596334,6.664434040727009,2.3801550145453603,1.4280930087272163,0
19107107008,19,107,107008,110.24527608396035,53.744572090930674,6.6606520967392715,1.3780659510495044,0.22967765850825073,0,0.22967765850825073,0.45935531701650145,0,0,1.8374212680660058,129.5381993986534,36.289070044303614,3.21548721911551,1.1483882925412536,0.6890329755247522,0
19107107009,19,107,107009,113.91753316276075,35.86858253430935,4.726120100377874,0.39672718567587,0.008651531933141703,0,0,0.008651531933141703,0.008651531933141703,0,0.38807565374272834,122.15363721068945,29.546902159294852,1.2334392166933186,0.8021059032848817,0.008651531933141703,0
19107107010,19,107,107010,97.44232698094282,30.576730190571713,4.0320962888666,0.33600802407221664,0,0,0,0,0,0,0.33600802407221664,104.49849548645938,25.20060180541625,1.00802407221665,0.6720160481444333,0,0
19107107011,19,107,107011,259.94831223628694,118.60759493670886,5.930379746835443,2.9651898734177213,4.941983122362869,0.9883966244725738,0,0.9883966244725738,0,0,2.9651898734177213,272.7974683544304,97.85126582278481,9.883966244725737,2.9651898734177213,1.9767932489451476,0.9883966244725738
19107107012,19,107,107012,130.0516877637131,55.39240506329114,10.069620253164556,0.034810126582278486,1.0580168776371308,0.011603375527426161,1,1.011603375527426,0,0,3.0348101265822787,139.20253164556962,42.14873417721519,8.116033755274263,6.034810126582278,1.0232067510548524,0.011603375527426161
19107107013,19,107,107013,63.93017127444004,21.149176812076956,2.5427044659505786,0.24812619677213457,0.03636363636363636,0,0.091530587328531,0.03636363636363636,0,0,0.30298239952730915,69.38588599289066,16.715911259305187,0.855023240455913,0.49687388996370924,0,0
19107107014,19,107,107014,648.0372413091292,298.0782377357693,28.735442781168583,4.073684048025234,1.9913484680668583,0,1.9266512308532873,0.9913484680668583,0.9913484680668583,0,4.045661195385018,725.6528904008696,214.90022113962007,19.99442256154321,12.065367794970612,3.9913484680668585,1
19107107015,19,107,107015,55.46666666666667,16.033333333333335,0.8666666666666667,1.3,0.8666666666666667,0,0.43333333333333335,0.8666666666666667,0,0,1.7333333333333334,64.13333333333334,8.666666666666666,2.1666666666666665,0.8666666666666667,0,0
19107107016,19,107,107016,70.2060606060606,20.293939393939393,1.096969696969697,1.6454545454545455,1.096969696969697,0,0.5484848484848485,1.096969696969697,0,0,2.193939393939394,81.17575757575757,10.96969696969697,2.7424242424242427,1.096969696969697,0,0
19107107017,19,107,107017,145.48873236014055,70.24063157753984,8.647381522744155,1.7797202656128681,0.32290439313380537,0,0.3085674755710814,0.6027980335794387,0,0.014336917562724014,2.411192134317755,170.60553292459886,47.56369698252476,4.2482600701815185,1.5141635427299587,0.897028591587796,0
19107107018,19,107,107018,292.7711101595445,95.62354165080662,7.887067296153482,0.9860277658831949,1.9713869454488717,0,0.9857238630115958,0.9857846435859157,0,0.985663082437276,3.9431385743436627,320.3747820360311,73.93433451353823,8.871818669975962,2.957293150183427,0.9858454241602355,0
19107107019,19,107,107019,170,58,4,0,0,0,0,0,0,0,0,172,53,6,0,0,0
