GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRREY,G18GOVDHUB,G18GOVLPOR,G18GOVOSIE,G18GOVOWRI,G18ATGDMIL,G18ATGLBAT,G18ATGOWRI,G18SOSRPAT,G18SOSDDEJ,G18SOSLOFE,G18SOSOWRI,G18TRERDAV,G18TREDFIT,G18TRELHIR,G18TREOWRI,G18AUDRMOS,G18AUDDSAN,G18AUDLPER,G18AUDOWRI,G18AGRRNAI,G18AGRDGAN,G18AGRLSTE,G18AGROWRI
19101101004,19,101,101004,152.09935668334523,50.699785561115085,4.567548248749106,0.9135096497498213,0,128.34810578984988,40.194424588992135,0.45675482487491065,159.40743388134382,42.47819871336669,4.567548248749106,0,128.34810578984988,71.25375268048606,5.937812723373838,0,141.1372408863474,58.92137240886347,5.024303073624017,0,151.64260185847033,45.21872766261615,6.85132237312366,0
19101101005,19,101,101005,101.16154395997141,33.720514653323804,3.0378842030021445,0.6075768406004288,0,85.36454610436026,26.73338098641887,0.3037884203002144,106.02215868477484,28.252323087919944,3.0378842030021445,0,85.36454610436026,47.39099356683345,3.9492494639027877,0,93.87062187276626,39.18870621872766,3.3416726233023586,0,100.85775553967119,30.075053609721227,4.5568263045032165,0
19101101006,19,101,101006,17.614010007147964,5.871336669049321,0.5289492494639028,0.10578984989278056,0,14.863473909935669,4.654753395282345,0.05289492494639028,18.460328806290207,4.919228020014296,0.5289492494639028,0,14.863473909935669,8.251608291636883,0.6876340243030736,0,16.344531808434596,6.823445318084346,0.5818441744102931,0,17.56111508220157,5.236597569692638,0.7934238741958541,0
19101101007,19,101,101007,182.7867462532319,134.19462360605607,5.290170089250991,1.1248773685105409,0.030383341209246566,222.18298128593113,52.658634162835945,0.24306672967397253,193.48861979657087,115.95282523644502,9.546612833619182,0.030383341209246566,156.48781251302316,154.71725379766585,7.57030816748132,0.030383341209246566,168.86146356663912,136.56660545168256,7.631074849899813,0.030383341209246566,177.5573428463994,126.25971534406379,12.921244939150805,1.9763046661378625
19101101008,19,101,101008,320.2820348585472,425.6376766435787,12.657890883778164,3.2744100444665105,0.008044725805128805,565.1134445796955,110.45245299807847,3.853980482771411,322.71855088664256,405.51885551091027,16.58879709328656,0.008044725805128805,264.11424040583927,455.64173859649105,22.713532717603616,0,294.8926127959759,423.2213474469789,19.80886713384349,0,290.954511104939,426.8459834640536,19.271987803679426,0.011292861413702273
19101101009,19,101,101009,1324.2651023692329,2615.2313369446147,85.23806339111535,34.64999179103698,3.9615684920630234,3170.0753233702753,563.9790234928529,19.72829321769232,1377.3120049240863,2480.887034838494,123.83209882342042,3.9615684920630234,1084.1566798381436,2759.322443546904,127.82619263999314,1.9696166587907535,1218.4864663053875,2600.947488573988,136.60980956264132,1.9696166587907535,1204.8044093374767,2542.565021377476,200.03648604932297,3.990422730009113
19101101010,19,101,101010,61.546365176344125,27.76276255237262,1.3379644603553071,0,0,61.2118740612553,13.379644603553071,0.6689822301776536,63.88780298196591,23.748869171306698,1.672455575444134,0,53.518578414212286,31.776655933438544,3.0104200357994406,0,57.86696291036703,27.76276255237262,3.0104200357994406,0,61.2118740612553,24.75234251657318,2.6759289207106143,0
19101101011,19,101,101011,122.45363482365586,55.23723744762738,2.662035539644693,0,0,121.7881259387447,26.62035539644693,1.3310177698223464,127.1121970180341,47.2511308286933,3.327544424555866,0,106.48142158578771,63.22334406656145,5.9895799642005585,0,115.13303708963296,55.23723744762738,5.9895799642005585,0,121.7881259387447,49.24765748342682,5.324071079289386,0
19101101012,19,101,101012,138.88782816229116,43.67541766109785,1.7470167064439142,0.8735083532219571,0.43675417661097854,117.05011933174225,32.31980906921241,2.620525059665871,145.43914081145584,33.630071599045344,2.1837708830548928,0,118.36038186157518,59.83532219570406,3.4940334128878283,0,126.22195704057279,49.78997613365155,3.4940334128878283,0,133.64677804295943,42.801909307875896,4.3675417661097855,0.43675417661097854
19101101013,19,101,101013,179.11217183770884,56.32458233890215,2.252983293556086,1.126491646778043,0.5632458233890215,150.94988066825775,41.68019093078759,3.379474940334129,187.56085918854416,43.369928400954656,2.8162291169451077,0,152.63961813842482,77.16467780429595,4.505966587112172,0,162.7780429594272,64.21002386634845,4.505966587112172,0,172.35322195704057,55.198090692124104,5.632458233890215,0.5632458233890215
19101101014,19,101,101014,99.66611651898809,127.93636280575082,3.813875635855494,0.9507207959859705,3.4409226013427804e-6,171.6282507640979,33.909889346232696,1.1746595698622972,100.48082439270023,121.64128441415089,5.032491249673836,3.4409226013427804e-6,82.241267242994,137.3185640589387,6.889966474921929,0,91.75945733199751,127.26455852735094,5.950248453615374,0,90.68373671118493,128.3292798144067,5.770281207846797,0.02197974243932265
19101101015,19,101,101015,59.49612486620104,19.832041622067017,1.7866704164024338,0.35733408328048677,0,50.20543870090839,15.722699664341418,0.17866704164024338,62.35479753244494,16.616034872542635,1.7866704164024338,0,50.20543870090839,27.87205849587797,2.322671541323164,0,55.2081158668352,23.048048371591396,1.9653374580426772,0,59.317457824560805,17.688037122384095,2.680005624603651,0
