GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOKEN,G16PREOFUE,G16PREOMOO,G16PREOLAR
34011070503,34,011,070503,408.00000000000006,52,1,2,1,0,0,0,2
34011070504,34,011,070504,365.5435967302452,94.9400544959128,7.299727520435967,5.224795640326976,0.14986376021798364,0,1,0,2.0749318801089918
34011070505,34,011,070505,293,153,1,2,0,0,1,0,0
34011070506,34,011,070506,261.18528610354224,168.24523160762942,5.773841961852861,3.5803814713896456,0.38692098092643057,0,0,0,0.19346049046321528
34011070601,34,011,070601,318.59632243359226,408.63441355612923,14.84144359162697,7.915436582201051,1.9788591455502627,0.9894295727751313,0,0,0
34011070602,34,011,070602,338,433,12,7,4,2,0,0,0
34011070603,34,011,070603,162.2626893980756,222.42824908651843,8.788993103503119,4.732568172288463,2.704225352112676,0,0.676056338028169,2.1725761410050325e-5,1.352112676056338
34011070604,34,011,070604,447,457,29,4,1,0,0,0,5
34011070605,34,011,070605,284.00305461054944,350.0056728481633,18.000101482078055,4.000010148207806,0,0,1,0,1
34011070606,34,011,070606,306,391,10,5,4,1,0,0,0
34011070607,34,011,070607,580.3096774193549,668.7655913978494,30.133333333333333,17.496774193548386,2.9161290322580644,0,1.9440860215053763,0,0
34011070608,34,011,070608,501.7161686714614,641.2505164739151,30.86740162659509,15.50371577973723,0.08387096774193549,0,0.05591397849462366,6.12466607019231e-5,0
34011070609,34,011,070609,326,371,10,10,1,0,0,0,0
34011070610,34,011,070610,409.38363216266157,569.3376907465394,29.157124593819734,5.084316553220796,0.021140854449737418,2.0104716813936068,0.9999506270843691,0,0
34013005101,34,013,005101,374.48923373847174,153.92539933110115,3.7542780324658818,3.7542780324658818,0.9385695081164704,0.9385695081164704,0,0,0
34013005102,34,013,005102,419.81118414865347,178.3239581712159,1.9070998233871614,3.8165361124319284,0,0,0.9535499116935807,0,0
34013005103,34,013,005103,282.6788161650363,162.7143893781773,1.9511645669100774,5.656230972165178,0,0,0,1.843566714965502,0.017932975324095903
34013005104,34,013,005104,394.3509933774834,223.78807947019868,7.9072847682119205,6.430463576158941,3.6357615894039736,1,0,0,0
34013005105,34,013,005105,380.3103637943449,141.51828654523968,4.864681108017361,11.690620209614925,1.9420260556136304,0.9613970588235294,3.8455882352941178,0,0
34013005106,34,013,005106,234.35142532859126,156.09688690459438,2.9850199971660474,7.769026888180549,0.9711283610225686,0,0,0,0
34013005201,34,013,005201,234.3472057018875,159.12464584696065,3.857567172047531,1.9287835860237654,0,0.9643917930118827,0.9643917930118827,0.9643917930118827,0
34013005202,34,013,005202,153.58968877310596,170.6666177341963,3.120588193876992,2.0566533245925833,0,0.0356082069881173,2.021045117604466,0.0356082069881173,1.9854369106163487
34013005203,34,013,005203,261.3171229773353,255.37809745512314,15.837401392565777,7.9187006962828885,0.9898375870353611,0,0.9898375870353611,0,0
34013005204,34,013,005204,290,266,7,3,0,0,0,1,2
34013005205,34,013,005205,263,228,1,7,0,0,0,0,0
34013005206,34,013,005206,253.39304347826086,264.2173913043478,3.0417391304347827,2.1043478260869564,1.0278260869565217,0,0.006956521739130435,1,0
34013005207,34,013,005207,253,209,5,2,0,0,3,0,0
34013005208,34,013,005208,387,282,8,5,0,0,2,0,1
34013005301,34,013,005301,303.28227571115974,114.63347921225383,4.513129102844639,6.318380743982495,0,0.9026258205689278,0.9026258205689278,0,0
34013005302,34,013,005302,351,140,7,13,0,2,1,0,0
34013005303,34,013,005303,312.893146344937,97.00416891346532,5.834837227877613,8.75225584181642,0,0.7293546534847016,1.4587093069694033,0,0.7293546534847016
34013005304,34,013,005304,347,154,3,7,1,0,2,0,0
34013005305,34,013,005305,239,153,3,4,0,1,0,0,1
34013005306,34,013,005306,367.6325740170567,157.82206460328192,3.7134603436066334,7.426920687213267,0.9283650859016583,0,0,0,0
34013005401,34,013,005401,272.28402525172135,127.15030446323621,4.04399240803404,5.056923203345791,0.9865872684664933,0.00965108265296566,0.01930216530593132,0,0.00965108265296566
34013005402,34,013,005402,363,160,1,10,0,0,1,0,0
34013005403,34,013,005403,347,169,8,6,1,0,2,1,0
34013005404,34,013,005404,383.8562892064009,280.13328952960825,10.033216253189686,4.058889788489798,0.013412731533506774,0,0,0,0
34013005405,34,013,005405,238.06310552500656,167.20873641884305,7.021844634075477,4.0145630893836515,0,1,1.0145630893836513,0,0.014563089383651319
34013005406,34,013,005406,363,295,7,6,1,0,1,0,0
34013010102,34,013,010102,578.120344550711,262.0938386915662,9.461871432908527,8.515684289617674,0.9461871432908527,0,0,0,1.8923742865817055
34013010103,34,013,010103,566.2226424426726,98.72410799308832,8.322591736023616,22.143374104899383,0,0,1,0,0
34013010104,34,013,010104,319.26642951887135,126.62124683467985,7.235499819124563,5.426624864343422,0.9044374773905703,1.8088749547811407,0,0,0
34013010105,34,013,010105,510,123.99999999999999,5,4,1,0,0,1,0
34013010106,34,013,010106,402.4187557026336,184.8565118051173,5.970063825300262,7.052504882022943,0,0,0.027474661221448475,0.02271235480193989,0.9820670246759041
34013010107,34,013,010107,324.64900662251654,168.21192052980132,10.09271523178808,7.569536423841059,3.364238410596027,0,0,0,0
34013010108,34,013,010108,334,165,5,5,1,0,3,1,2
34013010109,34,013,010109,384,154,13,12,0,0,0,0,0
34013010110,34,013,010110,264,124,10,6,0,0,0,0,0
34013010111,34,013,010111,599.7335704811287,299.3787531653201,22.764500180875437,20.573375135656576,5.09556252260943,0.19112504521885929,1,0,0
34013010112,34,013,010112,374.48661197102814,188.68877000408597,6.49638943665669,15.37996788429537,4.025986769752626,0,0.9930434782608696,0,0.10762571341829465
34013010201,34,013,010201,408.36602522895765,224.93703589509374,5.720954498144481,8.582267284263903,0,0,0,0,0
34013010202,34,013,010202,463.4673561460925,161.8140338268685,7.990816485277457,20.975893273853327,0.9988520606596821,0,0.9988520606596821,0,0
34013010203,34,013,010203,340.005806075113,242.72090780506622,12.774784621319276,6.878730180710378,0,0,1.9653514802029655,0,0
34013010204,34,013,010204,334,221,6,6,2,0,2,0,0
34013010205,34,013,010205,418,265,15,7,1,0,2,0,0
34013010206,34,013,010206,652.135557204262,269.3144165944726,12.32130255768316,12.182531127645289,1.0689525385487102,0.017412935323383085,0.03464851979703465,0,0
34013010207,34,013,010207,432,198,10,4,0,0,1,0,0
34013010208,34,013,010208,423.0469277978167,386.05582406280564,15.001890456310152,8.00055601656181,1,1.1120331236185406e-4,0,1.1120331236185406e-4,0
34013010209,34,013,010209,511.2350561947979,380.99646773452616,15.550876234062294,17.49473576332008,0.9719297646288934,0,4.859648823144467,0,0.9719297646288934
34013010210,34,013,010210,501,266,12,11,2,0,2,0,0
34013010211,34,013,010211,342.7649438052021,245.00353226547384,12.449123765937706,8.50526423667992,0.02807023537110668,0,1.1403511768555334,0,0.02807023537110668
34013010301,34,013,010301,598.5747107036207,127.14517110668932,14.086345834361643,7.555297106264714,0.010825252865721434,0,0.9484716081077348,0,0
34013010302,34,013,010302,401,100,7,2,0,1,0,0,0
34013010304,34,013,010304,498,64,4,13,0,0,1,0,0
34013010305,34,013,010305,500.30064053917414,59.84091958993156,2.913119192431467,5.443365460718063,0.9889072605308339,0,1.0512609052888204,0,0
34013010306,34,013,010306,427.61849096705635,80.037194473963865,4.014877789585547,7.014877789585547,0,3,1,0,0
34013010307,34,013,010307,429,80,7,6,0,1,0,0,1
34013010308,34,013,010308,406.1902231668438,74.69872476089266,2.279489904357067,3.279489904357067,1,0,2,0,0
34013010309,34,013,010309,356.2961938985171,62.10668157493111,1.015240224990158,3.010160149993439,0,1,2,0.005080074996719342,1.0101601499934387
34013010310,34,013,010310,390,71,2,2,0,0,2,0,0
34013010311,34,013,010311,286.8985213635691,121.4244548963041,5.059133046251319,3.0591330462513193,0.014783261562829837,1.0147832615628298,0,0,0
34013010312,34,013,010312,363.1007167451082,112.92914556534502,6.032976847270855,10.115418965447992,0,0,0.01648842363542758,0,0.01648842363542758
34013010313,34,013,010313,363.8992832548918,115.07085443465498,1.9670231527291449,6.884581034552007,0,0,0.9835115763645724,0,0.9835115763645724
34013010314,34,013,010314,321,96,2,6,0,1,0,1,0
34013015001,34,013,015001,211,250,10,2,1,0,0,0,0
34013015002,34,013,015002,185.97662316152346,155.92713212293273,8.042892233445286,2.029694623154429,3,0,2,0,0
34013015003,34,013,015003,183,187,7.999999999999999,0.9999999999999999,0,0.9999999999999999,0,0,0
34013015004,34,013,015004,299.474358974359,253.05128205128204,12.743589743589745,5.461538461538462,0.9102564102564102,0,0.9102564102564102,0,0
34013015005,34,013,015005,393.52564102564105,324.94871794871796,22.256410256410255,11.538461538461538,2.08974358974359,1,2.08974358974359,0,2
34013015006,34,013,015006,309,244,15,2,5,1,1,0,0
34013015007,34,013,015007,195.0344827586207,184.41379310344828,6.758620689655173,7.724137931034483,0,0,0.9655172413793104,0,0
34013025001,34,013,025001,235.00000000000003,354.00000000000006,8,3,1,0,0,0,0
34013025002,34,013,025002,408.24736968166,523.0818371908573,16.85056476736756,3.43906487883753,2,0,0.06187370659612151,0,0
34013025003,34,013,025003,281.09307841935,391.41971329383887,11.51234450864232,4.7968102119343,0,0,0.9593620423868601,0,0
34013025004,34,013,025004,341.9814571052481,455.97527614033083,10.999403591104471,8.999512029085476,0,0,0,0,0
34013025005,34,013,025005,230,309,6,1,0,0,0,0,0
34013025006,34,013,025006,212,290,16,4,1,0,0,0,0
34013025007,34,013,025007,298.98029841594365,529.427436483568,10.806038316458908,4.403019158229454,0.26844372497624186,0,0,1.7678538254558966e-4,1
34013025008,34,013,025008,247.8354743083397,322.7857185548134,6.9953561296708795,2.9980097698589483,0.9993365899529827,0.9993365899529827,0.9993365899529827,0,0
34013025009,34,013,025009,282.71520547319346,346.3534813866681,7.060788182235675,1.0303940911178375,0.02026272741189163,0,1,0,0
34013025010,34,013,025010,229.36071386251234,283.2775980913865,5.134941355130874,2.567470677565437,1.7116471183769577,0,0,0,0
34013027E01,34,013,027E01,840.0754633849677,28.736063955713924,0.9506040572361463,5.761966621307679,0.9494644980782821,0,0.02079888688723316,3.0675241128297863e-4,0.9493987975951903
34013027E02,34,013,027E02,584.5524511079823,16.109265226659446,0.9992777039409546,3.0424785471222395,0.0056612948778288485,0,6.449237232550184e-4,0.0056612948778288485,0
34013027E04,34,013,027E04,518.4127928906718,15.096513394781665,0.024128348695416288,1.080427828984721,0,0,0,0,0
34013027E05,34,013,027E05,664.2611731792325,15.555914240604533,1,4.751739482530746,0,0,0,0,0
34013027N02,34,013,027N02,675,27,1,4,2,0,1,0,0
34013027N03,34,013,027N03,648,27,3,3,0,0,1,0,1
34013027N04,34,013,027N04,292,28,0,8,1,0,0,0,0
34013027N05,34,013,027N05,664.1415722557218,12.034634384912254,0.02180513552598672,3.0011447338609587,6.875261618692537e-4,0,0.9817848978497227,0,0
34013027S01,34,013,027S01,601,42,1,6,1,1,0,1,0
34013027S02,34,013,027S02,781.1182658420687,37.17241926593337,5.077930177415318,11.437478087559676,4,1.0128715816963216,2.0128715816963214,1,0
34013027S04,34,013,027S04,474,22,1,5,0,0,1,0,0
34013027S05,34,013,027S05,525,17,5,10,2,0,2,1,0
34013027S06,34,013,027S06,350,21,3,6,0,0,0,0,0
34013027W03,34,013,027W03,425,32,1,3,0,0,1,0,0
34013027W04,34,013,027W04,543,24,0,6.999999999999999,0,0,4,0,0
34013027W05,34,013,027W05,435.3585089660543,33.228922014410884,1.8963792512624638,5.69147394811434,4.6723886538967667e-4,0.947956006198537,9.344777307793533e-4,0,0
34013027W06,34,013,027W06,371,23,1,2,0,0,0,0,0
34013030101,34,013,030101,407.4196233349549,12.425807664753272,0.9550431932218914,2.867691117882845,0,0,8.538460723904279e-4,0,0
34013030102,34,013,030102,491.6617371283603,15.988999581410093,0,0.9993124738381308,0.9993124738381308,0,4.996562369190654,0,0
34013030103,34,013,030103,397.2970283192283,12.706507225675901,0.023151671252121992,2.9322708982329004,3.8170878459687123,0,0,0,0
34013030104,34,013,030104,300.3159346233051,4.277990068522587,1.706167279264275,1.706969739074609,2.674866034446695e-4,0,2.674866034446695e-4,0,0
34013030105,34,013,030105,661.8740760005622,14.514902397077803,5.049395942763853,11.300955643218755,0.05060120240480962,0,0,0.9997589480718088,0.05060120240480962
34013030106,34,013,030106,497,29,4,5,0,0,2,1,0
34013030107,34,013,030107,557,13,0,10,0,0,0,0,0
34013030109,34,013,030109,693,11,1,2,0,0,1,0,0
34013030110,34,013,030110,452.00000000000006,12,1,9,0,0,0,0,0
34013030111,34,013,030111,565,12,0,4,0,0,0,0,0
34013030201,34,013,030201,531.7375063905672,20.901608613937473,0.0013672197823003792,7.958285696459536,0.9942730046390794,0,0,0.9942730046390794,0
34013030202,34,013,030202,503.67495844347945,18.987746449258154,0.9993550762767449,1.9987101525534898,0,0,0.9993550762767449,0,0
34013030203,34,013,030203,500,10,0,3,1,0,0,0,0
34013030204,34,013,030204,451,11,1,3,0,0,0,0,0
34013030207,34,013,030207,667.5872071093282,11.903486605218335,2.9758716513045838,9.919572171015279,0,0,0,0,0
34013030210,34,013,030210,409.6714628297362,5.56115107913669,0,4.634292565947242,0.9268585131894485,1.853717026378897,0,1.853717026378897,0
34013030211,34,013,030211,500.6594827586207,15.72844827586207,1,3.0560344827586206,0,0,1,4,0
34013030212,34,013,030212,314.3405172413793,12.27155172413793,0,0.9439655172413793,0,0,0,0,0
34013030301,34,013,030301,405.05508312865317,1.9196923371026218,1.9196923371026218,10.55830785406442,0,0,0,0,0
34013030302,34,013,030302,429.4008619621001,4.9356420915183925,0,0,0,0.9871284183036784,0.9871284183036784,0,0
34013030303,34,013,030303,316,15,0,0,0,0,0,1,0
34013030304,34,013,030304,443,4,0,3,0,0,1,0,0
34013030305,34,013,030305,393,6,0,1,0,0,0,1,0
34013030306,34,013,030306,374,16,0,5,0,0,0,0,0
34013030309,34,013,030309,514.6629664512308,14.413954579359018,0,4.239398405693829,0,0,0,0,0
34013030310,34,013,030310,398,23,2,2,0,0,0,0,0
34013030311,34,013,030311,607,10,1,2,1,0,1,1,0
34013030312,34,013,030312,514,5,0,3,0,0,0,2,0
34013030313,34,013,030313,536,12,1,3,0,0,2,1,0
34013030314,34,013,030314,575,16,0,8,0,0,0,0,0
34013030401,34,013,030401,590.3285371702639,13.43884892086331,0,5.365707434052758,0.07314148681055156,0.14628297362110312,0,0.14628297362110312,0
34013030402,34,013,030402,40.57746478873239,0.6056338028169014,0.3028169014084507,0.45422535211267606,0,0,0,0,0
34013030403,34,013,030403,227.4225352112676,3.3943661971830985,1.6971830985915493,2.545774647887324,0,0,0,0,0
34013030404,34,013,030404,338.23058823529414,9.110588235294118,0,5.694117647058824,0.5694117647058824,0,0,0,0
34013030405,34,013,030405,342,6,1,0,0,0,1,0,0
34013030406,34,013,030406,267.40287769784175,3.6798561151079134,0.6133093525179856,3.066546762589928,0,0,1.2266187050359711,0,0
34013030407,34,013,030407,449,16,3,4,0,0,1,0,0
34013030409,34,013,030409,168.59712230215828,2.3201438848920866,0.38669064748201437,1.933453237410072,0,0,0.7733812949640287,0,0
34013030410,34,013,030410,612,21,0,5,0,0,1,1,0
34013030412,34,013,030412,212.57627472696205,5.724512969979464,0,3.5764705882352943,0.35764705882352943,0,0,0,0
34013030501,34,013,030501,424,4,0,1,0,0,0,0,0
34013030503,34,013,030503,666,32,3,3,1,0,0,1,0
34013030504,34,013,030504,245,4,0,0,0,0,0,0,0
34013030505,34,013,030505,449.7038061014828,20.893318425068895,2.984759775009842,1.9898398500065613,0,0,0,0.9949199250032806,1.9898398500065613
34013030506,34,013,030506,546,13,1,1,0,0,0,0,0
34013030507,34,013,030507,340,9,2,3,0,0,0,0,0
34013030508,34,013,030508,480.99999999999994,8,3,4,0,0,0,1,0
34013030509,34,013,030509,362,6.000000000000001,2,2,0,0,1,0,0
34013030510,34,013,030510,348,4,1,4,0,0,0,0,0
34013030512,34,013,030512,342,8,0,4,0,0,0,1,0
34013030513,34,013,030513,551,28,2,7,0,0,0,1,0
34013035001,34,013,035001,186.74937014912595,316.7624029345971,24.45564495259905,3.070099223476777,0.035049611738388414,0,0.07009922347677683,0,0
34013035002,34,013,035002,368.2037370862946,435.5756109796807,21.73389987734241,1.713658128518922,0.05472450744417561,1,1.0344827586206897,0.05472450744417561,0
34013037001,34,013,037001,138.47877362174017,510.17517450894985,5.941022178042721,1.0217680149165846,0,0.9838320740371647,0.983800809723727,3.126431343769264e-5,0.983800809723727
34013037002,34,013,037002,338.4204749445907,633.7106250735987,10.4874637208339,5.209308541922075,2.053400242466969,1.0099517292483007,1.0809449080416544,0,0.9980180942244152
34013037003,34,013,037003,351.896584497008,901.7972972169167,13.556535305942878,10.410175635478565,0,0.9760429388716978,0.11978097193702944,1.2195639648752293e-5,0
34013037004,34,013,037004,230.4322335116211,566.846462766232,9.19898358788425,1.1336510618751663,0,0.9979921471464842,0.027131782945736434,0.9979921471464842,0
34013037005,34,013,037005,116.78138060942258,398.09291834814985,5.956726988510684,5.871299055425635,0,0.02063117197995673,0.016199190276273107,0,0.016199190276273107
34013040001,34,013,040001,474.01717146433043,111.08780976220275,16.065244055068835,4.4567083854818526,2.065244055068836,0.1304881101376721,0,0,0
34013040002,34,013,040002,541.7142857142857,174.6315789473684,25.838345864661655,8.018796992481203,0.8909774436090225,0,0,0,0
34013040003,34,013,040003,385,93,12,2,3,0,1,0,1
34013040004,34,013,040004,446.96768256323804,229.69687536799603,18.225562562049607,7.348675297137271,1.0011479393403178,1,0.0011479393403178437,0,0
34013040005,34,013,040005,328.77735755732743,73.27589200691168,8.677408263976384,3.8566258951006147,0,0,0,0,0
34013040007,34,013,040007,521.5655836341757,132.59446450060167,11,3.137184115523466,0.1829121540312876,0,2,0,0
34013040008,34,013,040008,339,156,12,4,0,1,0,0,0
34013045E01,34,013,045E01,439.35625605147214,14.199726906606514,3.34111221331918,0.835278053329795,0.835278053329795,0,0,0,0
34013045E02,34,013,045E02,504.0633830987714,22.001462686894726,1,5.000243781149121,0,0,0,0,0
34013045E03,34,013,045E03,435,8,2,4,0,0,0,0,0
34013045E04,34,013,045E04,763.6437439485278,15.800273093393486,0.6588877866808202,3.164721946670205,0.16472194667020504,0,0,1,1
34013045E05,34,013,045E05,478.99999999999994,12.999999999999998,0,2.9999999999999996,0,0.9999999999999999,0,0,0
34013045E08,34,013,045E08,541,15,1,0,2,0,0,0,0
34013045E09,34,013,045E09,396,4,0,3,1,0,0,0,0
34013045N01,34,013,045N01,423,20,1,3,0,0,1,0,1
34013045N02,34,013,045N02,572,21,1,4,0,0,0,0,0
34013045N03,34,013,045N03,516,19,0,3,4,0,0,0,0
34013045N04,34,013,045N04,414.6044155844156,19.62,0.7836363636363637,2.1387012987012985,0,0,0.9264935064935065,0,0
34013045N05,34,013,045N05,550,17,1,4,1,0,0,0,0
34013045N06,34,013,045N06,735.9999999999999,27,1,11,0,0,1,0,0
34013045N07,34,013,045N07,538.1380597014926,8.279850746268657,0,6.027985074626866,1,0,0,0,0
34013045N08,34,013,045N08,412.99999999999994,6.999999999999999,1,0,0,0,0,0,0
34013045N09,34,013,045N09,334,5,0,1,0,0,0,0,0
34013045N10,34,013,045N10,327,7,0,1,0,1,0,0,0
34013045S01,34,013,045S01,689,26,1,1,0,0,1,0,0
34013045S02,34,013,045S02,324,10,1,1,0,0,0,0,0
34013045S03,34,013,045S03,710.4650239634118,20.866804899624682,0.9936573761726039,3.9746295046904154,0,0,0,0.9936573761726039,0
34013045S05,34,013,045S05,259.9366169012286,5.998537313105276,0,0.9997562188508793,0,0,0,0,0
34013045S07,34,013,045S07,570.2464580757647,27.625767573920765,3.094580814944991e-4,3.946074037723582,0,0,0,0,0
34013045S08,34,013,045S08,709.9270683701274,21.92899526897805,1.029667684723944,4.067826658140261,1.0002506867211072,0,1.0149591857225255,0,0.9855421877196886
34013045S09,34,013,045S09,341,16,0,3,0,0,1,0,0
34013045S10,34,013,045S10,479,22,2,4,0,0,2,0,1
34013045S11,34,013,045S11,394,6,0,6,0,3,1,0,0
34013045W01,34,013,045W01,630,26,3,9,0,0,1,0,0
34013045W02,34,013,045W02,486,23,0,3,0,0,0,0,0
34013045W03,34,013,045W03,402,30,1,2,0,0,1,0,0
34013045W04,34,013,045W04,380,18,3,6,0,0,1,0,0
34013045W06,34,013,045W06,345,21,0,0,0,0,0,0,0
34013045W07,34,013,045W07,451,21,2,2,1,0,0,0,1
34013045W08,34,013,045W08,786.5524256651017,36.43348982785603,2,8.446009389671362,0.1486697965571205,0.1486697965571205,0,1.1486697965571204,0
34013045W09,34,013,045W09,561,21,1,0,0,0,0,0,0
34013050001,34,013,050001,328.70823415227244,200.204327176904,10.821072074103197,5.893266336357342,0.005289618141495889,0,0.005289618141495889,0,0
34013050002,34,013,050002,391.9713350787366,241.02150006282497,12.163726604389531,1.089305420576107,0,0,0,0,0
34013050003,34,013,050003,401.01884615879266,293.01285765973705,13.000220165406457,6,0,1,4.403308129130968e-5,4.403308129130968e-5,1
34013050004,34,013,050004,284.70307135806,215.774959345056,6.992707015812,1.997916290232,0.998958145116,0,0,0,0
34013050005,34,013,050005,479.1655423082759,303.343936315903,16.792378411667816,6.913589474024395,0.9883998212063421,0.9873579663223421,0.9873579663223421,0,0
34013050006,34,013,050006,330.6888224500496,231.3813611525879,13.097198414391343,3.012149801798918,3.006074900899459,1,1,0,0
34013050007,34,013,050007,331,153,11,2,1,0,0,1,0
34013050008,34,013,050008,366,186,6,3,0,0,0,0,0
34013050009,34,013,050009,267,151,9,1,0,0,0,0,0
34013050010,34,013,050010,490,346,17,10,2,2,0,0,0
34013050011,34,013,050011,390.5028005442803,240.34653596534378,8.073181302464336,2,0,1,0,0.007318130246433616,0
34013050012,34,013,050012,403.0224654522585,246.01180798703612,20.00024221511869,6.055377967240925e-5,2,0,2,0,0
34013050013,34,013,050013,349,194,9,8,0,0,0,0,0
34013050014,34,013,050014,369,313,10,6,0,0,0,0,0
34013050015,34,013,050015,314.13138633366407,229.88110433904097,12.214914572520184,3.0884942357436054,1.0126420336776578,0.01264203367765788,0.01264203367765788,0,0
34013050016,34,013,050016,269,162,2,3,0,1,3,0,0
34013050017,34,013,050017,312.14961476191775,166.88815448971712,3.0301201941944247,5.937774322911364,0,0,0,0,0
34013050018,34,013,050018,270.98865315711294,166.73505683537417,10.997031387318073,1.9202423472022718,0,0,1.1152122459685485,0.15509107236741254,0
34013050019,34,013,050019,427.9811538412073,291.98714234026295,4.999779834593544,0,0,0,0.9999559669187087,0.9999559669187087,0
34013050020,34,013,050020,369.2914061652452,168.34934780660728,7.555530379731533,3.205322401500412,7.503727247282721e-4,0,0,0,0
34013050021,34,013,050021,377,135,9,2,0,0,0,0,0
34013050022,34,013,050022,364,160,9,4,0,0,0,0,0
34013050023,34,013,050023,209.08676519141991,138.85306767722872,7.474234424892763,2.796148707603486,0,0,0,0.00891893564173278,0
34013050024,34,013,050024,298.01134684288706,171.26494316462583,8.002968612681927,0.07975765279772808,0,0,0.8847877540314515,0.8449089276325875,0
34013050025,34,013,050025,370.4365333163423,194.70383826600204,3.9939248875077342,0.9984812218769336,0,0,0,0,0
34013050026,34,013,050026,339.49719945571974,182.65346403465622,9.926818697535664,0,0,0,0,0.9926818697535664,0
34013055001,34,013,055001,487.44991424261934,79.68395910256439,5.6440697713656585,4.097408133010079,1.9937241080731387,0,0,0,0.9968620540365694
34013055002,34,013,055002,723.3017188764394,83.61335707335806,18.01242706173195,7.992720824002402,0,0,0,0,0
34013055003,34,013,055003,562.9620930243565,48.60584762945684,8.358877569600306,8.368593016926482,0.8356448707768762,0,0.8429314562715088,0.8356448707768762,0
34013055004,34,013,055004,537,51.00000000000001,3,12,0,0,0,0,1
34013055005,34,013,055005,488.77745211113194,53.02753409972059,7.994466126793036,16.994453036504563,0,0.008283356092481441,0.9972374268260091,0.9972374268260091,0
34013055006,34,013,055006,504,59,2,9,0,0,1,0,0
34013055007,34,013,055007,514.3443101032941,79.02689806745607,9.697627977164696,2.919695200852623,0.9515508842358454,0.9515508842358454,0,0,0
34013055008,34,013,055008,478.7610311706256,65.61625846480337,15.889042675533757,1.9887358806936057,0,0,0,0,0
34013055009,34,013,055009,442.8607483310727,63.099754496494974,4.002687315223221,3.1269981078733906,6.718288058052117e-4,0.041884816753926704,0,1,0
34013055010,34,013,055010,461.14285714285717,66,0,3.4285714285714284,0,0,0.8571428571428571,0,0
34013055011,34,013,055011,944.8695126287672,81.45995384034005,9.05958995266694,21.238359810667763,0.029794976333470304,0,1.0297949763334704,0,1
34013055012,34,013,055012,492,51,5,7,1,0,0,0,0
34013055013,34,013,055013,579.4233615210982,56.93337314976394,1.0099535992308626,5.000238151904686,0.0012382461062406766,0,2.993951660611608,0.0012382461062406766,0
34013055014,34,013,055014,446,28,0,4,1,0,0,0,0
34013055015,34,013,055015,463,47,4,5,0,0,1,0,1
34013055016,34,013,055016,656.3760907525324,59.14361233377884,8.583284050295442,7.113596041150816,1,0,0,0,0
34013055017,34,013,055017,536,73,13,18,3,0,0,0,0
34013055019,34,013,055019,421,56,1,11,0,0,0,0,0
34013055020,34,013,055020,528.6145454545455,59.46077922077922,12.631168831168832,7.631168831168831,0.16311688311688313,0,0.16311688311688313,0.16311688311688313,0
34013055021,34,013,055021,731.1438716924565,50.035903393566905,1.9404100473330594,7.761640189332238,0.9982483633733493,0.02804333970681963,0.9702050236665297,0,0.02804333970681963
34013055022,34,013,055022,588.1954143811109,54.02369642827425,3.0035706946714624,7.00292147745847,1,0,0,1,0
34013060001,34,013,060001,444.4238534147273,222.21741007593585,18.012009937413097,6.005775296197774,3,1.0011595237033404,1.0004593450175505,0,0
34013060002,34,013,060002,573.4128661471833,152.3838677677183,14.4303094534229,5.101035487102318,0.0471941406089191,0.0471941406089191,0,0,0
34013060003,34,013,060003,412.16290857909615,198.59860369309988,22.953616768043698,5.987761996677351,0,0,0,0,0
34013060004,34,013,060004,480.05477377934704,178.96533827415627,15.570307504406069,2.0407660229589837,0.9881355512035499,0.05769041256534268,1.158655098404625,0,0
34013060005,34,013,060005,281,131,12,3,0,0,1,0,0
34013060006,34,013,060006,430.21898751512117,153.4176938850097,11.368479980186697,1.906356792455627,0.00753086708209678,0.0012549751552354757,0,0,0.003137945963430652
34013060007,34,013,060007,669.5990995668508,179.40076658501778,16.656615588181275,12.932806394563176,0.0013999678295722091,1.2694735024031878,0,0,0.005600325286359396
34013060008,34,013,060008,363,156,18,1,1,0,0,1,0
34013060009,34,013,060009,330.89701359429756,175.432217204032,20.049954752224806,3.013031674493427,0,0,0,0,0
34013060010,34,013,060010,391.48099848839547,108.30311887115509,6.955246166037483,5.961639570889271,0,0,0,0,0
34013060011,34,013,060011,383,178,20,1,0,0,0,0,0
34013060012,34,013,060012,486.5562427520095,241.3481995674916,13.69006420630084,1.9997216742822057,0.004962851952992258,0.004962851952992258,0.004962851952992258,0,0
34013060013,34,013,060013,425.260189209273,220.32771552154355,25.23853087870128,5.647251065450731,0.20493902163993263,0,0,0,0
34013060014,34,013,060014,338,154,12,1,0,0,0,0,0
34013060015,34,013,060015,379.75978458074263,126.3534543087393,18.24675449523219,5.035250642176027,2,0,3,0,0
34013060016,34,013,060016,472.2465693597272,225.79968751842432,15.06554696416177,3.0758924139966632,0,0,0,0,0
34013065101,34,013,065101,413.5408600828594,72.96223967652006,12.9140281550904,10.971683956744887,0,0,0.01451874964528055,0,0
34013065102,34,013,065102,464,71,8,7,0,0,0,0,0
34013065103,34,013,065103,650.3898651914596,111.8342218003983,19.69221543979872,6.195443787477806,0,0,0,0,1
34013065104,34,013,065104,644.0056855272622,115.00093869868495,16.000064002183066,12.000106670305108,0,1,2.1334061021682156e-5,0,0
