GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDMEN,G18USSRHUG,G18USSLSAB,G18USSGHOF,G18USSORIV,G18USSOFLA,G18USSOKIM,G18USSOSCH
34011010003,34,011,010003,90.12145737323063,195.21180980941438,3.016293062262644,2.0029623749568444,1,6.004443562435267,1.0014811874784222,0.0044435624352665475
34011010004,34,011,010004,81.88022920184555,142.7904890155182,10.98371848962144,1.9971069363476557,5.7759420416762446e-5,2.9956026451010667,0.9985188125215778,2.995567989448817
34011015001,34,011,015001,391.60634540130934,608.2170870171695,7.957942890583305,8.942397191569714,2.001888213384418,5.966530823299769,2.9881298264366096,0.006031073388029783
34011020001,34,011,020001,62.11403822263833,187.3090301530289,7.76429922615617,2.1280387098529685,0.7036383153674043,2.115500255313938,0.008454527514224713,0.7052042351458074
34011020002,34,011,020002,54.99853553639465,150.47790729117986,3.414542578442426,2.031787416933109,0.02930914166085136,1.0245870145083857,0.141081625797783,0.09984995455974287
34011025001,34,011,025001,131,176,5,4,2,0,0,0
34011025002,34,011,025002,403.99463906699185,32.999562102006756,1.9999734607276822,0.9999867303638411,1.9999734607276822,0,0,1.9999734607276822
34011025003,34,011,025003,132.79801535930434,215.738516086173,6.742657982253621,5.036714338557229,3.3523278377996033,2.515494666353241,0.9192655612310989,0.8343873355707376
34011025004,34,011,025004,361.90546369476846,26.5130552822292,5.058994186695807,0.06636846003278238,4.014748546673951,3.0442456400218547,3.0221228200109276,0
34011030001,34,011,030001,154.97236705841016,216.35261061724003,5.172940019566681,3.4835922843409426,2.9467946563858245,2.5504294605835622,2.854173586849406,0.25432316988526177
34011035001,34,011,035001,165.60444460533262,406.1566463779235,2.126257119967173,0.08760122997915441,0.07153769354012122,2.07511000079889,2.0174723247313993,0.013774104683195593
34011035002,34,011,035002,148.05720108951235,299.62142580241897,8.421975684745576,5.608382933994295,4.683053728749379,4.689321251252135,0.9441317727531823,0.9347304889990492
34011035003,34,011,035003,184.34332015764184,344.8119658117822,4.120566723643717,5.0131988619901655,1.0996000862389568,1.0641672495291554,1.0777485824795583,0.9820416112310352
34011040001,34,011,040001,279.27461291674746,659.7187375074651,18.323121486745908,3.4520879881028352,5.046411712513563,5.364324237472461,1.9656686626746507,1.1150743871642619
34011045001,34,011,045001,197.05731936665074,441.6407917414607,2.996231446478786,5.01015990853962,3.0114075982403032,3.007613560299924,2.9924374085384065,1.998752310299317
34011045002,34,011,045002,138.93875779915768,408.4982087176291,3.922736892369546,1.9426052295313072,1.9574357392919948,2.890730148630182,1.9525669429783035,0.015451797111185757
34011050101,34,011,050101,138.62309584369845,98.17913116980375,2.1224992361688737,1.0612496180844369,1.8633383227328673,2.892192826637803,0,2.795007484099301
34011050102,34,011,050102,193.60688271483747,98.5301589114046,2.025950289685528,0.9258081670788209,3.8951529087342447,3.2982846963659083,0.10070221547057619,0.063113174982898
34011050103,34,011,050103,239.46035284365217,197.4669514811912,7.823637715648329,2.006274040507064,4.965330300803367,6.018825391898088,1.9055448173171006,0.3021778584392014
34011050104,34,011,050104,295,494,14,5,3,4,1,2
34011050201,34,011,050201,157,86,4,1,7,2,1,0
34011050202,34,011,050202,142,93,3,5,2,1,1,3
34011050301,34,011,050301,139.30070855328802,52.36584901069097,0.5836013876210111,0.3342807411513902,0.22605647309536497,0.20684059912873612,0.01643605517878514,0.09178821287724012
34011050302,34,011,050302,168.46594930688636,258.9217292170823,1.7148652240204787,1.1736281106184168,0.9932157394843961,1.7148652240204787,0.09020618556701031,0.09020618556701031
34011050303,34,011,050303,101,48,6,0,1,1,1,0
34011050401,34,011,050401,156,71,1,2,5,0,0,0
34011050402,34,011,050402,231,200,7,9,6,0,0,0
34011050403,34,011,050403,262.97817825298455,173.9855627985525,7.999336220623104,0.999917027577888,5.999502165467328,2.999751082733664,2.999751082733664,0
34011050501,34,011,050501,322.6794669334167,371.1878504630567,10.74638308291151,5.159524553967786,3.3536478296798546,7.081833434536503,0.0712223291626564,2.8438661710037176
34011050502,34,011,050502,117.43027597229622,102.63591049547149,5.54788705380927,3.6985913692061803,2.773943526904635,0.9246478423015451,0,0.9246478423015451
34011050503,34,011,050503,402,537,9,3,7,6,6,0
34011050504,34,011,050504,201,325,4,3,1,4,4,1
34011050505,34,011,050505,202.79221135070443,380.57040544229113,7.146862074033636,1.786715518508409,0,7.146862074033636,0.8933577592542045,0.8933577592542045
34011050506,34,011,050506,182.04042348411934,253.55630413859478,9.287776708373435,1.8575553416746873,0.9287776708373436,3.7151106833493746,0.9287776708373436,0
34011055001,34,011,055001,53,138,3,2,1,1,0,0
34011060001,34,011,060001,131.40861381181088,387.85683170304964,1.837040913707766,3.7651298687780743,0.1033734835466389,5.295747964501152,0.9191367289630877,1.7644276253547777
34011065001,34,011,065001,223.81807936481354,417.0481631995281,1.4438873280236308,2.0931168931090314,1.4438873280236308,3.0261528021009427,2.263400699452938,0
34011065002,34,011,065002,267.77773462077835,393.68105774497576,10.988926364566021,0.002148555307678286,9.988674309122187,5.994350481637407,3.995994926057419,0.9988196852387148
34011065003,34,011,065003,209.8475904767681,343.8347843962069,2.955599865869973,0,1.970399910579982,2.955599865869973,0,0
34011065004,34,011,065004,282.2676265308402,558.7267695295237,8.354781278907877,5.2359757278927495,4.19666742537553,5.197422156049567,2.0400630331912555,0.03943421530665423
34011070101,34,011,070101,233.95139297888034,262.9483153688512,10.99767844404101,6.998551937570643,2.9994443843349807,3.9991644129397796,0,0
34011070102,34,011,070102,261.04218362282876,287.8411910669975,8.933002481389577,3.9702233250620345,10.918114143920596,3.9702233250620345,0,0
34011070103,34,011,070103,181.9578163771712,228.1588089330025,2.066997518610422,2.029776674937965,3.0818858560794045,6.029776674937965,1,0
34011070104,34,011,070104,219,145,4,2,4,3,2,0
34011070105,34,011,070105,249.2754716981132,97.43207547169811,4.064150943396227,2.0320754716981133,9.128301886792453,3,1.0641509433962264,0
34011070106,34,011,070106,331.1626373626374,191.3978021978022,6.084981684981685,1.2761904761904763,3.191208791208791,6.042490842490842,2.021245421245421,0.021245421245421246
34011070201,34,011,070201,224.7867367868664,74.52830943730551,2.4075703069243084,1.1593897086410005,4.2450750772072405,0.2663701874757596,1.2496039579361031,1.155726406915695
34011070202,34,011,070202,209,96,1,2,1,4,1,1
34011070203,34,011,070203,278.333610837424,133.13989296071054,1.8677625337879546,6.532040663129636,8.35877755589195,0.9338812668939773,0.9287530617657721,0.9287530617657721
34011070204,34,011,070204,181,27,4,1,4,5,2,0
34011070205,34,011,070205,366.71572223210177,298.15868455736586,13.861911896358253,0.9786152464310969,7.8948384355785235,4.933982962736454,4.256630120729393,0.971830985915493
34011070206,34,011,070206,223.87193460490465,73.89237057220708,0.7316076294277929,4.389645776566757,5.852861035422343,0.7316076294277929,0.7316076294277929,0
34011070301,34,011,070301,219,37,0,1,5,0,1,0
34011070302,34,011,070302,122,15,2,0,4,1,1,0
34011070303,34,011,070303,136,23,2,0,3,1,0,0
34011070401,34,011,070401,406,307,12,5,7,3,1,0
34011070402,34,011,070402,249.7245283018868,103.56792452830189,1.9358490566037736,0.9679245283018868,3.871698113207547,0,1.9358490566037736,0
34011070403,34,011,070403,191.80408163265307,51.34149659863946,1.9374149659863946,0,3.8748299319727892,2.906122448979592,3.8748299319727892,0.9687074829931973
34011070404,34,011,070404,217,162,6,4,11,0,0,0
34011070405,34,011,070405,311.99999999999994,147,4,1,5,0,6,0
34011070406,34,011,070406,237,213,6,5,7,2,2,3
34011070407,34,011,070407,227.00000000000003,240.00000000000003,4,1,5,1,1,0
34011070501,34,011,070501,174,78,4,4,8,5,2,1
34011070502,34,011,070502,181,147,3,0,8,1,0,1
34011070503,34,011,070503,236,39,2,0,3,0,0,0
34011070504,34,011,070504,216.9291553133515,42.56811989100817,3.0749318801089918,0.44959128065395093,7.599455040871934,4.074931880108991,1.0749318801089918,0
34011070505,34,011,070505,227,118,3,0,0,2,0,0
34011070506,34,011,070506,220.19891008174386,130.53950953678475,8.193460490463215,3.1607629427792916,4.547683923705722,4.193460490463215,2.1934604904632153,0
34011070601,34,011,070601,280.00856909536213,344.3214913257457,8.904866154976181,3.9577182911005253,8.904866154976181,9.894295727751313,1.9788591455502627,0.9894295727751313
34011070602,34,011,070602,272,368,6,2,8,4,1,1
34011070603,34,011,070603,113.58317866398323,152.11645633882338,6.084680848344802,2.028190739845917,6.084637396821981,4.056403205453244,4.732459543481413,2.028169014084507
34011070604,34,011,070604,334,364,11,9,5,6,4,1
34011070605,34,011,070605,184.0025877929904,313.0050233628637,9.00004059283122,2.0000304446234165,4.000060889246833,1,4.000010148207806,3.0444623416383304e-5
34011070606,34,011,070606,227,296,0,3,3,4,4,0
34011070607,34,011,070607,449.0838709677419,566.7010752688172,11.664516129032258,2.9161290322580644,3.8881720430107527,5.832258064516129,3.8881720430107527,0.9720430107526882
34011070608,34,011,070608,382.93223690402266,473.30958165014493,19.335973844253356,5.083932214402638,5.112195436953459,6.167925675465977,4.112011696971353,1.0279569892473117
34011070609,34,011,070609,186,316,9,1,6,7,1,1
34011070610,34,011,070610,309.97627341953915,486.6546615560046,6.094837607530033,6.041985471405689,5.094886980445664,1.1056548993330562,2.0210421086184756,0.010570427224868709
34013005101,34,013,005101,231.8266685047682,95.73408982787998,1.8771390162329409,0.9385695081164704,1.8771390162329409,1.8771390162329409,0.9385695081164704,0
34013005102,34,013,005102,282.4758533863159,121.11018464771517,7.788218858685203e-4,1.9070998233871614,1.9070998233871614,5.722078292047353,1.9117727547023726,0.9535499116935807
34013005103,34,013,005103,211.00931321717863,103.27913173213267,0.9576493081309428,1.0473141847514222,4.644782738061947,0.9397163328068469,0.017932975324095903,0
34013005104,34,013,005104,355.92715231788077,172.18543046357615,0.794701986754967,3.1125827814569536,2,2.47682119205298,4.158940397350993,1.1589403973509933
34013005105,34,013,005105,273.5181626735618,81.94993293460895,1.9227941176470589,0.057695813899714635,3.8648201732606893,1.057556748656387,7.7296403465213785,0.980628996790101
34013005106,34,013,005106,178.83019252714385,108.9812811768227,0,2.9133850830677055,1.4725727597109604,4.569102148719476,2.157161464340162,0.8994934469242268
34013005201,34,013,005201,157.19586226093688,108.01188081733086,0,1.9287835860237654,1.9287835860237654,0.9643917930118827,3.857567172047531,0
34013005202,34,013,005202,134.85753692912579,108.22355699002745,0,0.0712164139762346,0.0712164139762346,3.0137635729126404,9.076898925726038,0
34013005203,34,013,005203,207.8658932774258,166.29271462194066,3.9593503481414443,6.928863109247527,3.9593503481414443,0,2.9695127611060834,0
34013005204,34,013,005204,210,174,2,3,0,2,3,2
34013005205,34,013,005205,222,148,2,1,3,8,3,0
34013005206,34,013,005206,164.03826086956522,177.91130434782607,1.0139130434782608,1.0278260869565217,2.0208695652173914,0.01391304347826087,1.0139130434782608,0.006956521739130435
34013005207,34,013,005207,170,146,1,2,0,5,2,0
34013005208,34,013,005208,293,193,2,1,3,2,4,2
34013005301,34,013,005301,219.33807439824943,68.59956236323852,2.7078774617067833,0.9026258205689278,6.318380743982495,0.9026258205689278,1.8052516411378556,0
34013005302,34,013,005302,274,92,2,2,2,0,5,0
34013005303,34,013,005303,226.0999425802575,69.28869208104666,0,6.564191881362315,0.7293546534847016,2.9174186139388065,1.4587093069694033,0
34013005304,34,013,005304,245.99999999999997,107,0,4,2,4,5,0
34013005305,34,013,005305,172,94,2,3,3,1,1,0
34013005306,34,013,005306,277.58116068459583,106.76198487869071,0,2.785095257704975,7.426920687213267,0.9283650859016583,4.641825429508292,0
34013005401,34,013,005401,195.94034994664938,70.35804656145102,0,0.08685974387669095,0.9982818184138931,0.044734732495165144,3.9676947064663386,0
34013005402,34,013,005402,296,120,1,2,1,2,1,0
34013005403,34,013,005403,262,138,0,2,0,2,2,0
34013005404,34,013,005404,278.05148567577,186.55880629058072,0,0,1.0113692642390726,2.993869598116697,1.051607458839593,0
34013005405,34,013,005405,181.94660080993734,148.7645621926417,1,2,2,2.021844634075477,3.0655339022264307,0
34013005406,34,013,005406,272,198,2,0,2,3,1,0
34013010102,34,013,010102,525.1338645264232,192.0759900880431,4.730935716454264,6.623310003035969,5.677122859745116,5.677122859745116,9.461871432908527,1.8923742865817055
34013010103,34,013,010103,502.96811902480295,78.33344793891071,6.035843526224847,7.035843526224846,7.035843526224846,6,3,2
34013010104,34,013,010104,260.4779934884843,68.73724828168335,1.8088749547811407,5.426624864343422,8.139937296515134,2.713312432171711,0.9044374773905703,0
34013010105,34,013,010105,434,85,0,2.9999999999999996,2,2.9999999999999996,2,0
34013010106,34,013,010106,309.2133027834399,107.85549908020057,1.975490226752778,6.940774672575196,2.075864258799555,1.158271169405565,1.037016347118801,0.027474661221448475
34013010107,34,013,010107,280.07284768211923,106.81456953642385,4.2052980132450335,5.887417218543047,0,2.52317880794702,0.8410596026490067,0.8410596026490067
34013010108,34,013,010108,284,92,1,0,3,4,2,0
34013010109,34,013,010109,310,103,5,8,1,5,1,0
34013010110,34,013,010110,220,82,4,4,2,3,4,0
34013010111,34,013,010111,497.5220065115157,232.26275171831665,7.191125045218859,11.573375135656578,1.8600627034848667,5.286687567828289,7.09556252260943,1
34013010112,34,013,010112,320.8278746040115,141.0127055641308,2.255151240067476,4.348863910007509,3.3020075750374924,2.308964096776623,2.524215523613212,1.1006691916791642
34013010201,34,013,010201,377.8202893989351,204.93876126300347,2.863819397260963,0.957948613942377,0.9529353916592931,3.8117415666371723,3.812577103684353,0.9537709287064737
34013010202,34,013,010202,400.53967632453254,115.86683903652313,0.9988520606596821,6.991964424617775,6.991964424617775,5.993112363958093,1.9977041213193643,0
34013010203,34,013,010203,283.9932888893285,195.55247228019505,6.878730180710378,4.913378700507414,2.948027220304448,6.878730180710378,8.844081660913345,0.9826757401014827
34013010204,34,013,010204,274,180,2,1,6,1,4,1
34013010205,34,013,010205,370,211,1,5,1,10,2,1
34013010206,34,013,010206,599.3130869638633,206.1324686609073,4.118473008310333,13.094944599133283,4.118827710009796,2.13728434912336,7.2206756611664344,0.03473719522190041
34013010207,34,013,010207,353,161,0,7,3,1,8,5
34013010208,34,013,010208,352.0431468851964,287.0478174243156,2.0002224066247236,7.000111203312362,2.000778423186533,6.000444813249447,6.0011120331236185,1.0003336099370856
34013010209,34,013,010209,484.0210227851889,335.3157687969682,11.66315717554672,4.859648823144467,0,1.9438595292577867,1.9438595292577867,0.9719297646288934
34013010210,34,013,010210,438,200,2,14,6,5,2,0
34013010211,34,013,010211,187.97897721481112,163.6842312030318,1.3368428244532802,4.140351176855534,0,4.056140470742213,4.056140470742213,0.02807023537110668
34013010301,34,013,010301,496.6552385214642,100.65291759686707,1.8861179633497482,1.9185937219469125,10.324935160527868,8.482118208641007,2.8778905829203687,0.9484716081077348
34013010302,34,013,010302,322,70,0,6,2,1,6,1
34013010304,34,013,010304,341,47,1,2,3,5,3,1
34013010305,34,013,010305,348.25943325203696,36.33905780502958,1.113614550046807,4.080336331639309,1.6747973528686868,4.516811844945215,6.120504497458963,1.0512609052888204
34013010306,34,013,010306,434.94155154091396,47.07438894792774,0,2.044633368756642,6,3.0074388947927737,1,1
34013010307,34,013,010307,364,64,5,4,1,0,3,0
34013010308,34,013,010308,304.47343251859724,51.39744952178533,1,2.8384697130712007,2,0.13974495217853347,3,0
34013010309,34,013,010309,257.7069051988977,50.09652142493767,0,1.0050800749967193,0.005080074996719342,2.015240224990158,1.0050800749967193,0
34013010310,34,013,010310,243,52,1,2,0,1,3,1
34013010311,34,013,010311,234.65146560601897,92.50789267940864,1.0295665231256597,1.0147832615628298,2.0295665231256597,2.0295665231256597,7.01478326156283,1
34013010312,34,013,010312,290.68271231246143,79.23663177265706,0.04946527090628275,3.1813726599897034,3.0659536945417103,2.0164884236354275,1.0494652709062826,1.0164884236354275
34013010313,34,013,010313,279.31728768753857,73.76336822734294,2.950534729093717,10.818627340010297,3.9340463054582897,0.9835115763645724,2.950534729093717,0.9835115763645724
34013010314,34,013,010314,281,76,2,3,1,2,2,1
34013015001,34,013,015001,178,252.00000000000003,4,3,1,8,6,1
34013015002,34,013,015002,161.88753929206015,126.95022794094173,0.01979641543628606,3.019796415436286,0.00989820771814303,2.006598805145429,4.009898207718143,1
34013015003,34,013,015003,179.99999999999997,161,1.9999999999999998,3,0,3,3,0.9999999999999999
34013015004,34,013,015004,235.75641025641025,223.9230769230769,1.8205128205128205,0.9102564102564102,4.551282051282051,2.730769230769231,7.282051282051282,2.730769230769231
34013015005,34,013,015005,338.2435897435898,309.0769230769231,3.1794871794871797,5.089743589743589,4.448717948717949,3.269230769230769,5.717948717948718,1.2692307692307692
34013015006,34,013,015006,272,204,5,4,3,5,0,0
34013015007,34,013,015007,350.48275862068965,302.2068965517241,5.793103448275862,6.758620689655173,4.827586206896552,3.8620689655172415,2.896551724137931,0
34013025001,34,013,025001,206,290,1,3,2,3,2,2
34013025002,34,013,025002,336.6873420669433,478.18756293495045,4.278034283024326,4.151312403499743,6.0618737065961215,6.287752475337787,4.38690936455487,0
34013025003,34,013,025003,228.3281660880727,336.73607687778787,0.9593620423868601,0,0.9593620423868601,4.7968102119343,7.674896339094881,0
34013025004,34,013,025004,299.9837343028492,370.97988475452354,1.9998915620189948,4.999728905047487,3.9997831240379895,0.9999457810094974,3.9997831240379895,0.9999457810094974
34013025005,34,013,025005,197,241.00000000000003,1,2,1,0,7,1
34013025006,34,013,025006,190,225,8,1,1,3,6,0
34013025007,34,013,025007,262.6184953317207,413.68113275252523,2.403019158229454,1.4026655874643628,1.7678538254558966e-4,8.000883926912728,12.269150866506424,1.1340450771055752
34013025008,34,013,025008,216.85604001979723,244.8374645384808,6.9953561296708795,0,0.9993365899529827,0.9993365899529827,1.9986731799059654,0
34013025009,34,013,025009,236.30995092495567,266.39100183460323,4.030394091117838,4.030394091117838,2,0,3.020262727411892,1.010131363705946
34013025010,34,013,025010,195.12777149497316,201.974359968481,2.567470677565437,2.567470677565437,0,0,1.7116471183769577,0.8558235591884789
34013027E01,34,013,027E01,669.6594907017385,24.98028584103164,1.314009661835749e-4,3.8187008296792775,5.697860847144465,3.92431692712969,2.9111408577867444,0
34013027E02,34,013,027E02,420.87767425214474,8.093043339343748,0.011967513478912716,0.0056612948778288485,4.017821224105369,2.9971881880996087,2.004216702759738,0
34013027E04,34,013,027E04,396.2063754559009,16.048256697390833,0.008042782898472097,0.008042782898472097,0.016085565796944194,1.0080427828984722,1.0080427828984722,2.0241283486954162
34013027E05,34,013,027E05,556.8662945299392,12.555914240604535,0.3006957930122982,0.7517394825307455,2.150347896506149,0.4510436895184473,1,0.1503478965061491
34013027N02,34,013,027N02,491,24,0,0,5,1,0,1
34013027N03,34,013,027N03,530,24,2,0,0,1,1,0
34013027N04,34,013,027N04,249,17,0,2,5,1,1,0
34013027N05,34,013,027N05,507.4375891477478,13.795082699259126,0.02180513552598672,0.9783472670403764,6.875261618692537e-4,5.935499008820219,2.9575344628089852,0
34013027S01,34,013,027S01,470,34,0,1,2,2,1,0
34013027S02,34,013,027S02,698.8470637539896,26.484139975594648,2.0035448447101705,2.008862111775426,1.1308385829369954,2.057153937469236,3.0518366704039805,1.0017724223550852
34013027S04,34,013,027S04,386,15,0,3,0,1,0,0
34013027S05,34,013,027S05,406,20,0,0,0,2,7,0
34013027S06,34,013,027S06,276,13,0,2,1,1,0,1
34013027W03,34,013,027W03,347,18,0,2,2,0,0,0
34013027W04,34,013,027W04,470,23,1,2,1,3,1,0
34013027W05,34,013,027W05,362.31169678038174,17.097316548747113,0.00140171659616903,0.00280343319233806,0.9512266782562648,2.8448024963263907,0.9484232450639267,0
34013027W06,34,013,027W06,260,15,0,0,1,0,0,1
34013030101,34,013,030101,316.55561229943754,3.8321266179010314,0.9550431932218914,8.538460723904279e-4,0,2.8702526561000163,0.9576047314390626,0
34013030102,34,013,030102,413.7153641689861,15.988999581410093,0,0,0.9993124738381308,0,0.9993124738381308,0
34013030103,34,013,030103,424.68005035653425,22.040861799328585,1.9316955942364782,1.9085439229843562,0,2.9322708982329004,0.023151671252121992,0
34013030104,34,013,030104,222.6703441669877,8.536186128390268,2.674866034446695e-4,5.117966864585936,2.674866034446695e-4,0.8538860994424715,0.001604919620668017,2.674866034446695e-4
34013030105,34,013,030105,544.9942979855604,16.31201548360218,0,1.2021637576910473,5.302401954787902,8.200476394193709,2.1513215033580466,0
34013030106,34,013,030106,333,16,0,1,3,2,4,2
34013030107,34,013,030107,457,21,0,1,0,3,1,0
34013030109,34,013,030109,546,10,1,1,0,1,1,1
34013030110,34,013,030110,399,8,0,1,1,0,1,0
34013030111,34,013,030111,445,13,4,1,1,1,4,0
34013030201,34,013,030201,387.34506389338577,16.913578837122753,1.9885460092781588,0.9942730046390794,3.982560897685519,0.004101659346901139,0.9970074442036801,0
34013030202,34,013,030202,384.7517043665468,11.992260915320939,0.9993550762767449,0,0.9993550762767449,1.9987101525534898,1.9987101525534898,0
34013030203,34,013,030203,394,3,4,6,1,0,5,0
34013030204,34,013,030204,339,10,0,1,0,3,2,0
34013030207,34,013,030207,518.7936245440991,5.9517433026091675,0.991957217101528,0.991957217101528,1.983914434203056,0.991957217101528,0.991957217101528,2.9758716513045838
34013030210,34,013,030210,302.1558752997602,11.12230215827338,0.9268585131894485,3.707434052757794,0.9268585131894485,0,2.780575539568345,0
34013030211,34,013,030211,411.1206896551724,10.560344827586206,1,0.05603448275862069,1.0560344827586208,2,1.1120689655172413,0
34013030212,34,013,030212,237.8793103448276,9.439655172413794,0,0.9439655172413793,0.9439655172413793,0,1.8879310344827587,0
34013030301,34,013,030301,332.1067743187536,9.59846168551311,0,0,0.9598461685513109,0.9598461685513109,0.9598461685513109,0
34013030302,34,013,030302,346.4820748245911,4.9356420915183925,0,0,6.909898928125749,0.9871284183036784,0.9871284183036784,0
34013030303,34,013,030303,247,5,0,0,0,2,0,1
34013030304,34,013,030304,329,6,0,1,0,1,2,1
34013030305,34,013,030305,300,4,0,0,3,1,0,0
34013030306,34,013,030306,303,16,1,0,0,2,1,0
34013030309,34,013,030309,405.28648758433,14.413954579359018,1.6957593622775315,4.239398405693829,0.8478796811387658,2.543639043416297,0,0.8478796811387658
34013030310,34,013,030310,306,19,0,0,0,5,3,0
34013030311,34,013,030311,515,5,0,1,6,4,2,1
34013030312,34,013,030312,439,5,1,1,0,0,0,0
34013030313,34,013,030313,437,15,0,1,0,2,1,0
34013030314,34,013,030314,446,11,1,0,8,1,1,0
34013030401,34,013,030401,410.84412470023983,17.87769784172662,1.0731414868105515,0.29256594724220625,1.0731414868105515,3,0.2194244604316547,0
34013030402,34,013,030402,23.16549295774648,0.45422535211267606,0.15140845070422534,0.3028169014084507,0.45422535211267606,0.3028169014084507,0.3028169014084507,0
34013030403,34,013,030403,129.8345070422535,2.545774647887324,0.8485915492957746,1.6971830985915493,2.545774647887324,1.6971830985915493,1.6971830985915493,0
34013030404,34,013,030404,251.1105882352941,7.402352941176471,0,0.5694117647058824,0.5694117647058824,0,1.708235294117647,0
34013030405,34,013,030405,270,10,0,0,1,2,1,0
34013030406,34,013,030406,174.7931654676259,4.906474820143885,0,1.2266187050359711,0,0,0.6133093525179856,0.6133093525179856
34013030407,34,013,030407,299,9,0,1,3,1,1,0
34013030409,34,013,030409,110.2068345323741,3.093525179856115,0,0.7733812949640287,0,0,0.38669064748201437,0.38669064748201437
34013030410,34,013,030410,468,16,1,2,3,2,2,0
34013030412,34,013,030412,157.78468520091997,4.651263217965591,0,0.35764705882352943,0.35795563436681416,0,1.074175478643727,0
34013030501,34,013,030501,252,4,0,0,1,0,2,0
34013030503,34,013,030503,526,23,0,6,0,2,0,1
34013030504,34,013,030504,174,2,0,0,1,0,0,1
34013030505,34,013,030505,334.2930948011023,18.903478575062334,0,0.9949199250032806,0.9949199250032806,2.984759775009842,0.9949199250032806,0
34013030506,34,013,030506,491,12,1,0,5,2,2,0
34013030507,34,013,030507,265,12,0,0,1,0,0,0
34013030508,34,013,030508,404.99999999999994,8,0,4,6,0,2,0
34013030509,34,013,030509,295,6.000000000000001,0,2,4,0,0,0
34013030510,34,013,030510,271,11,0,2,2,0,1,0
34013030512,34,013,030512,260,10,0,2,2,1,1,0
34013030513,34,013,030513,440,23,0,2,1,2,1,0
34013035001,34,013,035001,142.22579810396198,317.11507118289285,5.175248058691942,2.1401984469535535,1.1051488352151653,3.1401984469535535,2.0350496117383883,0
34013035002,34,013,035002,320.8948279711237,427.39943597929556,2.371070074056665,4.515001847565705,3.3365873154359753,2.356829064259461,3.3223463056387716,1
34013037001,34,013,037001,129.43423007924736,386.5324426104816,1.980371990327678,1.9804032546411157,2.9577250859844173,1.9803094617008026,3.947942345461694,6.252862687538528e-5
34013037002,34,013,037002,266.3792819236592,470.0604105801439,7.115940268608022,1.1503621538465316,1.1327334182186988,3.1762922082365024,9.143685369512177,1.0964814610947677
34013037003,34,013,037003,276.9326833855373,709.8999728790757,2.598145223604438,5.805532926557707,6.34641912725813,0.0011486183731704667,1.253875935148993,2.4391279297504585e-5
34013037004,34,013,037004,207.19532865410304,446.30058340322745,4.127627503314619,5.07135608456963,0.16279069767441862,2.0231160772387047,3.0482400073309255,2.0231160772387047
34013037005,34,013,037005,87.3379286626709,293.43314062791006,1.9781890266640887,1.987052990071456,1.0370048298474832,1.973757044960405,2.0061554255129512,0
34013040001,34,013,040001,422.44886107634545,119.95732165206508,7,5.130488110137672,2.065244055068836,4.065244055068836,1.260976220275344,0
34013040002,34,013,040002,490.9285714285714,176.41353383458647,4.454887218045113,10.69172932330827,0.8909774436090225,3.56390977443609,2.6729323308270674,0.8909774436090225
34013040003,34,013,040003,349,106,3,3,2,0,5,0
34013040004,34,013,040004,373.7413407990537,237.88674349269667,2.10933746300385,0.0440987499367356,0.0440987499367356,3.1511403342599498,1.1465485768986785,0.03606317455451069
34013040005,34,013,040005,295.03188097519705,89.66655206108929,0.9641564737751537,0.9641564737751537,0.9641564737751537,0,0,0
34013040007,34,013,040007,469.98315282791816,130.0517448856799,4.091456077015644,3.091456077015644,1,2.137184115523466,2,0
34013040008,34,013,040008,288,148,2,2,0,5,1,0
34013045E01,34,013,045E01,322.4173285853009,15.035004959936309,0,0.835278053329795,1.67055610665959,0,1.67055610665959,0
34013045E02,34,013,045E02,271.0494875732715,5.000975124596483,0,0,1.0002437811491207,1.0004875622982414,0,1
34013045E03,34,013,045E03,484,19,0,1,5,4,2,0
34013045E04,34,013,045E04,567.5826714146991,13.964995040063691,0,2.164721946670205,0.3294438933404101,3,0.3294438933404101,0
34013045E05,34,013,045E05,337,2.9999999999999996,0,0,0.9999999999999999,2.9999999999999996,0,0.9999999999999999
34013045E08,34,013,045E08,406,10,0,0,5,2,1,0
34013045E09,34,013,045E09,295,8,0,0,2,0,0,0
34013045N01,34,013,045N01,347,19,0,2,2,1,4,0
34013045N02,34,013,045N02,457,12,0,7,1,1,1,0
34013045N03,34,013,045N03,393,17,0,1,0,3,0,0
34013045N04,34,013,045N04,295.8342857142857,11.493766233766232,0,0,0.14285714285714285,1.212207792207792,0.7836363636363637,0
34013045N05,34,013,045N05,388,13,1,1,0,0,0,0
34013045N06,34,013,045N06,575,20,0,1,2,1,0,1
34013045N07,34,013,045N07,382.1436567164179,6.111940298507463,1,5,2,0,0.027985074626865673,0
34013045N08,34,013,045N08,242,2,0,1,1,1,1,0
34013045N09,34,013,045N09,267,5,0,2,2,0,0,0
34013045N10,34,013,045N10,241,10,1,0,2,0,2,1
34013045S01,34,013,045S01,430,18,1,1,2,1,1,0
34013045S02,34,013,045S02,226,9,0,0,2,1,0,0
34013045S03,34,013,045S03,566.3847044183842,21.860462275797286,0,1.9873147523452077,3.9746295046904154,2.9809721285178115,5.961944257035623,0
34013045S05,34,013,045S05,202.9505124267285,3.999024875403517,0,0,0.9997562188508793,1.9995124377017586,0,0
