block2vtd,block_GEOID
1149,511179308004016
1139,511179306001060
1146,511179304011005
1286,511479303021008
1423,511639302002084
1284,511479303011021
1432,511639302001108
1145,511179304022033
1883,517000309002026
1887,517000323005026
1905,517000313003004
1875,517000322271013
1911,517000311003009
1430,511639302003004
1424,511639304001005
2255,511076110232005
2446,511610302011007
2414,511610306021006
2162,518100458031008
2210,518100454212003
2192,518100404045008
2126,518100438001025
2131,518100462072005
50,510050701001005
1423,511639301012019
1286,511479303021018
1284,511479303011041
1286,511479303023029
1284,511479303011036
1432,511639301024010
1422,511639302003055
1433,511639301024001
1431,511639302002090
1417,511639303011063
1425,511639304004023
1424,511639304001060
415,510538405002007
413,510538401011049
2171,518100400001005
2192,518100404044004
2185,518100462201026
1398,511610302051008
1431,511639301012005
1427,511639301022000
1427,511639301011003
1427,511639301022020
1288,511479302021027
1284,511479303011019
39,510050803022051
41,510050803011068
1091,511076110041089
1091,511076110041085
1030,511076118032010
2252,511076112072018
1058,511076101012031
786,510790302013003
782,510790301024022
785,510790301011008
1178,511259502011018
1183,511259503002022
419,510538401021036
419,510538401021038
1142,511179304022011
1134,511179301012034
1129,511179308001012
1134,511179301012006
1142,511179304022046
1136,511179302011023
1134,511179301013046
1065,511076107023013
1060,511076104001000
1091,511076110041037
1026,511076118082043
56,510090106002005
59,510090102013042
777,510770602022001
63,510090102011006
415,510538405002022
810,510839303023000
810,510839304002017
845,510853204002003
832,510853210011005
830,510853212021006
844,510853202003040
768,510770602023038
771,510770602022049
777,510770602022043
1142,511179304021052
1231,511410303022027
1234,511410301022012
1233,511410303022081
1231,511410303022021
1235,511410302021001
1237,511410301022035
695,510650202003008
272,510350806031021
1650,511990502063003
1640,511990509001023
776,510770602021005
777,510770602012057
803,510839306022017
805,510839305004064
2358,510839302021027
800,510839301002027
1083,511076110231008
1052,511076110262018
1058,511076101011036
1084,511076114003004
280,510350801003004
2404,511850202004024
1468,511670305002011
1054,511076118101041
280,510350801003000
2394,510579508001006
2394,510579508003030
1767,515900001001007
279,510350801002040
278,510350802001017
1185,511259501021040
1185,511259503001023
1183,511259503002021
1059,511076102012002
1049,511076107012006
1045,511076108001032
1761,515900006001016
775,510770602021067
2196,518100454323008
2189,518100454291003
2174,518100460061014
2148,518100408023005
2146,518100410043013
2132,518100454263011
2252,511076112072001
1031,511076111023016
278,510350802001028
1236,511410301023009
1769,515900010003001
749,510719302003060
749,510719302003065
2221,518200032003028
2221,518200032001002
1185,511259502011062
1178,511259502011030
1268,515900014001001
1762,515900010003013
280,510350801003049
1072,511076110181005
1089,511076116011008
1039,511076108004071
1235,511410302011007
426,510579506001029
426,510579506001030
2394,510579508002025
980,510950804041011
2303,510950802052006
2173,518100462063003
2165,518100450001038
2174,518100460111008
2422,518100462225004
2151,518100416004001
2165,518100450001015
2159,518100412001000
1046,511076109002037
2256,511076106011015
2251,511076118043024
1060,511076103002036
1062,511076101022036
2372,511670304042033
2443,511850207001066
1463,511670302012006
1467,511670301001014
2372,511670304032016
2328,511610312013001
1231,511410303022054
2213,518100404051002
2446,511610302013019
2440,511610303002019
1416,511610309005008
2154,518100424003013
2169,518100462042024
2216,518100460141004
2130,518100464004029
2153,518100448061000
68,510110403001045
70,510110403003023
68,510110403001059
73,510110401012010
74,510110401021004
67,510110401021035
372,510430101011022
1383,511552104012052
2222,518200034004020
2222,518200035002033
2222,518200035002027
2222,518200032001035
1147,510839304003053
811,510839304002056
824,510853209012004
1233,511410303013010
1865,516859201002008
839,510853211001029
833,510853211001019
1630,511970503011036
1644,511990505002052
980,511990510001039
2331,511970502022031
1184,511259503003039
1183,511259503003060
1180,511259501011049
1178,511259502012004
1183,511259503002038
1181,511259501022005
1441,511650110001111
2388,511650110002008
2457,511650115002032
2404,511850202001011
424,510538403002030
