GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREISTE,G16PREIMCM,G16PREOOTH,G16USSRLEE,G16USSDSNO,G16USSAFON,G16USSIBAR,G16GOVRHER,G16GOVDWEI,G16GOVLKAM,G16GOVASCH,G16ATGRREY,G16ATGDHAR,G16ATGLMCC,G16ATGAISB,G16AUDRDOU,G16AUDDMIT,G16AUDAGRE,G16TRERDAM,G16TREDHAN,G16TRECPRO
49035GN4A1E,49,035,GN4A1E,41.54865296044522,31.55353536159058,3.7081944320164637,0.4363320202198169,10.470713005571646,0.36386130073244793,52.91014768632834,31.244571705504136,2.0734986268985063,2.736301645516351,54.89402101213276,31.569726844932166,1.5088351442801904,1.109701582069186,49.654476757873276,28.08045227467341,6.877129354172827,1.524063529356648,49.38078536326539,30.428605394444933,4.720174971320774,47.26199253668727,33.46686416443789,3.6829441087389565
49035GN4A1W,49,035,GN4A1W,27.42371499647675,20.14308269652717,2.4268774333165264,0.24268774333165266,6.552569069954622,0.24268774333165266,34.46165955309468,20.14308269652717,1.456126459989916,1.6988142033215685,35.917786013084594,20.14308269652717,0.9707509733266106,0.728063229994958,32.2774698631098,17.958893006542297,4.6110671233014004,0.9707509733266106,32.2774698631098,19.41501946653221,3.1549406633114843,30.821343403119887,21.599209156517087,2.4268774333165264
49035GNT01A,49,035,GNT01A,40,34,3,0,13,4,55,29,2,5,56,32,4,2,53,27,10,2,48,39,6,47,35,11
49035GNT01B,49,035,GNT01B,7,2,4,0,2,0,13,3,0,0,11,4,1,0,9,4,2,0,8,4,2,7,5,2
49035GNT04B,49,035,GNT04B,0,0.5736773606600877,0,0,0,0,0,0.5736773606600877,0,0,0,0.5736773606600877,0,0,0,0.1912257868866959,0.3824515737733918,0,0,0.5736773606600877,0,0,0.5736773606600877,0
49035GNT04C,49,035,GNT04C,1.1610105437254497,0.8443713045275998,0,0,0.21109282613189995,0,1.1610105437254497,0.7388248914616498,0.21109282613189995,0.10554641306594997,1.2665569567913997,0.9499177175935497,0,0,1.2665569567913997,0.6332784783956998,0.21109282613189995,0,1.1610105437254497,0.8443713045275998,0,1.1610105437254497,0.6332784783956998,0.21109282613189995
49035GNT06A,49,035,GNT06A,29.593103852243537,25.55768059966487,0.672570542096444,0,14.123981384025324,0.672570542096444,45.73479686255819,23.53996897337554,0.672570542096444,2.017711626289332,43.717085236268865,22.867398431279096,2.017711626289332,3.3628527104822203,40.35423252578664,21.522257347086207,6.053134878867995,2.690282168385776,41.02680306788308,21.522257347086207,5.380564336771552,40.35423252578664,23.53996897337554,4.035423252578664
49035GNT06B,49,035,GNT06B,34.13872844603796,10.780651088222513,0,0.8983875906852095,26.95162772055628,0,55.700030622482984,10.780651088222513,2.695162772055628,3.593550362740838,54.801643031797774,14.374201450963351,1.796775181370419,1.796775181370419,56.598418213168195,8.085488316166886,5.390325544111256,0.8983875906852095,53.00486785042735,15.27258904164856,1.796775181370419,50.30970507837173,11.679038678907723,6.288713134796466
49035GNT06C,49,035,GNT06C,7.890594004990563,6.814603913400941,0.1793316819316037,0,3.7659653205636774,0.1793316819316037,12.194554371349051,6.27660886760613,0.1793316819316037,0.5379950457948112,11.65655932555424,6.097277185674526,0.5379950457948112,0.8966584096580185,10.759900915896221,5.7386138218113185,1.6139851373844332,0.7173267277264148,10.939232597827825,5.7386138218113185,1.4346534554528296,10.759900915896221,6.27660886760613,1.0759900915896223
49035GNT4A2,49,035,GNT4A2,30.467576791808874,22.378839590443686,2.696245733788396,0.2696245733788396,7.279863481228669,0.2696245733788396,38.28668941979522,22.378839590443686,1.6177474402730376,1.8873720136518772,39.90443686006826,22.378839590443686,1.0784982935153584,0.8088737201365188,35.86006825938567,19.95221843003413,5.122866894197952,1.0784982935153584,35.86006825938567,21.56996587030717,3.505119453924915,34.24232081911263,23.996587030716725,2.696245733788396
49035GSL001,49,035,GSL001,51.925249441241284,62.4095031757344,8.773059506360896,1.7039298783627332,48.62599290520901,1.2063568597280716,101.81218286248452,60.170405182929656,7.4732931534246525,3.209627526572002,98.80860038642683,64.04085532109592,7.147792069997458,2.9422087294044723,99.93857514235287,53.06307098283443,12.584392303849686,5.535643031610965,87.61278425353863,64.96151542961466,13.582558490971216,90.0382562107973,62.993897861443344,11.764065810369457
49035HER001,49,035,HER001,324.7146924888822,200.5459180049866,24.366779132954605,7.087493771766846,170.1327639076344,5.01612244750459,492.880264920457,194.35284186576868,18.24004096248333,7.135389238477257,489.7846443871324,203.60085229787535,17.23911031903833,11.111389074477234,450.53801025795065,167.08108031472435,43.63848825335412,24.25511479709157,436.35442407705574,184.49641029644854,45.35184948211911,407.2028599604291,199.5606248250811,51.41488432224429
49035HER002,49,035,HER002,429,245,47,5,290,6,723,220,33,17,716,237,36,17,683,189,78,24,639,227,71,609,246,68
49035HER003,49,035,HER003,22,32,10,0,18,2,38,36,6,1,40,35,5,1,34,29,9,7,28,35,11,34,33,11
49035HER004,49,035,HER004,480.3719483228359,211.82177784561458,46.54474708171206,5.5680933852140075,265.27840165984725,8.140077821011673,739.4812808254097,210.42839865043373,30.262837457512592,19.848249027237355,717.5063811110879,253.9540735654589,23.560311284046694,10.852140077821012,690.228362537472,195.7375456287188,56.527428897201304,23.974899714321932,647.3935406441617,237.40718941533933,60.24727325517796,626.5452916169244,241.25757551098422,60.540856031128406
49035HER005,49,035,HER005,480.7868694326379,148.9475950512899,42.53889789303079,3.028363047001621,266.69597493786296,18.141815235008103,740.6188517232748,150.73230643974543,42.306185634783574,15.283630470016208,686.9155834304685,177.3730407563142,41.62398703403566,27.170178282009726,652.7395972662246,147.4828468989651,60.043624856825716,37.39127477578844,636.3766855374378,169.03849207452902,65.73163133980789,602.3199594434344,171.03268419229477,83.65235008103728
49035HER007,49,035,HER007,225,76,18,4,80,5,304,79,10,9,294,95,10,3,291,71,18,7,265,89,23,242,89,39
49035HER008,49,035,HER008,301,91,22,9,146,14,458,91,21,14,440,121,14,8,438,78,40,16,404,108,39,377,110,54
49035HER009,49,035,HER009,266,98,15,5,120,9,397,84,16,10,380,105,19,5,384,84,26,10,354,101,32,338,104,36
49035HER010,49,035,HER010,285,107,25,6,183,10,462,108,22,15,451,132,22,7,442,94,36,19,404,125,46,377,131,60
49035HER011,49,035,HER011,112.58515487800321,57.44750971045669,6.16175049775543,1.0215667330340572,72.00824476934217,3.0593085158436577,187.71740836229122,51.431334660681145,7.064700199102171,3.053916832585143,180.61496638037946,59.49603485978332,5.091658615394743,7.0700918823606855,181.46939093239956,47.40437624438858,13.215667330340574,3.0862669321362293,172.2914653848686,58.54995169236847,10.23723406337463,169.17284835318125,55.58230179191955,14.285759212701258
49035HER012,49,035,HER012,468.36488312614176,201.05327008412925,44.9157077194301,7.985951286571684,272.2329785891134,10.13482930661239,734.2860569617453,186.35102612421068,38.106731879755756,13.404487919837171,714.4349349817861,222.90439206408854,37.22751247293983,12.553365939877878,687.6681052823967,159.40722097792394,77.72468355910445,26.390439206408857,659.6035195429258,191.33697741078237,65.18536633265488,608.1203971701896,210.75551404404786,81.58985425249205
49035HER013,49,035,HER013,499.0673076923077,159.51923076923077,28.10576923076923,6.836538461538462,258.2692307692308,13.673076923076923,745.1826923076923,157.2403846153846,26.586538461538463,14.432692307692308,727.7115384615385,170.15384615384616,39.5,14.432692307692308,712.5192307692307,135.97115384615384,56.97115384615385,25.067307692307693,676.0576923076924,161.03846153846155,50.89423076923077,638.8365384615385,161.79807692307693,75.20192307692308
49035HER014,49,035,HER014,537.2829920949976,184.32705658247775,38.95596285579701,7.17374309038724,304.33074706242553,7.189944701133733,847.0723640730305,179.31133255735026,21.297063879763847,13.15637256493966,839.3962378620519,189.8397162226405,33.25688538802124,11.009110121047435,802.3795862503815,152.53943460270105,65.26867275919584,21.532041248427156,762.9266500368916,185.523564864148,51.89353198487089,719.6545660167283,189.3427302840617,68.17491209834209
49035HER015,49,035,HER015,239.38966256999382,104.1159458177698,23.030627405677304,1.0032040575329975,174.20955642898988,2.0089942089554116,403.59128583363315,86.12202470878833,11.017588687640945,6.009985056005017,396.5730212100053,109.1436537575024,6.022056888142901,6.00797704271456,387.54537537776224,81.10864462083416,21.048064335253343,8.022579912450903,362.52126442559586,98.14039304943736,22.042986731783362,340.5096493474076,102.13014505821648,31.054758815401527
49035HER016,49,035,HER016,29,7,0,1,17,0,42,9,0,1,36,11,2,2,38,8,4,1,38,9,3,38,9,3
49035HER017,49,035,HER017,446.5291828793774,181.10505836575877,37.91828793774319,3.614785992217899,301.07782101167317,6.178988326848249,757.5019455252918,166.82490272373542,17.280155642023345,16.972762645914397,731.4785992217899,203.3852140077821,25.715953307392997,9.922178988326849,690.7898832684825,164.10894941634243,52.840466926070036,17.023346303501945,654.9455252918287,193.7976653696498,58.48249027237354,627.9727626459144,187.4396887159533,66.96887159533074
49035HER018,49,035,HER018,53.12152189823697,12.55599608503783,0.9658458526952176,0,28.00952972816131,2.8975375580856526,83.06274333178872,10.624304379647395,0,0.9658458526952176,81.13105162639829,8.692612674256958,4.829229263476088,0,81.13105162639829,7.726766821561741,3.8633834107808704,0.9658458526952176,79.19935992100784,11.59015023234261,1.9316917053904352,74.37013065753176,11.59015023234261,5.795075116171305
49035HER019,49,035,HER019,47.66536964980545,31.59533073929961,6.536964980544747,0.8171206225680934,33.77431906614786,0.6809338521400778,84.8443579766537,29.007782101167315,2.587548638132296,2.1789883268482493,81.71206225680935,34.18287937743191,2.7237354085603114,1.2256809338521402,76.80933852140079,26.284046692607006,7.762645914396887,3.132295719844358,74.3579766536965,31.186770428015564,6.400778210116732,72.17898832684826,29.82490272373541,7.490272373540856
49035HER020,49,035,HER020,115,39,8,1,76,2,189,37,2,4,160,59,11,3,168,33,19,6,165,36,12,158,37,10
49035HER022,49,035,HER022,68,14,5,0,62,1,127,19,2,1,122,23,3,1,117,15,8,5,117,19,5,110,18,11
