GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREIPIE,G20PREIWES,G20PREIMCH,G20PREILAR,G20PREOWRI,G20GOVRCOX,G20GOVDPET,G20GOVLCOT,G20GOVADUE,G20GOVOWRI,G20ATGRREY,G20ATGDSKO,G20ATGLBAU,G20AUDRDOU,G20AUDCOST,G20AUDUFAB,G20TRERDAM,G20TRELSPE,G20TRECPRO
49035RIV028,49,035,RIV028,195.43563068920676,75.23407022106632,2.5942782834850457,0.8647594278283485,0,0,0,0,0.8647594278283485,5.1885565669700915,209.27178153446033,51.88556566970091,5.1885565669700915,0.8647594278283485,6.05331599479844,202.35370611183356,59.66840052015605,6.918075422626788,220.51365409622886,20.754226267880366,12.10663198959688,215.3250975292588,23.348504551365412,18.15994798439532
49035RIV029,49,035,RIV029,405,168,15,1,4,0,5,0,1,5,433,130,16,2,8,371,161,41,429,59,54,428,61,50
49035RIV030,49,035,RIV030,209,93,3,2,0,1,0,1,0,4,227,52,6,6,8,212,68,16,226,29,25,217,32,30
49035RIV031,49,035,RIV031,370,202.00000000000003,6,0,1,2,1,1,0,6,461.00000000000006,109.00000000000001,7.000000000000001,3,5,380.00000000000006,169,13,457.00000000000006,45,34,463,33,33
49035RIV18A,49,035,RIV18A,73.07437028411917,34.82057941957797,2.5617451988140174,0,0.026601661249548575,0.2668151843812212,0.2668151843812212,0.2402135231316726,0.2402135231316726,2.241726691933699,79.69234514303633,25.82946670625083,1.7331008406493347,0.9866571818905036,2.4553385538158232,74.83646850167526,31.218973716374347,3.0139734400563434,84.01459141563497,11.25864249462465,8.805699656466034,81.58745166684017,10.058373450852024,10.005170128352926
49035RIV18B,49,035,RIV18B,202.10320284697508,100.29181494661921,7.597864768683274,0,0,0.7597864768683273,0.7597864768683273,0.7597864768683273,0.7597864768683273,6.838078291814947,221.8576512455516,75.21886120996442,3.798932384341637,2.2793594306049823,7.597864768683274,208.1814946619217,90.41459074733096,7.597864768683274,234.01423487544486,31.151245551601424,25.83274021352313,227.9359430604982,28.11209964412811,28.11209964412811
49035SAN001,49,035,SAN001,244.52804358482837,357.95077600321866,21.717734934384612,5.630448471421761,2.0358123047546485e-4,0.8043303929430633,4.021651964715317,1.6086607858861266,0,8.848177205654965,283.94220079093304,309.68783084776754,19.305490220067167,7.239109257307887,8.84790576401433,261.41837109294124,312.9069167902039,42.63168235910743,350.7062379130981,90.09077214448656,104.57028000689535,353.1188897898765,114.2237376512356,74.00267135660181
49035SAN002,49,035,SAN002,103.58580279562975,96.78463188990081,2.932893409140129,8.506117234501593e-4,0,0.9762134501742927,2.9286403505228784,8.506117234501593e-4,0.9762134501742927,2.932042797416679,121.17891019185328,73.33169195746117,0.9821677322384439,1.9541281237954857,8.785921051568634,100.66226611544758,90.9094883426626,8.802082674314187,128.99627329875867,28.339961465375243,28.3612267584615,129.00563002771662,23.470802778632084,30.28983653055348
49035SAN003,49,035,SAN003,102.9556491193317,210.90914528329114,9.995694089255505,0.9995694089255505,2.9987082267766514,0.9995694089255505,2.9987082267766514,0,0.9995694089255505,3.998277635702202,137.94057843172595,168.92723010841803,10.995263498181053,3.998277635702202,1.999138817851101,124.9461761156938,163.92938306379028,28.987512858840958,150.93498074775812,63.97244217123523,70.96942803371408,155.93282779238586,83.96383034974623,44.980623401649765
49035SAN004,49,035,SAN004,197,335,15,0,5,1,1,1,0,6,246,259,26,5,9,200,288,45,286,94,108,265,131,85
