block2vtd,block_GEOID
2991,080410045161051
2980,080410034011019
2964,080410007003005
2965,080410045012052
2973,080410064001005
2994,080410046021035
1261,080010095024003
1130,080010095532037
1299,080010601003003
1288,080010096072011
1079,080010085451003
1160,080010091012002
1151,080010093084001
1277,080010612002037
1291,080010083081019
1260,080010150002029
1079,080010085455003
1294,080010085622038
1117,080010093162004
1319,080010088023039
1122,080010096041019
1104,080010085522004
2885,080410010002024
2986,080410039114000
2983,080410074021003
2977,080410051251008
2886,080410011012002
2782,080410038021028
37,080770006024012
25,080770015031015
54,080770015041059
4,080770003002009
54,080770015043007
12,080770014022031
19,080770013022037
2920,080410004003040
2797,080410051132002
2757,080410051101016
2938,080410037061001
2830,080410047082008
2771,080410047033001
2969,080410037022017
2859,080410001032004
2802,080410047062030
2943,080410023001006
2884,080410009001014
2884,080410009001032
2837,080410051171030
1196,080010085471015
1234,080010085591029
1251,080010078021000
1103,080010086052008
637,080299648001037
211,080579556001502
3,080770014033047
13,080770013032018
23,080770017022017
1,080770017023015
54,080770015041038
1118,080010093163019
2867,080410051172006
2771,080410047031006
2780,080410067012016
2817,080410025011000
2978,080410037132041
2789,080410037022008
2801,080410071053010
2904,080410073012002
2991,080410044031059
312,080870001001079
312,080870001001103
302,080870002002073
310,080870004002054
2730,080050056222015
2416,080050805001018
2484,080050848002009
2742,080050068641014
2742,080050068632027
2371,080050820001006
1260,080010150002048
1190,080010601002012
1218,080010085641017
1219,080010085631016
1258,080010087094016
1301,080010094081057
201,080559606003122
204,080559609012104
2615,080050068631003
2477,080050063001014
2673,080050058001012
2729,080050057021010
628,080299647003029
636,080299646001054
637,080299649003013
624,080299648004067
1244,080010085405042
1273,080010083541025
1102,080010086061030
1102,080010086061024
1232,080010085384019
1252,080010078011012
1273,080010083542069
1120,080010093071003
1131,080010092032006
531,080470138022048
1242,080010085451015
1121,080010093071013
1140,080010088012005
1149,080010090041002
1145,080010085553004
1271,080010084012001
1223,080010085522023
1185,080010085342007
1317,080010084023071
1096,080010093232000
1266,080010083092078
2574,080050067072003
2674,080050055511020
2356,080050819004002
2466,080050061003009
2666,080050067042006
2363,080050056202001
2726,080050071082030
2639,080050831003007
2588,080050851001023
32,080770015022077
44,080770011032016
12,080770014022026
209,080579556001416
208,080579556001008
208,080579556001105
183,080399611002150
43,080770011021027
26,080770008011020
13,080770013032049
2922,080410024021015
2837,080410051171002
2873,080410051221042
1305,080010600011000
1112,080010093044003
1133,080010092071002
1238,080010085591020
1130,080010095531027
1116,080010093164010
1100,080010085613029
1234,080010085591025
1221,080010085652000
1274,080010083541022
1273,080010084011104
207,080579556002024
207,080579556001240
398,081139682001094
398,081139681031063
398,081139682001225
166,080330001002154
634,080299648004054
634,080299651003046
1458,080130130042014
1423,080130122081001
1528,080130608022002
1481,080130128021011
398,081139681031060
724,081010029192013
808,081010029223002
805,081010028043059
812,081010028041047
630,080299646004014
681,080299650022006
681,080299650021032
623,080299649002054
634,080299651003042
634,080299651003051
625,080299650021006
628,080299647003023
629,080299647001004
634,080299648004075
638,080299647002000
629,080299647003020
634,080299651003048
624,080299651001007
395,081139681012027
395,081139681012009
169,080330001001001
169,080330001001006
1609,080350146032003
285,080859662011013
277,080859664023023
355,081039512001167
355,081039512001162
275,080859666021058
276,080859665032041
