GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOTH,G16USSDWIE,G16USSRMOR,G16USSLGAR,G16USSOTH
20117000160,20,117,000160,119.3546177281823,298.983829388329,12.829027780281589,1.9681274900398407,0.9840637450199203,104.37646698274774,308.8606659335509,16.873880045429143,0
2011700017A,20,117,00017A,94,237,15,6.999999999999999,0,74,261,13,0
2011700018A,20,117,00018A,59.63213436121136,171.76405638759948,11.13234669603461,5,1,47.8380541850037,181.89640308363408,12.529386784138442,0
2011700018B,20,117,00018B,2.7754259664876084,8.246980014706038,0.07929788475678881,0,0,2.2996386579468755,8.326277899462825,0.31719153902715524,0
2011700019A,20,117,00019A,118.39592760180994,252.17647058823528,17.01131221719457,8,0,82.32805429864253,290.18778280542983,21.04524886877828,0
2011700019B,20,117,00019B,2.292875863922435,6.8131168527980925,0.06551073896921243,0,0,1.89981143010716,6.878627591767304,0.2620429558768497,0
2011700019C,20,117,00019C,0.41226992599924583,1.225030637254902,0.011779140742835596,0,0,0.3415950815422323,1.2368097779977376,0.04711656297134238,0
20117000200,20,117,000200,25.057527129130218,73.55511533054242,0.8684620727844831,0.03187250996015936,0.01593625498007968,20.850738756168337,74.37576863838666,2.9160793668351435,0
20117000210,20,117,000210,46,227,14,10,2,42,240,13,0
20117000220,20,117,000220,18,84,2,1,0,16,85,2,0
20117000230,20,117,000230,34,70,1,0,0,29,73,2,0
20117000240,20,117,000240,18,72,0,0,0,12,71,1,0
20117000250,20,117,000250,16,56,2,0,0,7,65,2,0
20117000260,20,117,000260,17,67,2,1,0,17,64,5,0
20117000270,20,117,000270,11,49,2,2,0,9,53,4,0
20117000280,20,117,000280,70,249,10,4,1,64,258,8,0
20117000290,20,117,000290,21,41,7,1,0,15,53,4,0
20117000300,20,117,000300,54,129,7,7,0,43,151,5,0
20117120020,20,117,120020,14.000035902894899,75.0001066828877,6.000001025796997,0,0,10.000029748112915,47.000107708684695,3.0000041031879885,0
20117120030,20,117,120030,12,45,2,0,0,17,70,6,0
20117120040,20,117,120040,0,2,0,0,0,0,2,0,0
20117120050,20,117,120050,43,124,8,0,0,39,136,6.999999999999999,0
20117190010,20,117,190010,0.07918552036199096,0.23529411764705885,0.0022624434389140274,0,0,0.06561085972850679,0.23755656108597287,0.00904977375565611,0
20119000010,20,119,000010,6.000000000000001,24.000000000000004,0,0,0,3.0000000000000004,25,1,0
20119000020,20,119,000020,4,44,2,0,3,3,49,1,0
20119000030,20,119,000030,38,221,4,2,1,28,225,9,0
20119000040,20,119,000040,5.992069361743762,47.936554893950095,3.9947129078291748,0,0,5.992069361743762,50.932589574821975,1.9973564539145874,0
20119000050,20,119,000050,90.00793063825624,716.0634451060499,31.00528709217083,9,8,65.00793063825624,753.0674104251781,37.002643546085416,0
20119000060,20,119,000060,8,38,2,2,0,3,45,1,0
20119000070,20,119,000070,1,14,0,1,0,0,14.999999999999998,0,0
20119000080,20,119,000080,0,20,0,0,0,0,20,0,0
20119000090,20,119,000090,57,290,19,4,3,50,308,12,0
20121000020,20,121,000020,62.243512974051896,154.52894211576847,8.19560878243513,8.027944111776447,2.0139720558882237,55.21556886227545,159.59880239520956,14.223552894211576,1
2012100003B,20,121,00003B,23.155084902069895,93.41879081179923,3.672875536190397,1.117831684927512,0.9581414442235819,19.64189960658343,97.57073707010142,4.471326739710048,0
2012100004B,20,121,00004B,0,0,0,0,0,0,0,0,0
2012100004C,20,121,00004C,0.022602197554928826,0.07292407135646849,0.0027719676246610826,0.002132282788200833,0.0019190545093807495,0.021322827882008327,0.07569603898112957,0.0034116524611213324,0
2012100004D,20,121,00004D,8.265328817977853,26.667381658004015,1.0136724022048311,0.7797480016960239,0.7017732015264215,7.797480016960239,27.681054060208847,1.2475968027136382,0
20121000050,20,121,000050,78.72399352859355,181.75789935779184,11.96959622764356,4.895515394252681,3.9020410579171148,71.8894336532865,186.72527103946965,17.834633862423424,0
20121000060,20,121,000060,97,210,20,8,6,104,218,13,0
2012100007B,20,121,00007B,0,0,0,0,0,0,0,0,0
20121000080,20,121,000080,90,254,14,5,2,81,276,11,0
20121000090,20,121,000090,92.94412478024331,193.00583632872986,15.465590814540015,2.518670587850099,1.1830423637562848,91.46258479784949,198.34187218604103,17.160672176217,0
20121000100,20,121,000100,88.83536382764413,238.021727820544,14.061793151184638,3.6768299075293536,0.0896417393740445,88.5336719924359,234.70791330845805,14.183315946987316,0
2012100011B,20,121,00011B,0,0,0,0,0,0,0,0,0
2012100012A,20,121,00012A,118.93740760579485,220.3266731058167,19.497935673081123,9.748967836540562,0.9748967836540562,116.01271725483268,234.95012486062754,16.573245322118954,0
2012100012B,20,121,00012B,3.5038586651131,10.053127198034783,0.7204195386213851,0.16373171332304207,0,3.2091415811316244,10.544322338003907,0.6876731959567767,0
2012100013A,20,121,00013A,61.565957477903986,107.17946569569223,9.509970316427346,5.002300842252464,0,59.56595747790398,111.67563095860478,10.009970316427346,0
2012100013B,20,121,00013B,0,0,0,0,0,0,0,0,0
2012100013C,20,121,00013C,5.703118321099609,15.517787059736147,0.8620992810964526,0.19894598794533522,0,5.703118321099609,15.186210413160588,0.8620992810964526,0
20121000140,20,121,000140,127.7178575795543,254.0914505937004,23.35857363407522,14.674000805656116,0.9566623814920892,127.63118234253848,258.412488942475,30.555210304519843,0
2012100016A,20,121,00016A,139.83254570645892,271.1892482908184,17.844834723668505,10.123987819713617,4.677184041878713,135.26153989241612,287.0934536508541,19.7857935967954,0
2012100016B,20,121,00016B,0,0,0,0,0,0,0,0,0
20121000170,20,121,000170,268.00132126387234,507.83434443175224,52.65306299911934,16.203890080761628,3.3005199513584205,242.80983201630897,536.421576010299,59.46618493260761,0
2012100018A,20,121,00018A,120.06120953736159,214.49163525184474,19.79669038565432,6.1167771569251,2.7105263157894735,111.11784501247722,228.86166270711408,17.06807112346606,0
2012100018B,20,121,00018B,12.058689093774527,23.875040294471148,2.6876925600348307,0.38125,0,10.108239787026587,26.194111227862535,2.3064425600348306,0
2012100018C,20,121,00018C,0.046011381501073395,0.11866093123961036,0.0036324774869268476,0,0,0.03753560069824409,0.12471506038448843,0.0036324774869268476,0
2012100019A,20,121,00019A,194.7330214150139,347.6059542017692,18.58815816179031,13.134573644909986,6.126184885119178,174.1146265629917,386.16908679180807,18.20418462208896,0
2012100019B,20,121,00019B,0.3377494398790058,1.0639107356188682,0.05066241598185087,0.033774943987900576,0,0.2533120799092543,1.0301357916309677,0.1688747199395029,0
20121000200,20,121,000200,238.2816538753919,800.1747893551214,38.138539202307086,17.009921484284312,6.014897955851684,235.29969652164667,817.2662840367838,42.10428569096179,0
20121000220,20,121,000220,129.24016970187986,508.4012293462403,20.91401304244329,6.315922475532616,5.114124361656653,110.93599597488793,530.5831102582846,24.7711026193381,0
2012100023A,20,121,00023A,245.10151882234064,590.6473740465996,62.53524664240798,17.45063305529701,5.550805090823371,45.62220177168515,131.0266682205893,12.61092457231655,0
2012100023B,20,121,00023B,0.06954470159352927,0.15321567069824416,0.007063133755592816,0.0027165899059972366,0.004889861830795026,193.0641115217815,541.1629953943599,48.00706313375559,0
2012100023C,20,121,00023C,0,0,0,0,0,0,0,0,0
2012100023D,20,121,00023D,6.388459561457817,14.630489819215299,1.825233587145465,0.7296574793327368,0.378997294243469,5.647903193988848,17.544760181291753,0.7470957003507068,0
20121000240,20,121,000240,98.5613831796563,282.788267627612,20.264957289275127,4.605672111198893,0,90.2711733794983,296.60528396120867,19.34382286703535,0
20121000250,20,121,000250,32,194,12,3,0,36,197,9,0
20121000260,20,121,000260,185.5198300283286,556.5594900849859,21.59490084985836,9.81586402266289,7.852691218130312,168.8328611898017,589.9334277620397,22.576487252124647,0
20121000270,20,121,000270,89.26770538243626,283.8031161473088,16.031161473087817,7.014164305949008,3.0113314447592066,87.24362606232295,314.85127478753543,9.03257790368272,0
20121020030,20,121,020030,0.8413989706546476,1.7238417935363513,0.16417540890822394,0.041043852227055984,0,0.8208770445411196,1.8674952763310473,0.12313155668116796,0
20121120020,20,121,120020,33,85,11,4,2,36,89,10,0
20121120030,20,121,120030,92.34302036974036,297.93437790028725,11.327541480525799,8.711295632446328,7.839400425462033,87.11799836860253,309.2563171095472,13.941172935347883,0
20121120040,20,121,120040,29,111,4,1,2,21.999999999999996,120.99999999999999,6,0
20121120050,20,121,120050,157.65865873278983,353.8961931907596,20.632456636690968,7.88972014819153,10.065307753102365,128.81123805799902,333.70193984012275,14.63491659357715,0
20121120060,20,121,120060,80.20735631585471,135.76876616484398,6.946102713430537,3.927326288029815,2.9121220350067976,75.41591461085284,134.802626300143,13.707154112792228,0
20121120070,20,121,120070,2.5135201040996162,5.135058015328803,0.47838753361793485,0.12574442438809028,0.01076634514572479,2.4604385374338413,5.5084836557872485,0.38526737787283716,0
20121120080,20,121,120080,165.16361252274726,481.38911105374785,35.31401788300845,10.822804291784323,4.909068305997695,165.1455698764925,500.00868816711323,34.36347814198386,0
20121120090,20,121,120090,8.99428277105331,18.310121040432655,0.3739376770538244,2.097244398660829,0.1359773371104816,6.778058202420809,21.778933814061293,0.3909348441926346,0
20121120100,20,121,120100,29.14742483291239,94.45770452442336,6.170644092027305,5.092121592838977,0.08195206448254547,35.986831101715296,94.43038716959585,5.365295141114128,0
20121120110,20,121,120110,37.68367621493866,77.2055805379231,7.352912432183152,1.838228108045788,0,36.764562160915766,83.63937891608336,5.514684324137364,0
20121180010,20,121,180010,118.36904861472685,368.32531637035225,27.656014149644708,9.506824083069446,4.456907318502164,122.06319878655522,365.9869327912628,31.80781860947736,0
20121180020,20,121,180020,157.0164556445237,366.06639001411276,16.002610205683066,3.000794410425281,8.000680923221669,132.01395892604424,378.0693406814067,27.003177641701125,0
20121180030,20,121,180030,124.33031956938623,314.3727241189506,25.75304720857769,7.104644555552405,1.7761494526273018,124.32933004141037,322.3654267181815,21.314084364384453,0
20121200010,20,121,200010,67.44216542817217,154.71508247779133,17.432420152826534,3.259361920402397,0.12518997521911504,67.37679947175069,155.07307941326138,18.490564672922403,0
20121200020,20,121,200020,43.784813854956234,107.77587100492622,4.068115305944354,0.3411038696315952,0.13378131905900215,36.406015913995304,113.44586642604706,3.965519688245561,0
20121300010,20,121,300010,127.12907736498836,225.7149510140985,17.1807547806955,8.05344156972493,1.0490624923114797,121.94992263392207,230.92718461041034,24.218212723354505,0
20121900010,20,121,900010,0,0,0,0,0,0,0,0,0
20121900020,20,121,900020,0,0,0,0,0,0,0,0,0
20121900030,20,121,900030,0.18735549918781336,0.38385029101893464,0.03655717057323187,0.009139292643307968,0,0.18278585286615934,0.4158378152705125,0.027417877929923902,0
20121900040,20,121,900040,0,0,0,0,0,0,0,0,0
20121900050,20,121,900050,0.06509500284120132,0.16330851589985595,0.01827228149928458,0.004568070374821145,0.0011420175937052863,0.07080509080972776,0.1678765862746771,0.014846228718168722,0
20121900070,20,121,900070,0.018490725113155516,0.05031197298230687,0.0027951096101281594,6.450252946449598e-4,0,0.018490725113155516,0.04923693082456527,0.0027951096101281594,0
20121900080,20,121,900080,0,0,0,0,0,0,0,0,0
20121900090,20,121,900090,7.128892817151984,18.025914694798587,1.4766992264100536,0.40736530383725617,0.10184132595931404,7.128892817151984,18.4842006616155,1.2220959115117687,0
20121900100,20,121,900100,0,0,0,0,0,0,0,0,0
20121900110,20,121,900110,0,0,0,0,0,0,0,0,0
20121900120,20,121,900120,50.59910439474277,125.84040128061692,13.923608549770206,3.4486040478325073,0.8737611556894138,54.78474521290006,129.37075694643087,11.425212104150017,0
20121900130,20,121,900130,0,0,0,0,0,0,0,0,0
20121900140,20,121,900140,1.4354311084262907,3.8278162891367744,0.9569540722841936,0,0,0.4784770361420968,5.263247397563065,0.4784770361420968,0
20121900150,20,121,900150,19.74582801577878,62.08357889201252,2.9569011546659123,1.971897733997922,0.0026472497267171946,14.821567269503603,60.13361551289311,9.83868885070826,0
20121900160,20,121,900160,0,0,0,0,0,0,0,0,0
20121900180,20,121,900180,18.620368661637663,36.640080269674115,4.204599375208505,0.6006570536012149,0,15.617083393631589,40.2440225912814,3.6039423216072897,0
20121900190,20,121,900190,0.45557869502832327,1.2148765200755287,0.3037191300188822,0,0,0.1518595650094411,1.6704552151038519,0.1518595650094411,0
20123000010,20,123,000010,10,36,0,2,0,7,37,6,0
20123000020,20,123,000020,48.29404419790984,192.2192180033576,12.29450596067436,3.7731007955063616,1.8774280048164136,29.33731629101036,213.9920879174817,13.196730391335498,0
20123000030,20,123,000030,106.14785158240876,342.6368996894502,15.037538003717568,4.006836702508593,0.9993291017650796,74.07411737144346,383.7045958163012,13.01983920929086,0
20123000040,20,123,000040,71.88585513624453,350.4150312815945,15.974484507554157,6.987234197959221,4.989917495326829,64.88647359777036,368.3922313097877,20.961702593877664,0
20123000050,20,123,000050,83.04841908868767,276.2000465297699,10.624503685245879,8.689696474833308,0.9654111379094311,47.31818550772933,314.82648395354397,13.518833344414976,0
2012300006A,20,123,00006A,25.649335709523047,101.63819376359076,5.688490359811779,1.231832070377397,0.13332539809167823,14.689141702346262,112.8104653579382,3.8187391045506978,0
2012300006B,20,123,00006B,0,0,0,0,0,0,0,0,0
2012300006C,20,123,00006C,0.020601033786862837,0.06851041468654386,0.0026350159494824554,0.0021559221404856455,2.3954690449840506e-4,0.011737798320421848,0.07809229086648005,0.0033536566629776706,0
2012300006D,20,123,00006D,0,0,0,0,0,0,0,0,0
20123000070,20,123,000070,6,34,0,0,1,3,36,1,0
20123000080,20,123,000080,0,18,2,0,0,0,20,2,0
20123000090,20,123,000090,0,12,0,0,0,0,13,0,0
20123000100,20,123,000100,0,0,0,0,0,0,0,0,0
20123000110,20,123,000110,24,206,7,6,0,27,204,10,0
20123000120,20,123,000120,0,13,2,0,1,0,16,0,0
20123000130,20,123,000130,8.998318302277848,89.98318302277848,0.9998131446975387,1.9996262893950774,0,7.9985051575803094,55.989536103062164,2.999439434092616,0
20123000140,20,123,000140,7,7,0,0,1,2,13,0,0
20123000150,20,123,000150,10.463893007123175,61.55231180660691,2.4620924722642763,2.154330913231242,0.30776155903303454,6.77075429872676,68.01530454630064,3.38537714936338,0
20123000160,20,123,000160,23.536106992876825,138.4476881933931,5.537907527735723,4.845669086768758,0.6922384409669654,15.22924570127324,152.98469545369935,7.61462285063662,0
20123000170,20,123,000170,0.9995433830206303,14.993150745309453,0,0.9995433830206303,0,0.9995433830206303,14.993150745309453,0.9995433830206303,0
20123000180,20,123,000180,0.0016816977221523724,0.016816977221523727,1.8685530246137472e-4,3.7371060492274945e-4,0,0.0014948424196909978,0.010463896937836985,5.605659073841242e-4,0
20123000190,20,123,000190,7,38,2,0,0,5,40,1,0
