GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDKEL,G18GOVRKOB,G18GOVIORM,G18GOVLCAL,G18GOVIKLO,G18SOSRSCH,G18SOSDMCC,G18SOSLHOD,G18ATGRSCH,G18ATGDSWA,G18INSDMCL,G18INSRSCH,G18TRERLAT,G18TREDFRA
20001000010,20,001,000010,48,98,5,3,4,116,35,5,125,31,27,122,115,37
20001000020,20,001,000020,39.680851063829785,56.545212765957444,1.9840425531914894,1.9840425531914894,0,66.46542553191489,25.79255319148936,3.9680851063829787,75.3936170212766,22.816489361702125,22.816489361702125,76.38563829787233,68.44946808510639,29.76063829787234
20001000030,20,001,000030,15,27,1.9999999999999998,1.9999999999999998,1.9999999999999998,35,7.999999999999999,3,40,7.999999999999999,11,37,33,13.999999999999998
20001000040,20,001,000040,58,113,10,12,4,133,50,8,153,42,43,147,141,50
20001000050,20,001,000050,13,38,1,1,0,40,11,2,43,10,8,45,41,12
2000100006A,20,001,00006A,44.25073169828207,72.96875491612131,4.403825449696786,1.4200156579760652,2.0561115051519274,86.41319325466863,30.520001619590413,5.273014800874963,95.9534569156352,28.081085263799054,25.41391498447389,95.69031483716891,92.01191259890922,27.230034101149386
2000100006B,20,001,00006B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000100006C,20,001,00006C,5.1419753086419755,8.015432098765432,0.15123456790123457,0.30246913580246915,0.15123456790123457,10.132716049382717,3.175925925925926,0.30246913580246915,10.88888888888889,2.7222222222222223,3.0246913580246915,10.283950617283951,9.679012345679013,3.478395061728395
2000100006D,20,001,00006D,0.052983558184773495,0.09272122682335361,0.0052983558184773495,0.0013245889546193374,0.0026491779092386748,0.10861629427878566,0.03576390177472211,0.006622944773096687,0.1205375948703597,0.033114723865483434,0.02914095700162542,0.1205375948703597,0.11656382800650168,0.03046554595624476
20001000070,20,001,000070,130.95278801736237,124.3285023015071,21.327430785066074,6.784590399207079,3.884296112143759,167.00404834691045,109.57881716293609,12.616205686240518,178.67245003979514,108.59998645667345,106.64749616296598,177.7039615711681,168.0035635284443,118.27452890530824
20001000080,20,001,000080,148.9143066606718,172.28380601610203,9.220306062276345,12.784499924287923,4.062994604750288,215.33310419217096,111.8294253147787,14.07785737125466,252.06377253008,90.26700322213352,93.94326604966234,247.18701585240802,221.58549723459478,118.4543957934664
20001000130,20,001,000130,28.960337950385224,44.68502562509983,0.903259651785394,1.7219070970143053,0.8404127450114526,56.44854355825746,18.036445507221426,1.7499917368410653,60.80256844494329,15.451332660452884,17.099686967716245,57.52387266471776,54.052725745447404,19.745077492499828
20001000140,20,001,000140,133,148,11,7,4,197,85,18,217,83,73,228,211,89
20001000150,20,001,000150,20,41,6,1,3,55,16,0,57,15,9,61,56,15
2000100016A,20,001,00016A,34.31542601339323,67.48415238974091,5.949755058779559,6.775236225501151,1.9886111919504443,82.88913110005836,25.71784056272048,5.997990609994882,89.09614243198631,26.49508617822675,24.651181639922275,90.87573290200369,83.8110833692106,30.649172249917154
2000100016C,20,001,00016C,5.030674846625766,7.085889570552148,0.3067484662576687,0.3680981595092025,0.15337423312883436,8.43558282208589,4.141104294478527,0.3680981595092025,9.32515337423313,3.619631901840491,3.8036809815950923,8.987730061349694,8.895705521472392,3.957055214723926
20001000170,20,001,000170,35,55,1,3,0,61.00000000000001,27,7,70,24,20,73,66,29
20001000180,20,001,000180,44,60,5,1,2,76,37,1,87,26,31,81,79,34
20001000190,20,001,000190,22,36,1,2,1,42,19,1,44,18,18,40,41,20
2000100020A,20,001,00020A,83.53524287953492,124.40955684409022,15.73760293568982,4.974689364525357,2.9970727151025263,166.81096570519233,52.994452739253006,10.85933073225072,190.55617127491203,41.12173831667621,45.05830793859324,184.62453580171427,175.69582761341397,56.92086000973647
2000100020B,20,001,00020B,1.0657853852026038,0.8265274415856928,0.08156520805121968,0.06525216644097574,0.04893912483073182,1.1310375516435798,0.8645912053429287,0.08156520805121968,1.3322317315032548,0.7775883167549611,0.7830259972917091,1.288730287209271,1.1962897180845553,0.8809042469531726
2000100020C,20,001,00020C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20001000210,20,001,000210,158.96932515337423,223.91411042944785,9.693251533742332,11.631901840490798,4.846625766871166,266.5644171779141,130.85889570552146,11.631901840490798,294.67484662576686,114.38036809815951,120.1963190184049,284.0122699386503,281.1042944785276,125.04294478527608
20001170010,20,001,170010,174.0941793221868,160.8127731124631,13.83817916828559,5.966296682346379,4.926199723408295,228.02753160422276,114.80463104870735,16.805124940751117,257.71340788899727,103.88768347434026,107.85896270214629,249.78500951203927,226.1173959819164,124.64941694172997
20001170020,20,001,170020,175.10936234405673,273.6083786625887,11.939274705276596,11.939274705276596,0.9949395587730496,332.30981263019856,126.35732396417731,14.924093381595744,364.1478785109362,108.44841190626241,115.41298881767376,353.2035433644326,343.25414777670215,127.35226352295035
20001170030,20,001,170030,195.37112225387722,152.602917171855,15.04132209340552,12.02162436484234,8.970444637014818,208.5645883136039,158.41026320335774,15.021031180687144,245.51613197697174,142.4400419697415,143.45794322767568,237.55549923622303,220.53848109917706,161.4663262301018
2000117003B,20,001,17003B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000117003C,20,001,17003C,1.1092436974789917,2.2857142857142856,0.20168067226890757,0.23529411764705882,0.06722689075630252,2.7899159663865545,0.8403361344537815,0.20168067226890757,2.991596638655462,0.8739495798319328,0.8067226890756303,3.0588235294117645,2.8235294117647056,1.0084033613445378
20001170040,20,001,170040,180.3996381042695,183.9699800919621,10.210620158242788,11.022332373420141,8.006566158163832,223.47701712869394,156.0105611419874,13.109183274400262,262.64643954603775,132.95550025816596,139.9708669876214,252.60812536696608,234.56324502973058,157.07265343726655
20001190010,20,001,190010,0.04602574264199823,0.0805450496234969,0.0046025742641998225,0.0011506435660499556,0.0023012871320999113,0.09435277241609637,0.031067376283348807,0.005753217830249778,0.10470856451054596,0.028766089151248897,0.025314158453099027,0.10470856451054596,0.10125663381239611,0.02646480201914898
20001190020,20,001,190020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20003000010,20,003,000010,32.30535959745613,68.25809850430248,6.773704431724673,2.6052709352787207,0.5210541870557441,83.8897241159748,19.800059108118276,4.168433496445953,87.537103425365,21.363221669285508,19.800059108118276,85.97394086419777,85.45288667714203,22.405330043396997
2000300002A,20,003,00002A,154.52060325605143,212.59949160445734,15.749092193271206,13.776406139897217,1.9677775331132759,267.7119880924112,103.3456252424284,21.650461384506748,278.53672793263854,113.18647631609906,105.31340277554168,288.37856071036134,269.6797656255245,120.07566109009983
2000300002B,20,003,00002B,0.02120677206370425,0.033681343865883215,0.0029107334205084262,8.316381201452647e-4,0,0.039918629766972705,0.01580112428276003,0.002079095300363162,0.04075026788711797,0.016632762402905295,0.01580112428276003,0.041997725067335866,0.039918629766972705,0.017464400523050556
2000300002C,20,003,00002C,0.0074890587656332485,0.011894387451299865,0.0010279100266555438,2.936885790444411e-4,0,0.014097051794133173,0.005580083001844381,7.342214476111028e-4,0.014390740373177615,0.005873771580888822,0.005580083001844381,0.014831273241744276,0.014097051794133173,0.006167460159933262
20003000030,20,003,000030,127.42756878561279,182.9853888880915,20.018759060181132,7.969830493878547,2.9533678756476682,220.1166305455485,82.51486228524679,30.75359177873782,231.0398289150747,99.34479640606835,78.5770384510499,247.91685444863865,230.94564608958993,101.40789114865156
20003000040,20,003,000040,100.00001153164952,148.00001831497278,9.000001582775424,12.00000045222155,2,179.00002170663439,77.00000859220944,12.000001130553875,187.00002215885593,78.000009044431,66.00000859220944,200.00002283718825,185.00002170663439,83.00000949665255
20003000050,20,003,000050,15.887808600313573,31.772762812634447,1.986061027062789,0.9928266286747731,0,32.76735644339994,15.886041598222855,1.9857891805872938,31.775073507676158,18.863977791296186,18.86370594482069,30.78292649519012,28.79713731460283,21.841913984369516
20003000060,20,003,000060,23.477872308728656,26.267322484023154,3.719266900392659,1.8596334501963294,1.394725087647247,35.333035553730255,16.736701051766964,3.2543585378435766,37.19266900392659,17.89897195813967,14.179705057747011,40.44702754177016,36.96021482265205,18.131426139414213
20003000080,20,003,000080,10.861344537815127,40.483193277310924,0.9873949579831932,0,0,38.50840336134454,9.873949579831933,0.9873949579831932,42.45798319327731,6.911764705882353,8.88655462184874,38.50840336134454,38.50840336134454,9.873949579831933
20003000100,20,003,000100,10.147257874863518,20.04702165521817,0.9899763780354652,0.4949881890177326,0.2474940945088663,24.2544212618689,6.68234055173939,0.9899763780354652,24.2544212618689,7.1773287407571225,5.939858268212791,24.996903545395494,23.511938978342297,8.414799213301453
20003000110,20,003,000110,26.60682513648685,54.81121689735075,8.001454801208403,0.04197605161381679,0.9816176470588235,70.833517081485,14.546581815843876,6.002633231834768,70.90105223853013,18.499054014798418,16.500232445424782,73.88490759578548,67.88546925212962,21.511442113020017
20003000120,20,003,000120,9.97983870967742,28.578629032258068,1.8145161290322582,0,0.9072580645161291,30.846774193548388,8.165322580645162,1.8145161290322582,32.207661290322584,7.258064516129033,7.258064516129033,32.207661290322584,32.207661290322584,8.165322580645162
20003000130,20,003,000130,12.02016129032258,34.421370967741936,2.185483870967742,0,1.092741935483871,37.15322580645161,9.834677419354838,2.185483870967742,38.792338709677416,8.741935483870968,8.741935483870968,38.792338709677416,38.792338709677416,9.834677419354838
2000300014A,20,003,00014A,49.18337939611459,77.62647286625814,6.65979852020242,2.0578963001527004,0.032222466886724116,92.22285076297398,36.48378546511785,4.931572106717684,94.21752292719513,38.492127267098546,36.53834358540674,97.1085307650454,92.22529235865781,40.452135368749154
20003000160,20,003,000160,29.833295864728736,63.258708218386595,6.2389006102921325,2.3947290647212793,0.4789458129442558,77.60187252268065,18.325991312049787,3.844171545570853,81.00491338135767,19.725013624832137,18.313386270032982,79.51765577445767,79.03870996151342,20.720720376771066
20003000170,20,003,000170,57,69,3,0,0,76,42,8,79,48,41,83,82,43
20003000180,20,003,000180,18,59,2,1,3,62,16,4,66,14,13,68,66,14
20003000190,20,003,000190,30.852742125136484,60.95297834478183,3.010023621964535,1.5050118109822674,0.7525059054911337,73.7455787381311,20.31765944826061,3.010023621964535,73.7455787381311,21.822671259242878,18.06014173178721,76.0030964546045,71.4880610216577,25.585200786698547
20003000200,20,003,000200,77.52212769127134,86.73267751597685,12.28073309960734,6.14036654980367,4.605274912352753,116.66696444626974,55.263298948233036,10.745641462156424,122.80733099607342,59.10102804186033,46.82029494225299,133.55297245822985,122.03978517734797,59.86857386058579
20003000210,20,003,000210,31.371014198693203,75.3300573408764,4.2700133428359175,1.0355862752559892,0.01838235294117647,83.88947460826569,21.92710239468244,5.191272585339748,92.89950177809035,18.052192522597704,18.973451765101533,87.03198991113973,82.83752243762108,27.11736675124591
20003000220,20,003,000220,49,65,4,1,2,74,34,10,80,38,36,82,78,40
20003000230,20,003,000230,5.797819042140085,9.801075047427286,0.41412993158143463,0.8282598631628693,0,10.353248289535864,4.141299315814346,1.3804331052714487,12.699984568497328,3.313039452651477,3.8652126947600562,11.871724705334458,11.59563808428017,4.141299315814346
20003000240,20,003,000240,36.202180957859916,61.19892495257271,2.5858700684185654,5.171740136837131,0,64.64675171046413,25.858700684185653,8.619566894728552,79.30001543150267,20.686960547348523,24.134787305239943,74.12827529466554,72.40436191571983,25.858700684185653
20003200010,20,003,200010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20003200020,20,003,200020,48.9740932642487,119.82901554404145,11.310880829015543,1.1243523316062176,0.046632124352331605,144.40414507772022,33.27461139896373,3.481865284974093,139.57512953367876,38.538860103626945,26.212435233160623,147.83937823834196,138.57512953367876,38.5699481865285
20005000010,20,005,000010,78,83,7,13,1,98,65,14,99,81,70,109,102,77
20005000020,20,005,000020,114,112,6,4,4,146,87,3,145,91,83,143,156,83
20005000030,20,005,000030,111,101,13,5,3,121,101,11,127,100,95,135,128,101
20005000040,20,005,000040,214.28687307837401,213.42281051919974,20.16852032858466,11.063396707037352,4.0381251183485105,260.7298596071632,183.0107455164362,17.22558438456012,276.63920218582035,184.26067153286542,180.95299874673563,259.02579704798893,262.80971164002165,195.18038402937646
2000500005A,20,005,00005A,349.4893294735847,294.553699859636,32.1826916319755,25.0651925586557,2.0460810575320716,368.90624047767824,299.1935357614463,30.224179830528325,396.8508212344481,299.41732386032993,256.19037963479747,427.0847309823192,390.95582599542104,305.38042852075637
2000500006A,20,005,00006A,241.7607743448441,127.10592223360268,12.026475747613668,8.010122229353303,0.009033922866970218,175.0537315738854,201.82760419534821,9.025503012502108,177.07094225588253,205.83944075217508,163.9026108049825,213.0374454628864,170.09878561684545,211.82783533809774
2000500006B,20,005,00006B,0.11678631854333762,0.1793179580591809,0.012537584603845174,0.005983283956901822,0.003269816636866597,0.21162566838567912,0.09119880213844639,0.012649865987597278,0.21198678968142656,0.09984194152447196,0.08449327559004961,0.22751601626372264,0.21713554966308135,0.09899275017601475
2000500006C,20,005,00006C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000500007A,20,005,00007A,255.0082202480359,164.0401897301525,26.00138479995179,21.999263048777085,3.000633081385126,208.04396088705266,226.0043867692331,20.0029428999063,216.04255586395254,236.00777468317804,203.00605584728766,248.04419816141572,217.04444799984566,235.0072946786473
2000500007B,20,005,00007B,0.12531497184187257,0.18954676645428967,0.014483639961623464,0.0062972347659232455,0.0031486173829616227,0.2185140463775366,0.10201520320795658,0.01700253386799276,0.21725459942435196,0.11649884316958004,0.09823686234840263,0.23488685676893706,0.22355183419027522,0.11460967273980306
2000500007C,20,005,00007C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000500008A,20,005,00008A,133.46543126716264,121.02769359213818,11.211650396248439,8.06006258086241,4.030031290431205,142.46092769007626,121.06837354220657,10.277395311446453,146.39328866343305,129.3098238547786,106.13365570918938,164.60517043378908,153.46328454973664,120.35736489643183
2000500008B,20,005,00008B,0.01712375939904063,0.025900761704076528,0.001979127970743389,8.60490422062343e-4,4.302452110311715e-4,0.029859017645563306,0.013939944837409957,0.0023233241395683264,0.029686919561150837,0.01591907280815335,0.013423650584172553,0.03209629274292539,0.030547409983213182,0.015660925681534644
2000500008D,20,005,00008D,0.026624575149775256,0.04027134231197161,0.003077212203240356,0.0013379183492349374,6.689591746174687e-4,0.04642576671845233,0.02167427725760599,0.0036123795429343314,0.04615818304860534,0.024751489460846342,0.020871526248065025,0.04990435442646316,0.04749610139784028,0.02435011395607586
20005000090,20,005,000090,112,135,17,9,1,171,95,6,186,84,63,205,177,94
20005000100,20,005,000100,105.15665996627153,170.38238488020494,20.416917354035863,2,2,217.15665996627152,72.5610637462203,3.1786788660153698,228.8118158083279,63.084586770179314,56.60810979413833,236.22873316236377,221.87137543033302,70.90590790416395
20005000110,20,005,000110,58,159,22,2,1,190,43,6,205,35,30,202,203,34
20005000120,20,005,000120,30,38,4,1,0,48,21,1,48,22,17,53,51,20
20005000130,20,005,000130,41,66,9,1,1,77,39,3,80,37,28,89,84,33
20005000140,20,005,000140,117,106,25,11,1,167,81,9,176,80,62,194,175,82
2000500016A,20,005,00016A,194.2755544791599,292.2377569141574,22.38090056467325,9.788236287899474,4.873205043919096,337.03145739618077,158.33660757903655,26.205505768285256,335.25134787385065,180.56320295864035,152.34486852040936,362.3505425090414,344.8800968197117,177.6404794096108
2000500017A,20,005,00017A,90.73549358432902,98.62972250608735,12.948545802593264,6.9732254707846515,1.99096607713303,115.58199936663237,81.75192523313515,10.955763150153091,120.56062560966971,86.73176252637725,75.75601704784559,134.51918705328663,122.54735301108607,87.73087871555805
2000500017B,20,005,00017B,0.08460890609740905,0.04440219452219401,0.004195482946978962,0.002796988631319308,0,0.06118412631010985,0.07062396294081252,0.003146612210234221,0.061883373467939685,0.07202245725647217,0.05733826694204581,0.07446982230887657,0.05943600841553529,0.07412019872996166
20005100050,20,005,100050,151.38697477258802,238.16865528786414,14.018027655142967,8.012125189404573,4.998856764428508,292.2390439907235,109.32754903295552,9.014420896899992,296.2412960648092,109.33561582208557,93.26588993387952,314.3000245927313,301.2282770696314,110.34558054821785
20005120030,20,005,120030,49.84334003372847,37.61761511979507,6.5830826459641365,0,0,49.84334003372847,40.4389362537797,2.82132113398463,60.18818419167211,32.915413229820686,25.39189020586167,66.77126683763625,61.12862456966698,30.094092095836054
20005180010,20,005,180010,0.2208902208902209,0.33411033411033414,0.025530025530025532,0.0111000111000111,0.00555000555000555,0.3851703851703852,0.1798201798201798,0.029970029970029972,0.3829503829503829,0.20535020535020537,0.17316017316017315,0.4140304140304141,0.39405039405039405,0.20202020202020202
20005180020,20,005,180020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20007000010,20,007,000010,2,1,1,2,0,3,1,0,4,2,2,4,3,2
20007000020,20,007,000020,0,5,0,1,0,5,0,1,5,0,0,6,6,0
20007000030,20,007,000030,0,16,1,0,0,16,1,0,16,1,0,16,16,0
20007000040,20,007,000040,17,47.00000000000001,5,0,0,51.00000000000001,17,2,54,15,12,54,56.00000000000001,13.000000000000002
20007000050,20,007,000050,17,45,7,1,0,47,21,2,54,15,11,55,52,18
20007000060,20,007,000060,18,41,4,0,0,45,15,2,47.00000000000001,14.000000000000002,11,46,49,12
20007000070,20,007,000070,76,149,32,3,2,195,55,9,217,42,43,216,214,46
20007000080,20,007,000080,34,94,21,0,1,109,35,6,114,31,20,127,121,27
20007000090,20,007,000090,8.999999999999998,23,2,2,1,28,7,3,32,5,5,33,34,4
20007000100,20,007,000100,1,8,1,0,0,10,0,0,10,0,0,10,10,0
20007000110,20,007,000110,61.10327315385851,156.92066285127004,12.857080531083442,8.19638850467609,0,173.46343986062223,57.41757667558977,8.19638850467609,198.05260537465048,41.02479966623759,36.428393354115954,198.1168910889362,196.2311857069447,41.00337109480902
2000700012A,20,007,00012A,43,128,19,6,1,147,40,8,166,27,20,170,161,31
2000700012B,20,007,00012B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20007000130,20,007,000130,37.0383384495371,100.27104966513757,12.48431359446575,6.266272189349112,1,117.90175141928312,31.891950289857306,7.266272189349112,137.70056798733046,16.35940591115908,15.18343195266272,134.74263543395074,136.64139638969732,18.34538342895232
20007000140,20,007,000140,16,84,11,0,0,92,16,2,95,12,8,95,98,11
20007000150,20,007,000150,7.858388396604393,22.808287483592387,5.658605874450807,0.5373393059747977,0,30.634808720094664,5.690473034552922,0.5373393059747977,32.24682663801906,4.615794422603327,2.3881746932213237,35.14047347711307,32.127417903357994,3.6512454762386577
20007000160,20,007,000160,12,28,2,0,0,30.999999999999996,8,2,34,6,4,36,30,10
20007000170,20,007,000170,9,7,1,1,0,11,6,1,11,7,6,12,12,6
20007000180,20,007,000180,2,13,2,1,0,13,2,3,17,1,0,18,16,2
20007000190,20,007,000190,2.8735632183908044,16.954022988505745,2.1551724137931036,0.7183908045977011,0.43103448275862066,18.53448275862069,3.0172413793103448,1.0057471264367817,20.402298850574713,1.8678160919540228,2.586206896551724,19.68390804597701,20.402298850574713,2.2988505747126435
20007000200,20,007,000200,17.126436781609197,101.04597701149424,12.844827586206897,4.281609195402299,2.5689655172413794,110.46551724137932,17.982758620689655,5.994252873563219,121.59770114942529,11.132183908045977,15.413793103448276,117.316091954023,121.59770114942529,13.701149425287356
20007000210,20,007,000210,1,14,0,2,0,14,0,3,15,1,0,17,15,1
20007000220,20,007,000220,5,8,0,0,0,8,5,0,9,4,5,8,8,5
20007000230,20,007,000230,8,46,3,0,0,48,6,3,50,4,7,46,48,7
20009000010,20,009,000010,2,15,5,0,0,14,7,0,19,3,3,19,19,3
20009000020,20,009,000020,5,32,6,0,0,28,10,0,34,6,9,32,33,7
20009000030,20,009,000030,34.300484076913214,129.68747114566509,10.077397413750374,3.0273167342648377,0.011381972610349012,143.82405481698927,27.245850608383538,6.029593128786908,153.89917583621758,22.198046323420073,15.184387956287654,156.90372862526172,154.88551746908516,22.21398108507456
20009000040,20,009,000040,21,64,12,2,1,68,26,1,86,10,12,84,81,15
20009000050,20,009,000050,14,27,4,1,0,34,10,2,36,9,7,38,35,9
20009000060,20,009,000060,3.9999999999999996,14.999999999999998,3.9999999999999996,0.9999999999999999,0,20,3,0.9999999999999999,21,3,3,21,20,3
20009000070,20,009,000070,37.51018973998595,126.00140548137738,17.200281096275475,1.0295151089248067,0.021082220660576245,135.24595924104005,43.4427266338721,0.05481377371749824,149.37456078706958,26.36261419536191,22.333099086437105,153.39142656359803,144.37245256500353,31.368938861560082
20009000080,20,009,000080,5,32,4,1,0,33,8,0,41,1,4,37,38,2
20009000090,20,009,000090,7,17,5,1,0,20,7,1,24,5,5,24,23,5
20009000100,20,009,000100,7,14,3,0,0,16,8,0,20,4,2,21,21,3
2000900011A,20,009,00011A,107,110,33,10,1,140,106,9,175,81,80,174,169,86
2000900011B,20,009,00011B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20009000120,20,009,000120,145,206,50,9,1,265,126,12,305,100,86,313,293,108
20009000130,20,009,000130,115,180,18,12,0,201,98,25,240,81,71,245,234,84
20009000140,20,009,000140,189,278,59,15,4,364,154,17,413,122,103,428,417,123
20009000150,20,009,000150,180,276,51,9,2,357,145,10,405,106,101,408,391,118
20009000160,20,009,000160,191.57140784925528,389.5951906854174,46.40475656723242,6.142855259023207,2.0595230245930027,491.30946698053344,134.28569733120887,8.154759863941807,535.7023189428472,100.03570062791826,86.96427299840666,544.7261281526844,514.6308913133356,114.11903286234846
20009000170,20,009,000170,109.72874903153114,180.95382531916889,45.201514093135806,11.033585682189301,3.015441858969586,226.20793689040903,104.64526783548762,17.05086153271369,258.3849372129654,87.51459308984002,78.4946152750655,262.37316333710544,250.3295397244468,91.55001276358412
20009000180,20,009,000180,155.4299740605365,185.75765881000473,42.10133534975523,7.071252601210993,3.0293105875208366,240.02773865576606,137.30561268133422,10.066228424783333,277.1431700935588,109.25236193314261,105.21900361043959,274.17394534294783,266.14156346149025,116.28069607941799
2000900019A,20,009,00019A,137,241,50,6,2,293,121,12,329,101,91,334,320,107.99999999999999
2000900019B,20,009,00019B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20009000200,20,009,000200,70.80973557301162,114.0478675986347,24.752930334764258,5.1265155371900635,1.1218933709079735,138.69739322761933,68.67551642535142,5.365680112723921,155.3330523577577,58.407078130030996,49.27748114865287,162.45340500657167,150.9627500787517,62.65548703812903
20009000210,20,009,000210,69.35565571112271,82.10157594514436,14.349184046804332,4.123241428283882,1.0513505951182842,93.71778308656377,72.10917285455494,5.133511547307538,103.05669701434445,67.89350035505815,55.831879640916206,112.07723725239177,109.99507630020251,60.96539118822374
2000900022A,20,009,00022A,33.084980155370665,44.75035878864613,8.535421306578526,3.4255896653850635,0.16406664213199101,53.35946027853302,30.161885225814697,4.405752561268287,56.98663428801416,30.9514460696134,27.605948053618842,61.99338834419488,58.59686221149351,28.339090666227712
2000900022B,20,009,00022B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000900022C,20,009,00022C,7.981751824817518,14.386861313868614,1.9708029197080292,0.39416058394160586,0.09854014598540146,17.44160583941606,7.094890510948906,0.2956204379562044,19.60948905109489,5.321167883211679,4.7299270072992705,19.60948905109489,19.01824817518248,5.813868613138687
2000900022E,20,009,00022E,0.29562043795620435,0.5328467153284672,0.072992700729927,0.014598540145985401,0.0036496350364963502,0.645985401459854,0.26277372262773724,0.010948905109489052,0.7262773722627737,0.1970802919708029,0.17518248175182483,0.7262773722627737,0.7043795620437956,0.21532846715328466
2000900022F,20,009,00022F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000900023A,20,009,00023A,124.51062937659975,284.60159591030015,32.071322179371386,11.32397802265737,4.707255660975714,341.14179271464,101.89809257970589,12.274283966957732,372.2273897012902,82.14532842781833,76.47005719833182,374.15456602620657,366.59639253232973,88.70892191686868
2000900023B,20,009,00023B,12.517914400217354,57.54548993249799,5.334645428562918,0.8890114403883567,0.880024136471037,62.02664054666725,11.617849075630092,2.640072409413111,66.48318422248252,9.805943559465687,8.907800618601817,67.3680625023077,63.83647948255007,11.572624162927104
2000900023C,20,009,00023C,2.652332965923346,4.780748308948254,0.6548970286230484,0.1309794057246097,0.032744851431152425,5.795838703313978,2.3576293030429745,0.09823455429345726,6.516225434799332,1.7682219772822307,1.5717528686953162,6.516225434799332,6.319756326212417,1.9319462344379927
20009000240,20,009,000240,82.0007921083206,111.00203684996724,18.000282895828782,5.000056579165757,2.000056579165757,130.00237632496177,74.00073552915484,8.000113158331514,168.00254606245906,45.00067894998908,48.00050921249181,163.00271579995632,162.00254606245906,51.00067894998908
20009000250,20,009,000250,75.31187545930544,152.16477095896667,26.193839886286643,2.0644208908459007,1.013115063668756,173.38455236571636,73.2859339388424,4.051883040926084,206.52650921107693,44.2215130479965,42.207820770578806,205.5402014884946,203.46237692710548,48.285645331967935
20009000260,20,009,000260,53.16500424372695,120.62482377024281,29.10344496860998,4.034917565437338,1.0069681280556788,134.74351272266617,60.1503756611851,10.027410961269057,159.81908517905345,46.116227347337194,46.10918229412257,156.8263610077449,155.7841676136161,48.15129876309241
2000900027A,20,009,00027A,61,100,22,7,2,137,42,8,154,33,21,168,157,33
2000900027B,20,009,00027B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20009000280,20,009,000280,107,203,34,4,10,251,84,12,295,58,47,300,287,60
20009000290,20,009,000290,241.48981026001405,473.9985945186226,94.79971890372452,13.970484891075193,9.978917779339424,589.75404075896,209.5572733661279,25.9451862262825,650.6254392129305,171.6373858046381,157.6669009135629,658.6085734364019,649.6275474349965,174.63106113843992
20009000300,20,009,000300,20.950545558642506,69.83515186214169,9.976450266020242,0.9976450266020241,0,79.81160212816194,19.952900532040484,0,87.79276234097813,12.969385345826314,9.976450266020242,90.7856974207842,87.79276234097813,12.969385345826314
20009000310,20,009,000310,23,53,8,0,1,64,16,1,70,14,13,69,68,15
20009000320,20,009,000320,13.995167395436827,35.987573302551844,4.998274069798867,0.9996548139597734,0.9996548139597734,41.985502186310484,12.995512581477055,1.9993096279195468,44.98446662818981,11.99585776751728,8.996893325637961,47.98343107006912,44.98446662818981,11.99585776751728
20009000330,20,009,000330,41,76,10,5,0,84,40,5,96,35,36,96,94,34
20009000340,20,009,000340,66.81021897810218,120.42335766423358,16.496350364963504,3.2992700729927007,0.8248175182481752,145.992700729927,59.386861313868614,2.4744525547445257,164.13868613138686,44.54014598540146,39.59124087591241,164.13868613138686,159.1897810218978,48.66423357664233
20009000350,20,009,000350,23.527160793210186,88.22079511827143,14.704158179475725,4.900950150591231,0.9802054151500348,104.88405640034519,21.5674422893406,3.9212832115537974,115.66739291922077,16.66572288715994,15.685594397168849,116.64729063373504,110.76644276862955,21.566519187433286
20009000360,20,009,000360,12,27,7,0,0,33,13,0,36,10,8,38,36,9
20009000370,20,009,000370,16.955934848019982,39.89631728945878,8.976671390128226,0,0.9974079322364695,47.87558074735054,15.958526915783512,1.994815864472939,52.862620408532884,12.966303119074103,9.974079322364695,55.854844205242294,54.857436273005824,11.968895186837635
20009000380,20,009,000380,16.044065151980018,34.10368271054122,6.023328609871775,2,0.0025920677635305344,39.12441925264947,13.041473084216488,3.005184135527061,41.137379591467116,12.033696880925897,11.025920677635305,43.145155794757706,43.142563726994176,12.031104813162367
20009000390,20,009,000390,3,14,5,1,0,17,2,3,19,4,0,20,18,2
20009900010,20,009,900010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011000010,20,011,000010,31,118,1,1,1,122,25,4,127,25,26,122,123,28
2001100002A,20,011,00002A,135.4115817790716,152.50526631582198,14.824896719305903,22.711151304229702,1.9817785945270245,184.1368383489608,128.4600829919268,11.868639327712723,194.04619687055606,135.36061530128032,127.45874867973748,197.98083065266954,195.009199414638,131.43424225503523
2001100002B,20,011,00002B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
