GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREIMCM,G16PREGSTE,G16PREOWRI
51051000202,51,051,000202,26.40021631262771,149.05606667015942,1.0772545635199593,0.17618794827779952,0.08966137225802202,1.9232704369120082
51051000203,51,051,000203,146.1375107385378,474.052320423116,4.059091466937029,7.088637200405543,3.0295457334685145,3.0443186002027716
51051000301,51,051,000301,20.003133734464672,181.00931417078587,4.000105824604775,1.0000607851950536,1.0000588497894738,3.826549019271515e-5
51051000302,51,051,000302,45.110261653088564,350.83183745152166,0.07104452403146345,2.019120696270572,0.010293342983072521,4.017276377756232
51051000303,51,051,000303,110.91832290251733,587.2654066312356,6.93196007813321,1.9811653834008147,0.9911880527774478,1.9805600223237743
51051000401,51,051,000401,347.4444461984591,894.6149068835573,20.678471341221996,8.08795017747036,1.2773561093959633,4.233186813821477
51051000501,51,051,000501,67.10101319217875,160.21490481399118,6.959511913673024,2.7900409951603113,0.6921840510669032,0.7249736655855248
51051000502,51,051,000502,200.20874519773554,774.1056701240263,12.17861581071971,6.064555430112331,1.0190100634345634,4.996040416182717
51053000101,51,053,000101,131,414,5,7,2,3
51053000102,51,053,000102,237.66723467597535,632.4698311211906,11.785152132692993,7.856768088461995,0.9820960110577494,2.946288033173248
51053000103,51,053,000103,247.7582345191041,1055.3801054018445,20.290513833992094,12.064558629776021,0.0230566534914361,4.041501976284585
51053000201,51,053,000201,417,342,10,2,1,0
51053000202,51,053,000202,691.4168053947784,1135.8398149310124,27.678866690623707,9.885678037463263,4.949717780554503,5.932782574842532
51053000301,51,053,000301,207,368,19,3,4,0
51053000302,51,053,000302,405.2751537629905,608.3123153105677,11.216511779823175,5.059631546840285,6.073011770030138,0.060504497423266766
51053000303,51,053,000303,695,589,17,9,5,6
51053000401,51,053,000401,538,812,14,13,6,4
51053000402,51,053,000402,351.33276532402465,485.53016887880943,13.214847867307007,4.143231911538005,6.01790398894225,6.053711966826752
51053000403,51,053,000403,313,262,4,0,1,4
51053000501,51,053,000501,198.06293714461899,88.3755099623311,8.067546416130316,0.13944447715648953,1.0411437161500172,0.09402003235839462
51053000502,51,053,000502,1345.4185103021043,665.6879375352185,35.01676436117156,6.005987271846984,8.002993635923492,6.003592363108191
51057000101,51,057,000101,599.5198967425911,561.1899361311796,25.553307074274375,8.845375525710361,5.8969170171402405,6.879736519996947
51057000201,51,057,000201,819.6883328579064,447.5658418629993,16.981863273233422,1.009782109500941,3.9991350722677437,40.403552898210854
51057000301,51,057,000301,516.917601016756,923.2691545114162,37.53095710688858,6.985019859882162,5.9580807199636165,3.046891733164361
51057000401,51,057,000401,606.3872865547862,728.0906850934915,33.07255322083287,8.19811686931581,2.1877706452586407,3.1731646390178536
51059000104,51,059,000104,1166.912408759124,678.0786699107867,72.5669099756691,43.545012165450125,7.99918896999189,26.363341443633416
51059000105,51,059,000105,2387.331674271663,1247.8330296399647,116.95007336819347,71.12811890745164,40.23676580089502,64.24652277128169
51059000106,51,059,000106,2234.087591240876,648.9213300892133,67.4330900243309,23.45498783454988,43.00081103000811,15.636658556366585
51059000108,51,059,000108,1222,655,69,46,12,25
51059000109,51,059,000109,735,371,36,23,5,19
51059000110,51,059,000110,2127.679545842381,949.3256372712393,75.53815147717204,46.25701464358602,36.77264930818178,31.13507157189398
51059000113,51,059,000113,2075,964,102,63,18,48
51059000114,51,059,000114,943.1995954194185,488.40733767001336,47.456583417329234,28.67168581463641,7.909430569554872,28.67168581463641
51059000115,51,059,000115,1059.4056993691538,570.6486839242984,67.66391124646509,38.85664563845987,11.27365673265173,21.923863389166847
51059000116,51,059,000116,1236,525,49,47,11,30
51059000117,51,059,000117,1340.8004045805815,755.5926623299866,68.54341658267076,45.32831418536359,12.090569430445127,35.32831418536359
51059000118,51,059,000118,2238,800,123,62,25,39
51059000119,51,059,000119,2079,1023,115,96,22,33
51059000120,51,059,000120,1273.4765506807867,925.4916792738275,69.41187594553706,49.97655068078669,19.43532526475038,50.90204236006051
51059000121,51,059,000121,1060.9864066772086,558.7306416422355,40.29506933496684,46.18004230608146,19.060014102027154,16.10502467854752
51059000123,51,059,000123,2073,1078,126,65,27,60
51059000125,51,059,000125,1492,780,69,36,13,44
51059000126,51,059,000126,1292,547,82,36,21,21
51059000127,51,059,000127,2336,1081,115,89,35,45
51059000128,51,059,000128,1242.4531564133495,581.5066344993969,42.96702854845195,36.59509449135504,24.446320868516285,43.25291515882589
51059000129,51,059,000129,932.9288433934672,436.3527302868772,40.20776192626237,25.10421791078974,11.554420416332526,11.959795405381728
51059000130,51,059,000130,1231,655,68,49,13,29.999999999999996
51059000131,51,059,000131,1636,834,90,54,26,28
51059000132,51,059,000132,2049,808,80,48,33,23
51059000133,51,059,000133,409,160,20,8,9,6
51059000134,51,059,000134,2551.0282131661443,482.62695924764887,176.30658307210032,46.29278996865204,49.24764890282132,25.608777429467086
51059000201,51,059,000201,1921.6681013512011,824.5908798070144,86.13066390815096,62.04748747935754,20.278580648444276,48.90076142641051
51059000202,51,059,000202,1554.3835084513476,920.8643216080402,82.52421196893559,68.43924166285976,13.627455459113751,58.13727729556875
51059000203,51,059,000203,2178.7031229828294,1149.1347531473493,80.11918700249,43.37327461055277,28.44721004893421,33.85697758687037
51059000204,51,059,000204,522,155,18,17,7,9
51059000208,51,059,000208,1863.6814259736311,525.7816442655801,84.80349101057743,38.909837051912,28.932955756549948,34.919084533767176
51059000209,51,059,000209,2020.8338144789082,518.2570546962208,79.17751357142042,49.86270315272986,35.38730186835477,28.863141399189782
51059000213,51,059,000213,1912.6984960521497,943.8512181250545,106.98313595273395,82.98691854277493,30.995114154530395,54.99133156448941
51059000214,51,059,000214,1534.9816709634306,739.9911638520773,71.9991402666886,64.99922385187165,20.999749244450843,43.999474607420815
51059000216,51,059,000216,895.3513999210849,375.3093871311722,39.92655085959019,29.944921641613078,8.983495340198346,15.970658039264919
51059000218,51,059,000218,1240,432,43,45,8,33
51059000219,51,059,000219,1824.1760678396465,816.7505110168482,99.8447118387632,57.48561677288475,11.410090425512744,42.558782305494326
51059000220,51,059,000220,2672.091674678158,773.6337045048467,103.3956261443041,67.61744102677063,37.599774133075194,38.15863370199983
51059000221,51,059,000221,1292.3176072138715,560.6899268955199,49.63714771531386,25.515922971523807,7.450714093201031,31.946323073444283
51059000222,51,059,000222,1413,279,49,24,25,18
51059000223,51,059,000223,2211.7519048099293,681.2531787274481,114.81013756679795,79.79414449433602,27.978916339284705,35.98180773061394
51059000224,51,059,000224,2561.7526030011163,771.558679135917,108.53797048747684,50.83997309467172,34.859076113513915,47.89096779594188
51059000225,51,059,000225,2301.61548740225,556.4235357999363,101.89443564020378,50.94721782010189,35.962741990660156,37.96067210125239
51059000226,51,059,000226,1541.2708463411418,831.9634147477187,88.4377430638326,78.90523058950545,13.554373112433751,68.20695433417184
51059000227,51,059,000227,935.3865539968496,441.26252288180416,33.348108226253196,28.897190189518195,12.085377779585086,36.86226984470391
51059000229,51,059,000229,2531.923389685427,1391.0522148512732,123.3537342178472,74.41129895142308,25.741493687138885,55.94243526642414
51059000233,51,059,000233,1587.0242656234386,886.0104123918566,68.00109131110703,35.00078317620622,20.00025677908401,55.00061626980162
51059000234,51,059,000234,1419.5538690622711,609.2170662275497,51.7443982533015,46.86285124827305,12.692022213073951,40.02868544123323
51059000235,51,059,000235,1744,569,63.00000000000001,37,23,18
51059000236,51,059,000236,727.7537639630889,324.1816415735794,37.123846527440506,23.088878096163185,9.029140359397765,20.069936862554638
51059000237,51,059,000237,1815.9978763023612,529.1533018073676,77.35131322101054,36.038680023425364,28.12775026218565,21.97480489233254
51059000238,51,059,000238,1491.2554287072285,804.184256412786,95.19247482310223,31.088846535920315,26.06594015582554,41.07917440497879
51059000240,51,059,000240,1008.2327784135484,657.8418298677838,46.37527260164533,31.775649745571798,4.294006722374567,31.775649745571798
51059000301,51,059,000301,1317.689511176615,826.98206828789,53.35912552198477,39.35912552198477,17.073937607467453,52.25350036845984
51059000302,51,059,000302,1181,584,50,48,5,37
51059000303,51,059,000303,592.553788587465,277.05893358278763,22.420954162768943,16.014967259120674,4.003741814780168,29.627689429373245
51059000304,51,059,000304,1019.2115941667823,610.8731920892083,35.015566462063155,30.50323831800814,7.86542933139296,46.65088942116895
51059000305,51,059,000305,1059.5216923620962,452.7780173395677,36.34934430423482,43.81993803141164,10.928203404598603,33.25595763107158
51059000306,51,059,000306,890.5588593212833,703.1574110328305,44.660694435322306,11.594777739639525,7.1541794816326005,42.881014927661354
51059000307,51,059,000307,1214,487,50,48,11,56
51059000309,51,059,000309,1322.1534469977762,739.7257227575982,67.1704966641957,39.962194217939214,16.154929577464788,40.81245366938473
51059000310,51,059,000310,990.1430822565395,405.69555625590925,35.70721714465805,55.317995587771826,13.19287740308856,32.64292467696187
51059000311,51,059,000311,850.6711060581451,534.9067727789508,24.902549943154135,28.886957934058795,5.976611986356992,40.84018190677278
51059000312,51,059,000312,979.3000315159155,444.83737787582726,36.179010400252125,67.42451938228805,9.867002836432398,32.89000945477466
51059000314,51,059,000314,752.9700272479564,431.9709355131699,32.770208900999094,31.280653950953678,14.150772025431426,21.59854677565849
51059000315,51,059,000315,1739,797,66,82,31,29
51059000316,51,059,000316,441.6450503561779,262.798329648735,22.244411692458854,7.244411692458856,4.256202407270941,12.87840825350037
51059000317,51,059,000317,1518.6089435446638,648.518182851435,76.80555056880773,47.83434227681637,20.420392593196375,39.131871816469925
51059000318,51,059,000318,699.7256418056336,341.41118148143073,36.07038353498952,28.486136377131324,11.317957037869341,14.979083846037902
51059000319,51,059,000319,2102,953,104,83,23,53
51059000320,51,059,000320,2423.9759323705225,824.9918086657099,110.99889789320461,59.99940426659708,22.999771635528884,32.999672346628394
51059000321,51,059,000321,2119.003798181915,1177.6125756324466,122.47878171453796,117.59016649130093,25.34152183540756,53.15374279286311
51059000322,51,059,000322,1210.0046518663244,1141.0036905162228,65.00023499669147,43.000058749172865,20.00003738583728,70.00022431502367
51059000323,51,059,000323,1078.8253516142017,565.2502506413143,51.15537006904362,21.51445669081829,8.589922240642952,32.441281025284155
51059000324,51,059,000324,2031.1829386774302,729.8575582091926,102.11503121635535,52.92151444905275,47.30799903274281,29.519537229593592
51059000325,51,059,000325,1030.6540069118323,249.49171456746694,31.275389919501325,11.373064028932344,14.215813733882905,12.794354485842211
51059000327,51,059,000327,1895.8425945052675,1073.0109481512084,101.37223714108654,58.150175583557115,19.539144804792397,49.72526337533567
51059000328,51,059,000328,1607.8465530022238,1123.274277242402,79.8295033358043,53.037805782060786,17.845070422535212,60.18754633061528
51059000329,51,059,000329,1335.5842651772768,1017.2903312387225,58.84442585910691,28.53154145028233,13.374957481183213,42.79731217542349
51059000331,51,059,000331,1210.232379284059,685.9809338465208,68.76868237532236,58.037781803236264,9.996198322656241,40.6137437271348
51059000332,51,059,000332,2497.2301239707417,692.5123588753828,81.07482797057025,44.75168831391952,39.70300206470341,39.06044116017878
51059000333,51,059,000333,693.6654384672071,359.2196020633751,32.39646278555637,32.39646278555637,6.669859985261606,22.868091378039793
51059000401,51,059,000401,1714.6382038722477,814.3532261980663,67.9460360508816,65.94762322585568,18.98492183774633,37.96984367549266
51059000402,51,059,000402,668.7666495931867,251.3716011292117,26.62773405603994,17.398509949705396,6.1075547776411,28.393099796654592
51059000403,51,059,000403,789,273,19,13.000000000000002,7,13.000000000000002
51059000404,51,059,000404,1968,637,80,44,28,28
51059000405,51,059,000405,1302,316,43,12,14,14
51059000406,51,059,000406,1086,755,46,43,11,27
51059000408,51,059,000408,1551,319,65,32,17,28
51059000409,51,059,000409,2856.779415451349,940.4517600017057,71.40312839672058,47.77719967579127,34.18997195520187,34.3424039833482
51059000410,51,059,000410,2239,1143,102,66,33,41
51059000411,51,059,000411,1314,497,51,44,16,17
51059000413,51,059,000413,1632,219,19,10,16,13
51059000415,51,059,000415,1419.2271245515904,630.3309282751578,63.84759694427767,39.31421333016288,29.00578837902385,16.790087863166377
51059000417,51,059,000417,1727.807715043167,604.4379656169175,43.03829974834071,24.502687589280768,18.672326972630653,22.03616085252266
51059000418,51,059,000418,1095.4588666880395,342.2260471735989,40.26188790277634,24.324890607927372,11.743050638309764,5.032735987847042
51059000419,51,059,000419,1987,576,73,56,31,35
51059000420,51,059,000420,2169,803,106,61,23,42
51059000421,51,059,000421,1957,687,89,50,22,36
51059000422,51,059,000422,2066.405026300409,662.3220338983051,86.38983050847457,57.59322033898305,11.91583869082408,27.803623611922852
51059000423,51,059,000423,1402.2913215000892,629.8427121991926,69.3223110911061,43.57402411440955,12.874143488348277,41.59338665466366
51059000424,51,059,000424,1438,599,74,45,11,28
51059000426,51,059,000426,1119.1830702049044,563.0712126301646,10.839435673496808,22.130668458179375,1.3426268055089015,25.942223715149478
51059000427,51,059,000427,1419.0574600065295,544.1498530852106,58.19784524975514,38.79856349983676,12.609533137446947,32.008814887365325
51059000428,51,059,000428,1858,300,44,29,17,19
51059000429,51,059,000429,2261,330,30,15,14,12
51059000501,51,059,000501,2027.0000000000002,487,54,52,19,32
51059000502,51,059,000502,596.9170954831333,238.27215551743853,17.313893653516296,9.893653516295025,4.9468267581475125,16.48942252715838
51059000503,51,059,000503,901.2138364779875,318.2704402515723,28.528301886792455,24.30188679245283,12.150943396226415,15.50314465408805
51059000504,51,059,000504,1676,462,34,24,25,16
51059000505,51,059,000505,1689.3555335304343,482.2893149692918,38.88980501119241,36.75611440038909,23.89059668815139,17.892746183150475
51059000506,51,059,000506,449,103,9,0,4,4
51059000507,51,059,000507,1569.1099005210801,475.8280435812411,54.405021316911416,32.81572714353387,16.407863571766935,22.45286594031265
51059000508,51,059,000508,1503.4396609348175,618.7687993128218,70.97255440983939,46.982253831878666,19.99182291936685,20.992997111422262
51059000509,51,059,000509,0,0,0,0,0,0
51059000510,51,059,000510,1229,488,30,21,22,26
51059000511,51,059,000511,1489.8300736127328,516.8224012601216,66.47838937731065,39.94139700209773,17.060726641391277,52.65625029501087
51059000512,51,059,000512,740.7205292917486,298.3854899206143,23.83270686266887,33.36578960773642,7.626466196054039,26.692631686189134
51059000513,51,059,000513,1321.5603390651825,562.2312006871783,46.02744559016061,37.017746168121334,11.00817708063315,36.00700288857774
51059000514,51,059,000514,772,124,12,10,6,9
51059000515,51,059,000515,1072,354,33,19,14,10
51059000516,51,059,000516,1987.6375536540727,537.5540338118342,56.04263652422911,35.88569851838059,27.71148469707217,28.666482328526456
51059000517,51,059,000517,1215.9759598969504,291.8269591475079,35.43294320771141,18.286422110531184,17.013668108771054,10.541270384445067
51059000518,51,059,000518,1580,608,50,39,27,19
51059000519,51,059,000519,936.0977312390925,431.97207678883075,37.026178010471206,22.785340314136125,8.544502617801047,14.240837696335078
51059000520,51,059,000520,1534,289,28,27,25,17
51059000521,51,059,000521,1211,563,28,28,14,23
51059000522,51,059,000522,747.9022687609075,453.0279232111693,37.973821989528794,26.214659685863875,7.455497382198953,16.759162303664922
51059000523,51,059,000523,1381,567,43,28,16,33
51059000525,51,059,000525,1922.3200106651564,730.7988804128523,55.604402901538286,60.56905877884464,22.83751325947726,40.710241385706034
51059000526,51,059,000526,2373.720236837266,587.4004946970109,80.62390604014762,38.588829021310126,16.813718453956096,38.06819119653661
51059000527,51,059,000527,1157.438124562698,445.83647183157893,45.063481062933285,25.529537557574187,10.727023740145624,13.459922077337795
51059000528,51,059,000528,611,341,33,21,6.000000000000001,24.000000000000004
51059000530,51,059,000530,1199.7513812154696,253.35911602209944,36.430939226519335,13.408839779005525,16.265193370165747,12.198895027624308
51059000601,51,059,000601,1058,579,41,46,19,38
51059000602,51,059,000602,1145.0687473903968,464.40403801780025,58.9859515437864,37.68207449730799,13.375357653005164,38.932388748489174
51059000604,51,059,000604,2063,481,79,33,30,28
51059000605,51,059,000605,1088,654,40,35,12,73
51059000606,51,059,000606,1253.1812097137426,654.058386342299,59.908973953440935,39.94266373818432,9.984632064638763,57.91133860114817
51059000607,51,059,000607,2226,600,113,55,36,33
51059000608,51,059,000608,1130.0717686653059,322.02341253348203,30.00242418602811,30.001339681752377,11.000382766214965,26.00204141981315
51059000609,51,059,000609,1167.8512526096033,611.4170146137787,63.11299582463466,37.24634655532359,19.136221294363256,57.40866388308977
51059000610,51,059,000610,1125.2605421660394,367.52045387859476,38.04002297351151,21.034249741441286,6.007252630900658,32.046955195873224
51059000611,51,059,000611,1261.8929380241893,755.61751844878,70.06393923992817,61.0353348431182,21.010095669462345,54.05384357046583
51059000612,51,059,000612,687.5935414307226,371.7802287968442,25.98463964709126,22.986411995503808,3.9976368687832706,23.985821212699623
51059000613,51,059,000613,1406.8968596517338,1265.216401250186,104.03110581931836,56.474028873344245,21.79699360023813,78.27102247358238
51059000614,51,059,000614,933.6340229200774,635.5701741330555,51.0468819764846,54.025450215805925,12.009822890311058,41.03527310611698
51059000615,51,059,000615,1384,721,60,43,16,56
51059000616,51,059,000616,1057.024533511324,913.696698312331,55.89072508831418,39.47462690499549,11.189748774151465,22.67877012719558
51059000617,51,059,000617,1370.237026131763,315.54655870445345,18.167832167832167,21.036437246963562,13.386823702613176,17.21163047478837
51059000618,51,059,000618,2703.0005457168572,1195.0003540427217,116.00002178115179,101.00001188062825,36.00000633633506,59.00001306869107
51059000619,51,059,000619,2407.4389008340495,1062.700135223391,98.10432811815886,62.99638778130084,42.30260049880313,39.397090981226725
51059000621,51,059,000621,1335.143091552263,351.3981137869108,56.60621640544593,47.81809683776126,26.345705319829264,17.58098383130111
51059000622,51,059,000622,2194.397221788669,589.0736694240675,61.71343842672078,38.46792570625878,22.978617137505854,24.37896051194007
51059000623,51,059,000623,1416.8113585188892,524.9306980235176,67.7060295221416,37.61446084563423,20.896922692019015,20.061045784338255
51059000626,51,059,000626,1867.907211028632,895.9639448568398,77.95281018027572,49.337221633085896,27.6288441145281,46.37698833510074
51059000627,51,059,000627,2373.9446540038275,690.4645839363087,74.0399379173318,43.02608190519628,22.01385601213552,23.01956142889721
51059000628,51,059,000628,2153.4036346826606,728.6058812369681,57.832155690871126,31.53057906637465,20.99698559527038,29.575669455656836
51059000629,51,059,000629,1444.7705659333596,912.1489663283688,56.367057270893504,31.022204695061678,16.654471993983943,33.840079092710376
51059000630,51,059,000630,121.80775554946561,59.905453548917514,5.149767059468347,3.3631131816936146,1.7866538777747327,2.522334886270211
51059000700,51,059,000700,0.26035101275060624,0.15969856380204653,0.01619408213281283,0.009218169829447303,0.0019931178009615787,0.006726772578245329
51059000701,51,059,000701,2367.8462668298653,837.0474908200734,104.75446756425949,95.86022031823745,31.623990208078336,28.65924112607099
51059000703,51,059,000703,1256.534189675102,318.12254484631546,48.86521848736508,40.887223632285064,12.964241639505019,23.933984565240035
51059000704,51,059,000704,1169.576210071738,512.8668964655698,35.929401475382775,16.968164165326936,14.96933050187185,35.91820046674854
51059000705,51,059,000705,2237.5303671494275,674.9062624451844,84.63850639267115,61.68108136057632,25.20366665384039,42.246839750670404
51059000707,51,059,000707,1146,524,42,28,13,21
51059000708,51,059,000708,2657.921747857246,725.5464066629522,120.91298206785845,78.42041489243945,40.6153876101066,43.450990032123016
51059000709,51,059,000709,1826.1537331701347,581.9525091799266,75.24553243574051,52.13977968176255,26.376009791921664,40.340758873929005
51059000710,51,059,000710,1200.4590818363274,378.5389221556886,66.59481037924152,49.946107784431135,14.89620758483034,28.91616766467066
51059000711,51,059,000711,1054,500,53,27,12,23
51059000712,51,059,000712,812.3365228308332,298.9243118660653,43.67400660380824,36.88027224321584,12.616935241100158,14.558002201269412
51059000713,51,059,000713,1785.4983364101247,530.1135555010009,64.20815855059907,52.548908393904334,23.2524776629248,31.881912192994648
51059000714,51,059,000714,1790.2053677342426,731.6296524876581,68.91353047120693,52.77512114519242,18.36558775686732,24.498463601792366
51059000717,51,059,000717,1287.8547339009724,415.02753374181344,56.19738175131621,54.86859006524781,20.03518789138875,21.155338088892076
51059000718,51,059,000718,1341.366173597544,512.6346636896455,47.603404967904,27.616243371476415,18.231091264303657,21.21825286073123
51059000720,51,059,000720,1515.8279861800654,634.4368044139586,70.70043207752875,50.0314290740365,15.75262732321175,42.21129246246714
51059000721,51,059,000721,1747.6972913105988,454.3411690213547,96.76001278886865,50.64913888462534,27.508192668626112,28.91568559013691
51059000723,51,059,000723,1727.4003601163943,450.99701705477594,93.97547213593526,50.050215370560615,26.98834274623127,28.60706000575157
51059000726,51,059,000726,1901.3921055908354,654.1028514506288,80.88905491221516,76.89453368198231,35.95069107209563,34.952060764537414
51059000727,51,059,000727,1116,721,49,55,18,44
51059000729,51,059,000729,1682.4491431115068,629.0638771422213,76.16024927665256,65.2802136657022,31.651012686401067,42.53104829735143
51059000730,51,059,000730,1903,863,95,57,34,33
51059000731,51,059,000731,2025.4720221373277,737.5311778987174,74.93650266945743,54.70659362241761,41.31346072480181,34.26365270486392
51059000732,51,059,000732,1591.5169279286508,1004.0942821282924,84.08599707188371,65.60216896962615,23.195106420997192,53.28772779684739
51059000733,51,059,000733,2313.7948874425756,773.4868509873545,85.11725888302483,45.98521061252039,31.053302707595606,46.199846112694416
51059000734,51,059,000734,1173,316,63,36,13,14.999999999999998
51059000735,51,059,000735,44.93346573982125,17.414101290963256,0.6355511420059583,1.0804369414101291,1.5888778550148956,0.5719960278053624
51059000801,51,059,000801,2467.010799136069,1005.0784737221022,113.22030237580994,85.41180705543556,24.82901367890569,42.70590352771778
51059000802,51,059,000802,683,289,25,24,6,14
51059000803,51,059,000803,1560.4301215108949,1849.4323296040238,107.87256081330723,65.34269135671003,15.806494384049865,61.011551813346166
51059000804,51,059,000804,842,675,38,24,9,25
51059000805,51,059,000805,682.9936909304015,538.4396285033705,31.045167769563704,28.134683291167107,8.731453435189792,20.37339134877618
51059000806,51,059,000806,1729.3924330994819,1017.3710696004556,95.29036708840755,76.93708886513474,17.899253082980795,44.644686486963316
51059000807,51,059,000807,997.9003558718861,566.1165480427046,55.65213523131673,46.05693950177936,10.554715302491104,22.068950177935942
51059000811,51,059,000811,1120,415,40,30,14,19
51059000812,51,059,000812,1403,739,65,48,12,26
51059000815,51,059,000815,1223.8448362720403,1118.9571788413098,66.57682619647355,40.74609571788413,8.591939546599496,65.46750629722922
51059000824,51,059,000824,1845.3055837563452,1149.1854298857868,111.15817734771574,86.116211928934,26.0290529822335,49.1097557106599
51059000825,51,059,000825,1323.4567585093475,844.9075029943396,60.56328752368356,48.649198174762205,7.9427262326142385,43.68499427937831
51059000827,51,059,000827,1235,714,45,52,21,45
51059000833,51,059,000833,1668.9892008639308,704.9215262778978,75.77969762419006,46.58819294456443,16.17098632109431,23.294096472282217
51059000838,51,059,000838,907.0376577343075,599.4555046198736,43.3832226286007,31.903339896303784,7.94540828515226,30.11462500996179
51059000839,51,059,000839,1567,1140,91,52,15,50
51059000840,51,059,000840,1460.705592254312,754.5565986833278,48.51001481648469,64.92574786102412,19.813692551698388,54.12480894996371
51059000841,51,059,000841,646,607,38,36,7,28
51059000842,51,059,000842,1033,740,40,43,13,44
51059000843,51,059,000843,1701.4802953080116,753.6230533991062,98.24458517296229,45.12650922793161,25.061991030442933,20.1171959850216
51059000844,51,059,000844,1603.3826707774767,529.4659286679519,92.90628559645192,39.959692729656744,37.961708093173904,23.975815637794046
51059000845,51,059,000845,1604.5415137669,1473.5177913245961,96.16586060192832,39.82006119060297,10.294541581554338,55.356737832915606
51059000846,51,059,000846,1878.244968275057,839.4393067525035,101.68348029560244,58.85444644974312,22.81944934114626,32.52615553969993
51059000847,51,059,000847,1210.6619841966638,680.9973661106234,66.70588235294117,33.850746268656714,16.925373134328357,28.872695346795435
51059000848,51,059,000848,1750.8577204953247,748.3795804902704,72.04953247409654,33.02274450341167,26.012635835228707,24.010108668182966
51059000849,51,059,000849,2074.103461049958,1712.0529212531753,122.00423370025402,83.00423370025402,32.00211685012701,77.00158763759525
51059000850,51,059,000850,1285,986,57,48,7,42
51059000851,51,059,000851,1173,822,54,30,15,33
51059000901,51,059,000901,1788,703,87,37,34,19
51059000902,51,059,000902,2504.8556202289756,1004.0198948194083,100.88309577218921,58.54223797523243,32.73985814273476,27.495346484122546
51059000903,51,059,000903,1848.4125913434514,1120.887858347386,123.58375491849354,84.3397976391231,26.052276559865092,42.113265879707704
51059000904,51,059,000904,614.5924946311743,468.4528820457426,55.94699668579765,32.56616247252008,5.010356647635654,10.855442170875417
51059000905,51,059,000905,544,248,36,22,4,15
51059000908,51,059,000908,1141,728,64,44,14,28
51059000909,51,059,000909,842.0767004341534,405.54413892908826,39.07235890014472,19.53617945007236,8.083936324167873,13.473227206946454
51059000910,51,059,000910,2148.7469387755104,783.5183673469388,93.1265306122449,65.4734693877551,28.179591836734694,33.53877551020408
51059000911,51,059,000911,1713.661684112385,892.7001029970851,65.00937614798376,45.02475500553817,19.507212441752287,37.54664655367858
51059000913,51,059,000913,1965.44375,1288.3812500000001,109.89999999999999,52.987500000000004,32.38125,60.8375
51059000914,51,059,000914,1203.7698965590037,747.3289001477729,71.27802406586447,40.73675321933713,12.78192949123918,51.323200337766515
51059000915,51,059,000915,1050.0272108843537,1036.5034013605443,66.65306122448979,28.01360544217687,10.625850340136054,31.877551020408163
51059000916,51,059,000916,1976.6092974274109,1338.1913645253499,112.34963141266736,63.27380773281179,22.096885813148788,55.223258612908076
51059000917,51,059,000917,1055,490,74,24,6,27.999999999999996
51059000918,51,059,000918,2361,973,130,74,35,43
51059000919,51,059,000919,2216.284832621896,1038.3118298984582,98.93474644070167,74.95016198403918,35.97604446347818,40.47336210448129
51059000920,51,059,000920,1533.710676835081,765.3946615824594,59.40085795996187,31.161105815061962,10.71163012392755,38.95138226882745
51059000921,51,059,000921,1483.225850340136,1123.978231292517,113.2204081632653,62.51292517006803,29.19455782312925,32.583673469387755
51059000923,51,059,000923,823.1440620095808,826.2827228961837,51.028998444365456,33.401046777142966,6.883446997967803,29.353285509750137
51059000924,51,059,000924,1148,401,59,35,18,19
51059000925,51,059,000925,953.1817922872636,530.1721365096757,65.42724227426365,23.709412723322068,14.22232779593656,12.330902713293467
51059000926,51,059,000926,2559.3042962093828,1036.974161225236,128.9027951180411,44.80936404775218,27.884391522266323,32.97252711548666
51059000927,51,059,000927,1094,535,52,23,9,22
51059000928,51,059,000928,1380.04670433145,796.5499058380414,71.01770244821093,28.7909604519774,13.435781544256121,39.34764595103578
51059000929,51,059,000929,265.57635467980293,230.22660098522167,18.12807881773399,7.251231527093596,3.625615763546798,18.12807881773399
51059000930,51,059,000930,1139,602,74,54,25,26
51059000931,51,059,000931,1364.2258473676166,612.1543951295006,70.07088991833281,45.702835996379875,24.027351276154153,25.486689992520887
51059000932,51,059,000932,996.6489994591672,368.4759329367226,45.079502433747976,29.399675500270416,15.679826933477555,15.679826933477555
51059000933,51,059,000933,294.61170632814657,150.6352488483665,12.061019859044304,12.045604315706795,6.021838686394803,4.525050257923451
51061000101,51,061,000101,239.21526962323608,711.3363775130591,26.01773538070913,23.005895806844993,6.003990448044708,4.008336320226869
51061000102,51,061,000102,497.9819970047693,1492.041969281988,60.362206898821675,25.466086042403667,8.488574766681296,15.090732595885308
51061000103,51,061,000103,386.5132151063996,628.2088173176365,20.973585315851142,4.993710789488368,5.992452947386041,4.993710789488368
51061000104,51,061,000104,197.0703460165822,497.43778790059224,16.117277369385906,10.989052751854027,5.128224617531879,7.326035167902684
51061000105,51,061,000105,265.5226892218043,661.5147523807742,28.023180470597634,18.67080667451114,0.9407684921165061,8.405319948847424
51061000106,51,061,000106,462,720,51,37,9,9
51061000201,51,061,000201,1141.3042611314177,1337.7241871272183,94.75779112743096,44.76149519201527,31.58936888087597,26.057613271290748
51061000202,51,061,000202,688.6029266759327,1137.9710374569,75.67836110360342,28.029828583052726,9.34466576691728,16.81783045034845
