GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIDUN,G16USSRPOR,G16USSDSTR,G16USSGDEM,G16USSICON,G16USSIRUP
39035018BUQ,39,035,018BUQ,313.7537439139439,265.58942531216985,16.325522864110994,1.990648784697382,0.995324392348691,385.14191789083225,193.46895372812241,11.21159510102521,1.315704595480789,2.94020457659863
39035018BUS,39,035,018BUS,373.53224405270606,335.88177913492666,11.889620500351386,7.926413666900924,0,481.5296302642311,229.8659963401268,10.89881879198877,3.963206833450462,3.963206833450462
39035018BUT,39,035,018BUT,277.1593189007053,297.39457508655295,16.166565522475633,3.98091602657626,0.9997014383083866,369.2127567299754,214.26633264842235,3.074015103595128,4.055268168239425,4.952386257381708
39035018BUW,39,035,018BUW,315.57755882991785,263.8559133353399,18.52679643992766,2.0121565373389756,0,417.38582323886754,167.88175612238464,3.978321616491029,3.913933575029338,0.03679316654953783
39035018BUX,39,035,018BUX,336.0192872993345,247.44113706569905,19.25611961600771,2.8884179424011562,1.9256119616007707,389.9364222241561,177.1563004672709,8.665253827203468,5.7768358848023125,6.739641865602698
39035018BUZ,39,035,018BUZ,336.4352631490091,269.57864062733097,21.680920558489678,4.010425119069397,2.005749511418087,400.09434093785893,190.65078654187334,8.791626610275124,8.687517115819546,5.062480182818315
39035018BVA,39,035,018BVA,356.9807127006655,302.558862934301,15.743880383992293,5.111582057598844,2.074388038399229,387.0635777758439,259.8436995327291,6.334746172796532,7.2231641151976875,3.2603581343973023
39035018BVD,39,035,018BVD,541.6485553447578,348.75847473315827,14.785799444027292,6.448936854000145,0.020713463751438434,590.2493583506242,239.36820529225594,11.960815327903935,16.653011716302856,9.218685066786332
39035018BVF,39,035,018BVF,472.50604975844533,280.87361742840363,27.365370250581666,7.831996648402113,1.9679280606432226,495.91182601336357,221.22060619155317,8.850562735516435,16.66622227006037,11.728006486767095
39035018BVH,39,035,018BVH,504.035963542819,254.07077394773836,29.711407468309606,4.527846259877216,0.04362325902220039,545.4561511483423,184.50109800993735,12.673538856476954,5.587452052143299,7.237984611760225
39035018BVI,39,035,018BVI,589,329,19,7,0,608,255,10,17,17
39035018BVJ,39,035,018BVJ,446.68028935339,260.47817550614553,27.553672704492612,4.950780211614962,2.9627419403749746,482.45284201156306,188.76782800191205,15.291191262391289,15.593237670108117,7.4872677560596665
39035018BVM,39,035,018BVM,323.2639482042345,569.3920973170538,26.062697329153956,7.916832910851459,1.0177136904507653,492.34858395814854,410.01754704115694,12.126073280503544,6.1927731476102315,6.968312024325206
39035018BVO,39,035,018BVO,179,456,28.000000000000004,14.000000000000002,2,279,365,17,9,6
39035018BVP,39,035,018BVP,193,481,27,15,0,251,397,18,11,7
39035018BVQ,39,035,018BVQ,198,439.00000000000006,21,16,2,244,377,18,13,3
39035018BVR,39,035,018BVR,199,464.00000000000006,26,6,1,284,359,19,10,3
39035018BVU,39,035,018BVU,142,426,24,11,1,190,358,20,12,4
39035018BVW,39,035,018BVW,194,527,33,8,5,260,432,22,14,11
39035018BVX,39,035,018BVX,187,437,26,11,0,228,397,17,4,4
39035018BWA,39,035,018BWA,158,586,26,15,3,218,482,29,17,8
39035018BWG,39,035,018BWG,162.40639455307232,576.4170158937172,28.877552295607913,3.0769860158480444,1.9781655940155705,276.08893837150623,456.03880910163394,18.834779921926646,16.77220077035362,5.021386186840633
39035018BWH,39,035,018BWH,160,469,20,5,2,193,397,20,9,9
39035018BWI,39,035,018BWI,204,520,42,10,0,282,442,18,17,9
39035018BWK,39,035,018BWK,137,560,32,15,1,188,481,23,9,9
39035018BWL,39,035,018BWL,201,473,41,8,1,258,413,21,5.999999999999999,9
39035018BWP,39,035,018BWP,140,442.99999999999994,36,12,1,220,354,18,9,7
39035018BWQ,39,035,018BWQ,191,564,28.000000000000004,10,3,258,445,28.000000000000004,17,12
39035018BWR,39,035,018BWR,230,608,33,4,3,282,517,33,16,4
39035018BWU,39,035,018BWU,168,409,18,7,2,195,349,14,11,11
39035018BXC,39,035,018BXC,287.32965724269314,483.190886789229,24.05975037523813,5.006181073300496,3.004120715533664,397.5624776703452,369.9436438572091,12.039146797569812,8.035026082036147,4.010301788834161
39035018BXF,39,035,018BXF,146,371,17,5,1,216,289,15.000000000000002,10,4
39035018BXI,39,035,018BXI,181,522,20,10,1,255,410,20,12,8
39035018BXK,39,035,018BXK,184,505,20,4,4,248,397,23,6,6
39035018BXL,39,035,018BXL,137,351,7,12,2,164,283,19,14,12
39035018BXM,39,035,018BXM,199,542,33,7,3,266,455.99999999999994,26,9,6
39035018BXN,39,035,018BXN,190.06422572072498,595.0485051844797,29.10936438486164,11.512014331474601,4.128003582868651,264.8989437418423,490.10442277850075,31.152032245817853,13.38401074860595,11.512014331474601
39035018BXO,39,035,018BXO,180.93577427927502,404.9514948155203,24.890635615138365,11.487985668525399,2.8719964171313497,222.10105625815768,338.89557722149925,25.847967754182147,8.61598925139405,11.487985668525399
39035018BXP,39,035,018BXP,170,537,26,9,0,234,447,27,8,12
39035018BXV,39,035,018BXV,185.44098684316128,370.88197368632257,15.378033055286545,5.427541078336428,1.8091803594454758,241.525577985971,298.5147593085035,6.3321312580591655,3.6183607188909517,4.52295089861369
39035018BXW,39,035,018BXW,163.60100539430096,400.9277857516989,14.043004754875618,8.42580285292537,0.7021502377437809,202.21926847020887,343.3514662567088,14.043004754875618,9.830103328412932,5.6172019019502475
39035018BXX,39,035,018BXX,130,462,30,12,2,167,395,25,11,10
39035018BXZ,39,035,018BXZ,55,369,20,9,0,72,322,22,2,12
39035018BYC,39,035,018BYC,272.95800776253776,828.1902405619785,45.57896218983784,13.146656068738201,1.4886694028107432,385.2551535438201,680.1337744347876,24.624863987065215,13.551535952696115,15.859847199436063
39035018BYD,39,035,018BYD,147,503,16,15,2,199,409,23,11,8
39035018BYF,39,035,018BYF,92,357.99999999999994,16,7,3.0000000000000004,112,299,16,15,13
39035018BYG,39,035,018BYG,158,456,18,8,1,173,400,20,12,8
39035018BYH,39,035,018BYH,94.99999999999999,376,10,10.999999999999998,1,131,300,15,8,8
39035018BYK,39,035,018BYK,106,340,10,4,1,125,275,19,11,10
39035018BYQ,39,035,018BYQ,212.41047741693407,397.68481454712327,18.714579508099916,5.614373852429975,2.8071869262149876,295.6903562279787,291.94744032635873,12.164476680264947,12.164476680264947,2.8071869262149876
39035018BYR,39,035,018BYR,301.8078008820589,443.4328207134458,18.557761219285176,6.837069922894538,1.9534485493984397,382.87591568209416,335.0164262218324,20.511209768683614,4.8836213734961,3.9068970987968794
39035018BYS,39,035,018BYS,219,382,7,2,2,287,298,12,6,1
39035018BYW,39,035,018BYW,337.83500054192587,503.9273844983336,28.87679233194897,12.601561727740044,1.258767207005132,422.89254022414826,404.07820128341314,18.40068969005048,8.022982298153526,10.65082432955721
39035018BYX,39,035,018BYX,397,472,24,8,0,457,384,10,7,8
39035018BZB,39,035,018BZB,212.6028761687191,549.3314671047792,4.866306039755022,3.8829808077165504,4.850822925774303,320.36720591833887,421.21245434260896,4.854693704269483,5.824471211574825,9.699710462301017
39035018BZC,39,035,018BZC,261.02713210294127,457.66691579520517,19.405480510577313,3.5487926715660776,4.025398329725985,359.14841773463326,344.01108736070194,16.104466937335857,5.3594403208190755,5.394655751491307
39035018BZD,39,035,018BZD,236.6177038868745,424.59929380299366,17.2654131722966,8.567254180684682,0.04363493697574481,300.1957687188856,331.41033985332217,17.785428865563407,4.349079495805959,6.479984306733193
39035018BZJ,39,035,018BZJ,228.583143047858,405.3039169280702,20.284854084568536,9.385357849360345,0.19281307378501233,310.30099860748714,319.04364621089746,9.835255021525374,6.835344454261933,6.192634208311892
39035018BZL,39,035,018BZL,257.42270608340056,430.66035078828156,21.052866612541127,9.567811775265708,2.870663594054197,334.0016072782488,339.7365332368675,14.351717662898562,9.568611928951919,2.870663594054197
39035018BZM,39,035,018BZM,228.6931598692878,451.3930358217676,17.97594652092734,3.994797212342079,1.9972644570661993,351.5271896081852,339.5438711639977,5.992061669408279,5.991972236671718,1.9974433225393198
39035018BZR,39,035,018BZR,251.94321578003587,608.6748356246264,6.590555887627017,8.181709503885235,2,269.0794979079498,517.9031679617453,16.590555887627016,17.408846383741782,7.817692767483562
39035018BZS,39,035,018BZS,136.36085373953023,621.7108365336306,6.11332097949745,5.11332097949745,4.018886829916242,166.87079814726874,547.1432296505826,6.075547319664967,18.396623428241075,6.2266419589949
39035018BZW,39,035,018BZW,114.44506069992222,615.9819143705377,5.497873599153713,5.491546265921635,0.9160779208503567,139.14120056348938,540.0353265681813,3.667826868530359,19.222169523290187,10.98309253184327
39035018BZX,39,035,018BZX,90.67530304330968,613.3963160206363,5.568255831427447,8.290600606762618,1.8457880870793903,115.48918316949266,529.606030372207,8.321492176951894,12.024652689931653,10.147973032662987
39035018CAC,39,035,018CAC,165.58397704930937,622.0676102571093,14.334745173517605,5.375825523212618,2.057312356686083,167.37789277800368,575.7401242397337,13.206427010247102,21.30397812299555,10.751651046425236
39035018CAE,39,035,018CAE,107.23808697893872,534.5866071901561,7.05013570883883,2.0363192774275816,3.918675030539753,116.26295655547897,474.9750787007566,8.05289899512108,18.744575390731924,9.055662281403329
39035018CAG,39,035,018CAG,60,498,4,2,1,77,433,7,12,6
39035018CAH,39,035,018CAH,44,479,1,2,0,60,437,5,7,3
39035018CAJ,39,035,018CAJ,34.19507218609709,359.86242633940276,6.5133470830661135,2.4425051561497924,0.8141683853832642,41.52258765454648,325.66735415330567,7.327515468449378,7.327515468449378,8.141683853832642
39035018CAL,39,035,018CAL,78.81645065398826,662.6532197008231,4.097473135077811,5.978719994319545,0,88.08424907084147,608.4568688485222,10.076193129397357,14.98206097701932,8.897558009038404
39035018CAM,39,035,018CAM,61.73492937476608,691.8294948487288,4.901891309479254,4.33820924105472,4.112736413684907,86.74955709793024,604.0945654739627,13.01462772316416,23.01462772316416,13.127364136849067
39035018CAR,39,035,018CAR,51.32207928906707,739.338502057339,6.535508692035311,7.222777018204115,2.0528831715626827,62.49095717251391,676.319942036539,6.535508692035311,17.637936546956436,4.181138178594818
39035018CAS,39,035,018CAS,51,721,2,2,3,72,633,12,16,9
39035018CAW,39,035,018CAW,35,522,5,2,4,51,462,6,13,3
39035018CAX,39,035,018CAX,41.73131806266759,619.7430282440738,7.136683004947441,3.0607480021988627,0,62.080619075311056,552.8621822121903,8.197431007146305,12.182244006596589,7.030374001099432
39035018CAY,39,035,018CAY,23.6190512684942,549.8337935819724,7.457426974872041,3.7689812598544616,0.9447620507397679,39.438399496559605,503.9229969336989,7.457426974872041,10.342047842614397,2.8141522660100833
39035018CBA,39,035,018CBA,263.0581842653007,374.73431037356954,11.098595653427578,3.036973370035342,2.0246489133568946,312.87159840607825,306.7237049259369,9.024648913356895,7.061622283392237,4
39035018CBE,39,035,018CBE,89,480,10,6,2,118,421,13,8,7
39035018CBI,39,035,018CBI,335.0732266164803,371.5568444142633,16.32161848848185,4.800476026024073,5.760571231228888,360.03570195180555,295.70932320308293,13.441332872867406,18.24180889889148,2.880285615614444
39035018CBK,39,035,018CBK,175.30911889436416,307.7391024445031,7.674975710745123,5.737631168674381,1.6221217377049713,225.2796699588525,237.95088597001373,8.629670086542978,2.456405940088865,3.930161713904844
39035018CBM,39,035,018CBM,164.9418157346993,299.26568962643046,7.901404346572422,2.9630266299646584,1.9753510866431054,230.12840159392178,218.27629507406314,1.9753510866431054,4.938377716607763,0
39035018CBP,39,035,018CBP,304,380,22,6,3,335,321,8,10,14
39035018CBR,39,035,018CBR,240,349,19,4,3,265,270,13,9,10
39035018CBT,39,035,018CBT,375,441,32,6,2,398,359,19,19,5
39035018CBV,39,035,018CBV,424,462,30,5,0,473,354,17,5,10
39035018CBX,39,035,018CBX,408,409,31,10,4,443,315,21,12,13
39035018CBY,39,035,018CBY,252.29655986165736,654.8059687484935,15.826735853545886,6.512654092040788,3.6281635230101967,299.08371083647853,552.1667737360448,12.454899376556083,14.628163523010198,9.570408807525492
39035018CCA,39,035,018CCA,229.32109462749816,449.8980843927401,17.17666994722714,2.9492387132607583,2.9891435080559434,304.60091725286344,343.1730170908585,12.47409766403353,12.673621638009458,5.6191438629552195
39035018CCB,39,035,018CCB,173.2429022082019,222.30283911671924,8.43217665615142,1.5331230283911672,0.7665615141955836,189.34069400630918,183.20820189274448,4.599369085173502,6.899053627760253,3.0662460567823344
39035018CCH,39,035,018CCH,390.2506537847543,376.82267429968743,21.82046666323357,5.874741024716731,5.874741024716731,424.659851215238,277.7913255973197,13.427979485066814,18.46347179196687,15.945725638516842
39035018CCI,39,035,018CCI,179.9790650500004,211.45448395609884,3.9403312370473556,0.9849102111637857,0.9827346932679212,195.66800237710385,166.4431974368659,8.807465904743996,15.647331256811942,2.9398637412469233
39035018CCJ,39,035,018CCJ,384,431,19,11,4,423,353,13,21,15
39035018CCN,39,035,018CCN,369.5402937802111,324.83783888744364,23.841309276142653,11.920654638071326,6.953715205541606,414.24274867297856,240.3998685344384,22.847921389636706,13.907430411083212,10.927266751565382
39035018CCO,39,035,018CCO,331.6548326152444,269.3912225333085,31.162932602019428,11.080405831469195,3.047345263998913,371.9693452351253,219.78041128744985,8.161622836227965,10.109537101565092,10.075914657056176
39035018CCQ,39,035,018CCQ,264,222,11,11,0,252,197,13,13,10
39035018CCT,39,035,018CCT,387.3478738468862,325.45207957238375,16.97142746236357,2.9949577874759243,0.9983192624919748,413.3041746716776,249.5798156229937,4.9915963124598735,19.966385249839494,6.988234837443823
39035018CCV,39,035,018CCV,401.6521261531138,327.5479204276162,22.02857253763643,5.005042212524076,6.001680737508026,437.6958253283224,267.4201843770063,13.008403687540126,18.033614750160506,8.011765162556177
39035018CCX,39,035,018CCX,457.74934621524574,372.1773257003125,28.179533336766426,10.12525897528327,1.1252589752832687,486.340148784762,287.2086744026803,21.572020514933186,21.536528208033133,7.054274361483158
39035018CDB,39,035,018CDB,549,391,23,8,3,583,299,13,18,8
39035018CDD,39,035,018CDD,468,365,42,7,3,510,306,13,21,11
39035018CDI,39,035,018CDI,496.6262135198161,447.55728701631006,36.0336639969814,12.009034638651714,2.999962631303737,541.7778468691814,355.40099104503184,26.023292429660263,15.015557350981712,24.008885163866662
39035018CDJ,39,035,018CDJ,459.29413982717983,494.24185388845245,35.03472309505106,5.730392772977219,3.1825981932443046,566.7112195600943,352.3292655145326,11.852124901806755,23.39991948153967,10.36519638648861
39035018CDL,39,035,018CDL,391.6988100420449,419.86016239800887,21.33435784542728,4.266871569085456,1.7067486276341823,479.59636436520526,315.7484961123238,8.533743138170912,18.774234903976005,5.120245882902547
39035018CDN,39,035,018CDN,313.1278084519006,386.2885113612232,30.239757202519996,10.730236426700642,4.8773801939548385,368.72994266298576,302.39757202519996,15.607616620655481,17.558568698237416,6.828332271536773
39035018CDT,39,035,018CDT,436,466,24,13,4,505,349,21,19,26
39035018CDU,39,035,018CDU,336,425,25,5,1,378,336,14,20,6
39035018CDV,39,035,018CDV,316,323,20,9,1,353,266,12.999999999999998,12.999999999999998,9
39035018CDZ,39,035,018CDZ,308,367,23,10,2,361,284,16,21,9
39035018CEB,39,035,018CEB,399,406,20,9,1,446,307,22,22,8
39035018CEE,39,035,018CEE,297.0455295867519,385.0405922216935,19.002571108352143,6.000720966630395,3.7368696263017434e-5,342.0555605534901,299.0296492452784,12.001793412493733,16.001166543787615,11.000870441415447
39035018CEF,39,035,018CEF,78.70044703698336,90.79983818224088,1.1016921846672596,0.12435035312035402,0.008290023541356934,100.78879710978521,65.18258091982061,1.1099822082086166,3.959107467435764,0.1740904943684956
39035018CEG,39,035,018CEG,449.9671853740653,451.78866203223237,26.257867049314243,9.109097597786796,3.009917963435163,534.8102122660542,324.6976860543644,20.20827723213843,20.079343707481307,13.128933524657121
39035018CEH,39,035,018CEH,414.16049003880784,398.4905304119666,26.840779945405338,11.211341109006415,1.0816359527914687,500.33164930380485,286.37711932190246,20.974830600314835,8.88197241289833,13.237282140249405
39035018CEJ,39,035,018CEJ,379.35674983117394,423.98968612057547,23.0477620704467,6.687695130160471,1.9165799207270506,421.6963855816732,356.8077159332077,3.845360596884625,20.111888412203506,7.682587356815568
39035018CEL,39,035,018CEL,505.99999999999994,441,38,9,2,546,359,15,23,24
39035018CET,39,035,018CET,333,388,24,7,1,381,297,15,23,5
39035018CEW,39,035,018CEW,309.41133698533963,412.4905632341618,24.023921942441152,9.015839018882001,6.0084409062076425,345.4431342529559,337.39365113218724,19.025665124065327,14.032150155559961,12.021395391990819
39035018CEX,39,035,018CEX,337.1901272301775,351.85535378606835,16.87754259013357,6.939674117476734,2.978518469407704,422.39213922567615,253.7697479914591,11.898770410918955,7.944173391440721,4.963468712502752
39035018CEY,39,035,018CEY,321.62746896479865,388.54995474318844,18.97801835506576,12.984959927150255,6.9919014992347535,340.6054873198644,314.6355674655639,20.97570449770426,26.96876292561976,17.979175283746507
39035018CEZ,39,035,018CEZ,231,337,11,6,1,247,269,11,17,7
39035018CFD,39,035,018CFD,444.827575300037,274.1048385111102,28.453789464821128,11.381515785928451,2.845378946482113,457.1575507347928,215.30034028381323,18.02073332772005,17.072273678892678,14.226894732410564
39035018CFE,39,035,018CFE,513.4764186727642,317.99442424755426,23.398448038967885,8.220807585100193,6.220807585100192,551.3900844102993,228.47423462004946,19.10403792550096,13.398448038967885,9.662422755300577
39035018CFG,39,035,018CFG,473.4874372763108,318.9510192506089,19.307074949634256,3.446163027839307,2.9476667252371094,498.3684754153947,245.9640088269739,14.92371514564694,18.633177708285046,9.15916891115681
39035018CFI,39,035,018CFI,539.7813730721819,302.2377723404846,19.99025900098166,8.856078239493236,4.09385109368349,580.0348654397616,223.52434615417485,21.806007572669962,10.660731799762265,11.234418059543291
39035018CFJ,39,035,018CFJ,568.1797273058481,270.2656909131835,16.453530465417284,4.075583332983377,3.151185708164892,570.1373053428058,227.98067142459615,8.226765232708642,17.251930478999288,6.050376193856826
39035018CFK,39,035,018CFK,441.8637824803238,280.97582176011446,19.03745111287539,3.1349601343728457,2.8949922533124113,500.76813372571195,189.6184625306188,9.164912522058103,11.311376567727487,7.7510419878207415
39035018CFL,39,035,018CFL,132.90869498150246,65.11323481604173,5.114821450669977,1.0618907854729835,0.041990390631085506,149.1356604892483,47.640603660504695,2.087844764393281,0.10224525559139758,1.064423163993299
39035018CFQ,39,035,018CFQ,451.2150284559806,227.86094876203387,18.88957115715254,5.211802656464891,1.0423605312929782,507.8247286451138,175.44639847833412,1.6354079693946726,8.67776850068765,9.127081593878934
39035018CFR,39,035,018CFR,538.3912444374564,396.25578603450526,17.460558570033967,7.1354584029511665,3.027091680590233,557.7434362851295,302.25339385266665,13.298008486492567,15.135458402951166,9.0812750417707
39035018CFS,39,035,018CFS,411.7849715440194,268.1390512379661,20.11042884284746,4.788197343535109,0.9576394687070219,448.1752713548862,213.55360152166585,14.364592030605328,15.32223149931235,2.8729184061210655
39035018CFT,39,035,018CFT,193.60875556254356,188.7442139654947,16.539441429966033,4.864541597048833,0.9729083194097665,206.2565637148705,152.74660614733335,10.701991513507432,4.864541597048833,2.9187249582292996
39035018CFW,39,035,018CFW,477.7049338261973,312.6442859594218,19.41889974903241,3.8837799498064824,2.9128349623548617,509.74611841210077,240.79435688800186,15.53511979922593,18.44795476158079,9.709449874516205
39035018CFZ,39,035,018CFZ,446.32668479204403,281.6256206237132,13.642333450702047,4.061174614352575,3.0305873071762877,496.8772563212172,195.8515568074885,9.336460378939167,13.275285764586592,11.305873071762878
39035018CGB,39,035,018CGB,369.2950661738027,354.35571404057816,24.581100250967587,5.116220050193518,5.087165037645138,363.25388158789923,291.2056431119981,9.464880200774072,22.55204523841921,17.290550125483797
39035018CGC,39,035,018CGC,271.2449511202947,255.74523962770638,16.468443460875033,9.687319682867667,3.8749278731470667,321.61901347120653,210.21483711822836,8.7185877145809,9.687319682867667,3.8749278731470667
39035018CGE,39,035,018CGE,398.7550488797053,303.2547603722936,16.531556539124967,11.312680317132333,3.1250721268529333,437.38098652879347,224.78516288177164,10.281412285419101,15.312680317132333,6.125072126852934
39035018CGF,39,035,018CGF,480,368,32,7,3,548,271,7,13,8
39035018CGG,39,035,018CGG,394,330,21,9,5,428.00000000000006,274,14,13.000000000000002,8
39035018CGH,39,035,018CGH,353.6967666359724,254.4875637502338,19.036307938847195,5.003457898937828,5.001728949468914,361.72788772641286,214.38728468103676,11.019018444158055,26.01556054522023,10.017289494689141
39035018CGI,39,035,018CGI,597.0399863344622,296.398690968771,18.2122788473052,7.121302198460114,3.1213021984601137,625.980078372528,226.79143683917448,10.242604396920227,7.667162091530624,9.212278847305198
39035018CGK,39,035,018CGK,580.7539591454184,284.1036196130242,20.757467478225,4.9365307088029,6.913973101631063,626.7608956257551,212.33823512246948,9.919129085300007,12.878422594898637,11.871514754469978
39035018CGL,39,035,018CGL,426.9875988285925,209.5170071700032,7.148738690671611,3.963891681518548,3.997511627500523,457.831188796106,156.8900460415308,7.9295629419628915,21.55530805354504,6.9935084375598935
39035018CGN,39,035,018CGN,182.28574941619914,200.48725674308008,17.235182268392418,7.437963432007721,1.0590285902917231,219.46446469123538,150.89690603334847,7.9017628261990716,9.35882675288471,6.935780223259398
39035018CGO,39,035,018CGO,245.67214678435926,256.52345483117557,26.425163032539192,5.185338097803391,4.0288334256963685,311.2983747613507,187.2879865407439,9.36966327293946,7.236735540091921,4.195800444035245
39035018CGP,39,035,018CGP,251.28395907013822,251.32830365624892,20.885802016676376,7.576879372019318,1.9053059895324984,289.3296089706373,192.48957223730488,15.149727418028576,9.474122709531693,7.572848046009257
39035018CGQ,39,035,018CGQ,360.48571972429903,353.07540358245615,22.443163107318902,5.505297640249372,4.305204594030764,411.01636321645407,250.88967541370852,19.264856514984487,22.65292097185017,12.06921187219059
39035018CGS,39,035,018CGS,440.4217582124862,436.0728664394281,24.570435045912085,5.443757146634241,0.5621974357936754,516.5197060954918,317.738594353131,14.825887358474438,12.05582752687812,11.529815524827773
39035018CGT,39,035,018CGT,177.90768860520598,207.57449089090113,16.30337267979893,2.5499064662688395,0.24809933448507493,198.20535654031417,157.26631400144302,11.651954749146574,6.574569922045621,13.413690823140193
39035018CGV,39,035,018CGV,262.7059499926082,265.6890265338813,17.05802328706369,5.019341095687897,2.0120881848049357,292.81232601889167,214.53913304230014,6.01692345872691,11.031429280492832,6.041099828336781
39035018CGW,39,035,018CGW,270.63848764648435,264.15057869605494,22.244259258615156,7.414753086205051,4.634220678878157,311.41962962061217,206.68624227796582,6.48790895042942,12.048973765083208,15.756350308185734
39035018CGX,39,035,018CGX,185,245,21,3,2,197,192,10,16,10
39035018CGY,39,035,018CGY,275,284,15,15,4,274,242,14,16,11
39035018CHA,39,035,018CHA,402,356,36,8,2,436,277,20,17,8
39035018CHC,39,035,018CHC,205,338,14,8,3,209,292,10,15,13
39035018CHE,39,035,018CHE,312,321,30,11.999999999999998,5,333,275,28,13,11.999999999999998
39035018CHG,39,035,018CHG,270.00933210801344,335.0104986215151,15.000644652198298,6.000306977237285,4.0001534886186425,244.00973117842193,313.0086260603677,8.000429768132198,23.000521861303383,10.00039907040847
39035018CHL,39,035,018CHL,285.4468254613515,293.7580445374632,23.517797817031713,7.1526734753281085,0.9441174253504219,289.5091993966641,241.1721060448616,10.757600636383254,10.82907669486098,19.884280232585475
39035018CHM,39,035,018CHM,320.48910270214117,299.73203646495585,20.757066237185306,4.151413247437062,7.472543845386711,322.14966800111597,258.2179039905852,9.963391793848947,23.247914185647545,12.454239742311184
39035018CHS,39,035,018CHS,367,375,25,3,9,374,310,17,31,20
39035018CHU,39,035,018CHU,435.0109271610348,425.4539200558534,39.018883658082814,8.31009502637303,3.221496447409307,459.29560655600875,352.9099768973045,14.620190052746059,21.797387210673506,15.442992894818614
39035018CHV,39,035,018CHV,337,335,27,10,1,371,259,17,21,9
39035018CIC,39,035,018CIC,354.16168229264093,308.17076758658527,26.154449997054297,13.054511763666223,2.018170587888741,346.37064405336145,258.41668818920255,17.109023527332447,21.19079117283178,21.18170587888741
39035018CID,39,035,018CID,339.74416744776704,317.92317146917424,20.268506032110785,7.149170017839325,3.0447510053517974,357.7740014513349,237.3563254013848,30.253589030326854,12.193921023191121,18.208838024975055
39035018CIE,39,035,018CIE,358.5108972978589,383.26796353504415,32.242933762814694,7.848586752562938,3.5274561546132897,371.85033199888403,301.7820960094148,19.03660820615105,27.752085814352455,22.545760257688816
39035018CIF,39,035,018CIF,266,259,33,15,7,273,229,11,34,14
39035018CII,39,035,018CII,281,224,21,2,5,274,200,8,19,10
39035018CIJ,39,035,018CIJ,247.25583255223296,259.07682853082576,17.731493967889215,9.850829982160676,2.9552489946482026,249.22599854866507,221.64367459861518,16.74641096967315,12.806078976808877,13.791161975024945
39035018CIP,39,035,018CIP,268.96106169414855,427.3492424695916,20.919193687322668,16.934585365927873,4.980760401743492,272.9456700155434,379.5339426128541,24.90380200871746,17.93073744627657,13.946129124881777
39035018CIR,39,035,018CIR,315,373,28,9,5,337,303,28,20,12
39035018CIS,39,035,018CIS,311,370,22,10,3,347,277,15,27,15
39035018CIT,39,035,018CIT,338.94696939179306,317.4038267019326,30.49222116577945,11.246110582889726,1.1025460762040522,346.1930799746828,252.275819863688,25.553748811501883,18.45120273529783,15.205092152408104
39035018CIV,39,035,018CIV,348.03893830585145,391.6507575304084,35.08080631267733,11.065414634072127,11.019239598256508,354.0543299844566,328.46605738714595,32.09619799128254,16.06926255372343,18.05387087511822
39035018CJB,39,035,018CJB,463.69338759470537,385.03695853374774,22.200416381108045,6.057261823173727,3.0381745487824845,464.04650217094337,326.0635075397944,13.181329106716802,20.286309115868637,14.095436371956211
39035018CJE,39,035,018CJE,385.56462438201544,302.9071685246423,19.592256809895964,5.612406465344601,2.2449625861378406,394.3413948117033,256.70092188902464,6.102331637620282,23.73488775841352,6.224812930689203
39035018CJF,39,035,018CJF,451,296,17,5,1,495,231,8,7,14
39035018CJG,39,035,018CJG,309.9151129022682,235.01115812226382,5.61779660850033,11.23559321700066,2.808898304250165,291.1891242072671,205.04957621026205,9.36299434750055,9.36299434750055,5.61779660850033
39035018CJI,39,035,018CJI,480,330,17,2,3,485,258,16,15,7
39035018CJJ,39,035,018CJJ,368.4270691930749,249.41024874115521,11.376607837315852,4.375618398967635,1.7502473595870542,402.55689270502245,190.7769621949889,7.8761131181417445,5.250742078761163,8.75123679793527
39035018CJP,39,035,018CJP,366.8948553925153,307.0130525693845,20.911105747759937,3.8020192268654434,2.8515144201490825,364.0433409723662,252.834278586552,15.208076907461773,21.861610554476297,15.208076907461773
39035018CJQ,39,035,018CJQ,358.05323814433245,288.7526114067197,12.512613160957855,7.700069637512526,3.850034818756263,358.05323814433245,229.07707171599768,11.55010445626879,36.5753307781845,10.587595751579723
39035018CJU,39,035,018CJU,390,301,20,4,2,402,233,10,22,9
39035018CJV,39,035,018CJV,435,317,15,3,2,472,239,11,13,15
39035018CJX,39,035,018CJX,385,274,22,4,0,424,209,16,9,9
39035018CJY,39,035,018CJY,475.13679356088403,313.2231779016319,27.958484482781877,4.2623179186213696,2.489552456844489,496.71429667603417,236.0390734871883,8.878824288768888,32.20006431983865,6.586530732458173
39035018CKE,39,035,018CKE,319.12373951062403,257.4286103807024,16.354897175565572,11.054583035206798,1.0786534815709041,339.79325061247323,201.8919979645803,8.136377745529655,11.536621559254893,8.136377745529655
39035018CKF,39,035,018CKF,453.0655642205298,342.6229548134105,26.34128194074823,8.080525402579397,2.274682934917974,475.5956240702761,285.70165275890855,8.651084222143856,17.66418607437413,8.651084222143856
39035018CKH,39,035,018CKH,431,332,22,3,1,422,261,15,30,11
