GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDPOL,G18GOVRSTA,G18GOVLHEL,G18GOVOHAM,G18ATGDWEI,G18ATGRBRA,G18ATGLROB,G18SOSDGRI,G18SOSRWIL,G18SOSCCAM,G18SOSOHUB,G18TREDYOU,G18TRERWAT,G18TRECKIL,G18RGTDSMI,G18RGTRMON,G18RGTLTRE,G18RGTOOTW
08013013860,08,013,013860,485,65,8,1,477,71,4,475.99999999999994,72,3,1,445.99999999999994,83.99999999999999,5,460.99999999999994,56.99999999999999,11,3
08013013861,08,013,013861,561.9304347826087,73.65217391304348,3.5304347826086957,2.1913043478260867,552.9130434782609,76.37391304347825,5.721739130434782,549.3391304347825,77.94782608695652,3.9565217391304346,4.530434782608696,519.6434782608695,105.26086956521739,4.3826086956521735,537.2782608695652,72.22608695652174,8.678260869565218,7.956521739130435
08013013862,08,013,013862,517,48,4,3,510,54,5,495,68,2,1,460.00000000000006,90,3,490.00000000000006,46,7,3
08013013863,08,013,013863,533.101219788496,80.44862601315808,8.147189899035467,3.5947007089419283,529.5009726204823,78.63750376213355,8.130768024418089,517.6821710943335,93.16475597725083,2.713924647174133,3.5947007089419283,487.0311162960889,111.15460889571195,5.416828877070774,508.7420929684597,72.29045919736467,12.67773975578629,2.7304915235233254
08013013864,08,013,013864,538.9680995068637,83.3294130886426,5.934303585058099,3.232583069703738,517.831156550529,92.92206143197924,6.2488003588625975,515.6164377785387,99.65578875391064,4.500646371806839,2.6712310827291255,492.31363895554983,114.48730447630619,8.33413963500848,497.27193662601854,81.96275709449085,19.009460752405463,9.629633889143872
08013013865,08,013,013865,468,44,8,2,460,50,12,449,60,7,3,431,72,8,437,47,14,2
08013013866,08,013,013866,559.7248157248157,47.056511056511056,4.953316953316953,2.4766584766584767,544.039312039312,52.00982800982801,6.604422604422605,540.7371007371008,59.43980343980344,5.778869778869779,4.127764127764128,507.71498771498773,79.25307125307125,5.778869778869779,527.5282555282555,47.88206388206388,10.732186732186731,6.604422604422605
08013013867,08,013,013867,594.1627282943612,44.171598044164654,10.542772784851845,3.8358801510944387,573.0588345403886,46.101333381027594,16.290040088540323,550.0802500023598,80.57707369561466,4.80336898870718,4.798126650344638,521.2652784084792,101.69407329549361,4.80336898870718,540.4682696865829,54.70126498311014,26.8301917042109,7.67700264055142
08013013868,08,013,013868,658.5390979456666,104.85667184551538,12.739595644782243,0.9799688957524801,656.5791601541617,101.91676515825795,9.799688957524802,629.1400310730922,132.29580092658483,3.9198755830099206,0.9799688957524801,603.6608397835278,140.13555209260466,5.879813374514881,635.0198444476072,90.15713840922817,20.579346810802083,6.859782270267361
08013013869,08,013,013869,618.5491943609799,62.15222183504019,10.091421147874488,2.868966387890732,611.5775235167417,66.62503833175188,9.435073158406293,599.829754379399,74.23193749542409,3.8213866880241114,4.124246305399282,560.4822955641117,106.47669185436389,6.086502967093879,581.196817364912,59.85428039844563,12.382575277759065,5.904840600266759
08013013870,08,013,013870,462,49,9,4,448,48,21,457,55,4,3,422,71,12,436,48,18,5
08013013871,08,013,013871,536.9488372093024,34.64186046511628,10.93953488372093,3.646511627906977,529.6558139534884,39.2,10.93953488372093,518.7162790697674,50.13953488372093,6.381395348837209,2.7348837209302324,493.19069767441863,72.01860465116279,9.116279069767442,509.6,40.11162790697674,11.851162790697675,5.469767441860465
08013013872,08,013,013872,413,69,15,0,396,65,24,389,90,6,2,363,105,9,375,72,24,5
08013013873,08,013,013873,286.58268487424186,52.38102993226336,2.6395070968598007,2.5985958963665357,274.6945526940754,62.38675711304349,1.9233161998795951,271.31839909998877,67.56349330552993,0.08182240098653058,0.08182240098653058,262.52004211045613,70.26436720312962,1.821038198646432,260.903559914276,66.56092400509687,5.299469793966234,1.8414937988930644
08013013874,08,013,013874,612.4356171754088,73.95719602550402,2.6841127214170837,2.5791918323470457,603.3807771982381,73.01003134049664,6.1580087942364905,585.953083022852,93.12183823729985,2.5791918323470457,0.9996251295423991,559.6308068872772,110.17943261756382,3.526356517354426,570.0553717891125,86.38388786980111,7.790035941576155,3.5788169618894448
08013013875,08,013,013875,288,54,8,2,280,55,10.999999999999998,273,71,5,2,247.99999999999997,84,8,275,53,6.999999999999999,6
08013013876,08,013,013876,351,61,4,0,343,61,7,341,70,2,1,322,87,0,333,63,7,4
08013013877,08,013,013877,495.16853887719003,73.04302371515493,12.002844852773345,1.0017891087808113,483.1643602044098,78.04206183048862,8.005643651374653,466.16376325115544,97.0456417990324,2.0019272712969203,0.001743054608774765,451.1540808404988,105.04995513236446,4.003165480995447,467.15600986277786,72.0418333106106,12.006240604628974,4.003301892529404
08013013878,08,013,013878,494.8803328145282,37.91421904627433,7.981940851847229,2.9932278194427107,466.94353983306286,43.90067468515976,14.966139097213553,462.95256940713926,58.86681378237331,5.986455638885421,1.9954852129618073,432.0225486062312,71.83746766662506,5.986455638885421,446.9886877034448,47.89164511108337,18.957109523137166,0
08013013879,08,013,013879,490,38,12,1,474,44,15,463,59,5,4,437,75,10,447,45,19,6
08013013880,08,013,013880,480,82,7,1,457,81,11,446,100,4,3,423,115,3,433,87,19,3
08013013881,08,013,013881,462.1172531460684,60.03321618868794,6.001992971321276,2.0013286475475174,460.1149280128603,58.032219703027295,5.003985942642552,452.1145958509734,64.03454483623545,3.0013286475475174,3.0013286475475174,423.1079526132358,85.03753429321736,3.002325133208155,442.1089490988964,59.031887541140414,9.004318104529432,4.002657295095035
08013013882,08,013,013882,495.3599714487708,64.08532169856964,5.229531772347675,1.0772825309042369,483.2169854887875,65.24104467056064,8.304498482886876,484.802857352717,71.72434996625775,2.1937852823518513,1.0380623103608595,446.3369950725888,92.05417374749779,2.2918358337102944,455.6991659761082,70.1372045682896,16.45211608360024,3.035746489995824
08013013883,08,013,013883,697.6181384836917,53.94943624905613,7.209903285925833,1.397155709572495,679.731646278505,61.74374766820112,14.496442052248236,658.6696239997599,85.20292565651877,6.946798880910365,1.2077959333904216,613.3001276954346,122.81498285611569,9.254272906490412,637.2649709840395,68.27034822774593,17.10639189930974,10.263104405015467
08013013884,08,013,013884,656,50,9,3,649,48,15.000000000000002,649,58,2,0,601,87,7,635,44,14,5
08013013885,08,013,013885,483.8832315129654,41.865148802932616,2.9208243350883225,0.9736081116961074,473.1735422843082,39.917932579540405,10.709689228657181,458.5694206088666,56.469270478374234,1.9472162233922148,1.9472162233922148,438.12365026324835,69.12617593042363,3.8944324467844296,442.0180827100328,44.78597313802094,13.630513563745504,0
08013013886,08,013,013886,633,71,8,2,631,70,10,605,90,4,0,570,109,8,587,71,18,6
08013013887,08,013,013887,710.8711177242902,104.98096675253231,11.997824771717978,4.999093654882491,698.8732929525722,103.98114802155581,16.99691842660047,667.8789122923008,138.97480360573326,8.998368578788483,3.999274923905993,639.8839878249588,153.97208457038073,10.99800604074148,669.8785497542538,105.98078548350881,15.997099695623971,7.998549847811986
08013013888,08,013,013888,626.0936591507922,114.83455766922117,4.993217118922095,1.9972291598291794,616.1079254069296,122.8230622532546,4.993175913393768,611.1143374382524,132.80941408004213,3.9944583196583587,1.236165849827664e-4,582.1566367054382,146.7891116772232,3.9942934975450486,605.1235564803882,121.8243446595192,11.98275687605016,2.472331699655328e-4
08013013900,08,013,013900,278.0703730819983,33.15744286072608,3.0143129873387347,3.7678912341734185,270.53459061365146,39.93964708223824,3.0143129873387347,269.02743411998205,42.20038182274229,3.0143129873387347,0.7535782468346837,244.9129302212722,59.53268149994001,3.7678912341734185,263.7523863921393,41.4468035759076,6.782204221512153,2.260734740504051
08013013901,08,013,013901,355.91225134180894,156.38594467488974,22.087718773960873,6.105262528753049,347.66663877471854,163.29822590092886,19.40350636022002,356.9999701157698,158.1227883530071,12.245612567090447,3.017543754792175,337.6841825295107,170.29822590092886,14.333331341051322,329.63155126513414,145.0701570886306,30.245612567090447,10.122806283545223
08013013902,08,013,013902,190.13550874007217,52.373171088441886,6.345733774021302,1.297368722091755,187.2408603666242,49.88823244125907,9.673896278324737,188.6873684387943,54.45460394530121,3.444115293661771,1.2633660468178451,170.4800190326928,65.55547781256666,6.688208870422053,173.81140060134126,48.45216138223454,9.755846392409163,5.055051022508649
08013013903,08,013,013903,1236.5590963541988,206.92199943454352,38.58639086033874,12.58429276453066,1199.9622095836855,220.25353942952245,51.247316607194435,1207.5274353077573,232.96762346779713,21.282040745621895,15.485387415013006,1130.8609275187982,279.6129315296298,41.61661168120407,1122.5339507405492,207.76315748383144,62.74604674345075,19.393305815823933
08013013904,08,013,013904,400.0658024548773,46.09070268444207,11.814985141830922,1.2972553585447983,388.2608739520004,48.34337786329655,14.137182910654452,388.37231401108914,56.65226568494804,7.479491979632488,1.3666682438716051,370.56658564769145,68.75935089627244,9.959311706601378,377.5093167436822,47.06239708291045,16.36503281447844,6.4393657541937666
08013013905,08,013,013905,187.0258118282116,64.6191601811169,2.0944856014957716,0.11829878878684456,177.77574618015214,66.51499213352373,4.443017902762416,187.12199144586268,62.33211229871297,0.27697805333075876,0.019885669469495784,176.79526058406313,61.53425254875789,4.363475224884433,175.74071454145883,55.29280058487585,6.260119359715377,1.1359161309365127
08013013906,08,013,013906,633.6482673279054,134.93908658675298,8.067173616570654,5.211184819161447,621.0830156679524,134.4637299934376,14.187346389923064,612.7231211787929,149.5499496344291,4.772011073334906,4.328502570630293,580.5703183569907,166.50031252813997,8.301237649578042,590.0061034747857,137.2297999467819,16.926131535914955,8.741123899294658
08013013908,08,013,013908,665.9408033241443,132.405330715742,7.791202695794232,7.788594327390552,657.1763765350361,129.48643128569717,18.50004894055002,646.4695590212609,141.16869483624137,9.736298395101937,9.735718757678896,603.6315656738341,172.3226857208549,20.44591748975511,622.1256250276793,129.48517540461393,17.52779090960769,8.762687876839177
08013013909,08,013,013909,429.0569621164696,50.424319970553185,12.096253979750333,0.07821162356288812,425.9610805091293,43.4164159096897,19.20041202036416,420.81858246161715,55.57658394097921,7.1090410020707635,3.090998645883318,390.3793973539276,77.89394102427762,8.215454337208019,397.586575257862,49.40513943707254,18.209805570867957,2.0823498401996723
08013013910,08,013,013910,483.47594436064503,104.63614658456433,11.627936283270449,3.7566816045786404,475.63450716371693,112.00383767411365,15.154673429811792,456.5002722219149,135.17290323102233,9.378421269689786,1.9273811962202914,431.6542692200329,152.1694125228892,13.814975421369258,449.8487430457894,107.45659631998905,22.223975370901105,2.099968511976944
08013013911,08,013,013911,631.2021445079237,132.66868478232155,15.207024811475435,4.754599055049367,616.7213084371137,142.0762751155711,14.47446486995496,592.6905018988801,170.89235662985328,9.509346088192705,2.888465396820317,572.2439125021855,183.54351816916622,5.783181400997952,598.8461399780424,137.48262008385709,14.564125238524847,5.670787057969486
08013013912,08,013,013912,785.5078806841879,196.8766571180471,19.987477880004782,2.998121682000717,765.520402804183,207.86976995204972,20.98685177400502,745.5329249241784,242.8478562420581,3.997495576000956,2.998121682000717,712.5535864221704,260.8365863340624,10.993112834002629,740.5360554541771,191.8797876480459,31.97996460800765,5.996243364001434
08013013913,08,013,013913,455.059116512734,118.62776219591514,8.061246316117979,1.0228615076104213,446.0137440551847,120.61279030965252,11.098472429287945,438.02161733649314,129.6445111228323,6.048736055036979,5.020554527517486,409.85777979156524,147.75106685519637,7.0412105100890585,424.92676510052297,117.61681315146532,14.08604510287511,3.039048260189935
08013013914,08,013,013914,421.2179097974228,74.54193691248321,15.835366724763565,1.067434069544844,414.22417069059117,74.73325666447613,15.931026600760022,421.49614988999684,77.27467927655076,7.041569044829853,1.0196041315466156,384.9187155347296,99.08418097659933,12.991789051115745,400.92148704248694,75.58545601302895,17.094120546301323,1.9913783250950028
08013013915,08,013,013915,232.51494428119582,74.17107293798165,6.259550375206976,2.9642093575726642,229.46795200860774,68.15987130782091,13.231227486220133,233.39263684703283,68.57378588289797,7.932152591865575,2.9642093575726642,211.73255927885464,82.93105468000134,4.33859941350214,216.86606834317837,72.87946579706758,8.428850081958045,6.176767460191564
08013013916,08,013,013916,242.80847006729817,134.5679960456461,13.198611644150445,1.1104411675328747,235.60021876759586,141.51497463609599,10.35432840041284,239.61238090839598,142.6398243913997,5.148814179059525,1.085066294819121,229.88563340671885,144.17391779139768,8.164771234927125,218.43852273204726,139.4639958063578,18.274743507896687,1.146782325189516
08013013917,08,013,013917,859.993458903566,273.49178647129236,33.26467730739122,11.105913430557395,829.9103431206689,282.4621467897902,40.37860925290313,831.8679889236031,298.46399393572034,15.25493247264043,8.133266036246612,757.1717522527657,347.72610213020874,25.32045506267559,801.9750838885097,268.2384823079402,46.45768417033044,12.265664114195877
08013013918,08,013,013918,730.7416519892188,213.32515939059166,21.524031667945096,6.817375883630731,716.0847028886536,224.09214589293913,21.494207657695547,709.3170336887722,231.88201242612428,9.774613179293363,6.817375883630731,665.465482428075,250.36927610440796,23.419306283304675,670.2086396348489,198.78750633102473,35.18860744545611,11.67982913140279
08014014001,08,014,014001,496.1364615853622,266.82328950297796,8.524808122672429,5.114864041555952,468.85734293075086,284.72522511822416,15.34457071684235,476.5297414299898,281.3151861213303,7.67231805794199,2.557418134080145,467.1525751762201,278.7578252773816,14.492091639912145,441.57862591484945,251.47885708533894,28.98399924606475,7.672231251074854
08014014002,08,014,014002,966.443289960635,324.4773442533123,25.958187540264987,14.975877427075954,899.5510374530289,354.42909910746425,44.927632281227865,916.5236985370484,357.42427459287944,13.977485598604224,10.982310113189033,876.5880253981792,376.39371933384234,32.946930339567096,874.5912417412358,310.4998586547081,49.91959142358652,14.975877427075954
08014014003,08,014,014003,705.2230839905601,256.7183762701024,12.634082794983014,6.034182723074145,674.3544200556481,262.23688919196405,24.66586574528175,674.0661528845866,269.8136390385334,9.265586961826793,9.098493831266357,657.7353403873087,272.4869572438121,19.37416982786234,638.3214250178017,238.62201062373828,34.922435193606866,11.287444312014907
08014014004,08,014,014004,814.1579192776875,443.5377654425616,26.97268179047194,13.985974806537174,777.1960194119299,451.53127890506477,43.95457270986807,787.1868102830058,453.5282417544793,27.97100593560021,5.993719580666179,776.1967515893275,457.5243693674148,30.968809403407434,762.2117204602645,400.5837187919281,47.94975664532943,13.985660247379128
08014014005,08,014,014005,35.183093735453106,8.103794530122789,3.005392551394843,2.002633589176456,33.17493183702771,14.103523014414588,2.009844427327252,37.17587251249014,11.105100939898847,1.0063643812937852,0.0014421676301592484,32.17505721006964,12.105696650671996,4.005988262167992,33.17132641795231,11.092361792499107,0.011537341041273987,1.0029993234900805
08014014006,08,014,014006,1254.1135104824268,465.13217484981317,54.83982859910722,15.187287231156052,1205.0169029257538,479.43725758571554,72.63135341987793,1209.5304608408853,495.6457327649448,33.04830377833652,12.7915248207707,1176.599952567295,507.78471621776436,59.30508273590234,1149.2948698313928,441.479633481862,86.02711583026327,18.7915248207707
08014014007,08,014,014007,417.6975887705081,178.74509302638745,15.183650589793526,5.086992384639039,385.44627743710646,192.93840943669642,21.24164551288622,397.58159892432275,184.88041451360374,15.125655666700833,6.057994923092693,388.5622672832918,190.84175123154196,23.193316410308974,363.36895087298285,177.64843482123297,30.270642974432565,11.057994923092693
08014014008,08,014,014008,286,190,16,4,265,200,21,276,191,15,7,267,186,25,261,172,25,12
08014014009,08,014,014009,409,206,14,7,386,219,24,402,214,11,1,386,228,13,373,197,22,10
08014014010,08,014,014010,512.004090784815,376.0037381309517,25,6,451.0034560078611,419.0038791924971,32.00014106154535,475.0037381309518,415.0040202540425,11,2.0000705307726743,462.0033854770884,415.0040907848151,14.000070530772675,441.0034560078611,379.0035970694064,42.000070530772675,3.0000705307726743
08014014011,08,014,014011,497.60166843601615,334.7320460362759,25.979203572964696,1.9984002748434384,448.6408617023519,363.7088500215058,32.97360453491673,476.61846555016007,348.72084796018,18.984802611012665,5.995200824530315,468.6248644507863,346.72244768533653,27.977603847808137,434.65205977844784,322.7416443872153,36.97040508460361,7.993601099373754
08014014012,08,014,014012,545.002435123558,436.0022251991134,11,17,502.00205725955766,468.00230916889126,21.000083969777865,523.0022251991135,452.00239313866916,21,4.000041984888933,506.0020152746688,460.0024351235581,26.000041984888934,494.00205725955766,419.00214122933556,27.000041984888934,11.000041984888933
08014014013,08,014,014013,344.62003633380533,170.46929981278734,27.13599164993087,7.18881172039103,337.3296535616099,180.92500214327256,25.5510913328785,331.79146460355645,188.06601572163802,17.55787991845489,3.9891372475203077,328.61120812588365,180.8592796979874,22.34842947613118,327.79933997215954,163.28048809239633,31.14155950877247,8.778193113258297
08014014014,08,014,014014,255.58723231104895,149.39068608752345,9.997317238134555,4.727320109361471,241.8959579347879,159.91548295608226,13.153396532319126,249.26947468463186,156.75300476127146,6.841237943949983,3.1552794316062913,248.21291569862672,154.65108486535715,10.52399700598055,237.6841195171765,144.13028730968972,14.731836110700552,3.156879156762853
08014014015,08,014,014015,517,365,19,6,471,390,26,480,381,20,4,492,366,30,447,349,36,6
08014014016,08,014,014016,479,461,24,4,421,496,26,453,494,7,1,438.99999999999994,483,14,420,461,31,3
08014014017,08,014,014017,634.0765627562349,575.0699625186285,21,3,580.0646823285433,626.072602613671,18.002640095042583,581.0699625186285,627.0752427087136,5,4.001320047521291,575.063362281022,613.0765627562349,16.00132004752129,543.0646823285433,566.0673224235859,37.00132004752129,12.001320047521292
08014014018,08,014,014018,392,224,26,6,363,238,33,370,249,14.999999999999998,4,378,236,23,349,220,26,13
08014014019,08,014,014019,507,337,44,12,471,362,45,501.99999999999994,346,14,13,489,363,27,456,339,42,11
08014014020,08,014,014020,391,313,24,7,366,324,23,371,319,21,6,367,305,24,347,288,38,4
08014014021,08,014,014021,804.7128699262081,431.3239922772505,41.69921749224753,9.272183775527148,760.1811722983243,440.65921481616135,63.89414769738273,784.3550408162478,444.2388588614356,28.725252067390187,7.415383066794829,755.6179689807232,450.74160126471014,47.257799850310036,725.9367370999864,408.10610357267353,61.1444059386876,19.45306829186304
08014014022,08,014,014022,568.0753347922625,361.0565167591582,24.52829597548629,6.867922873136162,528.8300612314845,383.6225490566056,26.490559653525192,563.1696755971652,354.18859388602203,16.679241263330677,4.905659195097258,543.5470388167762,362.03764859817767,27.471691492544647,519.0187428412898,334.56595710563306,32.37735068764191,9.811318390194517
08014014023,08,014,014023,602.568345323741,354.12589928057554,20.399280575539567,5.755395683453238,548.9424460431654,376.88129496402877,30.212230215827336,574.9064748201439,366.18345323741005,13.341726618705037,2.60431654676259,555.5647482014389,370.71223021582733,19.85251798561151,537.1474820143885,344.23741007194246,30.98561151079137,5.586330935251799
08014014024,08,014,014024,912.3586630024863,662.0715179902091,41.42812245105025,16.170884892972335,843.5156885276855,713.6574755659913,45.4706919711901,871.8297038342048,700.5711229008857,26.185810263216457,10.071482459626273,844.4585246258904,719.7277444007917,31.285874673740274,814.0184005371311,643.6862408831229,55.81268241619402,22.199191020045816
08014014025,08,014,014025,853.6956742908546,626.9635668002119,29.573753150953394,11.829501260381356,795.5339597606462,667.3810294398482,32.531128466048735,817.221378738012,661.4662788096575,12.815293032079802,4.928958858492232,791.5907926738524,672.3099882983404,19.715835433968927,761.0312477512006,600.3471889643539,56.19013098681144,13.801084803778249
08014014026,08,014,014026,740.0186587683705,539.3860879712665,27.418912424785745,4.839087833726987,674.1205946241763,587.219792599712,24.41804969193322,689.2418108712119,588.2725330212573,12.523431975221692,3.7201137029349294,685.9441955716323,573.3955062832879,16.799771025763746,648.2469954927416,548.5658555202648,30.530953441251082,7.12838479282112
08014014027,08,014,014027,692.1644364416306,392.94452956398845,34.39509614512335,11.111064724402471,650.5377551565325,410.2977296289555,47.432614187600336,660.0569599676902,409.8476934620439,26.268008673031975,11.083397266704015,651.7529226552098,412.9725919152956,33.43988085993054,632.3698661137046,377.5228604705865,53.52327812663456,11.155849439209666
08014014028,08,014,014028,156,104,13,7,151,106,15,159,103,11,1,152,96,24,150,97,17,4
08014014029,08,014,014029,484,354,30,7,460,361,41,476,350,26,8,474,336,38,443,338,39,12
08014014030,08,014,014030,436.99999999999994,325,28,11,407,343,37,443,324,16,10,427,318,34,401,290,34,25
08014014031,08,014,014031,386,306,21,11,387,294,29,379,304,16,6,365,307,28,345,288,33,18
08014014032,08,014,014032,983.7838025470697,635.2147192080572,33.95801958030495,6.9913569724157245,898.8887535963074,697.1381666780251,32.95925429853127,924.856650922423,677.1628610425515,19.975305635473497,7.990122254189399,892.8961619056654,683.1554527331937,30.96172373498392,898.8887535963074,605.2517607548469,50.93702937045742,4.993826408868374
08014014033,08,014,014033,817.5462645765854,473.19270806294725,20.06066598418189,4.013620656793319,768.4084560544177,501.28550758029104,22.055910575678556,763.4516399370634,504.2556587647376,10.035212598116166,7.01301228273392,732.4013787336486,523.2680998680694,17.04997561371371,718.3932586704899,467.1448059664555,28.095915776955344,9.011261549870294
08014014034,08,014,014034,152,317,7,1,141,318,8,144,317,1,4,145,315,3,140,294,10,1
08014014035,08,014,014035,950.0567022681568,612.4830710262579,11.699067412477321,8.355974906810605,885.7172086551296,665.9599053439608,9.19238302396375,899.0865523389674,652.5908318689471,9.191950689845305,1.6712760440093295,894.0726161234098,629.1950478607615,9.192166856904528,853.1295279988635,616.6604099784855,12.534610861393576,2.5070897017496123
08014014036,08,014,014036,1045.1519729027473,761.1334362439543,33.280160040077945,9.070276302464872,981.0185775489751,774.8736408254255,45.23787840838089,956.4711079486299,833.627310148396,14.172454080013628,3.102991326432096,952.2710608015285,804.6984652276413,33.1346928797667,909.1148855424947,735.9470765964129,76.34137048050796,9.138031872126472
08014014037,08,014,014037,243.56926485050687,180.82302102626497,12.907313807586851,7.913342499971986,235.67021438318986,182.7873376358769,17.83645921403642,230.7495445737409,187.7262060180842,10.905645104682705,1.9800113306854452,225.80713973724255,186.73122692970188,15.85291142905993,221.78678257677294,157.06494116908146,23.777009507395864,5.948285718735446
08015015001,08,015,015001,441.6355611601513,623.485498108449,30.78940731399748,11.546027742749054,421.4300126103405,627.3341740226986,37.52459016393443,438.7490542244641,610.9773013871375,34.63808322824716,4.810844892812106,416.6191677175284,631.1828499369483,36.562421185372,405.07313997477934,580.18789407314,32.71374527112232,12.508196721311476
08015015002,08,015,015002,539.9252383058687,763.8942260475624,35.99501588705791,29.99584657254826,529.926622781686,763.8942260475624,47.99335451607722,544.92454606796,761.8945029427258,36.994877439476184,2.999584657254826,523.9274534671763,759.8947798378892,48.99321606849549,471.93465274142596,713.9011484266485,63.99113935476962,16.99764639111068
08015015003,08,015,015003,681.6587526921776,785.5194914920055,54.723878850118176,23.264135872852865,647.1798815148182,798.5933429484033,77.85245356281972,680.5800773400656,771.204291291314,63.80837568243085,9.111609064342941,641.0602884185391,792.7177599403966,69.84663208261912,640.7349416341759,723.4617830333448,57.770119282242575,24.28858676090442
08015015004,08,015,015004,316.9839993980424,535.0334644153761,18.347368837396555,11.132402127985321,310.75772585686474,526.0766478412952,23.423890474067456,327.9521584953749,535.8938090058854,9.390690710897326,0.05400928978174391,316.70309571214466,535.1186609403078,9.41378966069265,291.56812726581217,493.54560084628093,21.37258019240288,13.141252594765817
08015015005,08,015,015005,631.1500233308941,643.1252064391996,25.359083972182876,18.09925108070284,595.0149200883006,660.9618937863544,32.493146587004524,621.0803391630202,633.1913566713138,33.2304618562711,3.0304459150129968,609.8950013349385,631.0662736654447,34.34536197177042,557.3559406928588,578.5580904339981,52.49702304308629,13.153327870240568
08015015006,08,015,015006,683.1307337688536,636.5900636204307,29.19748630107484,22.4609128472609,652.388160208967,652.3310126144773,41.233705555310515,682.2253133346504,631.9799134464165,34.63000890629383,3.787777742809237,662.4308329882,626.6138292435962,40.195408316310086,603.6951663722356,585.5794388954815,46.89876256892471,19.628384340453803
08015015007,08,015,015007,698.4767168080763,413.1620207605289,34.81759940922711,10.102656911197078,684.3354628208134,398.55202073934544,47.763941619048545,691.5634949567461,419.0230825118452,23.051611196046522,2.998056172445913,673.6074034362247,407.13398941086155,33.954667772216844,620.7186352119036,357.3920975733734,48.816101719062374,14.999614492974068
08015015008,08,015,015008,810.0264065468208,268.0307157193998,22.74799432304869,14.835648471553494,769.4756340579079,272.9759318765843,38.57268602603909,773.4318069836555,278.9101912652057,30.66034017454389,7.912345851495197,743.7605100405485,280.8882777280795,41.539815720349786,682.4398296914608,244.2936781649142,46.48503187753428,11.868518777242796
08015015009,08,015,015009,656.2268061794013,347.110078533442,38.878452531046065,21.501907461639874,634.796303945864,352.1969177879498,42.937308009337904,656.7101089683281,346.91357543025197,33.42788613513445,6.271374318236656,629.3169388341344,356.31571502501913,35.96505448764266,585.8002583647825,325.1933756719135,51.30380008406853,17.35059979550735
08017017001,08,017,017001,8,93,1,1,11,92,0,8,95,0,1,9,93,1,6,92,1,1
08017017002,08,017,017002,32,225,6,4,31,230.00000000000003,7,33,232,4,1,29,231.00000000000003,8,26,220,11,3
08017017003,08,017,017003,44.09019493465802,255.72304662427942,9.797811374746098,4.89890807364399,37.2317239497259,256.7028304661944,14.696722630084675,44.09021243397825,253.76346144112918,13.716943560711547,2.939341980661265,44.0902012980472,251.8039160291613,14.696717857542794,42.13062406913342,242.98589167802476,11.757375876881529,1.9595629112881372
08017017004,08,017,017004,42.18565320885068,191.31138391387822,3.2021886252539016,3.1010919263560104,37.929187467320844,193.3316000719632,8.303277369915325,53.13966101894567,176.27096909702848,9.283056439288453,0.06065801933873493,46.07071011899954,186.1845398184116,5.326269487749598,36.03028734791333,186.91061478837852,5.242624123118471,1.0404370887118628
08017017005,08,017,017005,11.724151856491297,43.965569461842364,0,0,6.839088582953257,43.965569461842364,0,9.770126547076082,43.965569461842364,0,0,6.839088582953257,42.01154415242715,0.9770126547076081,6.839088582953257,38.10349353359672,0,0
08019019001,08,019,019001,461,241,26,14,457,232,41,461,238,18,13,443,239,34,418,223,47,11
08019019002,08,019,019002,136,95,10,4,139,91,14,136,88,15,2,126,93,18,122,81,11,10
08019019003,08,019,019003,230.59685357241665,171.12786038277213,13.820936399576341,7.967377709743459,212.28625856613283,183.73836158710256,22.940099823605514,221.51870830661292,175.23443000484792,18.63149087425273,3.772894663638496,218.31834815292973,174.27628774987028,17.981117981830977,202.0398427334428,158.88785436112,25.905798359755188,6.586807485502456
08019019004,08,019,019004,340.6219077241802,245.66296373734028,25.740466218275884,8.915372264720888,321.8257232447678,249.62419858208042,34.647370869922526,332.71430349315074,239.7201043131877,28.706604503984966,5.944994627113395,322.7932739981095,241.71023643227565,35.65514555804754,304.9879445076853,225.8611353364747,41.56836833644028,12.882933974213177
08019019005,08,019,019005,272.9107743010551,190.6689563417864,20.372093331147298,4.095244871301282,242.09204500650358,210.08389279459476,29.311840025192563,259.93959264295165,199.5213227434197,19.573145236423564,3.2685387081718544,259.0721674982296,195.4853022326481,25.277773092149335,245.20548635956368,172.759154512347,33.39958685301531,2.5073970982755474
08019019006,08,019,019006,238.2472022395223,164.11149004006344,21.413482611148815,2.2185838667281286,235.5316374066855,163.05818697086298,20.242314251656836,242.47031727527065,164.99338327868017,10.98264757766643,1.1093453057956495,242.41515936318058,154.6798680540251,19.746281480290442,213.678355119599,145.64003653012554,27.345716620028462,7.433935060309533
08019019007,08,019,019007,453.5787505883433,415.7740504440245,24.56986329833894,3.7798507108335557,441.2947717139405,414.82902821789315,38.74317204392936,440.3507022625759,430.89250051259205,17.009447295596832,1.8899253554167779,439.40579913329043,408.21375353812823,30.23904388036011,409.1656833813178,390.25964130693757,40.633811980421136,7.56005871220461
08019019008,08,019,019008,338,260,6,3,316,265,17,327,260,7,1,324,264,10,314,243,21,4
08019019009,08,019,019009,460,431,23,10,446,438,28,448,445,16,3,439,441,23,415,426,38,6
08021021001,08,021,021001,210.02775687028995,63.01714394929673,9.000653102830352,7.001469481368291,225.02889980024307,61.01681739788155,4.000979654245527,229.0282466974127,53.01698067358914,8.001632757075878,2,229.02726704316717,54.01698067358914,6.00228585990623,213.0282466974127,61.01698067358914,3.000979654245527,7.000326551415176
