GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDWAR,G18USSRDIE,G18USSUAYY,G18USSOWRI,G18GOVRBAK,G18GOVDGON,G18GOVOWRI,G18ATGDHEA,G18ATGRMCM,G18ATGOWRI,G18SOCDGAL,G18SOCRAMO,G18SOCGSAN,G18SOCOWRI,G18TREDGOL,G18TRERORR,G18TREGGUE,G18TREOWRI,G18AUDDBUM,G18AUDRBRA,G18AUDLFIS,G18AUDGSTA,G18AUDOWRI
25021000918,25,021,000918,557.9949590721808,523.9952662254888,25.9997651180586,0,818.992601218846,256.9976782823485,3.999963864316708,701.9936581875822,392.9964496691166,0.999990966079177,774.9929987113621,297.99730789159474,17.999837389425185,0.999990966079177,672.9939201712862,351.9968200598703,28.999738016296135,0.999990966079177,624.9943537994857,384.99652194048315,28.999738016296135,13.999873525108478,0.999990966079177
25021000919,25,021,000919,575,469,29.999999999999996,0,720,322,6.999999999999999,706,347,0,739,262,38,1,679,312,32,1,605,337,43,25,0
25021001177,25,021,001177,891.3664044967815,611.8748527738389,50.677432038000084,0.001890534520834328,1136.3900508144554,407.1986301215826,1.877927395036493,1105.305825178615,450.4739958537725,0.9375993028507036,1117.5044866090118,381.9660234650164,43.16947295191116,9.172495385617898e-5,997.410276562706,458.9118570744608,37.54230508036184,0.9384069826803364,903.5696189865396,490.8156740354289,62.871423223622905,27.216824306681485,6.114996923745266e-5
25021001178,25,021,001178,949.2384690873405,732.5593719332679,57.253189401373895,0.5839057899901865,1329.855740922473,378.1118743866536,3.2502453385672228,1166.423945044161,557.6270853778213,0.08341511285574092,1202.42492639843,481.53974484789006,33.16879293424926,1,1090.9990186457312,567.7968596663395,25.918547595682043,0,967.6575073601571,612.5485770363101,65.0883218842002,22.168792934249264,1
25021001179,25,021,001179,804.7615309126595,665.4406280667321,35.746810598626105,6.416094210009813,1185.144259077527,319.8881256133464,2.7497546614327772,1015.576054955839,490.3729146221786,0.9165848871442591,1026.5750736015702,445.46025515210994,23.831207065750736,0,923.0009813542689,525.2031403336605,21.08145240431796,0,831.3424926398429,544.4514229636899,55.9116781157998,23.831207065750736,0
25021001180,25,021,001180,857.321545084252,694.0349079521284,58.143330219012064,1.9385594456230815,1234.7509911853833,346.92142186844933,2.9765929647182903,1067.0648551150457,538.3515478602494,0,1083.4947803550199,462.11474814077496,32.254519463075326,0,954.7382645381728,554.4922607414675,38.0014440036609,0,859.3221317513185,587.578552334787,76.86903703570785,24.15651269916466,0
25021001197,25,021,001197,716,712,50,4,1159,302,9,897,578,0,931,499,27,0,848,558,30,0,743,600,64,21,0
25021001198,25,021,001198,822.1423565131106,679.0896390074001,40.113569982540106,1.9582593291632928,1157.2957664449436,362.5212449434338,8.793719222050381,994.2724013815131,541.1532916115971,0,1027.6407005160677,451.01596944151174,39.103694052651065,0,921.1061939215741,523.4100720899388,51.72374288812634,0.9770799135611534,822.3473316151599,551.7740860974991,55.77144561176448,49.72448853855318,0
25021001199,25,021,001199,836,709,77,2,1188,399,8,1021,581,2,1051,486,53,1,975,547,45,1,876,581,65,35,1
25021001200,25,021,001200,836,738,71,2,1302,330,6,1048,598,0,1063,509,42,0,983,565,52,0,871,597,81,28,1
