GEOID,area_land,area_water,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREOPIE
150090302011031,2027248,0,38.949961508852965,12.889915319476522,0.76058506543495,0.6605080831408776,0.0800615858352579,0.09006928406466513
150090302011032,184275,3610,0,0,0,0,0,0
150090302011033,3556841,0,0,0,0,0,0,0
150090302011034,305388,0,33.95637670002566,11.237362073389788,0.6630741596099564,0.5758275596612779,0.06979727995894278,0.07852193995381063
150090302012000,289084,0,0,0,0,0,0,0
150090302012001,3187357,0,121.84346933538619,40.3222992045163,2.3792661021298436,2.066204772902233,0.2504490633820888,0.2817551963048499
150090302012002,149547,0,0.31946344847793456,0.10572171676248193,0.006238237945612288,0.005417417163294882,6.56656625853925e-4,7.387387040856657e-4
150090302012003,0,145298,0,0,0,0,0,0
150090302012004,1253009,0,2.676687436818447,0.8858102308895581,0.052268305549383866,0.045390896924464935,0.005501926899935144,0.006189667762427036
150090302031000,4835,0,0,0,0,0,0,0
150090302031001,3708487,0,107.86143187066975,35.69515011547344,2.1062355658198615,1.8290993071593533,0.22170900692840648,0.24942263279445728
150090302031002,184245,0,0,0,0,0,0,0
150090302031003,372211,0,62.91916859122402,20.822170900692843,1.2286374133949192,1.0669745958429562,0.12933025404157045,0.14549653579676675
150090302031004,57937,0,0,0,0,0,0,0
150090302031005,147720,0,0,0,0,0,0,0
150090302031006,1309137,0,0,0,0,0,0,0
150090302031007,667299,0,161.7921478060046,53.542725173210165,3.1593533487297925,2.74364896073903,0.33256351039260973,0.3741339491916859
150090302031008,27328,0,79.89735694123685,26.440851937387734,1.5601744931998973,1.354888375673595,0.16422889402104182,0.18475750577367206
150090302031009,1233647,0,0,0,0,0,0,0
150090302031010,768304,0,0,0,0,0,0,0
150090302031011,662598,0,0,0,0,0,0,0
150090302031012,193996,0,52.70101277247751,17.440622931899032,1.0291050798325516,0.8936965166966895,0.10832685050868963,0.12186770682227584
150090302031013,125846,0,34.187362901117574,11.31380355001013,0.667584681522337,0.5797445918483451,0.07027207173919336,0.07905608070659254
150090302031014,183735,0,112.85501667949706,37.34770336156017,2.203746471644855,1.913779830638953,0.23197331280472158,0.26096997690531176
150090302031015,63764,0,0,0,0,0,0,0
150090302031016,45541,0,6.991018732358224,2.3135745445214266,0.13651526815499102,0.11855273287143957,0.01437002822684116,0.016166281755196306
150090302031017,202929,0,3.9948678470618426,1.3220425968693867,0.07800872465999487,0.06774441878367976,0.008211444701052091,0.009237875288683603
150090302032000,8167,0,87.88709263536053,29.084937131126505,1.716191942519887,1.4903772132409545,0.180651783423146,0.20323325635103925
150090302032001,8900,0,0,0,0,0,0,0
150090302032002,6318,0,0,0,0,0,0,0
150090302032003,78829,13695,22.970490120605593,7.601744931998973,0.44855016679497045,0.38953040800615857,0.04721580703104952,0.053117782909930716
150090302032004,4178182,56307,370.5239928149859,122.61945085963562,7.235309212214524,6.283294842186297,0.7616114960225815,0.8568129330254042
150090302032005,37996,0,0,0,0,0,0,0
150090302032006,673952,0,0,0,0,0,0,0
150090302032007,60040,0,0,0,0,0,0,0
150090302032008,871068,0,0,0,0,0,0,0
150090302032009,7941,0,0,0,0,0,0,0
150090302041000,201927,0,0,0,0,0,0,0
150090302041001,1683070,0,273.6484475237362,90.55991788555299,5.343597639209649,4.640492686682063,0.5624839620220683,0.6327944572748267
150090302041002,30239,0,0,0,0,0,0,0
150090302041003,60033,0,0,0,0,0,0,0
150090302041004,143869,0,40.947395432383885,13.550936617911214,0.7995894277649475,0.6943802925327175,0.08416730818578394,0.09468822170900693
150090302041005,40299,0,1.9974339235309213,0.6610212984346934,0.03900436232999743,0.03387220939183988,0.004105722350526046,0.004618937644341801
150090302041006,17681,0,0,0,0,0,0,0
150090302042000,732191,0,0,0,0,0,0,0
150090302042001,304504,0,20.973056197074673,6.94072363356428,0.409545804464973,0.3556581986143187,0.04311008468052348,0.04849884526558891
150090302042002,45423,0,207.73312804721581,68.74621503720812,4.0564536823197335,3.5227097767513476,0.4269951244547088,0.48036951501154734
150090302042003,1093836,0,65.9153194765204,21.813702848344878,1.2871439568899152,1.1177829099307157,0.1354888375673595,0.15242494226327943
150090302042004,1479612,0,0,0,0,0,0,0
150090302042005,1615296,38126,0,0,0,0,0,0
150090302042006,240085,0,0,0,0,0,0,0
150090302042007,705179,0,0,0,0,0,0,0
150090302042008,58656,0,19.974339235309213,6.6102129843469335,0.39004362329997433,0.33872209391839875,0.041057223505260455,0.046189376443418015
150090302042009,68171,0,0,0,0,0,0,0
150090302042010,212862,8349,0,0,0,0,0,0
150090302042011,28514,0,0,0,0,0,0,0
150090302042012,140712,0,84.89094175006416,28.093405183474466,1.6576853990248908,1.4395688991531947,0.17449319989735693,0.19630484988452654
150090302042013,201673,0,0,0,0,0,0,0
150090302043000,42012,0,0,0,0,0,0,0
150090302043001,11366772,16430,322.5855786502438,106.75493969720299,6.299204516294585,5.47036181678214,0.6630741596099564,0.745958429561201
150090302043002,312430,0,152.8036951501155,50.568129330254045,2.983833718244804,2.5912240184757507,0.3140877598152425,0.3533487297921478
150090302043003,43590,0,0,0,0,0,0,0
150090302043004,72383,0,0,0,0,0,0,0
150090302043005,0,5836970,0,0,0,0,0,0
150090302043006,0,43258,0,0,0,0,0,0
150090302043007,0,713261,38.949961508852965,12.889915319476522,0.76058506543495,0.6605080831408776,0.0800615858352579,0.09006928406466513
150090302043008,70777,0,0,0,0,0,0,0
150090303041000,14540,0,0,0,0,0,0,0
150090303041001,326579,0,0,0,0,0,0,0
150090303041002,231061,0,0,0,0,0,0,0
150090303041003,5071458,0,0,0,0,0,0,0
150090303041004,269643,0,0,0,0,0,0,0
150090303041005,102159,0,113.03069466882067,42.80452342487884,2.749596122778675,1.5605815831987075,0.40872374798061384,0.3715670436187399
150090303041006,4244638,51494,147.43134087237482,55.83198707592892,3.58642972536349,2.035541195476575,0.5331179321486268,0.48465266558966075
150090303041007,837652,0,0,0,0,0,0,0
150090303041008,2002294,11419,0,0,0,0,0,0
150090303041009,530492,18424,0,0,0,0,0,0
150090303041010,1010588,0,13.51453957996769,5.117932148626818,0.3287560581583199,0.1865912762520194,0.048869143780290794,0.04442649434571891
150090303041011,23713875,17894,186.74636510500807,70.72051696284329,4.54281098546042,2.578352180936995,0.6752827140549272,0.6138933764135702
150090303041012,528061,0,0,0,0,0,0,0
150090303041013,1767445,0,9.828756058158321,3.7221324717285946,0.23909531502423265,0.13570274636510501,0.035541195476575124,0.03231017770597738
150090303041014,126829,0,4.9143780290791605,1.8610662358642973,0.11954765751211632,0.06785137318255251,0.017770597738287562,0.01615508885298869
150090303041015,9955706,0,205.17528271405493,77.69951534733441,4.991114701130856,2.832794830371567,0.7419224555735057,0.6744749596122779
150090303041016,3201982,0,0,0,0,0,0,0
150090303041017,24674440,0,67.57269789983845,25.589660743134086,1.6437802907915993,0.932956381260097,0.24434571890145396,0.22213247172859452
150090303041018,93423,0,0,0,0,0,0,0
150090303041019,848316,0,0,0,0,0,0,0
150090303041020,220916,0,12.2859450726979,4.652665589660743,0.2988691437802908,0.16962843295638125,0.0444264943457189,0.04038772213247173
150090303042000,12758,0,2.4571890145395803,0.9305331179321487,0.05977382875605816,0.033925686591276254,0.008885298869143781,0.008077544426494346
150090303042001,778814,0,0,0,0,0,0,0
150090303042002,66968,0,0,0,0,0,0,0
150090303042003,12300053,0,17.20032310177706,6.51373182552504,0.4184168012924071,0.23747980613893374,0.06219709208400646,0.05654281098546042
150090303042004,175721,0,0,0,0,0,0,0
150090303042005,104744,0,0,0,0,0,0,0
150090303042006,255351,0,98.2875605815832,37.221324717285945,2.3909531502423262,1.35702746365105,0.3554119547657512,0.32310177705977383
150090303042007,1089543,0,0,0,0,0,0,0
150090303042008,79744,0,0,0,0,0,0,0
150090303042009,9981356,0,78.27442387388619,37.44919705414469,1.4979773052323606,1.185982041470316,0.25969239157959007,0.24919158382514742
150090303042010,3864,0,0,0,0,0,0,0
150090303042011,3794301,0,3.6857835218093697,1.3957996768982228,0.08966074313408723,0.05088852988691438,0.01332794830371567,0.012116316639741519
150090303042012,1223125,0,0,0,0,0,0,0
150090303042013,528995,0,0,0,0,0,0,0
150090303042014,323033,0,4.9143780290791605,1.8610662358642973,0.11954765751211632,0.06785137318255251,0.017770597738287562,0.01615508885298869
150090303051000,5672221,0,0,0,0,0,0,0
150090303051001,4109442,0,19.657512116316642,7.444264943457189,0.4781906300484653,0.27140549273021003,0.07108239095315025,0.06462035541195477
150090303051002,28611,0,0,0,0,0,0,0
150090303051003,7429683,0,23.34329563812601,8.840064620355411,0.5678513731825525,0.32229402261712436,0.0844103392568659,0.07673667205169628
