GEOID,area_land,area_water,G16PREDCli,G16PRERTru,G16PREGSte,G16PRELJoh,G16PRECCas,G16USSDSch,G16USSRCar,G16USSAGiu,G16USSLKok,G16USSCAll
150010201001022,102810,0,0.2024866785079929,0.06776882087716901,0.011476977729197977,0.009837409482169695,0.0038256592430659926,0.22489411121737943,0.0475474791638202,0.0013663068725235689,0.004645443366580134,0.0054652274900942755
150010201001023,16032,0,4.1509769094138544,1.3892608279819647,0.23527804344855857,0.20166689438447877,0.07842601448285286,4.610329279956279,0.974723322858314,0.028009290886733162,0.09523158901489275,0.11203716354693265
150010201001024,26586,0,0,0,0,0,0,0,0,0,0,0
150010201001025,36306,0,0,0,0,0,0,0,0,0,0,0
150010201002000,18786,0,3.7460035523978683,1.2537231862276268,0.2123240879901626,0.18199207542013937,0.07077469599672086,4.160541057521519,0.8796283645306735,0.02527667714168602,0.08594070228173248,0.10110670856674409
150010201002001,987187,48050,19.9449378330373,6.675228856401148,1.130482306326001,0.968984833993715,0.3768274354420003,22.152069954911873,4.683426697636289,0.13458122694357152,0.4575761716081432,0.5383249077742861
150010201002002,724378,0,20.55239786856128,6.878535319032656,1.1649132395135948,0.9984970624402241,0.3883044131711983,22.826752288564013,4.82606913512775,0.13868014756114225,0.4715125017078836,0.554720590244569
150010201002003,180677,0,5.872113676731793,1.965295805437901,0.33283235414674134,0.28528487498292115,0.11094411804891378,6.521929225304003,1.3788768957507855,0.039622899303183495,0.1347178576308239,0.15849159721273398
150010201002004,476197,0,1.6198934280639432,0.5421505670173521,0.09181582183358383,0.07869927585735756,0.03060527394452794,1.7991528897390356,0.3803798333105616,0.010930454980188551,0.037163546932641074,0.043721819920754204
150010201002005,81378,0,0,0,0,0,0,0,0,0,0,0
150010201002006,109890,0,0.5062166962699822,0.16942205219292253,0.028692444322994948,0.02459352370542424,0.009564148107664983,0.5622352780434486,0.11886869790955049,0.003415767181308922,0.011613608416450335,0.013663068725235688
150010201002007,291041,0,0,0,0,0,0,0,0,0,0,0
150010201002008,0,2469152,0,0,0,0,0,0,0,0,0,0
150010201002009,105057,0,0,0,0,0,0,0,0,0,0,0
150010201002010,0,14633,0,0,0,0,0,0,0,0,0,0
150010201002011,74948,0,0.911190053285968,0.3049596939472605,0.0516463997813909,0.04426834266976363,0.017215466593796965,1.0120235004782074,0.21396365623719085,0.00614838092635606,0.0209044951496106,0.02459352370542424
150010201002012,94934,0,1.822380106571936,0.609919387894521,0.1032927995627818,0.08853668533952726,0.03443093318759393,2.024047000956415,0.4279273124743817,0.01229676185271212,0.0418089902992212,0.04918704741084848
150010201002013,165230,0,0,0,0,0,0,0,0,0,0,0
150010201002014,3191055,0,13.97158081705151,4.6760486405246615,0.7919114633146604,0.6787812542697089,0.2639704877715535,15.517693673999181,3.2807760623035933,0.09427517420412625,0.3205355922940292,0.377100696816505
150010201002015,66670,0,0,0,0,0,0,0,0,0,0,0
150010201002016,489041,0,0,0,0,0,0,0,0,0,0,0
150010201002017,1709642,0,35.738898756660745,11.96119688482033,2.025686569203443,1.736302773602951,0.6752288564011477,39.69381062986747,8.392130072414265,0.2411531630004099,0.8199207542013935,0.9646126520016396
150010201002018,247263,0,1.4174067495559501,0.47438174614018314,0.08033884410438585,0.06886186637518787,0.026779614701461948,1.574258778521656,0.33283235414674134,0.00956414810766498,0.03251810356606094,0.03825659243065992
150010201002019,60336915,0,5.467134566231579,1.8297562380910009,0.30987807257992755,0.26560977649708073,0.10329269085997585,6.072134612697152,1.2837805864025569,0.03689024673570566,0.12542683890139925,0.14756098694282263
150010201002020,757172,0,1.1136772809257685,0.37272869860943403,0.06312340863546867,0.05410577883040171,0.021041136211822884,1.236918221595017,0.2615112643469416,0.007514691504222459,0.025549951114356362,0.030058766016889837
150010201002021,8470980,0,0,0,0,0,0,0,0,0,0,0
150010201002022,289129,0,0,0,0,0,0,0,0,0,0,0
150010201002023,450014,0,0,0,0,0,0,0,0,0,0,0
150010201002024,747997,0,0,0,0,0,0,0,0,0,0,0
150010201002025,694885,0,0,0,0,0,0,0,0,0,0,0
150010201002026,562552,0,5.568383658969805,1.8636425741221478,0.31561688755294437,0.2705287607596666,0.1052056291843148,6.184588058477934,1.3075556770050554,0.03757343899439814,0.12774969258095367,0.15029375597759256
150010201002027,2129284,0,0,0,0,0,0,0,0,0,0,0
150010201002028,947804,0,2.2273534635879217,0.7454570296488592,0.12624675502117774,0.10821150430386664,0.042082251673725916,2.473835223391174,0.5230222708020221,0.015029375597759256,0.051099877032381474,0.060117502391037025
150010201002029,132606,0,0,0,0,0,0,0,0,0,0,0
150010201002030,774925,0,2.8348134991119007,0.9487634922803663,0.1606776882087717,0.13772373275037575,0.0535592294029239,3.148517557043312,0.6656647082934828,0.019128296215329965,0.06503620713212188,0.07651318486131986
150010201002031,430497,0,1.7211367673179396,0.5760349774559366,0.09755431069818282,0.08361798059844242,0.03251810356606094,1.9115999453477253,0.40415357289247167,0.011613608416450334,0.03948626861593114,0.046454433665801334
150010201002032,57535,0,0,0,0,0,0,0,0,0,0,0
150010201002033,0,21288,0,0,0,0,0,0,0,0,0,0
150010201002034,256611,0,4.960923623445826,1.6603361114906408,0.28118595436535043,0.2410165323131575,0.09372865145511682,5.509905724825796,1.1649132395135946,0.03347451837682743,0.11381336248121326,0.13389807350730973
150010201002035,138348,0,0,0,0,0,0,0,0,0,0,0
150010201002036,263678,0,8.200710479573711,2.744637245525345,0.4648175980325181,0.3984150840278727,0.1549391993441727,9.108211504303867,1.9256729061347178,0.055335428337204534,0.18814045634649543,0.22134171334881814
150010201002037,118850,0,2.936056838365897,0.9826479027189506,0.16641617707337067,0.14264243749146058,0.055472059024456885,3.2609646126520015,0.6894384478753928,0.019811449651591748,0.06735892881541193,0.07924579860636699
150010201002038,1011873,0,0,0,0,0,0,0,0,0,0,0
150010201002039,708432,0,0,0,0,0,0,0,0,0,0,0
150010201002040,379711,0,5.770870337477797,1.9314113949993168,0.32709386528214235,0.2803661702418363,0.10903128842738079,6.4094821696953135,1.3551031561688756,0.03893974586692171,0.13239513594753383,0.15575898346768685
150010201002041,0,74805,0,0,0,0,0,0,0,0,0,0
150010201002042,128286,0,0,0,0,0,0,0,0,0,0,0
150010201002043,753499,0,6.2770870337477795,2.1008334471922394,0.35578630960513735,0.3049596939472606,0.11859543653504578,6.9717174477387625,1.4739718540784261,0.04235551304823063,0.14400874436398414,0.16942205219292253
150010201002044,31022,0,0,0,0,0,0,0,0,0,0,0
150010201002045,81400,0,1.4174067495559504,0.4743817461401831,0.08033884410438584,0.06886186637518786,0.026779614701461948,1.574258778521656,0.33283235414674134,0.00956414810766498,0.032518103566060934,0.03825659243065992
150010201002046,66011,0,1.7211367673179399,0.5760349774559367,0.09755431069818282,0.08361798059844242,0.03251810356606094,1.9115999453477253,0.40415357289247167,0.011613608416450335,0.039486268615931144,0.04645443366580134
150010201002047,99299,0,2.8348134991119007,0.9487634922803663,0.1606776882087717,0.13772373275037575,0.0535592294029239,3.148517557043312,0.6656647082934827,0.01912829621532996,0.06503620713212188,0.07651318486131985
150010201002048,8979,0,1.822380106571936,0.609919387894521,0.1032927995627818,0.08853668533952726,0.03443093318759393,2.024047000956415,0.4279273124743817,0.01229676185271212,0.0418089902992212,0.04918704741084848
150010201002049,192201,0,0,0,0,0,0,0,0,0,0,0
150010201002050,15579,0,7.087033747779751,2.3719087307009152,0.4016942205219292,0.3443093318759393,0.13389807350730973,7.871293892608279,1.6641617707337066,0.047820740538324906,0.16259051783030468,0.19128296215329962
150010201002051,155515,0,1.7211367673179396,0.5760349774559366,0.09755431069818281,0.08361798059844242,0.032518103566060934,1.9115999453477253,0.4041535728924716,0.011613608416450335,0.03948626861593114,0.04645443366580134
150010201002052,6009,0,0.4049733570159858,0.13553764175433802,0.022953955458395955,0.01967481896433939,0.007651318486131985,0.44978822243475886,0.0950949583276404,0.0027326137450471378,0.009290886733160269,0.010930454980188551
150010201002053,19413,0,0,0,0,0,0,0,0,0,0,0
150010201002054,845480,0,2.9360620427183184,0.9826496445265087,0.16641647205690874,0.1426426903344932,0.05547215735230291,3.2609703929246643,0.6894396699500505,0.019811484768679614,0.06735904821351067,0.079245939074718455
150010201002055,62084,0,0,0,0,0,0,0,0,0,0,0
150010201002056,261399,0,8.5044404973357,2.846290476841099,0.48203306462631507,0.4131711982511272,0.16067768820877168,9.445552671129937,1.9969941248804481,0.05738488864598989,0.19510862139636562,0.22953955458395955
150010201003000,445636,0,0,0,0,0,0,0,0,0,0,0
150010201003001,0,4731634,0,0,0,0,0,0,0,0,0,0
150010201003002,289736,0,14.174067495559504,4.743817461401831,0.8033884410438584,0.6886186637518787,0.2677961470146195,15.74258778521656,3.3283235414674137,0.09564148107664983,0.3251810356606094,0.3825659243065993
150010201003003,771825,0,3.2397868561278864,1.0843011340347042,0.18363164366716764,0.15739855171471512,0.06121054788905588,3.598305779478071,0.760759666621123,0.0218609099603771,0.07432709386528213,0.0874436398415084
150010201003004,475687,0,0.860137851809305,0.3087306145893165,0.04595060310166571,0.058874210224009196,0.011487650775416428,0.9793222286042504,0.1967260195290063,0.005743825387708214,0.025847214244686962,0.02871912693854107
150010201003005,531944,0,12.047957371225577,4.032244842191556,0.6828801748872796,0.5853258641890968,0.22762672496242653,13.381199617434074,2.8290750102473012,0.08129525891515234,0.2764038803115179,0.32518103566060935
150010201003006,60525,0,0,0,0,0,0,0,0,0,0,0
150010201003007,162965,0,0,0,0,0,0,0,0,0,0,0
150010201003008,0,6441,0,0,0,0,0,0,0,0,0,0
150010201003009,276660,0,4.859680284191829,1.6264517010520563,0.27544746550075144,0.23609782757207268,0.09181582183358382,5.397458669217106,1.1411394999316846,0.03279136494056565,0.1114906407979232,0.1311654597622626
150010201003010,744320,0,1.9236234458259325,0.6438037983331056,0.10903128842738079,0.0934553900806121,0.036343762809126934,2.1364940565651045,0.45170105205629185,0.012979915288973904,0.04413171198251127,0.051919661155895615
150010201003011,79211,0,0,0,0,0,0,0,0,0,0,0
150010201003012,90432,0,1.4174067495559504,0.4743817461401831,0.08033884410438584,0.06886186637518786,0.026779614701461948,1.574258778521656,0.33283235414674134,0.00956414810766498,0.032518103566060934,0.03825659243065992
150010201003013,193586,0,0.3780969480608949,0.12654256831187846,0.02143059624636651,0.018369082496885583,0.00714353208212217,0.41993763597046757,0.08878389873494698,0.0025512614579007754,0.008674288956862635,0.010205045831603102
150010201003014,3052432,0,91.55085509456788,30.640502109922853,5.189117292809516,4.447814822408156,1.7297057642698386,101.6819888567198,21.49777164163942,0.6177520586677995,2.100356999470518,2.471008234671198
150010201003015,130398,0,1.6198934280639432,0.5421505670173521,0.09181582183358382,0.07869927585735756,0.03060527394452794,1.7991528897390354,0.3803798333105616,0.010930454980188551,0.037163546932641074,0.043721819920754204
150010201003016,41311,0,0,0,0,0,0,0,0,0,0,0
150010201003017,661291,0,4.1509769094138544,1.3892608279819647,0.23527804344855854,0.20166689438447877,0.07842601448285286,4.610329279956278,0.974723322858314,0.028009290886733162,0.09523158901489275,0.11203716354693265
150010201003018,868800,0,25.31083481349911,8.471102609646126,1.4346222161497473,1.229676185271212,0.4782074053832491,28.111763902172427,5.943434895477524,0.1707883590654461,0.5806804208225167,0.6831534362617844
150010201003019,1813848,0,20.903770345958076,6.996133665043999,1.184829088434871,1.0155677900870321,0.3949430294782903,23.217008090045205,4.908577652087321,0.14105108195653224,0.47957367865220957,0.564204327826129
150010201003020,61537659,0,347.3668455599873,121.54294860070384,18.978744343213638,21.205749028408114,5.355924545574371,391.88861055446046,80.23765677726375,2.3286831529180647,9.518556608491206,10.770217964917519
150010201003021,49638,0,0,0,0,0,0,0,0,0,0,0
150010201003022,368361,0,0.911190053285968,0.3049596939472605,0.0516463997813909,0.04426834266976363,0.017215466593796965,1.0120235004782074,0.21396365623719085,0.00614838092635606,0.0209044951496106,0.02459352370542424
150010201003023,220861,0,0,0,0,0,0,0,0,0,0,0
150010201003024,108468,0,1.032165422171166,0.3704767375071798,0.05514072372199885,0.07064905226881103,0.013785180930499713,1.1751866743251005,0.23607122343480758,0.0068925904652498565,0.031016657093624354,0.03446295232624928
150010201003025,40348,0,2.2273534635879217,0.7454570296488592,0.12624675502117777,0.10821150430386665,0.042082251673725916,2.473835223391174,0.5230222708020221,0.015029375597759256,0.051099877032381474,0.060117502391037025
150010201003026,216090,0,3.644760213143872,1.2198387757890423,0.20658559912556362,0.17707337067905451,0.06886186637518786,4.04809400191283,0.8558546249487635,0.02459352370542424,0.08361798059844242,0.09837409482169696
150010201003027,865308,4144,18.122557726465363,6.0653094685066264,1.027189506763219,0.8804481486541877,0.3423965022544063,20.12802295395546,4.255499385161907,0.12228446509085941,0.415767181308922,0.48913786036343765
150010201003028,46716,0,2.2638072178961366,0.7576574764348744,0.12831295971880938,0.1099825369018366,0.04277098657293646,2.5143229963947644,0.5315822616922102,0.015275352347477306,0.05193619798142284,0.061101409389909225
150010201003029,43327,0,0,0,0,0,0,0,0,0,0,0
150010201003030,267703,0,3.9120364765976468,1.3092915603187805,0.22173486102172896,0.1900584523043391,0.07391162034057633,4.344947395735308,0.9186158528043057,0.026397007264491543,0.08974982469927124,0.10558802905796617
150010201003031,101583,0,1.316163410301954,0.4404973357015986,0.07460035523978686,0.06394316163410302,0.024866785079928955,1.4618117229129663,0.30905861456483125,0.008880994671403197,0.03019538188277087,0.035523978685612786
150010201003032,119673,0,1.0124333925399644,0.33884410438584506,0.05738488864598988,0.04918704741084847,0.01912829621532996,1.124470556086897,0.23773739581910097,0.006831534362617844,0.023227216832900667,0.027326137450471376
150010201003033,16531,0,2.632326820603908,0.8809946714031972,0.14920071047957373,0.12788632326820604,0.04973357015985791,2.9236234458259327,0.6181172291296625,0.017761989342806393,0.06039076376554174,0.07104795737122557
150010201003034,431174,0,2.4298401420959146,0.8132258505260281,0.13772373275037572,0.11804891378603634,0.04590791091679191,2.698729334608553,0.5705697499658423,0.016395682470282825,0.0557453203989616,0.0655827298811313
150010201003035,571535,0,14.5425933278054,4.867156741289796,0.8242765448958527,0.7065227527678737,0.2747588482986176,16.151895153554445,3.4148599717113894,0.09812816010664913,0.333635744362607,0.3925126404265965
150010201003036,517550,0,13.077911943633655,4.376952985183733,0.7412581668456323,0.6353641430105419,0.24708605561521074,14.525130269379888,3.070926691217619,0.08824501986257527,0.3000330675327559,0.3529800794503011
150010201003037,468894,0,1.822380106571936,0.609919387894521,0.1032927995627818,0.08853668533952724,0.03443093318759393,2.024047000956415,0.42792731247438176,0.01229676185271212,0.0418089902992212,0.04918704741084848
150010201003038,1142691,0,16.097690941385434,5.387621259734936,0.9124197294712392,0.7820740538324907,0.3041399098237464,17.879081841781662,3.7800245935237053,0.10862139636562372,0.36931274764312066,0.4344855854624949
150010201003039,1019484,0,18.932504440497336,6.336384752015303,1.073097417680011,0.9197977865828666,0.35769913922667035,21.02759939882498,4.445689301817189,0.1277496925809537,0.43434895477524255,0.5109987703238148
150010201003040,614601,0,9.975448126510841,3.3386115187242758,0.5654100152678209,0.4846371559438465,0.18847000508927364,11.079343870605157,2.342412920395258,0.06731071610331202,0.22885643475126083,0.2692428644132481
150010201003041,546473,0,4.960923623445826,1.6603361114906408,0.28118595436535043,0.24101653231315753,0.09372865145511682,5.509905724825796,1.1649132395135948,0.03347451837682743,0.11381336248121328,0.13389807350730973
150010201003042,322394,0,2.8348134991119007,0.9487634922803662,0.16067768820877168,0.13772373275037572,0.0535592294029239,3.148517557043312,0.6656647082934827,0.019128296215329965,0.06503620713212187,0.07651318486131986
150010201003043,51421341,0,49.918502663603704,17.917325663897824,2.66676474997549,3.4167923359060968,0.6666911874938725,56.83542373385263,11.417086585832568,0.33334559374693623,1.5000551718612132,1.6667279687346814
150010201003044,1806039,0,27.008328546812177,9.694141298104539,1.4428489373923032,1.8486502010338886,0.3607122343480758,30.750717978173462,6.177197013210798,0.1803561171740379,0.8116025272831706,0.9017805858701896
150010201003045,2238544,0,1.032165422171166,0.3704767375071798,0.05514072372199885,0.07064905226881103,0.013785180930499713,1.1751866743251005,0.23607122343480758,0.0068925904652498565,0.031016657093624354,0.03446295232624928
150010201003046,17338,0,0,0,0,0,0,0,0,0,0,0
150010201003047,2054,0,0.11121958751125667,0.03992021922357293,0.0059416140239736456,0.007612692968216233,0.0014854035059934114,0.1266306488859383,0.02543753504013717,7.427017529967057e-4,0.0033421578884851753,0.0037135087649835283
150010201003048,347416,0,18.81181315229345,6.752153301741389,1.0049716542126719,1.2876199319599857,0.25124291355316797,21.418458380407568,4.3025348945980015,0.12562145677658398,0.565296555494628,0.6281072838829199
150010201003049,0,47235,0,0,0,0,0,0,0,0,0,0
150010201003050,0,886799,0,0,0,0,0,0,0,0,0,0
150010201003051,0,14250,0,0,0,0,0,0,0,0,0,0
150010201003052,218552,0,8.085295807007467,2.902067777139575,0.4319356691556577,0.5534175761056864,0.10798391728891442,9.205628948879953,1.8492245835726595,0.05399195864445721,0.24296381390005745,0.269959793222286
150010201003053,1904871,0,31.48104537622056,11.299540493968983,1.6817920735209648,2.154796094198736,0.4204480183802412,35.843193566915566,7.20017231476163,0.2102240091901206,0.9460080413555427,1.0511200459506032
150010201003054,1625231,0,9.25898154087648,3.3233406198471505,0.4946367434191108,0.6337533275057357,0.1236591858547777,10.541945594119799,2.117663557763068,0.06182959292738885,0.27823316817324983,0.3091479646369443
150010201003055,260526,0,0.20096792945114106,0.07213373093822259,0.010736183209409873,0.013755734737056399,0.0026840458023524682,0.22881490465054793,0.04596428436528602,0.0013420229011762341,0.006039103055293054,0.006710114505881171
150010201003056,362975,0,0.35542521243198605,0.1275733233270067,0.018987657425414948,0.024327936076312902,0.004746914356353737,0.4046744488791561,0.08129090835255774,0.0023734571781768685,0.010680557301795908,0.011867285890884344
150010201003057,93596,0,6.365020103388857,2.284606547960942,0.34003446295232626,0.435669155657668,0.08500861573808156,7.246984491671453,1.4557725445146468,0.04250430786904078,0.19126938541068353,0.2125215393452039
150010201003058,124001,0,0.1317171395643169,0.047277437406223935,0.007036641846507749,0.009015697365838054,0.0017591604616269373,0.1499684293536964,0.030125622905361298,8.795802308134686e-4,0.003958111038660609,0.004397901154067343
150010201003059,82800,0,0,0,0,0,0,0,0,0,0,0
150010201003060,564742,0,6.986057583575714,2.50751649493953,0.37321175738634865,0.4781775641512592,0.09330293934658716,7.954075579296556,1.5978128363103052,0.04665146967329358,0.20993161352982112,0.2332573483664679
150010201003061,0,251314,0,0,0,0,0,0,0,0,0,0
150010201003062,211979,3464,2.408385985066054,0.8644457208500862,0.128661688684664,0.16484778862722574,0.032165422171166,2.742102240091901,0.5508328546812177,0.016082711085583,0.0723721998851235,0.08041355542791499
150010201003063,59531,3984,0.7852760736196319,0.25030674846625767,0.0588957055214724,0.030674846625766874,0.013496932515337423,0.8490797546012271,0.16932515337423315,0.011042944785276074,0.015950920245398775,0.044171779141104296
150010201003064,223420,0,2.4754587863266417,0.8885202655429515,0.13224487673197416,0.1694387483128419,0.03306121918299354,2.8184689353501993,0.5661733785087644,0.01653060959149677,0.07438774316173546,0.08265304795748385
150010201003065,734719,0,20.299253302699597,7.2860425043078685,1.0844342331993106,1.389431361286617,0.27110855829982766,23.11200459506031,4.642734060884549,0.13555427914991383,0.6099942561746122,0.6777713957495691
150010201003066,2306193,0,22.879666858127514,8.21223434807582,1.2222860425043078,1.5660539919586445,0.30557151062607696,26.049971280873063,5.232912119471568,0.15278575531303848,0.6875358989086732,0.7639287765651924
150010201003067,2297793,0,13.590178058587018,4.8779437105112,0.7260195290063182,0.9302125215393451,0.18150488225157954,15.473291211947156,3.1082711085582995,0.09075244112578977,0.408385985066054,0.45376220562894887
150010201003068,194289,0,5.676909821941413,2.037622056289489,0.3032739804709937,0.38856978747846066,0.07581849511774842,6.463526708788053,1.2983917288914417,0.03790924755887421,0.17059161401493395,0.18954623779437108
150010201003069,107721,0,0,0,0,0,0,0,0,0,0,0
150010201003070,43219,0,6.192992533026996,2.222860425043079,0.3308443423319931,0.42389431361286617,0.08271108558299828,7.051120045950603,1.4164273406088455,0.04135554279149914,0.1860999425617461,0.2067777139574957
150010201003071,83989,0,0,0,0,0,0,0,0,0,0,0
150010201003072,224302,0,2.580413555427915,0.9261918437679495,0.13785180930499713,0.17662263067202758,0.03446295232624928,2.9379666858127513,0.590178058587019,0.01723147616312464,0.07754164273406089,0.08615738081562321
150010201003073,10172,0,2.064330844342332,0.7409534750143596,0.1102814474439977,0.14129810453762207,0.027570361860999426,2.350373348650201,0.47214244686961515,0.013785180930499713,0.06203331418724871,0.06892590465249857
150010201003074,0,15986,0,0,0,0,0,0,0,0,0,0
150010201003075,351431,0,0,0,0,0,0,0,0,0,0,0
150010201003076,269669,0,4.300689259046525,1.5436530729465825,0.22975301550832855,0.29437105112004597,0.05743825387708214,4.896611143021253,0.9836300976450316,0.02871912693854107,0.1292360712234348,0.14359563469270534
150010201003077,133547,0,0.516082711085583,0.1852383687535899,0.027570361860999426,0.035324526134405516,0.0068925904652498565,0.5875933371625502,0.11803561171740379,0.0034462952326249283,0.015508328546812177,0.01723147616312464
150010201003078,178918,0,0,0,0,0,0,0,0,0,0,0
150010201003079,179903,0,0,0,0,0,0,0,0,0,0,0
150010201003080,87513,0,0.172027570361861,0.0617461229178633,0.009190120620333142,0.011774842044801838,0.0022975301550832855,0.1958644457208501,0.03934520390580126,0.0011487650775416428,0.005169442848937392,0.005743825387708214
150010201003081,51263,0,8.60137851809305,3.087306145893165,0.4595060310166571,0.5887421022400919,0.11487650775416428,9.793222286042505,1.9672601952900632,0.05743825387708214,0.2584721424468696,0.2871912693854107
150010201003082,0,187550,0,0,0,0,0,0,0,0,0,0
150010201003083,0,23105,0,0,0,0,0,0,0,0,0,0
150010201003084,156995,0,0.2024866785079929,0.06776882087716901,0.011476977729197977,0.009837409482169695,0.0038256592430659926,0.22489411121737943,0.0475474791638202,0.0013663068725235689,0.004645443366580134,0.0054652274900942755
150010201003085,1169278,0,12.558012636415853,4.507466973004021,0.6708788052843193,0.8595634692705342,0.16771970132107983,14.298104537622056,2.8721998851234924,0.08385985066053991,0.3773693279724296,0.41929925330269957
150010201003086,60075,0,0,0,0,0,0,0,0,0,0,0
150010201003087,35237,0,0.516082711085583,0.1852383687535899,0.027570361860999426,0.035324526134405516,0.0068925904652498565,0.5875933371625502,0.11803561171740379,0.0034462952326249283,0.015508328546812177,0.01723147616312464
150010201003088,177790,0,0.344055140723722,0.1234922458357266,0.018380241240666284,0.023549684089603676,0.004595060310166571,0.3917288914417002,0.07869040781160253,0.0022975301550832855,0.010338885697874785,0.011487650775416428
150010201003089,161188,0,0.860137851809305,0.3087306145893165,0.04595060310166571,0.05887421022400919,0.011487650775416428,0.9793222286042504,0.1967260195290063,0.005743825387708214,0.025847214244686962,0.02871912693854107
150010201004000,41817,0,2.580413555427915,0.9261918437679495,0.13785180930499713,0.17662263067202758,0.03446295232624928,2.9379666858127513,0.590178058587019,0.01723147616312464,0.07754164273406089,0.08615738081562321
150010201004001,190525,0,0,0,0,0,0,0,0,0,0,0
150010201004002,605629,0,1.5275089536909277,0.5482711603398155,0.08160314944592602,0.10455403522759271,0.020400787361481505,1.7391671225662984,0.3493634835653707,0.010200393680740752,0.04590177156333339,0.05100196840370376
150010201004003,0,50063,0,0,0,0,0,0,0,0,0,0
150010201004004,0,39264,0,0,0,0,0,0,0,0,0,0
150010201004005,0,768125,0,0,0,0,0,0,0,0,0,0
150010201004006,0,983294,0,0,0,0,0,0,0,0,0,0
150010201004007,123828,0,3.2892630164411805,1.180620281360357,0.17572022792340194,0.22514154202685877,0.043930056980850486,3.7450373576175044,0.7523022257970646,0.021965028490425243,0.0988426282069136,0.10982514245212623
150010201004008,40012,0,1.72027570361861,0.617461229178633,0.09190120620333142,0.11774842044801839,0.022975301550832855,1.9586444572085009,0.3934520390580126,0.011487650775416428,0.051694428489373924,0.05743825387708214
