GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREACAR,G20PRESLAR,G20USSDDUR,G20USSRCUR,G20USSIWIL,G20USSLMAL,G20USSGBLA
17031810022,17,031,810022,581.0586877214926,283.8695955805712,18.49204711277882,3.2538200958932664,0,0.05811965811965812,480.1583072753804,388.14231290389824,20.0366218469877,11.835016677089849,5.348717948717948
17031810023,17,031,810023,527,316,26,4,1,0,409,440,25,10,6
17031810024,17,031,810024,801,266,9,4,1,1,779,252,19,10,11
17031810025,17,031,810025,552,174,13,4,0,0,458,275,14,2,5
17031810026,17,031,810026,467,144,7,2,1,1,442,166,10,5,3
17031810027,17,031,810027,706.9663189347615,150.5681974707933,10.131344692176441,3.087563128117627,0,0,643.2877046918499,195.874668419205,10.3283617304411,9.087563128117628,5.13134469217644
17031810028,17,031,810028,510,207,9,2,0,1,470,240,10,6,1
17031810029,17,031,810029,571,200,11,5,2,0,514,264,9,4,2
17031810030,17,031,810030,756,225,14,3,0,1,621,354,17,8,2
17031810031,17,031,810031,656.5063729459152,178.17943215257432,12.006604864511937,4.003302432255969,0,0,595.42601376102,218.24327917618973,23.018713782783824,7.005504053759949,9.00330243225597
17031810032,17,031,810032,615,143,19,5,0,1,562,212,11,6,3
17031810033,17,031,810033,779,156,19,2,0,1,721,215,7,11,8
17031810034,17,031,810034,516,215,5,6,2,0,492,200,18,3,7
17031810035,17,031,810035,332,138,5,1,1,0,304,159,7,7,2
17031810036,17,031,810036,898,210,24,3,1,0,803,293,17,13,7
17031810037,17,031,810037,666,158,14,4,1,1,607,209,15,11,5
17031810038,17,031,810038,716,147,11,7,1,0,642,215,17,2,5
17031810039,17,031,810039,400,189,6,2,1,1,387,190,14,6,3
17031810040,17,031,810040,331.765243902439,146.7987804878049,9.786585365853659,0.9786585365853658,0,0,281.8536585365854,208.4542682926829,4.8932926829268295,0.9786585365853658,0
17031810041,17,031,810041,447,263,13,1,0,0,371,325,16,7,3
17031820001,17,031,820001,449,438,4,2,0,1,438,353,73,4,6
17031820002,17,031,820002,601,409,3,6,0,4,591,336,37,9,15
17031820003,17,031,820003,818.1808536984779,453.1437187794676,17.929051067804025,5.972880112484318,0.9930894047863783,0.007133282719305526,730.4636312506921,517.0332732893165,22.891336321595304,6.9837834444871,8.952225445170889
17031820004,17,031,820004,423.16728925412747,361.11288211068785,4,4.0025423898803565,0,0,419.1627129523428,288.0945769035493,35.008135647617145,5.002033911904285,9.001016955952142
17031820005,17,031,820005,258,307,1,3,1,1,266,260,8,3,6
17031820006,17,031,820006,415,359,5,4,0,0,382,334,54,6,6
17031820007,17,031,820007,906,379,7,6,0,0,889,329,30,10,13
17031820008,17,031,820008,284,94,2,1,0,0,273,94,4,4,2
17031820009,17,031,820009,299,256,2,2,1,0,296,224,28,1,3
17031820010,17,031,820010,602.2276503992578,345.4664582002433,7.054293105036802,4.062049262899202,1.0077561578624004,1,587.1423326627714,276.0631379913985,46.155123157248006,10.100830052211204,10.100830052211204
17031820011,17,031,820011,289.4622932545862,136.33377634516347,3.951703662178651,0,0,0.9879259155446628,273.6554786058716,141.27340592288678,9.879259155446627,3.951703662178651,3.951703662178651
17031820012,17,031,820012,454,195,1,3,0,1,456,148,8,4,7
17031820013,17,031,820013,532,453,8,5,3,0,509,423,30,9,5
17031820014,17,031,820014,732,284,10,2,0,0,740,224,8,5,10
17031820015,17,031,820015,650,315,9,7,1,2,614,262,40,13,13
17031820016,17,031,820016,822,368,3,3,0,0,804,318,28,8,7
17031820017,17,031,820017,736,269,6,1,1,0,718,222,15,5,9
17031820018,17,031,820018,388,116,6,2,0,2,382,99,17,5,7
17031820019,17,031,820019,533,307,12,3,1,0,531,295,9,8,4
17031820020,17,031,820020,500.9476660179193,258.97294510706803,4.999477704769654,0.9998955409539307,1.9997910819078615,1.9997910819078615,496.9480838541036,215.97743684604905,10.998850950493237,8.999059868585377,7.999164327631446
17031820021,17,031,820021,912,197,13,5,1,3,883,199,22,8,17
17031820022,17,031,820022,539.0651858202494,288.02690555668016,3.000218744363253,4.000109372181627,0,1.0937218162662015e-4,527.0645295871597,226.0225306694151,21.001749954906025,10.001531210542772,9.000765605271386
17031820023,17,031,820023,622,233,9,2,0,1,610,216,14,4,5
17031820024,17,031,820024,684,362,4,8,2,1,667,263,42,11,15
17031820025,17,031,820025,347,156,6,3,0,0,329,131,19,9,4
17031820026,17,031,820026,617.7401574803149,443.52283464566926,8.204724409448819,8.163779527559056,1,0.04094488188976378,608.5527559055118,370.9023622047244,28.23464566929134,11.286614173228346,11.245669291338583
17031820027,17,031,820027,599,220,4,6,0,4,576,167,30,6,10
17031820028,17,031,820028,674,154,10,0,0,1,621,197,13,6,4
17031820029,17,031,820029,443,202,3,0,0,1,446,164,13,1,1
17031820030,17,031,820030,465.2104069374279,316.1258641950754,4.000949918453399,1.0004749592266995,0,1.0004749592266995,465.2085071005211,269.09926647838023,14.00997414376069,9.002849755360197,7.0023747961334974
17031820031,17,031,820031,611,228,3,11,2,1,589,206,18,6,14
17031820032,17,031,820032,287,107,1,2,0,2,272,89,9,5,7
17031820033,17,031,820033,780,260,4,4,3,0,769,216,32,6,11
17031820034,17,031,820034,551,307,5,8,0,2,553,260,23,7,10
17031820035,17,031,820035,630,288,7,3,2,3,628,249,35,8,11
17031820036,17,031,820036,435,118,1,2,2,1,413,103,14,3,5
17031820037,17,031,820037,595.9179263376333,245.96612395815063,1.999724585025615,0.9998622925128074,0,0.9998622925128074,589.9187525825564,205.97163225763833,15.99779668020492,13.998072095179305,6.9990360475896525
17031820038,17,031,820038,920.5340206185567,542.5175257731959,12.024742268041237,9.03298969072165,5.004123711340206,0.004123711340206186,918.4061855670103,456.36082474226805,45.14845360824742,13.041237113402062,14.028865979381443
17031820039,17,031,820039,675.0523339820808,300.02705489293197,1.0005222952303465,6.000104459046069,2.0002089180921385,2.0891809213861599e-4,652.0519161458965,262.02256315395095,20.001149049506765,7.000940131414624,12.000835672368554
17031820040,17,031,820040,240.14209591474244,200.42628774422735,0.9236234458259325,0.9236234458259325,0.9236234458259325,0,230.90586145648314,179.1829484902309,17.54884547069272,4.618117229129663,4.618117229129663
17031820041,17,031,820041,690,275,7,7,2,0,655,250,29,9,9
17031820042,17,031,820042,596,269,5,3,0,0,588,212,25,7,8
17031820043,17,031,820043,610,528,6.999999999999999,6.999999999999999,3,1,607,436,43,10,11
17031820044,17,031,820044,707,266,2,1,0,1,710,223,12,3,5
17031820045,17,031,820045,462,149,1,5,2,0,455,137,6,4,7
17031820046,17,031,820046,649,377,3,3,0,0,632,328,21,4,7
17031820047,17,031,820047,356,123.99999999999999,4.999999999999999,2,0,0,330,123.99999999999999,9.999999999999998,3,7
17031820048,17,031,820048,557,284,4,9,0,2,553,227,15,13,11
17031820049,17,031,820049,834,108,3,2,0,0,798,127,15,4,3
17031820050,17,031,820050,622,379,6,4,2,2,601,318,44,12,9
17031820051,17,031,820051,328.83271074587253,221.88711788931215,0,4.9974576101196435,0,0,319.8372870476572,185.90542309645073,15.991864352382859,3.9979660880957146,1.9989830440478573
17031820052,17,031,820052,442.78959306257207,264.8741358049246,1.9990500815466008,0.9995250407733004,0,0.9995250407733004,438.7914928994789,208.9007335216198,20.99002585623931,5.997150244639803,4.997625203866502
17031820053,17,031,820053,853.4659793814433,366.48247422680413,5.975257731958763,7.967010309278351,0.9958762886597938,0.9958762886597938,822.5938144329897,328.63917525773195,35.85154639175258,9.958762886597938,6.971134020618557
17031820054,17,031,820054,360,174,3,3,1,1,342,153,18,10,6
17031820055,17,031,820055,427,102,2,1,2,1,406,100,11,6,3
17031820056,17,031,820056,690.8579040852576,449.57371225577265,8.076376554174066,4.076376554174067,2.0763765541740673,1,676.0941385435168,393.8170515097691,39.45115452930728,7.381882770870337,11.381882770870337
17031820057,17,031,820057,642,374,8,11,1,0,632,331,28,9,9
17031820058,17,031,820058,668.7723496007422,315.53354179975673,6.945706894963198,7.937950737100798,0.9922438421375998,0,657.8576673372286,263.9368620086015,19.844876842751994,12.899169947788796,12.899169947788796
17031820059,17,031,820059,856,404,9,11,2,1,800,386,38,12,14
17031820060,17,031,820060,785,379,5,5,3,0,769,314,24,10,5
17031820061,17,031,820061,801,393,5,5,1,1,793,315,38,11,8
17031820062,17,031,820062,385.0168878421173,163.00697048516923,4.000056670611132,4.000028335305566,0,1.000028335305566,379.01671783028394,139.00583707294658,9.000453364889056,4.000396694277923,7.000198347138962
17031820063,17,031,820063,744,238,15,4,7,1,721,219,26,11,12
17031820064,17,031,820064,768,304,3,3,2,0,751,285,21,4,5
17031830001,17,031,830001,645,504,2,3,1,1,634,438,15,9,9
17031830002,17,031,830002,585,204,9,2,0,0,518,272,5,3,2
17031830003,17,031,830003,438.02663170180824,209.00824828011469,12.000215641310188,2,1.0001617309826412,1,418.0257152262399,224.00889520404525,6.000107820655094,7.000215641310188,2
17031830004,17,031,830004,492,324,8,5,1,0,451,325,21,7,9
17031830005,17,031,830005,337.7447992326998,282.17280527185284,7.081762824625286,2.022474979895057,0,0,320.44046989012617,261.015233436555,20.188658110567847,6.05840201758949,5.067424939685171
17031830006,17,031,830006,514.3990151319005,357.49518840128144,14.895614745371846,3.9721866023090953,1.8891841613763336e-5,1.9860366256297064,424.03268618368685,449.84710057092605,13.902690891765062,8.937297058224976,3.972243277833937
17031830007,17,031,830007,775.0738764187344,333.05895071230407,18.998928213538022,0.9999286841113708,5.664308439562884e-4,0,680.0676235187432,405.05806419965245,15.004028139266167,7.000633650467509,4.999926635978832
17031830008,17,031,830008,566.2956882989716,339.80752064077706,8.279370436569238,5.113607668857449,0.9999502513989619,0.023722878439680392,509.00125164424094,383.1119699039123,10.299337573697143,8.205023683257153,7.097648649548123
17031830009,17,031,830009,401.3032243768109,192.70571045701502,6.953258160064866,4.966605801221795,1.0038354352566439e-5,1.986622243780013,336.7374493444711,245.3516114897138,9.93321160244359,10.926502647624892,3.973314756040494
17031830010,17,031,830010,505.5089605734767,281.2457699635119,9.06203784429591,5.049630275436727,1,2.0124075688591816,489.9258048370952,275.58077432270983,11.198521101746909,8.099260550873455,6.024815137718363
17031830011,17,031,830011,336,171,3,2,0,1,317,179,5,4,3
17031830012,17,031,830012,879,470.99999999999994,17,4,3,0,770,555,29,6,8
17031830013,17,031,830013,406.5529427208164,286.22065648021237,9.661874137249104,0.967158523969143,0.9655400068954219,0,385.2705996422741,293.94335801830204,17.394286777781083,1.934317047938286,5.799714109667416
17031830014,17,031,830014,516,214,6,1,1,0,482.00000000000006,236,4,2,2
17031830015,17,031,830015,453.59967127653096,169.28366952552074,4.005490377913305,1.0042702939325703,1.0006100419903672,6.100419903671694e-4,434.56245871511857,179.2867197354726,6.012200839807344,4.006710461894039,4.006710461894039
17031830016,17,031,830016,681.3055854096123,294.8002989998523,14.89970335327367,1.0370527854341551,0.07483533456689676,0.00878713499336291,641.0150250756806,329.67044750441005,4.258195016276969,4.112917914639858,3.053897291722295
17031830017,17,031,830017,494,237,4,2,0,0,483,227,5,3,3
17031830018,17,031,830018,807,286,9,4,1,1,740,348,14,7,3
17031830019,17,031,830019,626.6220469734997,289.5252665222877,6.164170383795582,4.040891694811025,0.006840988577649681,1.0102774269313313,559.8575291059511,340.01274176354667,16.259885651616944,6.088919509441436,6.102601486596735
17031830020,17,031,830020,604.2507217928762,279.2937492884288,4.101622733592162,0.0735023912169705,0.01748971193415638,1,559.7598698313819,308.51757200009246,10.171809586796355,4.112025358565628,2.0666433097238492
17031830021,17,031,830021,846.4664185803151,397.7050411470153,23.341755857327293,3.2485497144198496,0,2,748.6955018650737,472.7303087189972,24.590305571747145,17.21748100011737,6.1553435715124065
17031830022,17,031,830022,592.1285943762729,238.89646586295467,4.647791164648924,0.9295582329297848,0.9295582329297848,0,560.5236144566602,250.98072289104186,4.647791164648924,2.7886746987893543,1.8591164658595696
17031830023,17,031,830023,356,267,7,2,1,1,302,332,11,5,5
17031830024,17,031,830024,514.0487042392492,240.53757642670436,10.665276536113858,7.751450285580151,0,0.00175809836028773,458.7914913807261,272.5210993465239,18.427275411855735,6.789551393323783,4.851688821928745
17031830025,17,031,830025,478.9715384112685,253.3978055910238,6.956018192694771,0.9937168846706816,0,0,434.2542786010879,264.3286913224013,17.886903924072268,4.968584423353408,2.981150654012045
17031830026,17,031,830026,497,189,11,1,1,0,474,200,8,5,2
17031830027,17,031,830027,566.659273172665,320.8051808363396,1.9764364016883882,4.931616018779948,0.9882182008441941,4.931616018779948,548.8770305487342,282.3063609393566,15.80012123097788,7.898165618400736,8.888278816333134
17031830028,17,031,830028,986.1334168702249,465.56125739789167,9.058976730042092,7.003567047777335,0.9991498151099815,0.9991498151099815,924.7712302711913,470.9282218117327,20.063902209263087,11.009684650224727,11.01444382122846
17031830029,17,031,830029,477,213,10,2,1,1,433,254,6,9,1
17031830030,17,031,830030,634,226,15,3,0,0,546,305,17,7,3
17031830031,17,031,830031,620.6689216693776,451.7590218913988,15.991469801465444,3.997867450366361,2.998400587774771,0,544.7094401124167,499.73343129579513,17.990403526648624,8.995201763324312,5.996801175549542
17031830032,17,031,830032,749.0481177476881,355.02374126494846,7.000158804447815,6.000158804447816,2.000079402223908,4,701.0433536142536,386.0271555605765,11.000952826686893,11.000555815567354,8.000079402223907
17031830033,17,031,830033,315.4323391085194,288.65034805213566,6.94347916276615,2.975776784042636,0,0,311.46463672979587,246.98947307553877,13.8869583255323,4.959627973404393,8.927330352127909
17031830034,17,031,830034,395,219,1,3,0,2,348,252.00000000000003,7,1,4
17031830035,17,031,830035,525.3310783306224,369.2409781086012,16.008530198534555,6.002132549633639,1.0015994122252292,0,458.2905598875833,422.2665687042049,21.009596473351376,7.004798236675687,4.003198824450458
17031830036,17,031,830036,372,235,4,5,0,1,376,210,10,5,6
17031830037,17,031,830037,599,336,8,7,0,1,525,390,27,4,6
17031830038,17,031,830038,452,248,3,2,0,0,409,259,15,4,3
17031830039,17,031,830039,294,200,6,1,1,1,276,194,9,8,8
17031830040,17,031,830040,346.90172785205596,256.96469038805384,3.9533227055385276,3.9532455772215007,0,5.1418878017863616e-5,337.0182411221366,239.17522669247165,14.82467734194038,2.9650434480319134,3.9532969960995183
17031830041,17,031,830041,461.9346194821139,202.6029032816289,6.303201435428454,0,0,0,429.51815495705324,220.61205023999588,11.705945522938558,4.502286739591753,4.502286739591753
17031830042,17,031,830042,455.5713123250192,291.60082350290486,1.0052717115017367,0.003907896859406676,1.9950448159996377,0,409.6247944140169,306.6122756178856,17.966703964914917,4.0008197258084195,1.00043670809015
17031830043,17,031,830043,645.2004507126449,268.8580222148979,4.323951688829517,1.029297932550512,0.03445999310457812,0,619.5713823781958,268.1388642202886,9.5738213308958109,2.058595865101024,4.1861117164112045
17031830044,17,031,830044,438.4993736554928,178.75877972504276,4.938103413822218,3.950399153337883,5.885754921947226e-6,0.9875983168957402,392.08171127194015,205.4243462840723,15.801626042126141,7.900851278470063,1.975243719830856
17031830045,17,031,830045,712.2542950830529,343.1616535159118,10.97308597624298,3.990296112785972,3.971024668557696e-5,0,654.3956963769733,386.05683042271573,12.968214177512625,9.975561585854845,1.9953267525030711
17031830046,17,031,830046,773.7675852628709,358.8516097064812,16.027231705730504,2.009902438447456,2,0,702.6239999053828,387.95806091979136,28.03218292495423,12.02475609611864,8.004951219223727
17031830047,17,031,830047,681.8003317210231,250.2352281316521,9.973143150174542,0,0.9066493772885946,1.8132987545771893,641.0011097430364,275.6214106957328,8.159844395597352,7.253195018308757,2.7199481318657837
17031830048,17,031,830048,484.42021922756356,316.62290316998406,11.019379209732836,5,2,1,461.32055472036615,333.6782723406493,13.03598996093241,8.013842292666311,3.0138422926663115
17031830049,17,031,830049,483.00000000000006,173,8,1,1,0,449,186,11,10,9
17031830050,17,031,830050,678.9212139959986,387.56105245057955,7.501398079196827,0.03416643073513538,0,2.591496996917606e-4,628.620024073895,396.72294338598573,17.136664078692277,8.134088696279717,5.100791469405006
17031830051,17,031,830051,1427.4000568855954,777.9816352391398,24.099582440435764,5.079749530068502,1.0199388539558558,0.9999941142450781,1287.9421459921816,875.2403459371525,25.159410773813175,19.11955660892115,10.059775361583114
17031830052,17,031,830052,504.9748023763285,235.1633899693837,4.992037610802638,2.9939059405346606,0.004388753156406156,0,462.95917788624587,269.1272396107829,8.02324795316675,7.992526681071908,1.998131670267977
17031830053,17,031,830053,600.2326549494203,262.41558063715354,5.490247096614039,3.8502621934202637,0.9625655483550659,0,574.6097763695118,276.86441663673713,8.95858890296956,6.2592642578723305,3.3715676128071332
17031830054,17,031,830054,560.8690738196641,177.5438989591491,4.978311966051775,0,3.0887953242320827,0.17791411042944785,539.8669228105699,192.03404958123082,2.8005056762774214,4.711440800407603,0.26687116564417174
17031830055,17,031,830055,575,134,7,2,0,0,564,135,10,5,2
17031830056,17,031,830056,636.3800088799179,422.17683581540734,8.003762464157603,2.002257478494562,0,1,606.3484041809941,420.20242057167906,25.006019942652166,12.006019942652165,5.001504985663042
17031830057,17,031,830057,377,230,6,3,0,0,359,239,8,3,4
17031830058,17,031,830058,264.09827214794404,213.03530961194616,4.046677294461473,1.0467544227784995,0,1.9999485811219821,246.98175887786343,213.82477330752837,4.1753226580596206,5.034956551968087,3.0467030039004817
17031830059,17,031,830059,481.8513232475123,282.7790410849877,11.018739819913794,1.0080313513916255,0,1,454.84061477899013,276.6666021655049,18.037479639827588,4.013385585652709,2.0240940541748764
17031830060,17,031,830060,727,261,6,5,0,0,703,275,6,3,4
17031830061,17,031,830061,383,241,3,0,1,0,343,273,6,3,0
17031830062,17,031,830062,605.9518822523119,298.97625873505154,1.9998411955521844,1.9998411955521844,0.9999205977760922,0,545.9566463857464,341.9728444394235,11.999047173313107,6.999444184432645,0.9999205977760922
17031840001,17,031,840001,420,395,2,10,0,0,429,316,37,4,7
17031840002,17,031,840002,383,378,7,8,0,1,381,310,55,8,5
17031840003,17,031,840003,520.5308106039727,323.36934388153276,14.006990024448037,2.009641148340951,1.0053913101510283,0.0011414719611060047,479.49696828940193,322.3491134358873,35.05856805171991,10.012820110910468,6.0060940058007315
17031840004,17,031,840004,414,560,7,1,0,4,428,441,54,9,6
17031840005,17,031,840005,291,396,6,0,0,2,306,303,48,12,3
17031840006,17,031,840006,506.5401723734172,684.5526090192864,5.107587023066758,4.086069618453407,0,1,509.75534641955073,537.4121865747788,74.58096992456049,4.150621832293461,16.021517404613352
17031840007,17,031,840007,268.9057818715507,417.19988864276667,2.9658758797268883,7.9088980843145205,0.9886550822776814,0,266.92862065217224,346.0181376979544,40.5345306939957,4.943081782658402,8.897508483039125
17031840008,17,031,840008,206.4598276265828,343.4473909807136,4.892412976933242,3.9139303815465936,0,0,216.2446535804493,291.5878134252212,26.419030075439505,6.849378167706538,0.9784825953866484
17031840009,17,031,840009,214,322,3,0,0,0,224,250,37,8,2
17031840010,17,031,840010,206.51364590622813,346.82435269419176,3.9524142757172847,0.9881035689293212,0,0.9881035689293212,220.34709587123862,280.62141357592725,38.53603918824353,8.892932120363891,0.9881035689293212
17031840011,17,031,840011,608.4691893960273,412.63065611846724,9.993009975551963,8.99035885165905,4.994608689848971,0.998858528038894,567.5030317105981,394.6508865641127,60.94143194828009,13.987179889089532,6.993905994199268
17031840012,17,031,840012,275.08297562210805,286.34983108899115,2.7641466585918715,1.8580965414321793,0.013141802032227298,3.6833385777837906,281.54360266051594,221.58585908052552,33.29460702240861,4.628814101040164,5.554576921248198
17031840013,17,031,840013,257,420,2,1,1,0,248.99999999999997,349,48.99999999999999,4,2
17031840014,17,031,840014,379,234,5,3,4,0,355,232,20,3,7.000000000000001
17031840015,17,031,840015,314.91702437789195,350.6804719413119,0.9934290989838863,2.980287296951659,1.9868581979677726,0.9934290989838863,318.89074077382753,287.10100960634315,30.796302068500477,4.967145494919432,5.960574593903318
17031840016,17,031,840016,271,350.969696969697,1.2424242424242424,2.1616161616161618,0,0.32323232323232326,269.5656565656566,276.3131313131313,46.90909090909091,6.404040404040404,3.484848484848485
17031840017,17,031,840017,367,425,3,3,4,0,383,345,34,8,5
17031850001,17,031,850001,603,29,5,4,1,1,549,34,49,7,4
17031850002,17,031,850002,983,106,10,4,2,1,915,136,30,7,13
17031850003,17,031,850003,1024,106,6,2,0,2,959,104,38,14,23
17031850004,17,031,850004,883.4304207119741,134.29449838187702,9.336569579288026,5.252427184466019,2.0841423948220066,0,811.8025889967638,158.05177993527508,39.029126213592235,9.588996763754045,15.420711974110032
17031850005,17,031,850005,900,110,4,4,2,1,837,127,38,5,8
17031850006,17,031,850006,1011,83,16,5,2,4,913,82,81,16,23
17031850007,17,031,850007,585,55,9,0,0,1,552,75,17,3,7
17031850008,17,031,850008,779,44,6,5,0,1,736,48,33,4,8
17031850009,17,031,850009,498,29,6,4,3,2,470,39,12,12,8
17031850010,17,031,850010,797,56,5,3,1,3,741,68,32,5,12
17031850011,17,031,850011,693,72,2,4,2,1,629,69,58,8,6
17031850012,17,031,850012,417,52,7,4,3.0000000000000004,1,391,58,23,8,6.000000000000001
17031850013,17,031,850013,776,44,9,5,4,2,702,51,66,6,17
17031850014,17,031,850014,850,96,9,1,2,2,779,142,17,6,11
17031850015,17,031,850015,1007,64,9,10,3,0,895,82,85,6,19
17031850016,17,031,850016,1100,123,14,5,3,2,1012,141,50,18,16
17031850017,17,031,850017,1125,117,17,10,1,1,1046,125,56,12,17
17031850018,17,031,850018,680,108,9,1,0,2,635,120,23,10,11
17031850019,17,031,850019,889,119,9,3,2,2,815,129,44,13,11
17031850020,17,031,850020,1183,163,16,3,2,4,1098,179,46,19,14
17031850021,17,031,850021,599,50,0,7,2,0,557,48,37,1,13
17031850022,17,031,850022,646,73,4,5,0,3,599,84,33,2,11
17031850023,17,031,850023,817,95,10,2,4,2,776,100,32,8,12
17031850024,17,031,850024,566,66,16,3,3,0,541,84,13,8,10
17031850025,17,031,850025,760,90,6,5,6,2,704,90,46,7,20
17031850026,17,031,850026,716,41,5,2,0,2,667,46,33,4,11
17031850027,17,031,850027,253,19,1,0,0,1,233.00000000000003,25,11,3,3
17031850028,17,031,850028,1057,117,8,14,2,1,973,131,66,10,19
17031850029,17,031,850029,702,91,12,5,1,0,667,88,37,8,8
17031850030,17,031,850030,913,64,5,2,1,1,796,69,88,9,17
17031850031,17,031,850031,1224,101,8,6,4,0,1151,98,57,10,18
17031850032,17,031,850032,531,43,3,3,2,0,498,41,30,3,8
17031850033,17,031,850033,685,72,2,4,1,1,623,58,63,7,10
17031850034,17,031,850034,642,71,6,5,0,1,595,81,24.999999999999996,13,7
17031850035,17,031,850035,994,104.99999999999999,12,9,3,2,934,128,31,11,19
17031850036,17,031,850036,934,106,6,2,1,2,866,113,31,12,13
17031850037,17,031,850037,439,44,2,8,4,1,408,56,21,4,13
17031860001,17,031,860001,645.9351298291183,498.9498913076316,5.9993974906729255,7.999196654230568,0.999899581778821,0,601.9395482308502,455.9542092911424,54.99447699783515,14.998493726682314,12.998694563124673
17031860002,17,031,860002,384.7598025483532,494.79830660714646,6.775696031148313,7.717593771761312,0.015700811785002225,1.9374550699415283,381.8560945967453,445.3280781970705,34.0029262103081,8.706705799488882,8.71584945791336
17031860003,17,031,860003,305.62326090438614,227.54677740685563,9.075169232237757,2.5296004100927463,9.304390539412581e-4,0.153527679892195,305.5002641365522,182.74061178682103,24.85775159854547,13.364870774854392,2.22533636747018
17031860004,17,031,860004,281,271,5,5,1,0,255,253.99999999999997,31,5,10
17031860005,17,031,860005,261,300,4,2,3,1,255,266,26,9,9
17031860006,17,031,860006,249.16510411881245,250.07781741291902,2.378242392204959,2.0581911372623014,1,1,256.04872184428785,210.9721858049353,19.698293647147615,4.3200512549426575,4.203668980418055
17031860007,17,031,860007,246.6798072086243,247.67851088153375,3.994814691637641,0,0,0.9987036729094102,257.66554761062787,203.7355492735197,21.971480804007026,5.992222037456462,3.994814691637641
17031860008,17,031,860008,295.3567822617008,324.2392970190147,6.338657631647274,0.18346292700044187,0.9540091770817722,0,294.41896087642834,277.4345681500328,28.645367960488375,5.83925882411429,10.162788235878995
17031860009,17,031,860009,485.02563281177635,425.02468344837723,8.000511195676452,6.000219083861337,1.0000730279537788,1.4605590755753487e-4,482.0259249235915,381.02220049794875,26.001460559075575,13.000730279537787,8.000292111815115
17031860010,17,031,860010,384.0825852782765,358.9730700179533,0.9299820466786355,6.509874326750449,2.7899461400359065,0,365.48294434470375,324.5637342908438,34.409335727109514,11.159784560143626,8.36983842010772
17031860011,17,031,860011,260.92901562670005,279.60363949689525,5.034861728193374,0.029051440161145557,0.005810288032229112,1.005810288032229,260.8592921703133,251.33636624741268,18.232411521289166,2.0348617281933747,4.052292592290062
17031860012,17,031,860012,146.12208713783528,203.30029514829255,2.7227718100217753,1.8151812066811834,0.9075906033405917,0,145.21449653449469,176.9801676514154,18.151812066811836,6.353134223384142,6.353134223384142
17031860013,17,031,860013,566.0689694710957,463.4191387395413,6.976202088552235,3.98640119345842,1.99320059672921,0,551.1199649956266,401.6299202409358,36.87421103949038,12.955803878739864,7.97280238691684
17031860014,17,031,860014,368.7943275504397,396.7787209689012,5.996655732527474,0,2.998327866263737,0.9994426220879123,369.79377017252756,339.8104915098902,40.97714750560441,6.996098354615387,5.996655732527474
17031860015,17,031,860015,479.0840975508308,616.2506304056533,9.137374997061151,3.176459047577355,3.97826940723663,1.0540913284838205,434.81593384762317,599.462658399308,34.92096975743375,11.131402710087295,6.2075891356145085
17031860016,17,031,860016,340.47962150999194,450.92315013639853,6.058218488915579,6.038826109677643,3.0204173835348556,0.02246739212869561,322.4765464971012,419.30939687004707,34.4748488963916,9.070477189276847,4.0908945728117025
17031860017,17,031,860017,307.3141273568751,226.2906057964391,8.172899549361706,5.0260854279829505,2.001672133736263,5.573779120876265e-4,305.26251387882127,191.76321212377405,36.335877630191,7.147371499290843,5.094643265412853
17031860018,17,031,860018,493.3049491528925,526.1951260063693,5.0012705749616355,3.049198351626472,1.9648185408745027,1.9903111759531822,493.2667102002745,471.5125539378141,42.6897197426787,6.009172480477566,7.973991021352069
17031860019,17,031,860019,273,258,6,0,1,0,253,239,33,7,0
17031860020,17,031,860020,175.12796208530804,247.62717219589257,2.824644549763033,2.824644549763033,0,0.9415481832543444,167.5955766192733,234.44549763033174,16.9478672985782,2.824644549763033,3.7661927330173777
17031860021,17,031,860021,412.6080326316785,493.939423679269,5.951077393726132,11.902154787452265,0,0,381.86079943076015,486.00465382096746,29.75538696863066,4.959231161438444,4.959231161438444
17031860022,17,031,860022,335.98570937378275,323.10305001947,6.7119421982570895,2.856420206118118,0.9403996393773358,1.8807992787546717,339.86471222457914,290.29589179830265,19.195426955393934,9.591843263032615,3.9494454267686
17031860023,17,031,860023,309,281,8,2,1,0,287,250.99999999999997,31,4,6
17031860024,17,031,860024,325.4987107786901,408.11764960019246,5.972453408783305,0.9954089014638842,1.9908178029277683,0,311.5629861581957,360.33802232992605,41.807173861483136,12.940315719030494,7.963271211711073
17031860025,17,031,860025,562.8348027393528,593.1842005705308,8.39997930072282,3.091911877881103,1.0046543499325178,0.001923092063403348,557.8982966079759,517.3973448923266,54.8755264165771,12.57426452757762,6.087005166968348
17031860026,17,031,860026,330,311,3,4,2,1,321,268,28,12,6
17031860027,17,031,860027,296.4066977026812,239.104795337132,5.184292466298917,5.0421425794057715,1.0155360102258115,0.017768735861643205,298.43776972313276,219.09886170837584,20.541713770717593,5.237598673883847,3.1887579175705802
17031860028,17,031,860028,240,304,7,3,1,0,230,292,14,8,3
17031860029,17,031,860029,632.0706064007499,694.3181190190828,4.401143124639027,2.171888026438249,0.0573670717625296,0.1147341435250592,577.3059373811568,666.3704100341981,35.143717224811816,17.571858612405908,7.228722126077429
