GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDPRI,G18GOVRRAU,G18GOVCMCC,G18GOVLJAC,G18ATGDRAO,G18ATGRHAR,G18ATGLHAR,G18SOSDWHI,G18SOSRHEL,G18SOSLDUT,G18COMDMEN,G18COMRSEN,G18COMLBAL,G18TREDFRE,G18TRERDOD,G18TRELLEH
17031002040,17,031,002040,581,203,8,11,559,221.99999999999997,16,616,154,24,583,181,19,563,198,22
17031002041,17,031,002041,422,159,7,8,415,167,13,471,110,14,438,136,17,417,159,9
17031002042,17,031,002042,462,169,8,13,459,175,15,524,117,9,491.00000000000006,128,23,472,148,21
17031002043,17,031,002043,514,262,4,13,536,241,13,629,149,10,563,201,14,530,225,17
17031002044,17,031,002044,235,121,4,4,243,113,9,291,66,11,263,85,15,246,103,12
17031002045,17,031,002045,478,166,7,22,483,168,22,541,114,22,503,138,26,484,150,30
17031002046,17,031,002046,209,105,4,11,210,111,4,240,74,11,216,92,17,202,108,10
17031003001,17,031,003001,609.2410257781816,16.978848259391945,3.995023119856928,11.985069359570783,612.2372931180741,30.96142917889119,6.991290459749624,627.2186298175377,9.98755779964232,9.98755779964232,601.2509795384676,12.983825139535016,28.963917618962725,585.27088705904,30.96142917889119,20.973871379248873
17031003002,17,031,003002,551,15.000000000000002,2,9,576,24,6,594,7,11,573,13,11,569,17,10
17031003003,17,031,003003,405,47,3,5,395,49,9,422,28,6,395,36,15,391,36,9
17031003004,17,031,003004,515,17,4,9,521,21,6,537,7,7,521,8,7,515,14,9
17031003005,17,031,003005,281.7589742218185,10.021151740608056,6.004976880143072,7.014930640429216,289.7627068819258,14.038570821108808,8.008709540250376,307.7813701824623,3.0124422003576803,6.01244220035768,289.7490204615323,9.016174860464984,14.036082381037271,288.72911294096,10.038570821108808,8.026128620751129
17031003006,17,031,003006,523,199,6,14,534,192,14,599,109,29.999999999999996,578,127,31,550,152,26
17031003007,17,031,003007,298,10,4,6,304,19,6,327,3,5,311,6,8,299,7,14
17031003008,17,031,003008,391,12,3,10,398,16,6,412,6,3,386,15,15,382,11,15
17031003009,17,031,003009,470,24,12,12,475,31,18,488,14,16,480,14,13,472,20,16
17031003010,17,031,003010,224,7,2,0,216,12,5,231,4,2,221,9,3,219,7,3
17031003011,17,031,003011,491,10,4,8,496,24,5,507,5,11,483,10,17,489,9,16
17031003012,17,031,003012,463,26,8,8,473,26,10,494,5,10,470,11,20,471,17,14
17031003013,17,031,003013,479,127,8,11,493,128,12,537,77,15,530,83,15,495,104,16
17031003014,17,031,003014,510.81748913625813,80.97106970653014,2.998928507649265,9.996428358830883,508.81820346449194,85.96928388594559,12.995356866480147,538.8074885409845,57.97928448121912,11.99571403059706,511.8171319721412,67.97571284005001,19.992856717661766,497.82213226977797,73.97356985534853,23.99142806119412
17031003015,17,031,003015,451,8,4,11,449,20,5,467,2,7,442,5,19,434,8,18
17031003016,17,031,003016,388,19,4,13,409,18,12,428,4,9,405,11,14,406,15,8
17031003017,17,031,003017,639,76,2,26,649,84,18,669,53,30,659,54,24,639,72,26
17031003018,17,031,003018,689,29,6,22,672,54,19,712,26,13,686,29,22,671,30,33
17031003019,17,031,003019,447.00000000000006,186,2,11,476.00000000000006,160,8,523,103.00000000000001,16,494.00000000000006,131,16,464.00000000000006,150,18
17031003020,17,031,003020,488,14,6,12,498,21,8,515,6,6,497,18,10,490,13,14
17031003021,17,031,003021,474.99999999999994,126,9,3,470,139,9,528,75,16,491,101,17,483,105.99999999999999,13
17031003022,17,031,003022,584.1825108637419,139.02893029346984,8.001071492350734,15.003571641169117,593.181796535508,146.03071611405443,13.004643133519853,629.1925114590153,89.02071551878089,26.00428596940294,619.1828680278587,102.02428715994999,20.007143282338234,603.177867730222,112.02643014465147,23.00857193880588
17031003023,17,031,003023,414,18,1.9999999999999998,6,417,25,3,424,14,7,404,24,14,384,25,15
17031003024,17,031,003024,402,6,5,10,393,18,11,419,4,6,391,9,20,387,19,11
17031003025,17,031,003025,690,255,4,12,681,262,14,790,152,13,722,203,20,697,220,21
17031003026,17,031,003026,465.2355108877722,147.53768844221105,3.9343383584589615,4.917922948073701,467.20268006700167,137.70184254606363,11.803015075376884,537.0371859296482,67.86733668341708,12.786599664991623,495.7266331658292,107.2107202680067,10.819430485762144,487.8579564489112,112.1286432160804,10.819430485762144
17031003027,17,031,003027,521,173,9,16,531,174,14,582,116,20,556,135,20,536,153,22
17031003028,17,031,003028,300,9,7,6,312,16,6,328,7,4,308,12,10,301,16,6
17031003029,17,031,003029,456,24,5,15,470,31,4,490,11,6,454,16,23,454,18,16
17031003030,17,031,003030,417,13,0,6,423,20,3,426,8,12,410.00000000000006,7,16,418,6,8
17031003031,17,031,003031,517,12,6,11,531,19,9,550,4,8,523,11,13,518,11,11
17031003032,17,031,003032,541.3378097383469,109.26084233251039,7.9462430787280285,8.939523463569031,522.4654824263679,126.14660887480744,15.892486157456057,570.142940898736,80.45571117212128,16.88576654229706,535.3781274293009,92.37507579021332,26.818570390707094,506.57299626891177,111.2474031021924,25.82529000586609
17031003033,17,031,003033,530.7644891122278,136.46231155778895,6.0656616415410385,13.082077051926298,530.7973199329983,131.29815745393634,21.196984924623116,580.9628140703518,80.13266331658292,24.213400335008373,547.2733668341708,95.7892797319933,31.180569514237856,538.1420435510888,103.8713567839196,34.18056951423786
17031003034,17,031,003034,574,104,10,15,565,126,15,605,74,25,590,83,30,558,99,32
17031003035,17,031,003035,227,11,1,5,219,21,4,233,5,5,222,10,5,221,8,8
17031003036,17,031,003036,258,12,3,4,257,10,3,265,5,2,247,8,10,246,9,9
17031003037,17,031,003037,428,10,8,7,427,18,11,443,4,10,423,9,13,409,10,15
17031003038,17,031,003038,397,5,1,3,396,7,4,405,1,8,393,4,12,373,12,11
17031003039,17,031,003039,706.6621902616531,168.73915766748962,2.053756921271972,27.06047653643097,722.5345175736322,160.85339112519256,24.107513842543945,768.857059101264,112.54428882787872,23.11423345770294,745.6218725706991,117.62492420978668,35.181429609292906,715.4270037310882,147.75259689780762,33.174709994133906
17031003040,17,031,003040,492.99999999999994,43,12,13,487,65,11,520,30,13,499.99999999999994,33,23,480,45,22
17031003041,17,031,003041,302,35,5,12,298,48,12,330,22,9,309,29,15,301,36,11
17031004001,17,031,004001,731,49,4,16,729,68,8,750,39,11,729,53,15,735,45,13
17031004002,17,031,004002,560,141,3,10,562,141,14,616,77,20,581,102,26,574,113,21
17031004003,17,031,004003,399,12,6,4,412,8,3,418,4,7,404,6,9,390,8,15
17031004004,17,031,004004,675,21,7,11,664,44,7,695,6,9,670,18,19,650,26.000000000000004,20
17031004005,17,031,004005,473.99999999999994,29.999999999999996,3.9999999999999996,10,484,30.999999999999996,6.999999999999999,505,10,7.999999999999999,488,15.999999999999998,13,466.99999999999994,23,18
17031004006,17,031,004006,558,51,7,5,562,51,10,592,27,9,572,35,15,550,43,14
17031004007,17,031,004007,589.6690419635787,18.110847189231986,3.019002375296912,8.031670625494854,592.7577197149644,25.07600950118765,12.03483768804434,601.7798891528108,9.025336500395882,17.06650831353919,585.7102137767221,13.072842438638164,18.079176563737136,585.735550277118,16.04750593824228,14.063341250989707
17031004008,17,031,004008,532,11,5,13,542,20,7,558,3,9,537,5,20,524,6,22
17031004009,17,031,004009,570,16,2,8,567,26,9,594,2,6,560,13,20,551,13,23
17031004010,17,031,004010,602,25,9,19,622,30,6,641,14,7,613,20,20,608,23,19
17031004011,17,031,004011,520,12,8,3,519,28,6,537,10,6,516,18,12,507,13,19
17031004012,17,031,004012,552,31,5,9,566,31,5,577,8,16,573,12,13,566,15,15
17031004013,17,031,004013,560,93,4,17,562,95,26.999999999999996,590,61.99999999999999,28,567,77,33,554,89,34
17031004014,17,031,004014,517,19,5,7.000000000000001,517,33,6,537,12,6,513,16,13,501,19,17
17031004015,17,031,004015,619,15,2,13,627,27,5,633,13,13,606,19,22,604,19,20
17031004016,17,031,004016,778,124,13,18,773,139,24,830,84,22,808,95,27,781,126,23
17031004017,17,031,004017,589,100,5,19,611,84,22,633,59,21,599,78,33,588,84,34
17031004018,17,031,004018,477,21,4,11,479,30.000000000000004,10.000000000000002,498.00000000000006,8,12,475,17,17,479,10.000000000000002,12
17031004019,17,031,004019,387,12,4,3,382,21,5,406,4,4,386,7,12,381,10,11
17031004020,17,031,004020,404.99999999999994,93,4,14.999999999999998,401,105,14.999999999999998,459,53,14,427,69,20,408,72,29.999999999999996
17031004021,17,031,004021,642,103,11,14,646,102,25,672,68,33,667,70,29,638,100,25
17031004022,17,031,004022,499,39,4,13,502,47,7,521,24,8,508,31.000000000000004,9,504,31.000000000000004,11
17031004023,17,031,004023,681,39,1,7,683,44,2,693,22,9,684,18,15,675,23,14
17031004024,17,031,004024,461,40,3,7.000000000000001,464,39,9,481,22.000000000000004,10,461,26,10,456.00000000000006,27.000000000000004,19
17031004025,17,031,004025,493,127,11,8,492,143,9,545,82,21,526,95,21,512,109,19
17031004026,17,031,004026,473,15,6,10,477,25,10,504,4,8,482,6,18,476,14,14
17031004027,17,031,004027,654,30,5,12,669,34,11,681,15,12,664,20,19,650,33,20
17031004028,17,031,004028,405,20,5.999999999999999,14,402,41,5.999999999999999,426,11.999999999999998,11,411.99999999999994,23.999999999999996,9,407,23,10
17031004029,17,031,004029,420,9,5,14,436,10,8,446,4,8,435,5,11,424,10,11
17031004030,17,031,004030,681,11,13,9,692,23,13,707,11,6,669,21,23,662,19,21
17031004031,17,031,004031,513,22,6.999999999999999,11,514,42,4,543,11.999999999999998,6.999999999999999,515,21,16.999999999999996,512,21,13.999999999999998
17031004032,17,031,004032,525.3309580364212,34.88915281076801,5.980997624703088,9.968329374505146,553.2422802850356,23.92399049881235,10.96516231195566,560.2201108471892,7.974663499604117,20.93349168646081,538.2897862232779,22.927157561361838,24.920823436262864,546.264449722882,14.952494061757719,19.93665874901029
17031004033,17,031,004033,495,24,3,18,512,34,8,530,13,10,500,19,23,493.00000000000006,25,18
17031004034,17,031,004034,425,21,6,7.000000000000001,436.00000000000006,22,5,452.00000000000006,7.000000000000001,3,420,20,19,425,17,15
17031004035,17,031,004035,578,21,3,9,591,29,5,601,13,10,583,14,16,572,17,14
17031004036,17,031,004036,570,18,4,13,566,34,11,588,9,16,575,19,13,563,15,23
17031004037,17,031,004037,847,146,10,12,841,164,27,901,94,34,859,124,42,848,149,27
17031004038,17,031,004038,530,26,3,10,525,36,10,544,14,12,524,17,20,532,16,15
17031005001,17,031,005001,387,12,3,9,392,14,4,404,3,5,389,10,8,377,7,15
17031005002,17,031,005002,327,5,3,0,324,14,5,339,1,1,331,7,4,326,9,4
17031005003,17,031,005003,528,40,4,4,540,44,4,553,24,6,539,32,12,530,28,13
17031005004,17,031,005004,651,23,6,12,651,34,17,672,14,13,647,26,17,645,27,15
17031005005,17,031,005005,418,16,6.999999999999999,19,432,13.999999999999998,10,453,4,6,423,13,16,413.99999999999994,13.999999999999998,14.999999999999998
17031005006,17,031,005006,357.20735051360833,7.7443328024630524,2.9041248009236447,6.776291202155171,361.0795169148398,21.296915206773395,4.840208001539408,377.5362241200738,4.840208001539408,3.8721664012315262,345.5908513099137,14.520624004618224,15.488665604926105,345.5908513099137,13.552582404310343,10.648457603386698
17031005007,17,031,005007,504.68213058419246,30.27491408934708,3.0257731958762886,8.094501718213058,501.71649484536084,40.33505154639175,7.06872852233677,518.9484536082475,16.111683848797252,12.051546391752577,494.69072164948454,20.214776632302407,20.146048109965637,490.6563573883161,21.257731958762886,20.128865979381445
17031005008,17,031,005008,500.0370454418749,43.00281440636152,1.0003272565536656,3.0009163183502636,500.03783085760375,48.00294530898299,5.000523610485865,514.0391398838184,23.001570831457595,8.000719964418064,506.0375690523608,32.00196353932199,6.0012435749039295,495.0369799905642,34.00261805242933,10.00085086703953
17031005009,17,031,005009,582,25,4,10,587,31,9,599,16,6,588,16,15,576,19,18
17031005010,17,031,005010,369.17334454334303,9.110983893146111,2.0302538728736903,10.069626062228506,377.2579386474192,11.161863081817698,6.050879188671587,386.3850701414301,4.0492965883816545,4.019686094677408,366.2033840175731,8.106720576856592,19.096123050620246,362.2127722367523,8.0970920197808,13.093227935977033
17031005011,17,031,005011,509,31,3,8,504,43,8,523,16,10,513,26,14,498,28,22
17031005012,17,031,005012,311,13,4,2,311,14,3,321,8,7,306,11,8,301,11,8
17031005013,17,031,005013,393,14,5,6,395,23,3,412.99999999999994,5,4,389,10,15,388,15,10
17031005014,17,031,005014,394.7438836715018,11.597055097761185,3.1089860859622114,6.086345872435705,400.87936099309286,16.976138023597947,0.592318347699232,400.38621919631595,5.379082925836762,6.217972171924423,392.4737868316272,5.839774974047276,12.435944343848846,390.6477003393742,9.014574209753846,7.780806065200031
17031005015,17,031,005015,430,29,9,10,427,48,6,444,29,4,433,30,15,432,28,11
17031005016,17,031,005016,444.00000000000006,9,6,6,455,11,3,457,4,5,445,5,13,435,8,10
17031005017,17,031,005017,386,7.000000000000001,5,4,392,14.000000000000002,8,402,5,13,387,11,12.000000000000002,381,14.000000000000002,13
17031005018,17,031,005018,415.721568627451,14.24313725490196,0.8901960784313725,8.011764705882353,408.6,28.48627450980392,6.231372549019608,418.3921568627451,14.24313725490196,8.901960784313726,410.38039215686274,16.023529411764706,14.24313725490196,409.4901960784314,14.24313725490196,16.023529411764706
17031005019,17,031,005019,447,40,4,3,447,44,5,465,20,10,462,20,8,450,29,8
17031005020,17,031,005020,540.3178694158075,31.725085910652922,2.9742268041237114,10.905498281786942,544.2835051546392,38.66494845360825,7.9312714776632305,571.0515463917526,12.888316151202748,5.948453608247423,541.3092783505155,24.785223367697597,16.853951890034363,537.3436426116839,29.742268041237114,14.871134020618557
17031005021,17,031,005021,526,34,4,5,538,31,8,547,17,8,525,20,15,513,30,10
17031005022,17,031,005022,579.278431372549,52.75686274509803,4.109803921568627,4.988235294117647,579.4,62.51372549019608,6.768627450980392,607.6078431372549,26.75686274509804,7.098039215686274,590.6196078431373,40.976470588235294,7.756862745098039,589.5098039215686,38.75686274509803,9.976470588235294
17031005023,17,031,005023,816,64,6,10,827.0000000000001,75,7,851,41,12,824,52,26,808,61,26
17031005024,17,031,005024,533,31,0,13,531,45,8,548,24,11,539,27,11,533,28,11
17031005025,17,031,005025,422,19,4,9,431,17,8,442,6,6,433,7,10,426,8,16
17031005026,17,031,005026,448.7461276097767,13.413568453052441,2.8949977455928986,3.9229497345262185,439.61596206359246,21.053076741139524,8.414321371559284,460.1316789058483,7.627556793421753,5.7873396034823905,444.00028912343083,14.180144183728272,11.585302757778408,431.8263756156839,18.00401700417,14.233801317168703
17031005027,17,031,005027,538,76,2.9999999999999996,5.999999999999999,546,69,9,559,46,11,552,50,17,531,67,11.999999999999998
17031005028,17,031,005028,494.470980393106,22.183068147804207,7.056542266811345,9.161091795135437,486.4758867351776,41.36997790530953,12.134847939817371,524.9542557785123,7.1000690792007015,7.039259309740056,493.4583908316322,19.221901564596084,23.24366497079076,484.29751198297083,24.204618607524797,18.274176328758127
17031005029,17,031,005029,471,19,3,8,468,36,6,491,11,7,468,18,17,459,23,14
17031005030,17,031,005030,311.0447426970073,14.03720152036821,1.0124005067894037,9.024801013578807,325.06334345719137,12.052702153854966,2.0155006334867545,330.08814447077015,3.0186007601841056,7.006200253394701,309.0447426970073,8.03410139367086,13.049602027157615,307.05714320379667,10.024801013578807,11.031001266973508
17031005031,17,031,005031,361,8,2,8,367,14,5,379,4,6,362,9,9,355,9,9
17031005032,17,031,005032,544,25,7,17,555,42,9,591,14,7,567,17,17,557,24,22
17031005033,17,031,005033,509.99999999999994,11,4,9,519,19,10,538,3,9,509,8,19,503,11,17
17031005034,17,031,005034,636.645827003228,56.35471830589895,1.7389207332440637,12.068978053083377,628.4192367630137,70.65028659919658,13.182273173190502,660.37491969599,34.54681951957151,14.62562561313694,641.8281001764185,44.433524399464375,14.807898786327442,630.4980428565792,49.91136586595251,17.921193906434564
17031005035,17,031,005035,482.317127554897,36.64246728773953,4.260752010202271,11.930105628566357,492.5429323793825,38.34676809182044,6.817203216323633,509.58594042019155,20.451609648970898,9.373654422444996,489.1343307712207,25.564512061213627,16.190857638768627,481.4649771528566,34.08601608161817,11.077955226525905
17031005036,17,031,005036,266.48582730606296,5.921907273468066,2.960953636734033,6.908891819046076,261.5509045781729,16.778737274826184,6.908891819046076,287.21250276320114,4.934922727890054,0.9869845455780109,261.5509045781729,10.85683000135812,11.843814546936132,252.66804366797078,8.882860910202098,12.830799092514141
17031005037,17,031,005037,523,37,2,11,529,39,8,544,17,9,526,32,14,523,28,12
17031005038,17,031,005038,425.3026382051132,12.245043646723323,2.091891367521246,8.214413190882906,432.42516002847486,16.673870028489134,7.153152279202077,445.94587777776195,6.153152279202076,4.122521823361661,424.9350727350282,7.459456837606228,13.490087293446644,415.93507273502826,11.428826381765813,15.336935014244567
17031005039,17,031,005039,377,42,3,5,376,45,6,399,20,8,389,24,12,382,26,11
17031005040,17,031,005040,327,7,3,10,327,11,5,336,0,9,316,7,15,319,9,10
17031005041,17,031,005041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031006001,17,031,006001,433,5,0,7,434,9,2,442,2,5,429,5,10,432,4,5
17031006002,17,031,006002,403,8,6,16,414,10,4,415,2,8,401,5,16,396,7.000000000000001,14.000000000000002
17031006003,17,031,006003,428,13,3,5,431,12,7,442,8,2,422,11,7,422,10,8
17031006004,17,031,006004,302,5,4,4,299,15,5,312,5,4,300,8,9,299,7,10
17031006005,17,031,006005,262,3,1,4,270,4,0,276,1,1,263,5,4,264,3,2
17031006006,17,031,006006,392,11,4,13,399,26,9,414,10,8,406,11,15,391,17,12
17031006007,17,031,006007,350,5,4,5,345,13,9,364,4,2,343,10,11,332,17,13
17031006008,17,031,006008,374,7,3,3,380,10,6,386,5,4,367,7,14,376,11,5
17031006009,17,031,006009,335,13,4,3,341,20,4,358,7,5,345,12,6,330,9,18
17031006010,17,031,006010,217,10,4,10,230,12,3,238,5,6,223,7,10,227,5,8
17031006011,17,031,006011,339,7,1,8,339,14,5,349,5,5,339,5,9,330,10,10
17031006012,17,031,006012,269,7,3,6,274,17,3,287,6,3,278,7,5,269,8,7
17031006013,17,031,006013,294,5,3,9,297,12,5,314,1,2,294,7,9,292,5,8
17031006014,17,031,006014,345,7,2,6,352,14,4,363.00000000000006,3,8,352,3,14,353,3,10
17031006015,17,031,006015,327,10,3,5,320,14,9,336,4,5,312,10,14,313,9,12
17031006016,17,031,006016,388,9,5,6,389,18,12,397,8,13,386,12,15,386,5,16
17031006017,17,031,006017,245,10,3,5,251,15,4,262,4,6,249,9,10,242,7,16
17031006018,17,031,006018,293,3,2,4,288,8,5,296,6,2,273,7,8,274,8,5
17031006019,17,031,006019,347,4,5,8,347,12,5,356,3,9,341,5,14,337,5,13
17031006020,17,031,006020,223,4,1,7,228,7,4,234,4,2,226,5,7,224,5,8
17031006021,17,031,006021,212,1,4,4,209,8,6,216,2,4,209,4,6,208,4,5
17031006022,17,031,006022,218,13,6,3,215,19,2,235,7,1,225,8,5,220,8,7
17031006023,17,031,006023,207,8,0,1,202,12,1,205,4,5,202,7,6,200,7,2
17031006024,17,031,006024,189,11,0,3,192,13,6,206,7,2,193,11,4,189,12,5
17031006025,17,031,006025,202,4,3,3,203,8,1,207,3,5,204,4,7,197,6,6
17031006026,17,031,006026,268,7,7,8,278,17,2,291,2,6,269,8,15,271,9,11
17031006027,17,031,006027,216,4,5,3,212,7,6,222,3,4,213,7,5,206,6,8
17031006028,17,031,006028,182,4,1,6,190,5,3,193,1,6,186,5,6,183,3,6
17031006029,17,031,006029,384.92329545454544,6.555871212121212,2.809659090909091,5.619318181818182,388.66950757575756,10.302083333333332,4.682765151515151,402.717803030303,2.809659090909091,1.8731060606060606,385.8598484848485,3.746212121212121,10.302083333333332,382.1136363636364,1.8731060606060606,10.302083333333332
17031006030,17,031,006030,310,8,5,1,300,17,7,307,5,9,281,14,16,290,11,18
17031006031,17,031,006031,381,11,6,8,383,21,7,400,3,8,386,3,14,379,9,14
17031006032,17,031,006032,349,10,4,3,351,19,2,360,4,4,351,7,8,349,7,6
17031006033,17,031,006033,360,25,6,1,371,31,1,383,15,4,363,18,13,353,20,14
17031006034,17,031,006034,388,4,3,8,388,15,3,404,3,3,389,2,15,384,4,11
17031006035,17,031,006035,342,10,4,7,348,11,7,357,1,6,341,7,11,341,6,14
17031006036,17,031,006036,446.99999999999994,9,5,3,456,15,0,462.99999999999994,4,3,444.99999999999994,12,6,446.99999999999994,6.999999999999999,6.999999999999999
17031006037,17,031,006037,381,13,4,8,387,20,7,390,9,13,380,12,14,386,9,12
17031006038,17,031,006038,395,16,1,7,392,22,8,409,8,6,398,14,9,391,15.000000000000002,10
17031006039,17,031,006039,307,8,3,11,309,15,6,325,3,7,308,11,8,308,6,8
17031006040,17,031,006040,335,6,6,5,340,12,8,348,6,9,332,6,16,328,9,13
17031006041,17,031,006041,376,7,4,4,381,15,4,394,1,3,385,4,6,379,6,3
17031006042,17,031,006042,389,14.999999999999998,5,6,385,21,6,404,6,6,384,13,9,382,11,11
17031006043,17,031,006043,335,13,3,9,338,19,6,359,0,4,340,13,6,335,13,6
17031006044,17,031,006044,377,11,4,10,374,15,5,394,3,4,372,10,8,370,9,6
17031006045,17,031,006045,402,6,4,6,400,17,8,415,2,9,400,6,14,397,8,12
17031006046,17,031,006046,263,2,1,1,263,7,3,269,0,5,263,6,5,254,2,11
17031006047,17,031,006047,265,10,3,6,272,16,3,279,5,5,265,10,6,258,8,10
17031006048,17,031,006048,394,14,6,4,403,22,4,421,3,5,393,6,20,391,9,15
17031007001,17,031,007001,323.9364700319554,10.964003601081568,3.9869104003932976,5.980365600589947,335.8972012331354,16.944369201671517,5.980365600589947,349.85138763451187,5.980365600589947,0.9967276000983244,325.92992523215213,13.954186401376543,5.980365600589947,331.910290832742,11.960731201179893,6.977093200688271
17031007002,17,031,007002,333.7196589747927,11.848035229874297,1.9746725383123829,7.8986901532495315,341.61834912804227,16.784716575655256,4.936681345780958,357.41572943454133,3.9493450766247657,2.962008807468574,339.64367658972986,8.886026422405724,9.873362691561915,334.70699524394894,9.873362691561915,11.848035229874297
17031007003,17,031,007003,368,17,2,4,381,14,7,396,4,5,383,11,8,376,9,13
17031007004,17,031,007004,363,18,4,5,368,24,6,380,6,10,361,11,20,364,12,18
17031007005,17,031,007005,290,20,4,12,304,19,5,315,3,7,296,11,11,294,14,9
17031007006,17,031,007006,452,18,6.000000000000001,13,468,18,7,470.00000000000006,9,10,466,11,13,451,16,19
17031007007,17,031,007007,355,13,5,3,360,15,3,375,5,3,358,6,9,352,7,15
17031007008,17,031,007008,289,15,2,7,299,15,7,308,8,5,294,12,12,291,8,14
17031007009,17,031,007009,615,24,11,15,618,37,11,652,12,10,623,20,20,604,21,26
17031007010,17,031,007010,400,11,4,5,407,16,3,416,4,9,401,13,12,407,9,5
17031007011,17,031,007011,393,11,1,8,393,19,6,403,6,6,394,13,7,384,11,16
17031007012,17,031,007012,337,9,3,7,347,11,1,353,2,5,345,4,11,330,11,12
17031007013,17,031,007013,228,7,5,4,228,10,7,232,5,7,223.00000000000003,5,9,218,9,13
17031007014,17,031,007014,381,11,3,9,389,24,4,398,10,7,397,7,9,380,13,16
17031007015,17,031,007015,352,2,2,11,350,17,6,357,2,11,353,3,10,345,5,11
17031007016,17,031,007016,270,10,3,4,277,8,6,286,5,2,274,6,10,269,7,13
17031007017,17,031,007017,295,8,6,4,306,12,5,308,9,4,299,8,16,303,10,9
17031007018,17,031,007018,315.21623963497564,15.171078147261278,8.007776279420968,6.093315353051606,313.3173312674482,28.171078147261277,5.038881397104836,327.38731778223695,9.046657676525802,10.077762794209672,313.27844987034337,16.10886791189354,14.10886791189354,306.27844987034337,20.093315353051608,13.124420470735476
17031007019,17,031,007019,328,10,10,6,341,15,5,347,6,6,335,7,14,337,9,11
17031007020,17,031,007020,283,4,2,5,283,9,2,289,1,4,282,4,6,275,4,11
17031007021,17,031,007021,271,8,2,5,265,16,3,275,6,7,259,10,9,261,11,12
17031007022,17,031,007022,282.78376036502436,21.828921852738723,0.9922237205790329,11.906684646948394,295.68266873255175,21.828921852738723,4.961118602895164,304.61268221776305,5.953342323474197,9.922237205790328,290.72155012965663,13.89113208810646,13.89113208810646,290.72155012965663,11.906684646948394,15.875579529264526
17031007023,17,031,007023,350,8,2,1,359,7,3,362,3,5,352,4,7,345,6,7
17031007024,17,031,007024,294,5,1,7,294,14,3,305,4,2,297,8,5,298,9,3
17031007025,17,031,007025,277,12,2,5,276,24,4,293,13,6,280,13,7,265,19,16
17031007026,17,031,007026,294,4,2,6,293,10,5,301,4,4,294,5,9,294,3,7
17031007027,17,031,007027,293,5,4,5,294,11,2,308,4,2,296,7.000000000000001,5,288,6,10
17031007028,17,031,007028,263,9,4,7,264,19,2,278,2,5,265,6,8,265,7,10
17031007029,17,031,007029,283,9,8,11,296,10,12,308,4,5,291,12,12,290,10,13
17031007030,17,031,007030,248,12,5,6.999999999999999,245.99999999999997,17,10,265,4,8,253.99999999999997,5,11,248,9,11
17031007031,17,031,007031,231,9,4,4,227,17,7,248,4,3,239,3,8,232,7,7
17031007032,17,031,007032,459,22,3,13,475,27,6,494,4,10,469,15,13,472,11,10
17031007033,17,031,007033,472,12,5,6,471,24,2,483,8,4,467,11,10,462,14,9
17031007034,17,031,007034,420,13,4,10,417,17,10,438,2,6,421,9,13,423,8,11
17031007035,17,031,007035,376.43045704676985,18.925303501338437,5.962499003779662,4.055102346827969,380.341373973843,19.093519824385645,9.89744683414534,396.3455052315228,7.9900501771936465,5.9865299070721205,375.51280507323264,12.890711787681399,15.908007644509917,378.43397731689134,12.938773594266316,8.014081080486104
17031007036,17,031,007036,412,7,11,14,430,12,6,435,6,7,419,10,13,421,9,13
17031007037,17,031,007037,376,16,4,5,363,31,6,385,9,8,372,8,15,371,14,11
17031007038,17,031,007038,305,11,1,4,310,10,2,320,2,2,307,8,5,303,8,4
17031007039,17,031,007039,331,6,2,5,324,16,3,333,4,9,327,6,8,325,4,6
17031007040,17,031,007040,314,10,0,6,313,12,6,325,1,7,310,7,9,307,7,7
17031007041,17,031,007041,353,8,2,7,358,10,5,363,4,8,358,9,8,348,10,11
17031007042,17,031,007042,291,6,10,7,302,13,1,307,3,6,303,5,5,302,5,5
17031007043,17,031,007043,359,15,3,4,357,20,5,370,11,2,356,16,11,357,14,7
17031007044,17,031,007044,305,6,5,1,305,13,3,317,2,2,315,1,5,306,3,7
17031007045,17,031,007045,339,9,4,3,334,16,5,352,4,3,338,13,3,334,7,9
17031007046,17,031,007046,160.8765096693062,2.1948510151238554,1.0615318995127965,1.0410212663418643,157.91753093564805,3.194851015123856,4.102553165854661,163.0816160010155,2.0820425326837286,1.0615318995127965,153.86625435272072,6.13331911561106,3.1640850653674577,154.89702030247713,4.13331911561106,3.082042532683729
17031008001,17,031,008001,310,10,6,13,310,29,5,334,6,6,316,13,11,307,12,14
17031008002,17,031,008002,335.44540359299674,11.943235916441656,3.9808623418348055,7.960426901795132,341.41864377856064,16.918016061860683,4.977375709167987,349.38036846223025,5.971942403689448,1.9936756256036017,335.44410581112226,10.948669221920195,15.922151585464743,339.41847924358467,7.962373574606851,9.956049200210453
17031008003,17,031,008003,426,8,5,12,427,13,7,436,3,10,426,10,13,429,8,10
17031008004,17,031,008004,428,6,2,6,436,12,2,438,1,8,426,3,15,429,5,7
17031008005,17,031,008005,409,16,5,6,417,19,8,432,6,5,420,10,10,421,9,7
17031008006,17,031,008006,390,11,4,5,393,14,4,399,4,6,392,12,4,385,9,12
17031008007,17,031,008007,437,13,3,5,437,16,8,447,2,8,439,9,9,440,7,7
17031008008,17,031,008008,372,7,1,5,383,15,3,395,3,0,374,8,5,374,5,6
