GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCli,G16PRERTru,G16PREGSte,G16PRELJoh,G16PREOth
26001001001,26,001,001001,199,500,2,13,6
26001001002,26,001,001002,178,441,4,14,7
26001001003,26,001,001003,214,401,13,8,5
26001001004,26,001,001004,253.70684039087948,496.51221498371336,3.964169381107492,21.802931596091206,3.964169381107492
26001001005,26,001,001005,80,249,6,16,2
26001001006,26,001,001006,80.13399581826691,112.02405537859762,3.270775339521099,13.083101358084395,0.8176938348802747
26001001007,26,001,001007,216.00619109762093,541.0086549017761,6.000252697862079,21.001010791448316,5.000063174465519
26001001008,26,001,001008,160,417,4,22,4
26001001009,26,001,001009,120.43720930232558,316.52093023255816,2.986046511627907,13.934883720930232,3.9813953488372094
26001001010,26,001,001010,96,382,4,11,3
26001001011,26,001,001011,72,135,3,2,3
26001001012,26,001,001012,42,179,1,5,3
26001ZZZZZZ,26,001,ZZZZZZ,14.762492362869706,22.611714596812618,0.5357654156758161,2.206109916623422,0.17593059715810258
26003003001,26,003,003001,199,396,6,28,4
26003003002,26,003,003002,100.98155831538676,199.96348181264705,5.998904454379412,15.997078545011766,2.999452227189706
26003003003,26,003,003003,15,9,0,2,0
26003003004,26,003,003004,74.77134146341464,134.58841463414635,2.9908536585365852,6.978658536585366,0.9969512195121951
26003003005,26,003,003005,111,108,3,11,2
26003003006,26,003,003006,439.3670691057597,516.0819541877178,22.914835803701752,41.84448277197711,3.9851888354263916
26003003007,26,003,003007,325.6569720917503,768.9606966774944,12.085520362187284,31.1580994307184,8.015434454879422
26003003009,26,003,003009,121,138,4,13,1
26003003010,26,003,003010,275.81692228251654,313.7917159301094,9.993366749366542,26.982090223289664,2.9980100248099624
26005005001,26,005,005001,291.82219770150675,287.5355840690244,10.653103609852526,33.33340511096968,6.137301367777642
26005005002,26,005,005002,464.3236539050263,652.0088881246887,31.28040398102211,67.44908876823544,7.820158219241429
26005005003,26,005,005003,556.315165157159,837.2377406336494,10.08192972836588,78.26159017447048,7.049145120578216
26005005004,26,005,005004,208.53898323630796,353.2177871726374,6.984562680759485,19.955915946324396,2.993395292402713
26005005005,26,005,005005,603.5612366230678,728.2639714625446,7.980975029726516,68.8359096313912,3.990487514863258
26005005006,26,005,005006,290,516,13,43,5
26005005007,26,005,005007,310,409,6,30,1
26005005008,26,005,005008,241.76381909547737,724.3651591289782,6.484087102177554,43.53601340033501,10.1892797319933
26005005009,26,005,005009,366.4367943254663,1217.9633276772215,22.465376964663715,84.27792248212603,19.767075598460522
26005005010,26,005,005010,330,810,14,58,9
26005005011,26,005,005011,527.3671597128831,253.43552533758265,6.157641320301748,17.820564201065128,1.2325708187869409
26005005012,26,005,005012,200.88767370747922,225.50626117163108,9.847434985660746,27.572817959850088,1.9694869971321491
26005005013,26,005,005013,226.2664429907652,1158.5576692810519,9.966565541596786,38.863895269890826,3.9914042581857023
26005005014,26,005,005014,589.1404779145547,711.4703113685734,12.722302679217957,50.88921071687183,4.893193338160753
26005005015,26,005,005015,753.570099058916,1018.9521073036161,25.448219960791086,90.50370768963761,14.15904780726434
26005005016,26,005,005016,445,648,11,66,11
26005005017,26,005,005017,348,1401,17,70,13
26005005018,26,005,005018,360.28828093094484,474.6553689506006,17.31981127353433,22.981532512492386,17.34474926365416
26005005019,26,005,005019,316.7085322486224,449.3141201612731,12.032332046041432,37.131805321898234,13.008154776869585
26005005020,26,005,005020,312,583,10,44,13
26005005021,26,005,005021,335.02502476061244,430.12821055767506,4.001102412361781,43.00429940821095,8.000440964944712
26005005022,26,005,005022,306,905,17,85,10
26005005023,26,005,005023,493.8586970097166,716.6601375316787,5.676168336679791,50.035816597103036,24.55099252795968
26005005024,26,005,005024,494.35884132797435,1183.8965715767924,15.78938431383651,54.246768330629614,16.35611299038335
26005005025,26,005,005025,224.89583333333334,302.8125,9.739583333333334,19.479166666666668,6.197916666666667
26005005026,26,005,005026,381,521,7,39,2
26005005027,26,005,005027,456.6118497712542,1544.512818200533,15.183802083629738,93.11988340494104,23.44747419865665
26005005028,26,005,005028,156.11241217798596,690.9133489461359,3.8641686182669788,44.05152224824356,11.592505854800937
26005005029,26,005,005029,427.1123262925208,1144.4937388283688,12.152565014339254,69.42718204014992,13.03051300286785
26005005030,26,005,005030,303.38910012674273,857.0684410646388,7.418250950570342,64.28263624841571,11.195183776932826
26005005031,26,005,005031,256,748,9,52,7
26005005032,26,005,005032,655.6436411307461,839.03352817278585,23.23287162569192,105.48200861157079,16.07327593986922
26005005033,26,005,005033,513.9107388162863,773.7716071233251,22.641748095862205,68.92092765127863,10.830270637580396
26005005034,26,005,005034,502.97131776023264,732.9087346922641,16.143066389062017,62.66003118087392,7.106358418322708
26005005035,26,005,005035,194,1437,16,42,21
26005005036,26,005,005036,736.9039883732643,775.333699182346,29.534084461556834,100.433296053921,11.831042669250495
26005005037,26,005,005037,166,1023,6,42,16
26005005038,26,005,005038,248,925,9,58,7
26005005039,26,005,005039,362.5062138411113,179.70359207741603,6.933316969199199,13.964022873761554,0.029058660048634655
26005005040,26,005,005040,996.1857988597988,904.224905573507,19.666179641533535,74.65302212057561,13.72303718783109
26005005041,26,005,005041,3.651994764651704,1.5608609239420232,0.0166270783847981,0.05938242280285036,0.014251781472684086
26005005042,26,005,005042,361,723,12,57,9
26005005043,26,005,005043,307,579,2,42,4
26005005044,26,005,005044,257.61089987325727,629.9315589353612,14.581749049429657,44.71736375158428,6.804816223067173
26005005045,26,005,005045,649.8956761346384,1044.956848081807,39.99152224694338,109.98429025747812,9.0011799446169
26005005046,26,005,005046,455.17944849517784,1039.2884979653243,10.011042984318635,80.03036820687625,10.002484671471693
26007007001,26,007,007001,395.1956307130267,550.0010516621337,21.620379165759285,48.35207605350772,7.262153479641743
26007007002,26,007,007002,351.26346710711937,401.72666942391686,8.9052709970819,16.821067438932477,3.957898220925289
26007007003,26,007,007003,332.6940686784599,506.22476586888655,15.093652445369408,30.176899063475545,2.0416233090530698
26007007004,26,007,007004,275.07246376811594,328.67632850241546,11.285024154589372,23.27536231884058,2.1159420289855073
26007007005,26,007,007005,375,549,22,43,6
26007007006,26,007,007006,280,582,8,22,3
26007007007,26,007,007007,354.76845524421907,595.22669815500694,9.687615012466862,33.97655610147399,5.475739345201376
26007007008,26,007,007008,407,680,5,56,5
26007007009,26,007,007009,211.11940298507463,355.2313432835821,3.671641791044776,18.35820895522388,6.425373134328358
26007007010,26,007,007010,367.4954223341392,628.242549417589,8.049353872413835,38.12338468103459,2.0197415489655346
26007007011,26,007,007011,158.0410447761194,454.1106965174129,3,7.0049751243781095,6
26007007012,26,007,007012,158,338,0,27,2
26007007013,26,007,007013,217,569,10,19,6
26007007014,26,007,007014,181,661,6,26,5
26007007015,26,007,007015,264.82260423132567,574.2193101649536,8.74001994162791,21.850049854069773,3.4960079766511636
26007007016,26,007,007016,32.958955223880594,88.88930348258707,0,3.9950248756218905,0
26007007017,26,007,007017,213,780,7,34,3
26007ZZZZZZ,26,007,ZZZZZZ,296.15724233496917,437.5651888469595,11.78432072615553,28.46432452752428,4.107887820153284
26009009001,26,009,009001,271.0709501668526,684.8863934949377,12.040343185068558,27.134477283561857,5.040343185068557
26009009002,26,009,009002,404,806,16,47,5
26009009003,26,009,009003,72,158,3,6,2
26009009004,26,009,009004,182,447,4,23,7
26009009005,26,009,009005,144.0572877440104,327.150296081345,5.002920551655433,23.006515076769812,4.000673973458946
26009009006,26,009,009006,706.6290433585684,959.2071576049553,15.724707501720578,57.98485891259463,9.827942188575362
26009009007,26,009,009007,463.3990218195475,746.1004556110939,11.277866390507192,53.96748794621135,5.161275745756346
26009009008,26,009,009008,216.5857321652065,371.4255319148936,3.799749687108886,16.148936170212767,2.8498122653316647
26009009009,26,009,009009,161,286,6,19,0
26009009010,26,009,009010,356.015246015246,632.4740124740125,13.922383922383922,20.883575883575883,1.9889119889119888
26009009011,26,009,009011,236,656,13,34,6
26009009012,26,009,009012,201,498,4,19,4
26009009013,26,009,009013,553.8242806742028,906.374194509513,17.10196297207271,53.38691010551586,1.0745780413109447
26009009014,26,009,009014,110.65308110969605,344.3600196603472,4.769529358176554,18.124211561070904,3.815623486541243
26009009015,26,009,009015,309.42958579881656,467.0094674556213,12.415384615384616,29.605917159763315,1.9100591715976332
26009009016,26,009,009016,35,134,3,8,0
26009ZZZZZZ,26,009,ZZZZZZ,14.979806725118811,21.556654463118544,0.47724072211339935,1.338893210130438,0.146056516409632
26011011001,26,011,011001,54,185,2,9,1
26011011002,26,011,011002,136.81952826957374,310.50630509328704,4.230247125011319,17.701115349939567,0.08668076109936575
26011011003,26,011,011003,78.36646910282712,169.62635097498585,0.801575628479285,8.330896797321014,0.061573722186382907
26011011004,26,011,011004,221.1379923599706,488.11596149134823,3.110412942681632,26.562590169586876,0.8594080338266384
26011011005,26,011,011005,133.9784877761993,287.8056404081318,4.962166213933307,15.878931884586581,2.9772997283599842
26011011006,26,011,011006,337,644,6,48,4
26011011007,26,011,011007,128.33692516128986,313.93893581829883,2.7149390039986825,17.127174591160443,5.215128644223896
26011011008,26,011,011008,87.02151222380071,223.1943595918682,3.037833786066693,9.121068115413419,2.0227002716400158
26011011009,26,011,011009,212,442,14,29,5
26011011010,26,011,011010,45,79,1,4,0
26011011011,26,011,011011,213.72809667673718,399.53675730110774,6.739174219536758,8.66465256797583,0.9627391742195368
26011011012,26,011,011012,176.66307483871014,307.06106418170117,7.2850609960013175,18.872825408839557,1.7848713557761038
26011011015,26,011,011015,218.55643564356436,348.019801980198,1.3920792079207922,25.753465346534654,3.48019801980198
26011011016,26,011,011016,62,209,1,8,1
26011011017,26,011,011017,172.59295261239367,366.5176184690158,0.9696233292831106,11.635479951397327,1.9392466585662211
26011ZZZZZZ,26,011,ZZZZZZ,26.40927042424913,42.67972048601508,0.19217139591054078,3.1231410291867174,0.40594059405940597
26013013001,26,013,013001,76.44802867383513,201.5448028673835,2.978494623655914,9.92831541218638,2.978494623655914
26013013002,26,013,013002,239.45593961987467,276.4203562789254,7.867056900515671,18.734964582640398,3.9438534980589823
26013013003,26,013,013003,61.498371335504885,144.13680781758958,2.8827361563517915,5.765472312703583,0.9609120521172638
26013013004,26,013,013004,59.959657827473514,134.37186071478502,1.1320049484710122,5.264313241380402,0.07547473404606087
26013013005,26,013,013005,74.66469756830226,155.28974043251995,1.9964752887523833,3.2895345164921856,1.0361266836184109
26013013006,26,013,013006,72.40054127198917,150.5169147496617,1.905277401894452,9.526387009472261,1.905277401894452
26013013007,26,013,013007,495.9447633570154,1010.6643940367227,2.32417805734605,49.39842220761025,10.071840972284374
26013013008,26,013,013008,74.6590909090909,82.62272727272727,27.87272727272727,3.981818181818182,0
26013ZZZZZZ,26,013,ZZZZZZ,0,0,0,0,0
26015015001,26,015,015001,222,740,18,35,7
26015015002,26,015,015002,230.6751662971175,614.8037694013303,10.890243902439025,41.58093126385809,12.870288248337028
26015015003,26,015,015003,579,1063,24,90,10
26015015005,26,015,015005,336,840,8,69,16
26015015006,26,015,015006,370.5130315500686,840.479561042524,9.75034293552812,39.97640603566529,13.65048010973937
26015015007,26,015,015007,266,402,16,48,4
26015015008,26,015,015008,261,401,9,44,4
26015015009,26,015,015009,358,486,11,66,9
26015015010,26,015,015010,464.3248337028825,939.1962305986696,21.109756097560975,69.41906873614191,7.129711751662971
26015015011,26,015,015011,539,1023,21,62,12
26015015012,26,015,015012,396.97427179220597,1242.9310823983415,11.999227381147325,91.99474619180181,21.998609286065186
26015015013,26,015,015013,479,984,13,66,7
26015015014,26,015,015014,173.4869684499314,530.520438957476,7.249657064471879,30.023593964334705,4.349519890260631
26015015015,26,015,015015,478.99796949124976,966.995900830978,17.999923696957193,76.9996735925391,9.999957609420662
26015015016,26,015,015016,695,972,13,67,13
26015015017,26,015,015017,309,581,10,45,8
26015015018,26,015,015018,429.463005922359,738.1018204645968,15.979834115208579,63.9214997936218,11.985686836201742
26015015019,26,015,015019,334.3329185986939,1048.4761639730432,14.23156950070018,65.64631423559074,13.990554701545847
26015015020,26,015,015020,253.87978804340062,766.071032496683,12.983696762880907,36.25299790650735,8.34759593401273
26015015021,26,015,015021,548.7872933579055,1082.4528035302737,36.784733736418914,113.1006878579019,18.661849364441423
26015015022,26,015,015022,295,696,13,48,9
26015015023,26,015,015023,393,974,13,73,9
26015015024,26,015,015024,332.00203050875024,781.0040991690219,9.000076303042807,42.000326407460896,4.000042390579337
26015037120,26,015,037120,368.5627222854351,488.96709713706167,9.020938503644096,40.083754014576385,8.015703877733072
26017001004,26,017,001004,0.17391304347826086,0.26956521739130435,0.008695652173913044,0.06956521739130435,0
26017017001,26,017,017001,391.00621164210304,614.4383325804476,12.967042733028928,51.86817093211571,11.969577907411319
26017017002,26,017,017002,299.1458153580673,482.87316652286455,3.1406384814495256,21.199309749784298,3.1406384814495256
26017017003,26,017,017003,484.86541049798114,695.5114401076715,8.539703903095559,41.74966352624495,2.8465679676985194
26017017004,26,017,017004,507,641,7,47,5
26017017005,26,017,017005,459,579,15,24,3
26017017006,26,017,017006,607.4234361584178,840.4944948213532,18.897501888500322,56.692791863528015,4.49941964170032
26017017007,26,017,017007,562.0123256824609,716.0121330936724,11.000288883182677,63.001428366847676,3.00011234345993
26017017008,26,017,017008,831.4162575591766,701.8570478854575,26.958096251070156,66.60167327148419,10.523331842709693
26017017009,26,017,017009,907,623,25,69,5
26017017010,26,017,017010,757.1580188679245,532.3498427672956,27.29874213836478,58.2248427672956,6.104559748427673
26017017011,26,017,017011,733.19929245283015,548.6725628930818,19.63050314465409,80.48506289308176,6.870676100628931
26017017012,26,017,017012,895,848,17,64,8
26017017013,26,017,017013,669.6426886792453,677.9775943396227,18.07075471698113,63.29009433962264,8.024764150943396
26017017014,26,017,017014,726,735,21,85,5
26017017015,26,017,017015,728,664,27,91,13
26017017016,26,017,017016,764.2985059762144,752.4661459679494,17.915356260768647,88.56484963496011,6.965792998960273
26017017017,26,017,017017,448,988,8,62,8
26017017018,26,017,017018,438,457,11,56,7
26017017019,26,017,017019,443,483,17,47,4
26017017020,26,017,017020,670,1375,9,64,7
26017017021,26,017,017021,566,963,18,67,13
26017017022,26,017,017022,303,560,7,36,4
26017017023,26,017,017023,153,380,4,25,7
26017017024,26,017,017024,273.080185990909,315.851332378821,6.400262722584412,20.65406107952571,3.5760018904905544
26017017025,26,017,017025,292.23573586082836,421.4712581012582,3.5605173204332874,18.560750672313702,2.8508380987708724
26017017026,26,017,017026,460.715104775259,534.5824413803848,6.248095349380696,35.66161875827685,5.112144582067461
26017017027,26,017,017027,602,504,12,48,8
26017017028,26,017,017028,239.46015424164526,284.7979434447301,8.301285347043702,28.096658097686376,4.4699228791773775
26017017029,26,017,017029,495.7865350258703,873.1353469783562,18.524967555932527,52.65610987462802,6.174989185310842
26017017030,26,017,017030,397.7466832657604,640.2529187679768,8.575118725344437,27.019472523991478,2.9250970959661204
26017017031,26,017,017031,243,525,3,25,6
26017017032,26,017,017032,15.676292978584977,24.298254116806714,0.7838146489292488,6.27051719143399,0
26017017033,26,017,017033,302,355,10,26,3
26017017034,26,017,017034,593,783,7,52,5
26017017035,26,017,017035,380,727,12,48,7
26017017036,26,017,017036,433,521,4,25,8
26017017037,26,017,017037,426,767,16,51,9
26017017038,26,017,017038,285,435,7,35,3
26017017039,26,017,017039,200,469,6,28,6
26017017040,26,017,017040,166.1831830843882,235.01190205828465,3.3573090607051093,17.625513461276963,1.6785936646873238
26017017041,26,017,017041,493.1039456284831,929.9484939813193,12.058532523453307,54.067555845653736,4.361010295708716
26017017042,26,017,017042,319,437,8,38,8
26017017043,26,017,017043,467,582,9,46,7
26017017044,26,017,017044,406.9937883578969,852.5616674195524,12.032957266971072,81.13182906788428,8.030422092588681
26017017045,26,017,017045,335.1497939779367,546.432180665802,9.207489698896838,47.659917591174704,5
26017017046,26,017,017046,130,244,2,21,3
26017ZZZZZZ,26,017,ZZZZZZ,319.36261535512824,436.1845808652142,7.360999171937285,28.187934575194326,3.987618619571652
26019019001,26,019,019001,751,1214,29,58,5
26019019002,26,019,019002,724,825,31,56,10
26019019003,26,019,019003,141.01022012578616,192.55188679245282,5.834905660377359,20.422169811320757,1.9449685534591195
26019019004,26,019,019004,89.99982108304252,203.99959445489637,3.999992048135223,6.99998608423664,0.9999980120338058
26019019005,26,019,019005,363.09945287084537,345.1439854211882,3.9901038777015976,21.945571327358785,5.985155816552396
26019019006,26,019,019006,362.6065855231775,275.96389762381597,7.535529656608462,36.728244812544204,3.767403527528696
26019019007,26,019,019007,238.83805708644186,190.80229871025864,11.007750267881416,11.05142989578045,2.0141325570146456
26019019008,26,019,019008,406,700,26,51,8
26019019009,26,019,019009,375.0096130517724,726.0134162231594,12.000373343635264,48.00092018286768,7.000148788493219
26019019010,26,019,019010,153,238,6,25,0
26019019011,26,019,019011,244.81198003327785,278.6106489184692,3.653910149750416,17.356073211314477,0.913477537437604
26019019012,26,019,019012,101.36507936507937,98.4126984126984,5.904761904761904,13.777777777777777,0.9841269841269841
26019019013,26,019,019013,106,200,2,11,3
26019ZZZZZZ,26,019,ZZZZZZ,25.54630263143055,25.138672060970084,0.6286063636115181,2.5808287453418925,0.22592329035001915
26021021001,26,021,021001,303,1075,8,46,9
26021021002,26,021,021002,339,978,8,57,6
26021021003,26,021,021003,747.9227644963534,482.1827080051212,8.020272762112619,21.005936060796532,2.0256246860712386
26021021004,26,021,021004,555.1551452107956,135.06150028043803,0.9883218728222306,16.380140169328754,3.843573018644789
26021021005,26,021,021005,387,234,9,23,3
26021021006,26,021,021006,498.46308985464805,336.3316549892897,9.89905176970499,31.671390367491487,9.897839748930103
26021021007,26,021,021007,633,349,8,16,6
26021021008,26,021,021008,936,121.99999999999999,6,17,6
26021021009,26,021,021009,900.9970129439098,39.925323597743116,2.238964487222038,5.896116827082642,1.119482243611019
26021021010,26,021,021010,573,14,7,5,0
26021021011,26,021,021011,917.1195957327344,17.740033688938798,2.021336327905671,4.0583941605839415,2.0145985401459856
26021021012,26,021,021012,848.2150550237985,151.99208549019497,5.286600486517692,14.694929126088843,3.288192139019716
26021021013,26,021,021013,451.9664607237423,709.67519858782,17.571050308914387,55.64165931156222,7.809355692850839
26021021014,26,021,021014,268.4890656063618,644.2882703777336,7.568588469184891,53.57455268389662,16.19681908548708
26021021015,26,021,021015,443.80700073569705,967.7170878743425,9.085354882064335,54.218785361812465,12.023638934829536
26021021016,26,021,021016,328.4702928870293,536.3112970711296,4.890376569037657,35.86276150627615,11.410878661087866
26021021017,26,021,021017,411.5804402147649,530.4854891216346,9.857877306257482,55.156461647214726,3.032811032603598
26021021018,26,021,021018,274.9802270848871,496.86522173602884,10.096181871419008,28.148813544687993,11.008405015283323
26021021019,26,021,021019,493.4282212623288,1022.6259931294272,11.045694895123892,57.693428101044745,8.958582738949755
26021021020,26,021,021020,818.685608170845,834.4865366759517,21.726276694521818,74.06685236768803,3.9502321262766946
26021021021,26,021,021021,180.23425962615798,427.2219487434856,2.8608612639072697,30.515853481677542,6.6753429491169625
26021021022,26,021,021022,340.76574037384205,916.7780512565145,7.139138736092731,49.48414651832246,6.3246570508830375
26021021023,26,021,021023,248.29361702127662,672.9811550151976,7.669300911854103,29.71854103343465,4.793313069908815
26021021024,26,021,021024,195,399,11,22,5
26021021025,26,021,021025,232.00643185218087,525.0042151758526,4.000069816577269,39.00018326851533,1.7454144317083456e-5
26021021026,26,021,021026,281.5774099318403,570.0707562479714,12.843881856540085,19.7598182408309,3.95196364816618
26021021027,26,021,021027,464,1152,18,74,15
26021021028,26,021,021028,529,1147,11,78,26
26021021029,26,021,021029,371,732,12,50,9
26021021030,26,021,021030,606.3587115666179,951.0153733528551,14.813323572474378,69.12884333821377,9.875549048316252
26021021031,26,021,021031,488,999,11,84,4
26021021032,26,021,021032,308,664,4,43,14
26021021033,26,021,021033,255,578,11,34,8
26021021034,26,021,021034,436.6320409885121,417.2679623023124,11.617112142171582,32.917098045910606,5.80831065388943
26021021035,26,021,021035,639.5121958976109,598.5490656582933,10.994300854585411,50.959902634457855,3.000169307990286
26021021036,26,021,021036,373.3932919317252,405.728877709598,11.551054926251705,33.66991848156063,3.880159469249827
26021021037,26,021,021037,480,504,18,46,10
26021021038,26,021,021038,460.89815404201147,482.45321451304903,15.611075747931254,35.06238064926798,5.267345639719924
26021021039,26,021,021039,501.10184595798853,716.546785486951,15.388924252068746,51.93761935073202,6.732654360280076
26021021040,26,021,021040,407.9991311024365,762.8085668000418,17.10355421692799,38.74686878667181,6.2525106991053825
26021021041,26,021,021041,309.21041292400645,423.57735774919865,9.972946924752472,25.941313340317883,7.961187149964046
26021021042,26,021,021042,498.87208427389015,837.9300225733634,21.496613995485326,58.68848758465011,6.264860797592174
26021021043,26,021,021043,401.97516930022573,722.4040632054176,14.390519187358915,48.92776523702032,7.674943566591422
26021021044,26,021,021044,464.45835756951243,748.2607366581088,5.927140033517872,43.428394445899734,14.785213342217268
26021021045,26,021,021045,480.9363610935676,876.8520556109116,14.998390711686188,88.9863925738189,9.99843946304265
26021021046,26,021,021046,369.4204977533509,353.8989384248737,14.94494924855238,49.62593346991867,5.328101292424545
26021021047,26,021,021047,721.1876148229774,374.2855369986612,24.917021261662157,69.17146196080358,8.667284466194888
26021021048,26,021,021048,237,730,6,35,16
26021021049,26,021,021049,410.9390263843657,770.3544949673101,12.923095685367327,51.788306002860196,5.96745718590464
26021021050,26,021,021050,376.9575402635432,915.0497803806735,7.812591508052709,63.47730600292826,4.882869692532943
26021021051,26,021,021051,712.232006560297,642.565799232491,17.327449374551346,64.4540438163521,8.705635994332908
26021021052,26,021,021052,747,715,14,81,9
26021021053,26,021,021053,610.7324767571902,579.7450048959967,12.189032553246474,61.668441181371826,6.094516276623237
26021021054,26,021,021054,1003.0067580578793,670.5307244338048,19.130288220830792,52.862183456744575,13.169516983319719
26021021055,26,021,021055,449.4728112026109,697.2582312360161,6.998380536339291,41.96248697889031,8.974092484597286
26021021056,26,021,021056,366,644,5,46,7
26021021057,26,021,021057,650.8736462093863,1120.7292418772563,13.848375451263538,84.07942238267148,16.815884476534297
26021021058,26,021,021058,333.1034333520911,685.5957246520164,7.264312806579964,54.734387994211545,4.149673121562417
26021021059,26,021,021059,479,701,15,40,5
26021021060,26,021,021060,195.39947801381027,416.04665970235317,3.1488567877235627,24.170492482263533,4.073621317107264
26021021061,26,021,021061,353.30690496491314,904.9721852824492,14.181842300422334,34.11096648430182,9.133065612983922
26021021062,26,021,021062,266,632,4,43,4
26021ZZZZZZ,26,021,ZZZZZZ,81.2256488929358,124.95413642422905,1.4368756754429362,8.622660989128452,2.289168378889164
26023023001,26,023,023001,202,600,4,20,5
26023023002,26,023,023002,140,413,6,16,11
26023023003,26,023,023003,117,383,3,6,4
26023023004,26,023,023004,194,488,11,17,4
26023023005,26,023,023005,135,431,2,18,3
26023023006,26,023,023006,125,386,6,17,3
26023023007,26,023,023007,41,168,1,4,2
26023023008,26,023,023008,419.7330442833502,385.0247813538761,10.025428367228084,27.287590739183493,4.042400231573276
26023023009,26,023,023009,384.8923104663826,612.7964951943055,17.12222551765986,47.06440529950326,4.163077615966415
26023023010,26,023,023010,456.95655951901114,836.920438331318,16.99838405212952,58.994391710331854,3.999619776971651
26023023011,26,023,023011,329.8877818709924,477.50023101900484,13.53908194036773,46.929205119449705,4.92861326350207
26023023012,26,023,023012,452.661659360494,1188.1515132254494,8.318042711277977,60.74071414789876,8.870055525665945
26023023013,26,023,023013,76,213,0,5,1
26023023014,26,023,023014,225.86864449976963,638.6065408760462,5.9968374113368315,27.983692983632935,5.996233586320642
26023023015,26,023,023015,200,549,3,24,2
26023023016,26,023,023016,166,391,2,22,5
26023023017,26,023,023017,44,184,1,5,0
26023023018,26,023,023018,369,905,8,30,1
26023023019,26,023,023019,161.04437909498685,470.12920042976015,3.001968427600224,17.004652647055075,1.0001789479636567
26023023020,26,023,023020,247.95562090501312,721.8707995702399,10.998031572399777,25.995347352944925,0.9998210520363433
26023023021,26,023,023021,252,589,7,29,3
26023023022,26,023,023022,321,755,11,57,5
26025025001,26,025,025001,413,70,2,6,0
26025025002,26,025,025002,304.5098764651777,66.58093761939577,3.9165257423173983,10.770445791372845,0.9791314355793496
26025025003,26,025,025003,391,174,4,20,4
26025025004,26,025,025004,217,128,4,10,2
26025025005,26,025,025005,391.91004360400046,207.95226803477576,1.9995410387959207,27.99357454314289,5.998623116387763
26025025006,26,025,025006,185,101,2,15,2
26025025007,26,025,025007,164,373,3,21,3
26025025008,26,025,025008,300,834,11,42,8
26025025009,26,025,025009,353.826221223514,339.6304550170258,8.00184506713694,27.708759172345033,7.1091250056196325
26025025010,26,025,025010,681.3040027107131,504.13091889073996,14.961478497158224,55.84909101254287,4.021865482611765
26025025011,26,025,025011,320,440,12,34,3
26025025012,26,025,025012,427,534,10,39,9
26025025013,26,025,025013,389.3001443001443,153.74891774891776,6.898989898989899,8.87012987012987,2.9567099567099566
26025025014,26,025,025014,610.6998556998557,94.25108225108225,6.101010101010101,14.12987012987013,3.0432900432900434
26025025015,26,025,025015,438.59208350298803,163.30900233436086,10.981378407610757,28.71943776300695,2.9054200573466558
26025025016,26,025,025016,780,154,14,15,1
26025025017,26,025,025017,350.34301061068953,283.6649558447791,12.938820069546846,25.878432976274684,2.9860519606922455
26025025018,26,025,025018,695.5384615384615,462.9230769230769,21.205128205128204,55.8974358974359,8.41025641025641
26025025019,26,025,025019,628.764894818715,444.14058604978254,27.785246357528987,47.888522959207904,4.230716774959045
26025025020,26,025,025020,295,171,12,25,2
26025025021,26,025,025021,415.39160839160843,472.6881118881119,9.383216783216783,43.66013986013986,8.191608391608392
26025025022,26,025,025022,445.738033525601,548.7501281701002,10.71376178868972,41.71016734277744,9.017405152195694
26025025023,26,025,025023,416.76069113179835,469.8924004695131,10.53714837604961,36.60307114311782,8.690449188024806
26025025024,26,025,025024,341.98213222156045,286.9172126265634,16.42287075640262,36.709946396664684,1.9321024419297201
26025025025,26,025,025025,457,682,9,41,7
26025025026,26,025,025026,458.21708473285304,538.8770209966885,5.1485065700320565,36.89763041856307,8.58084428338676
26025025027,26,025,025027,563.9332679097154,761.6094210009813,11.980372914622178,52.20019627085378,5.134445534838076
26025025028,26,025,025028,696.2572084577106,572.36057185330435,23.321165307245458,52.12621392963464,8.943690389098707
26025025029,26,025,025029,490.1842014407804,776.5184773955943,7.725448413890773,54.220054468896734,6.329123562272403
26025025030,26,025,025030,367.6048813133138,717.258750331112,12.08071731067873,44.02966304995112,7.687210810902396
26025025031,26,025,025031,626.66849185765,1071.6465259012411,18.726089234614477,64.26499662312287,8.874059935092802
26025025032,26,025,025032,751.6980833034472,746.5777269848311,15.49824011198126,34.430680433927385,6.373680083985945
26025025034,26,025,025034,235,644,10,27,2
26025025035,26,025,025035,278,718,4,41,3
26025025036,26,025,025036,116,387,5,20,2
26025025037,26,025,025037,212,505,9,19,2
26025025038,26,025,025038,150,557,2,26,4
26025025039,26,025,025039,290.28344690723776,511.1486068492224,18.103415650621663,40.37488173350353,7.096952172457809
26025025040,26,025,025040,535.985956595292,915.9760004501632,14.99960699427123,66.9982445744115,6.999816597326574
26025025041,26,025,025041,458.4395067753878,641.7652923611472,17.12016117826895,68.81543747851161,11.424612715642937
26025025042,26,025,025042,640.4945046326403,1229.2979732406739,16.66559640412121,72.33616589095266,16.85004177750906
26025025043,26,025,025043,250.63446574778493,535.9416836741173,5.943900373465255,27.73820174283786,2.9719501867326277
26025025044,26,025,025044,256,720,8,48,2
26025025045,26,025,025045,125.69382911392405,385.98892405063293,3.9588607594936707,19.794303797468356,1.9794303797468353
26025025046,26,025,025046,304,795,8,31,7
26025025047,26,025,025047,324,676,9,35,3
