GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRENDEL,G20PRETBLA,G20USSRJAM,G20USSDPET,G20USSGSQU,G20USSNDER,G20USSTWIL
26001001001,26,001,001001,564,248,3,2,0,2,539,267,4,2,3
26001001002,26,001,001002,488.24787363304984,235.47387606318347,3.844471445929526,0,0,0,466.14216281895506,250.85176184690158,0.9611178614823815,0,3.844471445929526
26001001003,26,001,001003,483.72289156626505,236.88487282463186,1.9906291834002676,0.9953145917001338,0,0.9953145917001338,453.86345381526104,238.87550200803213,4.976572958500669,3.9812583668005352,9.953145917001338
26001001004,26,001,001004,554.9837133550488,299.2947882736156,8.919381107491857,0.991042345276873,0,0.991042345276873,526.2434853420195,319.11563517915306,3.964169381107492,4.955211726384365,5.946254071661238
26001001005,26,001,001005,330.8397435897436,117.42147435897436,9.190705128205128,0,0,0.027243589743589744,319.2403846153846,127.80288461538461,1.108974358974359,0.027243589743589744,6.136217948717949
26001001006,26,001,001006,111.20636154371735,103.84711702979487,1.6353876697605494,1.6353876697605494,0,0.8176938348802747,112.02405537859762,103.84711702979487,0.8176938348802747,0.8176938348802747,1.6353876697605494
26001001007,26,001,001007,582.0085917273107,241.008023157121,5.0001263489310395,1.0001263489310395,0,3.0000631744655197,562.0086549017761,253.008023157121,1.0000631744655197,1.0000631744655197,3.0001263489310395
26001001008,26,001,001008,496.24327527818093,194.48418601838412,6.820615626511853,0.011320754716981131,0,0.9840771649733914,474.62753991291726,208.2725870827286,3.924987905176584,0.9840771649733914,4.886423560716013
26001001009,26,001,001009,364.29767441860463,166.2232558139535,1.9906976744186047,1.9906976744186047,0,0.9953488372093023,359.32093023255817,170.2046511627907,2.986046511627907,0,0.9953488372093023
26001001010,26,001,001010,429.5261650375085,125.83210830744362,5.043333080750676,1.0386476724508096,0,0.03864767245080953,389.7403197696446,151.3509130863075,5.125313833952161,0.052703897350407924,6.114778611300548
26001001011,26,001,001011,175.66792452830188,76.37735849056604,0.9547169811320755,0.9547169811320755,0,0.9547169811320755,157.52830188679246,90.69811320754717,2.8641509433962264,0.9547169811320755,1.909433962264151
26001001012,26,001,001012,235.75212636695016,70.52612393681652,1.1555285540704738,0,0,1,222.85783718104494,76.14823815309842,2.0388821385176183,0,2.155528554070474
26001ZZZZZZ,26,001,ZZZZZZ,23.241976712327798,18.91186245448695,0.3329118722951461,0.26125063451012986,0,0.13510414461662845,23.08044423850643,19.109620200112282,0.1712794343674049,0.16628360071843892,0.30138774533506735
26003003001,26,003,003001,472,264,7,0,0,2,479,260,1,0,3
26003003002,26,003,003002,197.9638469945206,148.97279395042207,2.999452227189706,0.9998174090632354,0,0,195.9642121763941,149.97261135948528,0.9998174090632354,0,4.999087045316177
26003003003,26,003,003003,17,13,0,0,0,0,15,14,0,0,0
26003003004,26,003,003004,147.5487804878049,108.66768292682927,0.9969512195121951,0.9969512195121951,0.9969512195121951,0,146.5518292682927,108.66768292682927,1.9939024390243902,0.9969512195121951,0.9969512195121951
26003003005,26,003,003005,151,128,2,1,0,1,141,127,3,0,4
26003003006,26,003,003006,591.8005420608192,533.0190067382799,11.955566506279174,1.9925944177131958,0,0.9962972088565979,569.882003465974,534.0153039471365,14.944458132848968,3.9851888354263916,4.98148604428299
26003003007,26,003,003007,878.2494050329146,401.00923190128697,8.044874722464057,2.0074938280354506,0,2.0037910368920486,827.1667081872788,432.01372890416815,5.055541867151031,1.0148994103222546,10.018690447214302
26003003009,26,003,003009,169,132,0,2,0,0,166,133,1,0,1
26003003010,26,003,003010,388.7419665503585,323.785082679476,7.994693399493234,0,0.9993366749366542,2.9980100248099624,377.74926312605527,329.7811027290959,2.9980100248099624,0.9993366749366542,6.995356724556579
26005005001,26,005,005001,370.1703174511193,369.3880493761933,22.36003994504386,5.081455278667547,1.9917244366200304,1.007418931201537,381.13635856542095,351.0311503105111,11.169085335932483,1.007418931201537,15.400561129765276
26005005002,26,005,005002,719.4646375391266,645.167603183563,30.303190048581182,6.842657911131191,0.9775411030183556,0.9775573292680179,725.3300788722327,617.7966307877953,14.662775794032427,0.9776709130156535,27.370631644524764
26005005003,26,005,005003,1348.217896304514,798.5025070897601,31.149155970659326,6.668117757910405,1.9766849390177026,3.1911532902411497,1370.5329338038714,756.8493965587147,10.168956343865066,10.525991162804194,25.36278573592811
26005005004,26,005,005004,422.063428776023,248.28821033470095,3.8331972773819,2.8352643892271034,0.006892794575534241,0.942790531550523,423.0406832804512,236.0147014381053,2.855942772953706,0.942790531550523,4.748416630630286
26005005005,26,005,005005,865.0962775345964,767.2029991179635,23.978993781206523,6.9927897625666,0.00577825929938606,3.0006244935067197,889.1243865198478,733.1208041539953,11.996719714727494,3.003513623156413,13.025819175726664
26005005006,26,005,005006,660.6256227858464,369.4705261746482,8.683031996725523,0.9644535715797942,0.9644535715797942,0.9637161084529505,654.8396388194944,349.21773863459936,7.715628572638353,1.9289071431595883,13.505299854624493
26005005007,26,005,005007,506.0425531914894,416.51063829787233,6.156028368794327,3.028368794326241,1.0141843971631206,3.0141843971631204,518.0141843971631,382.3829787234043,10.099290780141844,4.028368794326241,13.02836879432624
26005005008,26,005,005008,922.5929648241206,305.678391959799,18.525963149078727,1.8525963149078726,0.9262981574539363,1.8525963149078726,936.4874371859296,291.78391959798995,3.705192629815745,1.8525963149078726,8.336683417085426
26005005009,26,005,005009,1447.8849026865478,456.46759477350554,25.861507885532138,5.0248978920143,0.07370184254606366,2.0984013678609963,1472.4024025179651,434.87659146624145,5.172301577106428,1.122902526476562,12.369302679527788
26005005010,26,005,005010,995,423,16,3,1,0,995,415,9,2,8
26005005011,26,005,005011,307.0548799234454,642.8331647816439,3.86778709725784,1.9299941073572622,3.390818497093701e-4,0.9658447583029045,328.30516001535784,610.972155622388,6.756844325923819,1.9293159436578433,3.8647353606104553
26005005012,26,005,005012,280.5359829014579,312.2527340787157,10.808153784739272,1.9617523839099733,0.9821105701706145,0.9837564077914517,278.61702229568965,303.39069722048845,6.868190640710953,1.965866977962066,1.9708044908245776
26005005013,26,005,005013,1330.6128442527115,357.9335369546966,24.846321369397227,0.9976209038007492,0.9935251983389447,2.9817457965773495,1378.3190216956082,331.09138867691763,1.9917312029199516,0.9941102991192025,11.927568287089656
26005005014,26,005,005014,816.029429296846,763.3068454493142,14.64420232815052,3.905299351849969,1.9516070783676418,2.9283042726006134,847.2622917911216,704.7485050077279,9.761610012034813,3.9041078117844346,20.495746828073226
26005005015,26,005,005015,1094.7491712790054,983.276175585499,31.01055266383818,6.978122225699689,1.0068812656835417,4.9975396788992335,1154.6459141267592,930.258015009745,16.014246962188633,5.001226343851081,14.01154442567709
26005005016,26,005,005016,799,538,23,4,1,6,799,521,19,2,18
26005005017,26,005,005017,1692.6869158878505,540.071367884452,21.8411214953271,2.9783347493627867,0.9927782497875955,2.9783347493627867,1717.5063721325405,517.2374681393374,7.942225998300764,4.963891248937978,15.884451996601529
26005005018,26,005,005018,420.40348159802875,408.1573150799412,14.305160269639087,0.8579979306169715,1.65359484993407,1.6847953555840065,472.6945386324328,204.7339320576444,4.243188894609953,1.6691951027590384,1.7315961140589111
26005005019,26,005,005019,491.2399032033899,454.02687311565177,14.150929329932522,7.00226912417244,0.0063648296342452525,2.01792428734222,520.5284471032062,424.8719906381546,8.008048853026429,1.0057797288539874,9.071112048588622
26005005020,26,005,005020,598,459,15,1,1,2,645,424,2,1,2
26005005021,26,005,005021,499.14725254389873,482.03958992965164,14.002749300670253,3.0001099720268103,1.0997202681009646e-4,1.0003299160804302,510.15253120118564,457.03662068492775,7.000219944053621,1.0997202681009646e-4,6.001319664321722
26005005022,26,005,005022,1165.2636296895726,398.51007206063645,38.404365158563564,3.0526164896863257,1.0111065405183053,6.09158243335081,1178.327724927179,406.2597096397225,8.169142113278115,2.074829570722936,12.296774277388208
26005005023,26,005,005023,791.1690465422146,692.0749223771373,4.72973191511126,4.719354628248872,0.0012971608577985938,0.0012971608577985938,843.115025054826,631.5165827599614,7.553172578656452,0.945038370421793,3.776261999113776
26005005024,26,005,005024,1400.401355474384,727.259235819996,19.398397196402957,2.1413534889541292,0.4471913225414646,2.3139074835581948,1479.1325864533883,627.5748543807065,8.36606820324555,1.4315910697164964,5.675440058416624
26005005025,26,005,005025,347.96875,309.8958333333333,6.197916666666667,0,0.8854166666666666,0,374.53125,281.5625,5.3125,0.8854166666666666,3.5416666666666665
26005005026,26,005,005026,650.5199115044247,497.6327433628319,12.990412979351033,0.9992625368731564,0.9992625368731564,0,645.523598820059,477.6474926253687,7.994100294985251,1.9985250737463127,17.986725663716815
26005005027,26,005,005027,1977.0963424851864,700.5608476677754,45.09358103670985,5.273276767980253,1.151490955905935,6.1995932968826795,2010.0498703640233,661.8335741874473,17.636335380631913,6.326763089423926,23.048408763651544
26005005028,26,005,005028,911.1053984575835,340.17994858611826,19.511568123393317,0.8483290488431876,0.8483290488431876,0.8483290488431876,946.7352185089974,305.39845758354755,8.483290488431876,1.6966580976863752,4.241645244215938
26005005029,26,005,005029,1353.7345480192023,570.1652597389599,28.1946963511393,1.0315440724009988,2.0109267828786694,4.023724445682641,1404.8624211746069,523.9888559167699,6.090292580846438,6.041872978773714,12.116374718247652
26005005030,26,005,005030,1075.5322371267848,444.10990913024665,23.542622241453916,0.057118130679359586,1,3.05711813067936,1095.8753786239722,406.10990913024665,10.257031588057117,3.1999134573777583,13.428385980095197
26005005031,26,005,005031,740.9319411056609,242.35147239454074,16.67524340363351,2.3034013038746237,0.024040684234858993,0.7798207767423041,737.5016305645291,249.24815450315657,3.8269818310069437,2.351482672344342,5.494806463548417
26005005032,26,005,005032,984.4954122975672,908.4052341326947,32.43917794137399,2.947861420718621,1.9657018613368364,4.9238751477992535,980.5803259117286,866.2150440446477,8.889454453649044,5.89349056064461,41.19102182054349
26005005033,26,005,005033,969.8862776890672,692.9601987225719,21.479806546397505,2.0431500174822257,2.0253291089261345,6.058166418222313,966.8304631171219,673.2918703824275,11.103668281981557,4.086300034964451,17.66082013977442
26005005034,26,005,005034,838.6040918815504,678.6231097147486,30.08051091216389,2.0089546690621702,0.008968187294777729,2.017922856356948,843.5749114772609,655.4820162245309,15.006624753726529,3.020158144064339,18.147853426270366
26005005035,26,005,005035,1610.5732283464567,308.4287401574803,22.809842519685038,1.9834645669291338,0.9917322834645669,0.9917322834645669,1657.1846456692913,283.63543307086616,3.9669291338582675,0,4.958661417322834
26005005036,26,005,005036,904.2646437441924,919.7349954141202,37.98994309058279,2.021910824595043,2.9931187343164583,5.002493371395499,944.3679835221755,854.7527759114848,21.986000915021854,5.998823231591016,18.988753026975495
26005005037,26,005,005037,1271.4267716535433,286.5712598425197,22.190157480314962,2.016535433070866,0.00826771653543307,2.0082677165354332,1285.8153543307087,278.36456692913384,6.033070866141732,2,7.041338582677166
26005005038,26,005,005038,1234.4329173166927,358.10218408736347,36.07722308892356,5.010530421216849,0,3.0035101404056164,1258.4153666146647,348.1372854914197,9.017550702028082,5.010530421216849,14.024570982839315
26005005039,26,005,005039,210.2545718518892,415.49258648935614,3.5548687924693296,0.8903202570726817,0.0014362517974265846,0.884049379775696,218.39307530055115,400.29878166553334,1.8181244194028663,0.016850509986251247,4.412539769784067
26005005040,26,005,005040,1027.324599749125,1433.1462056375324,29.000645094515313,3.0207388841997194,0.9982246663528641,4.00593110798202,1120.4462074564935,1335.888342396476,16.06282175963977,1.0242895514939914,20.016623097339536
26005005041,26,005,005041,1.6083668621843037,5.403170294245965,0.019002375296912115,0.0023752969121140144,0,0,2.3948809927771584,5.27015366716758,0.019002375296912115,0.004750593824228029,0.023752969121140145
26005005042,26,005,005042,922.8687976560997,472.3687600510544,26.627063576859182,3.1056320191476043,0.05939993408056771,5.0709579553473265,918.9284868172196,466.08668737156216,12.394293323777228,1.1881479957616903,16.78536699206091
26005005043,26,005,005043,795,388,13,3,0,1,798,365,10,4,16
26005005044,26,005,005044,861.5022456318358,359.7607805249258,18.698757068890913,2.123916352079261,0,2.0032266969068475,839.2194489622345,358.9762977663051,8.924002894701502,6.860431370208448,14.873338157835837
26005005045,26,005,005045,1264.971157167485,836.8821425659344,27.999649716262926,10.997863155566762,1.7999525087735002e-4,3.9999756730734006,1287.9694873280243,789.8893582244808,15.998462730286583,7.998871374641537,25.99678195571219
26005005046,26,005,005046,1388.7556514913763,592.5782566764026,30.66342733295558,3.9586106586144036,0.9888934594816947,7.912251974285422,1395.6842554237314,567.8429446827859,13.84892562647118,5.935569353753896,24.72951442684948
26007007001,26,007,007001,734.7475327473832,517.055314185984,36.010484340978245,2.5439538386712517,0.8479846128904173,1.787153210299462,692.223657547554,535.1973323332511,13.628543129259095,5.148697000354922,20.898734616481782
26007007002,26,007,007002,478.9056847319599,401.72666942391686,13.852643773238512,1.9789491104626444,0,0,472.968837400572,398.75824575822287,11.873694662775867,1.9789491104626444,3.957898220925289
26007007003,26,007,007003,561.0364203954215,404.2247658688866,5.145681581685744,2.020811654526535,1,1,524.9739854318418,430.19354838709677,3.1248699271592093,1.0208116545265349,6.04162330905307
26007007004,26,007,007004,288.2513513513514,279.96486486486486,11.837837837837839,0,0.591891891891892,0.591891891891892,294.1702702702703,274.6378378378378,2.9594594594594597,1.7756756756756757,2.367567567567568
26007007005,26,007,007005,572,469,11,5,0,4,573,459,8,2,9
26007007006,26,007,007006,695,338,11,2,0,0,672,356,2,2,7
26007007007,26,007,007007,702.2400194742987,447.21509454233257,11.30406125942969,0.020819640692472836,0.006860135227217399,2.555472793872315,674.7911282266753,456.6785577821201,1.805699255978989,1.7359017286527119,15.415636855982141
26007007008,26,007,007008,734,577,20,2,0,4,736,576,5,3,4
26007007009,26,007,007009,482.2648648648649,308.1135135135135,6.216216216216216,1,1.010810810810811,0.010810810810810811,444.372972972973,323.0162162162162,5.054054054054054,3.032432432432432,4.043243243243244
26007007010,26,007,007010,665.0101968746612,395.63874826291107,15.90036427965538,1.8706293706293706,0.9353146853146853,0.9353201713043336,655.6569768749858,407.7978830599192,5.61189359787776,0.9353201713043336,5.611899083867408
26007007011,26,007,007011,521.2219032042832,183.87016739253232,9.835056582145624,0.9873686959669769,0.004828797190517998,0.019315188762071993,479.96971384724344,205.55364832628166,3.9156732035342814,2.9379621019483406,7.845832798640116
26007007012,26,007,007012,422,193,6,1,0,0,399,210,3,0,1
26007007013,26,007,007013,690,282,11,4,0,1,648,321,3,3,6
26007007014,26,007,007014,830.0547069142557,215.3028490664664,11.972882950091433,1.990342405618964,0.995171202809482,3.9922455048795467,791.0888874227976,251.22149791674067,1.0067318964511005,1.0067318964511005,4.998977401330647
26007007015,26,007,007015,741.0711133372847,331.2410205232161,8.085377531519958,0.12937062937062938,0.06468531468531469,2.684333007886418,705.4956242810836,353.039111159734,3.007759581312991,2.684333007886418,5.627407274514094
26007007016,26,007,007016,119.75010715816545,42.4466352336048,0.18431204457779685,0.018431204457779682,0,0,112.9759965709387,45.85212173167595,0.07372481783111873,0.055293613373339046,1.1474496356622375
26007007017,26,007,007017,935.0407201028719,233.72138876982424,14.038576939562795,1.0038576939562796,0,2,878.878696956708,284.8062580368624,4.015430775825118,5.011573081868838,6.0308615516502355
26007ZZZZZZ,26,007,ZZZZZZ,501.44506138288074,372.86917999215837,16.42735122390733,0.4354657556470959,0.5424525491796626,1.3798066266423563,489.9385432016473,376.47790018419994,4.893365109380428,2.6472179959621793,7.750963679177407
26009009001,26,009,009001,763.413426154946,353.5678354856047,11.129847090684551,2.0434782608695654,1,1.0072463768115942,772.609078328859,345.3437854963694,5.0679984036441565,2.0217391304347827,3.073560428323774
26009009002,26,009,009002,899.4347826086956,545.0217391304348,15.884057971014492,5.956521739130435,0,0.9927536231884058,926.2391304347826,516.231884057971,8.934782608695652,2.9782608695652173,8.934782608695652
26009009003,26,009,009003,193.84135021097046,91.50886075949367,2.951898734177215,0,0,0,192.85738396624473,94.46075949367088,0,0,0.9839662447257383
26009009004,26,009,009004,524.2124223602484,242.2807453416149,11.029813664596272,1.0074534161490682,0.007453416149068323,1.9999999999999998,541.2496894409937,219.19130434782608,7.029813664596273,1.0074534161490682,6.014906832298136
26009009005,26,009,009005,394.15465546108663,199.05791263000825,8.070961448227887,2.005772276950589,0,1.0055457129433796,400.1141413456622,194.1074790952546,2.012677373937225,0.005545712943379582,1.03236802163144
26009009006,26,009,009006,1007.3640743289744,969.0350997935307,16.707501720578115,8.845147969717825,0,3.9311768754301446,1061.417756366139,913.0158293186511,15.724707501720578,2.9483826565726083,8.845147969717825
26009009007,26,009,009007,774.416149068323,625.2049689440994,19.198757763975156,0.049689440993788817,1.049689440993789,1,803.664596273292,594.6086956521739,5.198757763975155,2.049689440993789,4.099378881987578
26009009008,26,009,009008,406.37142857142857,288.51428571428573,3.7714285714285714,0.9428571428571428,0.9428571428571428,0,411.0857142857143,277.2,3.7714285714285714,0.9428571428571428,1.8857142857142857
26009009009,26,009,009009,369.02659574468083,182.02659574468086,12.930851063829786,0.9946808510638298,0,0.9946808510638298,361.0691489361702,191.97340425531914,1.9893617021276595,0.9946808510638298,5.968085106382978
26009009010,26,009,009010,743,471,16,3,0,0,754,466,7,1,7
26009009011,26,009,009011,835,276,20,0,1,0,803,294,6,7,9
26009009012,26,009,009012,649.288256227758,248.14590747330962,13.0711743772242,1,0,2,633.2811387900356,264.1814946619217,4.00711743772242,2,10.028469750889679
26009009013,26,009,009013,1027.608736269321,775.5975887853223,18.108406120059495,0.06813489332415691,2.9966178128523113,2.028027383378944,1078.967618991458,724.2235649757799,8.112109533515776,2.02045683967626,4.063625310460572
26009009014,26,009,009014,457.6902719596412,159.88852272420434,9.886448066052475,0,0,0,456.690403524344,164.855797390142,0.983834680022969,0,3.9513724753661377
26009009015,26,009,009015,502.3455621301775,441.22366863905324,6.685207100591716,1.9100591715976332,0.9550295857988166,0.9550295857988166,529.0863905325443,408.7526627218935,8.595266272189349,1.9100591715976332,2.8650887573964496
26009009016,26,009,009016,163,60,3,0,0,0,159,60,1,0,4
26009ZZZZZZ,26,009,ZZZZZZ,22.948307724886686,20.98200092035658,0.33776353351767613,0.13642127896985223,0.02485207100591716,0.06339302076503622,24.174103772240255,19.587821972087948,0.3778324380897307,0.07860985433117362,0.16127334997576936
26011011001,26,011,011001,240.27777777777777,77.60536398467433,7.067049808429118,0.009578544061302681,0,1.0191570881226053,223.94252873563218,80.72030651340997,1.0670498084291187,0.038314176245210725,8.14367816091954
26011011002,26,011,011002,391.80705738755404,158.84635603490844,3.02780928518091,2.295652324074305,0,0.9830188679245283,339.3206105070085,195.89475801482013,0.2566868035691414,0.301906779661017,8.898214684163849
26011011003,26,011,011003,158.61704879423488,80.15436662103949,1.9728602198156127,0.5053972583437336,0,1.2969121140142517,148.80147650871612,87.87525665284431,0.9133368895688232,0.5053972583437336,1.540556181810862
26011011004,26,011,011004,533.2169864679984,223.50736456653684,10.272633854508584,2.977822174805749,0,1.3427567174220476,483.3190616355456,258.8365964673771,2.6263115387953913,2.995163215268177,9.848169669317805
26011011005,26,011,011005,352.6636400234106,160.57031654697187,2.955281899637519,0.9850939665458397,0.9850939665458397,1.9701879330916794,334.9319486255855,174.36163207861364,0.9850939665458397,2.955281899637519,6.895657765820879
26011011006,26,011,011006,772.0591618734593,396.93755135579295,15.017255546425636,0.005751848808545604,0.005751848808545604,2.011503697617091,723.9556285949055,427.0180772391126,6.005751848808546,2.0172555464256368,10.040262941659819
26011011007,26,011,011007,353.67794451124956,118.97323421643242,1.941361140238112,0.9565750544959328,1.9131501089918657,0.9565750544959328,324.93661314004936,132.3970223895275,0.9689173806661656,3.8333529757952927,5.744739895334268
26011011008,26,011,011008,270.6888661392845,105.22426028129435,6.022532397815233,1.0075107992717445,0.007510799271744498,0.015021598543488996,239.55367175239311,124.32941147109878,3.0075107992717447,3.0225323978152336,6.052575594902211
26011011009,26,011,011009,546.3105541860677,269.6625078312665,6.9378803476924915,0.9920648413125674,0.0016433853738701725,1.984129682625135,511.61622229148367,281.57057269776504,6.934593576944751,3.9666159798763996,14.86782553669755
26011011010,26,011,011010,114.73047858942066,51.531486146095716,1.9445843828715366,0.9722921914357683,0,0,98.2015113350126,62.22670025188917,1.9445843828715366,0,0.9722921914357683
26011011011,26,011,011011,523.5748630428515,281.5787349141186,3.4515398239808874,0.12589073634204276,0,1.3603311685637005,493.5425974489586,304.2288248458803,3.199758351296802,1.108549695879615,4.308308047176417
26011011012,26,011,011012,413.32205548875044,208.02676578356758,16.05863885976189,0.04342494550406718,0.08684989100813437,0.04342494550406718,387.0633868599507,226.6029776104725,7.0310826193338345,4.166647024204707,3.255260104665732
26011011015,26,011,011015,406.3875722763238,246.55369370054777,9.799109860012173,0.7174566342057213,0,2.105200091296409,357.7321211199026,278.31094035301277,6.287298387096774,4.890120967741935,9.157124923919659
26011011016,26,011,011016,247,66,4,0,0,0,227,80,2,0,4
26011011017,26,011,011017,401.42405832320776,210.40826245443498,1.9392466585662211,0,0,0.9696233292831106,370.39611178614825,236.58809234507896,1.9392466585662211,0.9696233292831106,4.848116646415552
26011ZZZZZZ,26,011,ZZZZZZ,50.337073950091295,30.093358186244675,1.1723524041387705,0.09775562994522215,0,0.2555310407790627,44.271180766889835,34.069720024345706,0.7439516129032258,0.5786290322580645,1.1349741326841145
26013013001,26,013,013001,269.0573476702509,103.25448028673836,3.971326164874552,0.992831541218638,0,0,254.16487455197134,111.19713261648745,6.949820788530466,2.978494623655914,0.992831541218638
