GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSRSHE,G16USSDCRU,G16USSOWRI,G16SSCRBOL,G16SSCOWRI,G16SSCRWIS,G16SSCOWR2,G16SSCRPAR,G16SSCOWR3,G16PSCRCAV,G16PSCOWRI
01041000016,01,041,000016,98.69958803468772,134.85545980707397,1.0647202572347267,0.09225060898372796,0.3955358082432037,97.74847978174023,132.81747325343466,0.4180812627886583,98.243916203839035,2.1826569229270194,97.84320841859106,2.488010912988405,97.96007327292214,2.488010912988405,98.74922576244764,3.303696774822177
01041000017,01,041,000017,221.23054545454545,21.272,1.392,1.0712727272727272,1.0356363636363637,206.83854545454545,30.842181818181817,0.07127272727272727,182.0232727272727,0.42763636363636365,184.16581818181817,0.32072727272727275,183.20145454545454,0.32072727272727275,198.48654545454545,0.3563636363636363
01041000018,01,041,000018,257.8849557522124,24.827433628318584,2.4026548672566372,0,0,253.07964601769913,20.82300884955752,0,222.64601769911505,0.8008849557522124,221.84513274336285,2.4026548672566372,223.44690265486727,2.4026548672566372,234.65929203539824,2.4026548672566372
01043000010,01,043,000010,5151.096396020159,783.8482170765217,152.91369759977084,28.512662374782572,64.15930976809148,5141.172887438936,932.3060626121885,13.336227518951599,5233.947234356358,48.378783220508026,5222.43261061402,33.36093685768296,5218.212846619242,42.482639471310065,5186.8572801126975,47.82520981289719
01043000021,01,043,000021,1044.9430197177305,120.72678895256989,20.01282719398464,6.57292898962565,6.269136448300131,1004.4998344277601,172.08694310502443,2.0274379029299174,1032.520071905976,13.972754191205881,1024.101651594822,12.734847952328469,1024.9285478067766,12.996399787642998,1013.6931579286401,15.663911163017117
01043000022,01,043,000022,576.1233377675205,40.40144615292321,12.76363884354958,3.9324510387717693,1.1449316395655345,550.1929677855632,71.33379307986431,0.022140907022599726,547.6941655864176,4.975027908126473,548.630846050494,3.9554773545612427,549.5103389671716,3.001464113296937,539.7095759614754,5.966744016067558
01043000031,01,043,000031,1051,152,27,1,8,1019,189,2,1025,12,1019,11,1024,9,1026,12
01043000032,01,043,000032,739.1837196156021,86.28603730921425,18.215941209723006,1.9174674957603166,5.75240248728095,717.1328434143584,115.048049745619,0.9587337478801583,736.3075183719616,9.587337478801583,726.72018089316,11.5048049745619,727.6789146410401,10.546071226681741,728.6376483889203,7.669869983041266
01043000040,01,043,000040,466.5839572574737,45.53698574653492,8.726819505744867,0,6.782975656534973,452.0256062040991,65.92686834753914,0.013651877133105804,454.7638975751836,1.9711476034761062,451.87543555563497,1.9574957263430004,454.7638975751836,1.9643216649095534,448.98697353608634,2.9294176509479475
01043000050,01,043,000050,143,20,3,0.9999999999999999,1.9999999999999998,147.99999999999997,21,0.9999999999999999,146.99999999999997,0.9999999999999999,146.99999999999997,0.9999999999999999,146.99999999999997,0.9999999999999999,146,3
01043000061,01,043,000061,82.81134401972872,16.379778051787916,1.094944512946979,4.054254007398273,1.027127003699137,85.75709001233045,19.569667077681874,0,89.67570900123305,1.027127003699137,89.6485819975339,1.0135635018495683,89.6485819975339,1.0135635018495683,88.67570900123305,2.0271270036991367
01043000062,01,043,000062,182.55814299146653,198.09302490896224,6.029371185219412,2.102136761802596,1.9218513217033348,186.12029584441348,199.232135760145,0.0967536600891152,199.5290787658286,5.206965074461932,197.37856517398146,5.3037187345510475,199.23881778556125,3.2499588027930093,201.14744722718564,8.166662896987596
01043000070,01,043,000070,305.85282896486154,18.64535408391011,8.742526730535255,0.14003819223424568,3.3109504548421147,293.66429912415697,38.256018902738724,0.07001909611712284,291.95880234310164,2.925845426197939,291.7837546028088,2.1256113577580997,290.8784918901933,3.7610890426963395,292.61899821930723,3.8661176868720237
01043000080,01,043,000080,240.36075949367088,16.753164556962023,2.3987341772151898,1,0.13291139240506328,223.78481012658227,35.63924050632911,1,228.69620253164555,1.1329113924050631,225.69620253164555,1.0886075949367089,225.65189873417722,1.1772151898734178,225.7405063291139,2.1772151898734178
01043000090,01,043,000090,494.4131423206088,49.391240066918236,3.890758209067605,1.9000255264427588,1.0391861770721784,455.6679193343191,87.20025397096813,1.009607547535859,444.77136734496077,2.8729338413305805,441.93206525161565,3.7979692020095057,442.7975058279801,2.8744675836618687,444.72294628220715,4.733192650462725
01043000100,01,043,000100,722.5551090700344,46.21699196326062,14.395522388059701,2.121699196326062,4.030424799081516,702.764064293915,70.1601607347876,2,690.6727898966705,3.1521239954075773,689.703214695752,1.121699196326062,691.7336394948335,3.0912743972445464,680.4293915040183,5.182548794489093
01043000111,01,043,000111,479.64173168388743,47.216348023710786,13.218174363299829,1.9074131346500784,5.789098193575596,472.4810594878283,66.69163210796373,1.8906984372437383,469.0673859562803,5.705524706543895,465.3194184766055,5.6553806143248755,467.09311403200485,6.609087181649914,466.0892633724608,5.722239403950235
01043000112,01,043,000112,816.2918136618425,76.05481204674288,5.935915381448522,2.1134369952813756,9.657294866516768,781.3840136808436,118.80976660227381,0.9556195965417867,799.9909111061849,5.030845235456186,799.788713303987,2.1134369952813756,794.1560946258353,3.0690565918231623,789.9292206352725,6.1381131836463245
01043000120,01,043,000120,1012.6844496214788,118.662810524163,19.42734733809906,6.311097385476198,8.480687174776055,979.4348583503366,158.53970689172627,2.2200905651506884,998.2572087384164,4.708856919574783,995.6235800924006,4.758278207284488,996.9384426412837,5.760346654440442,992.9071431203146,4.873186540223045
01043000130,01,043,000130,424,40,8,2,3,408,62,3,408,1,404,2,409,1,404,1
01043000141,01,043,000141,361.35849056603774,35.02964959568733,2.765498652291105,1.84366576819407,0,335.54716981132077,57.153638814016176,0.921832884097035,339.2345013477089,1.84366576819407,335.54716981132077,0.921832884097035,337.3908355795148,0.921832884097035,336.46900269541777,0.921832884097035
01043000142,01,043,000142,319.42694983044953,31.91271193809234,5.70566037735849,0.9945569950439093,2.8334101382488477,304.8167463698809,48.358455786453355,0.021011216415963832,311.4185331710286,2.856077732371098,308.5010781671159,2.839905225632554,313.2525476045561,1.8922093730979914,310.417481088601,0.9783844883053647
01043000150,01,043,000150,905.4555055945422,107.6393932944073,12.653354444791596,6.1079165406134495,7.231422867645062,870.3933585342968,149.8339409112627,1.0194200504303974,871.9316857985698,5.332839811144807,860.6874157350971,5.2869700490723535,872.0600308352789,2.2562769035715524,867.7466110745645,6.170101788364179
01043000160,01,043,000160,408.9666011787819,45.984282907662084,10.762278978388998,0.9783889980353635,2.9351669941060905,384.50687622789786,76.31434184675835,0,383.5284872298625,4.8919449901768175,383.5284872298625,3.913555992141454,385.4852652259332,4.8919449901768175,380.5933202357564,4.8919449901768175
01043000171,01,043,000171,1409.3911201274123,113.69703997953935,28.98715220181375,4.022524336480849,15.439489248297615,1356.813390940651,173.33501393820646,4.390329496550332,1368.135322795497,11.010908387424765,1373.4346804774277,6.761871987903356,1372.7356398184165,8.703535388360022,1365.5476260709002,14.403253401299274
01043000172,01,043,000172,950.4720266765469,85.05409410892923,19.009262689885144,9.001852537977028,7.001111522786217,930.4575768803261,133.07298999629492,3.705075954057058e-4,922.4605409410893,6.003705075954057,921.4575768803261,4.004446091144868,924.4590589107077,4.00259355316784,919.4542423119674,6.005557613931086
01043000181,01,043,000181,1162.3789449509447,134.4428058800142,23.070918629926037,4.634677905498962,2.972085752094416,1127.6442635227947,180.66448596773088,0.9764631815913649,1135.50720442431,9.269355810997924,1128.344481322848,10.957565688794661,1131.908764390651,6.561986544289499,1120.2138342812586,13.7332488872156
01043000182,01,043,000182,741.3717948717949,82.92307692307692,18.756410256410255,0.9871794871794872,3.948717948717949,698.9230769230769,130.30769230769232,1.9743589743589745,727.5512820512821,4.935897435897436,719.6538461538462,4.935897435897436,721.6282051282052,4.935897435897436,718.6666666666666,11.846153846153847
01043000190,01,043,000190,897,87,15,4,4,856,129,0,861,6,862,6,869,8,862,8
01043000201,01,043,000201,726,55,13,2,3,696,93,0,698,2,696,2,696,2,689,4
01043000202,01,043,000202,399,45,4,1,4,384,59,0,398,3,398,3,401,1,396,2
01043000211,01,043,000211,439,58,5,3,3,422,76,0,415,6,416,4,418,4,413,6
01043000212,01,043,000212,577,53.00000000000001,2,0,3,543,75,0,534,2,536,2,537,2,534,2
01043000220,01,043,000220,1470.5156014347335,104.60648022198545,15.020982655446712,7.05015962316262,7.04390962316262,1403.6603316291346,179.2392946453508,1.9977439624645281,1407.212970938973,10.06937286867412,1396.3230600193435,11.017841912943634,1405.225643643175,8.08344839045028,1400.2211864351991,11.043564214758343
01043000230,01,043,000230,711.961579749009,68.83382075121357,18.378061595770422,2.723924136716916,6.504515731261098,700.581521098212,96.79689601576571,0.9164555000081804,697.6858586009474,3.6649440369071726,694.0238499299548,1.879405911003868,695.6712335008282,1.9275060099734884,686.8976329335372,8.295020159379726
01043000240,01,043,000240,634.2485130606796,63.5780600841473,12.477713402033261,0.8439018342536186,3.7910221540790254,620.1792727498129,81.7158267436895,1.0274620661079963,603.829442877267,3.403798678353879,606.9174594040848,3.113417482085556,610.9453956617224,4.077354958029618,599.8014397900242,5.718072723076627
01043000250,01,043,000250,279.6721089037358,44.709486797536,6.658859735803234,0,0.9512656765433191,269.20818646175934,60.88100329877242,0,286.33096863953904,0,284.42843728645244,0,281.5746402568225,0.9512656765433191,283.4771716099091,2.8537970296299573
01043000260,01,043,000260,500.0639767736172,43.587999702225865,7.840225225530072,0.031117397454031116,1.960056306382518,486.7868356760488,57.821830904895,0.015558698727015558,474.9331456453916,2.9634225076643004,472.94197194155504,3.951230010219067,474.90202824793755,3.9356713114920514,472.9886480377361,5.9112863166015845
01043000270,01,043,000270,854.0343249427917,89.20560232101994,19.606815952925793,2.173483981693364,9.53444753187316,833.8199370709382,126.60381252043152,4.101871526642694,833.2496118012423,15.169070774762995,837.1521534815299,11.118135011441648,846.0657894736842,9.163901601830664,835.7697572736188,10.179409120627655
01043000281,01,043,000281,958,99,22,0,2,934,132,0,915,5,909,5,913,5,908,6
01043000290,01,043,000290,437.5508319213272,39.69093848846553,5.643466774856331,4.134002996559946,2.456906137533379,423.30037467850445,58.372797943573715,0.23688048373701862,418.60640835885584,5.900190415879557,414.15944774908235,4.920721577247581,415.8607521009043,4.932825323645275,407.7051344764541,8.629378591924269
01043000300,01,043,000300,994.1445359823588,129.48566586290642,24.32035097226055,1.3840100409072509,10.25230772399688,968.5295484503087,170.69482605614576,2.8044290318341893,979.7879637588618,4.689347749421223,977.8389424771722,6.800745466580861,978.8333232799006,4.917879337435679,973.6761444300718,5.254358990203569
01043000310,01,043,000310,277.6235533336543,21.418519910010023,5.315178835976735,3.499152063312606,2.8810655266215393,267.84886725882444,39.224713396407054,0.07284810940145149,269.2757970530416,1.2586799980743375,266.6248491853902,0.44748723380073663,267.7019962866478,0.46945914195854765,260.35678257533533,2.164692779907201
01043000320,01,043,000320,615.2905898104095,48.931611160255336,10.977114065077581,1.0030064312525402,7.97982762330552,590.3129019532838,85.87678413464987,0.9984937958734789,603.2734657039712,4.992468979367395,599.2767829392498,3.9966827647213523,595.2981507160447,3.9939751834939154,593.300260597222,3.9966827647213523
01043000330,01,043,000330,436,37,6,0,1,412,60,1,418,3,415,1,416,2,409,6
01043000340,01,043,000340,540.1601686172161,62.42892744717394,15.906711366087137,2.480432872835054,4.563336417963244,530.1096610107168,84.40840322650263,0.5736879740127517,533.9720676330846,3.8381489591424596,530.8577596586633,3.0992392971100537,532.6555390271507,3.4881877128455505,530.8664477349381,5.819197395754384
01043000350,01,043,000350,542.6947907435649,68.95669292822664,10.810757155156429,2.3465295903424863,9.06339423377865,534.908887196472,87.74453431161483,1.236434548446883,530.0096313079027,4.297417193884469,529.4595571176307,3.9642444103256653,528.8928620797168,4.289021706620716,530.858411174108,5.226795553943204
01043000360,01,043,000360,622.8902102234262,64.59572435712928,20.504932710015535,1.6375116119948885,4.468629403989512,608.6926292607717,84.18657396963155,1.3712427836097232,613.8287133543417,3.3929979421037375,606.7273429045982,3.126729113718572,608.3313420412603,3.3241289611406915,604.0936249600257,5.3229277926470235
01045000001,01,045,000001,2970.9194334181166,1654.420490779994,109.82298700088651,14.88517187711621,31.70277281542758,3034.7847890719167,1657.3650554955036,12.12761496480711,3339.965997908385,116.29950692147634,3336.2236147927356,116.29140319376158,3327.899917472207,119.08107799167108,3361.3099691091243,130.2394801580504
01045000002,01,045,000002,393,55,9,3,4,384,70,3,381,5,384,3,384,3,390,4
01045000003,01,045,000003,1373.1937773535083,675.3958572031072,66.16715764848178,11.010516494995954,23.177364915589926,1387.3936062056744,709.4702467315545,12.391390565924965,1530.3852761719158,53.29135796990196,1531.9041471100377,47.723927776879904,1526.1710807439647,46.80721747233312,1529.6040184003189,49.067339046749645
01045000004,01,045,000004,823.1034921112897,129.56525807126133,10.9691371113221,1.9940539994229247,3.9889258275107444,780.2638398131264,160.4561251175201,5.9784817692767485,767.326819219658,6.977348883484224,763.3423914498042,5.980526340938985,762.3455689072589,6.976939969151776,773.3048920746023,5.980526340938985
01045000005,01,045,000005,181,19,2,1,0,171,22,0,160,1,161,1,157,2,157,2
01045000006,01,045,000006,984,148,21,3,4,964,153,1,942,11,939,7,935,9,942,10
01045000007,01,045,000007,574.4327700220426,36.45628214548126,8.867744305657604,0,6.897134459955915,566.5503306392359,48.2799412196914,0.9853049228508449,522.2116091109478,3.9412196914033797,523.1969140337986,3.9412196914033797,529.1087435709037,1.9706098457016898,532.0646583394563,3.9412196914033797
01045000008,01,045,000008,423.8490566037736,213.011320754717,13.041509433962265,2.1735849056603773,1.4490566037735848,418.05283018867925,215.90943396226416,1.4490566037735848,438.33962264150944,7.245283018867924,431.8188679245283,7.245283018867924,436.8905660377358,7.245283018867924,442.68679245283016,8.69433962264151
01045000009,01,045,000009,839,49,10,0,1,814,57,8,750,3,753,3,755,2,757,3
01045000010,01,045,000010,133,17,2,0,1,127,17,0,121.00000000000001,0,123,0,122,0,126.00000000000001,1
01045000011,01,045,000011,514,83,6,2,3,500,89,0,472,5,466,3,470,4,481,5
01045000012,01,045,000012,501,86,7,1,1,490,89,0,454,4,450,4,451,3,453,6
01045000013,01,045,000013,239,23,3,0,2,222,27,0,195,0,201,0,201,0,208,1
01045000014,01,045,000014,870.528903295516,200.58725013506213,9.881145326850351,1.9762290653700703,7.904916261480281,836.9330091842247,223.31388438681793,6.916801728795246,821.1231766612642,11.857374392220422,823.0994057266342,8.893030794165316,825.0756347920044,9.881145326850351,841.8735818476499,7.904916261480281
01045000015,01,045,000015,923.6631036968505,273.3570485335359,16.430274200539408,1.7441287471062894,7.519620670688667,918.0839665203964,279.40409329825,2.5857109711959283,908.1259432876014,14.794612200939955,905.967754353624,14.794612200939955,907.5084114560638,14.937119546679426,904.2980517557919,16.49123849946642
01045000016,01,045,000016,1092,427,30,9,10,1087,454,2,1169,36,1174,31,1169,31,1178,32
010450007-1,01,045,0007-1,83.15852010267626,36.217813131558195,9.861554406262249,1.3898998159885505,3.8092650493468865,89.99045856542577,38.71065375066231,0.014695077149155033,107.8611776402278,2.838579940573721,109.2657725333655,2.3752800019108706,108.89064305759759,2.3458898476125607,107.5448284730565,2.3752800019108706
010450008-1,01,045,0008-1,173,19,0,0,1,165,25,0,160,1,158,1,156,2,167,2
010450008-2,01,045,0008-2,711.9869562579628,266.58567817347165,14.883463770753705,7.773896337640801,2.535938037169609,691.9182309045683,287.5375113753564,1.543440716698012,709.5564116564541,24.58965803150721,711.0471556553216,20.61966874962082,714.9604521830573,21.612166070092417,725.1042043317357,21.170612145847237
01047000101,01,047,000101,189.06434066933792,135.8705304315143,4.918872758326217,7.776049766718507e-4,1.9706595232371742,195.94765211108793,131.9369874348067,0,192.01877474424035,7.870196413321947,189.06589587929128,7.870196413321947,190.05122564090985,8.853970964987191,189.06667348426794,9.837745516652435
01047000201,01,047,000201,402.60383051292143,144.79532588623496,3.9804639804639805,1.9902319902319903,0.014692378328741967,412.55499046408136,132.8833187015005,0,371.76992704265433,3.0147327420054695,367.84823257550534,3.000040363676727,363.83838383838383,3.9951563587927224,368.8727333272788,3.000040363676727
01047000302,01,047,000302,1064.8389790439555,633.1315122009856,4.3287534559442244,5.035471010137436,11.050729254317426,1061.6909524381938,628.055679769203,2.0961093080097766,984.0069659814882,30.55030051688905,981.1156909885002,28.0205433345354,976.2167548182874,30.55030051688905,1003.0806146572104,32.23680530512481
01047000401,01,047,000401,190.4900846190202,844.9319616462834,3,0,0,201.59514298477893,816.2821108787559,2,227.45254666347267,19.143327916507506,221.50958519199517,17.21986701800501,220.40452682623643,17.21986701800501,228.62439384424144,17.21986701800501
01047000402,01,047,000402,15.788076830439074,99.05300581113308,0.12946817785527462,0.02353966870095902,0.03530950305143853,16.63272485489129,95.81565172552996,0.01176983435047951,12.244707051723495,1.1153542145132453,13.816304757123131,1.1035843801627658,12.995196401371874,1.1153542145132453,13.910463431926967,1.1388938832142044
01047000501,01,047,000501,104.60863411181882,1769.4996461429582,7.994338287331918,0.3333333333333333,2.6652512384996463,127.26256192498231,1724.1946213729652,0,183.8895966029724,16.990092002830856,172.23000707714084,14.658174097664544,174.56192498230715,15.657466383581033,178.2271762208068,16.989384288747345
01047000502,01,047,000502,46.56410256410256,243.84615384615384,0,0.6666666666666666,1.3397435897435896,55.93589743589744,233.14102564102564,0,57.10897435897436,6.038461538461538,53.76282051282051,5.365384615384615,54.42948717948718,5.365384615384615,57.82692307692307,4.0256410256410255
01047000601,01,047,000601,190.64615384615385,79.43589743589743,0,0,0.992948717948718,196.60384615384615,73.47820512820513,0,171.7801282051282,5.957692307692308,169.79423076923078,4.964743589743589,169.79423076923078,4.964743589743589,179.72371794871796,3.971794871794872
01047000701,01,047,000701,52,28,0,0,0,57,23,0,54,0,52,0,51,0,52,0
01047000801,01,047,000801,360.40866290018835,509.8672316384181,2.562146892655367,0.8540489642184558,1.7080979284369116,377.48964218455745,484.2457627118644,0.8540489642184558,412.50564971751413,25.62146892655367,400.54896421845575,28.18361581920904,400.54896421845575,25.62146892655367,403.1111111111111,23.91337099811676
01047000901,01,047,000901,674.8596479340014,656.5109369892581,12.25448489034539,2.4574243139830583,3.4509920476687816,677.1786684178048,654.2218592548028,1.3763880656993845,650.3996927138185,33.035288496552745,644.0086544981436,31.545321582859398,642.2629075249172,33.035288496552745,653.2999459150583,35.3762156746041
01047001001,01,047,001001,577.0128815213344,264.7533539208259,4.039813043310777,0.10106382978723405,2.2018214152724096,570.9531619563681,263.7434006599982,1.0301660267851411,541.5223429936183,10.443149629553538,530.614984784088,11.372251826551445,531.5036614491711,11.432890124423785,545.9057730582057,11.473315656338679
01047001101,01,047,001101,57,81,0,0,0,59,75,0,62,0,60,0,61,0,59,0
01047001201,01,047,001201,75.10864071049838,156.51415043134008,0.11508282476024412,0.020924149956408022,0.6062889486700206,73.99022148796217,153.63963681266304,0.010462074978204011,73.11191858985885,4.2963330155811645,70.7704593950044,4.860773664338368,70.18509459629078,4.2963330155811645,76.0282805084487,3.7423544418021635
01047001301,01,047,001301,137.88535309503052,383.9790758500436,2.1294681778552746,0.023539668700959023,0.03530950305143853,144.92066259808195,374.9790758500436,0.011769834350479512,167.57933740191805,15.306015693112467,164.53225806451613,16.294245858761986,165.52048823016565,16.306015693112467,162.62641673931998,14.329555361813426
01047001401,01,047,001401,50.83657587548638,111.41682879377433,0,0,0.42363813229571984,49.98929961089494,109.29863813229572,0,49.56566147859922,2.965466926070039,47.871108949416346,3.3891050583657587,47.447470817120625,2.965466926070039,51.68385214007782,2.541828793774319
01047001501,01,047,001501,58.66555740432612,172.1497504159734,0,0,0,58.66555740432612,166.3793677204659,0,68.28286189683861,0.961730449251248,64.43594009983362,2.885191347753744,64.43594009983362,2.885191347753744,67.32113144758736,2.885191347753744
01047009131,01,047,009131,104,183,2,0,2,106,173,0,113,9,116,7,109,7,114,7
01047009182,01,047,009182,8,615,1,0,2,22,584,0,56,14,45,14,44,14,49,17
01047009183,01,047,009183,4,377,0,3,2,23,355,0,68,30,64,31,61,26,59,29
01047009342,01,047,009342,35.45194805194805,548.7220779220779,3.376623376623377,0,1,56.73246753246753,514.5922077922078,1,96.74545454545455,20.602597402597404,95.36883116883116,20.527272727272727,91.14285714285714,19.527272727272727,97.9922077922078,18.82857142857143
01047009343,01,047,009343,72,876,2,0,2,93,839,1,143,18,138,21,134,19,136,14
01047009352,01,047,009352,6.115250019441636,589.2558674858076,4.751131503227311,0,0.12934131736526946,24.002270783109104,572.0276226767245,0,64.08078388677191,8.584804417139747,59.07096974881406,7.996733805117039,55.88400342172797,8.255416439847577,54.578520880317285,11.383746792130026
01047009363,01,047,009363,12.467532467532466,690.2987012987013,2.3896103896103895,2,0,40.79220779220779,646.1298701298701,0,74.9090909090909,13.623376623376624,62.51948051948052,10.545454545454545,61.285714285714285,10.545454545454545,66.12987012987013,12.857142857142856
01047009372,01,047,009372,2.308982035928144,167.97844311377244,1.154491017964072,0,0.288622754491018,10.10179640718563,157.87664670658683,0,23.95568862275449,4.040718562874251,22.223952095808382,4.617964071856288,20.780838323353294,5.195209580838323,21.646706586826348,4.617964071856288
01047009512,01,047,009512,878.4743353204956,529.5658560404479,18.365195919363863,3.6157205240174672,5.873322269506176,868.6894031405199,540.5128022078208,1.8719068413391557,783.9808546342911,25.832324299934793,760.2547090800643,23.215188347750303,756.3842176668923,28.831616585851283,791.8485151911292,24.704938855357458
01047009521,01,047,009521,261.94976076555025,669.0454545454545,6.011961722488038,0.8588516746411483,2.576555023923445,277.4090909090909,651.0095693779904,1.7177033492822966,319.49282296650716,34.35406698564593,310.9043062200957,33.495215311004785,307.4688995215311,34.35406698564593,311.7631578947368,36.07177033492823
01047009530,01,047,009530,102.6562874251497,880.7449101796407,9.32814371257485,2,2.5820359281437124,148.37125748502993,823.3736526946108,1,219.30898203592815,32.14850299401198,207.81676646706586,34.3125748502994,197.9065868263473,36.47664670658683,212.65269461077844,37.3125748502994
01047009544,01,047,009544,40,385,0,1,0,39,382,0,64,8,55,7,53,7,58,8
01049000001,01,049,000001,5648.775325889304,1022.4640736143878,116.38715755506107,42.087977031608084,39.35572985164679,5373.271152909542,1294.1361578132728,6,5296.507804692492,49.04708787633815,5260.356095848264,47.01902914178077,5270.5116129837415,43.026642365788966,5224.226243659034,56.08134309296963
01049000002,01,049,000002,5445.416516108547,831.6149523771797,122.18758065593104,29.896038145889392,36.831961289227266,5116.922054555905,1179.4472312820133,5.971666470204914,5044.189559837859,38.83496318375733,5017.279209060437,32.873980439881024,5018.266055903499,36.835051927744146,4957.968660236292,39.7983521155655
01049000003,01,049,000003,4779.96369164919,1020.3962645132325,116.49399427182391,45.040311787500436,60.10229961825136,4556.750192959272,1268.5615035426224,11.02170878922241,4494.841904603854,54.09872280477974,4471.657617508283,46.06873256861959,4480.747421007499,47.10183307371238,4457.103700792769,51.17821184280374
01049000004,01,049,000004,5904.844466352959,807.5247094952,113.93126751718397,38.97567303500208,55.710009240874584,5666.056599575281,1084.8551073620915,5.006624740572675,5351.460730865794,42.019226135124775,5319.707077583016,33.03825784971862,5351.47491010526,36.03647263275451,5279.701395311906,49.94209294866113
01051000011,01,051,000011,1287.8048132765446,276.13299046926267,31.012796295065044,2.9966055439973722,9.988685146657907,1291.864117122442,302.9987169609837,1.9977370293315813,1264.0154795628634,24.004759245596,1259.005179542726,22.007022216264417,1265.0223268009336,19.010416672267045,1276.0098804622573,31.012796295065044
01051000021,01,051,000021,34.19518672345539,179.86700953073736,5.987203704934957,0.003394456002627966,0.011314853342093222,42.13588287755819,167.00128303901633,0.0022629706684186442,56.984520437136496,3.9952407544040023,54.99482045727396,3.9929777837355838,57.97767319906645,3.989583327732956,57.99011953774275,5.987203704934957
01051000029,01,051,000029,1892.3886058972462,494.9765168368142,44.439574491754335,2.9680244389755592,20.742111661124998,1908.1972114824443,500.90068452463606,8.883479254035938,1917.1242551002877,32.59282327479455,1924.0303715272432,26.67420014236636,1891.4613106327072,25.689875165206868,1892.4464276892086,48.39430014591524
01051000031,01,051,000031,450,149,8,1,8,448,157,1,459,14,460,12,463,15,459,14
01051000041,01,051,000041,792.7997563278884,106.88804670533112,15.825953344490316,0.9991960632007555,5.943597605853565,786.8883954553793,117.76315116049976,1.9854974330637691,756.1905534029173,11.842063785025035,755.2106993797231,10.84931506849315,757.1704074261114,12.83481250155692,753.2703333733415,14.807415241282946
01051000051,01,051,000051,643,99,12,2,4,638,117,0,605,9,609,9,605,9,606,11
01051000052,01,051,000052,438.2002436721115,58.11195329466888,7.1740466555096845,2.0008039367992443,4.056402394146434,439.1116045446208,62.23684883950024,2.0145025669362306,419.80944659708274,1.1579362149749648,420.78930062027683,0.1506849315068493,418.8295925738886,2.16518749844308,425.7296666266585,2.192584758717053
01051000061,01,051,000061,652.0144927536232,236.6537842190016,15.157809983896941,0.011272141706924315,5.101449275362319,655.0144927536232,226.67632850241546,7.0450885668276975,626.597423510467,22.02254428341385,627.58615136876,19.02254428341385,631.5410628019324,20.045088566827697,643.6086956521739,19.090177133655395
01051000071,01,051,000071,756,69,15,1,3,738,89,4,720,5,717,5,711,8,712,7
01051000081,01,051,000081,932.7427961579509,259.30629669156883,25.645677694770544,3.799359658484525,10.448239060832444,934.6424759871932,272.60405549626466,1.8996798292422625,923.2443970117396,10.448239060832444,927.9935965848452,10.448239060832444,925.1440768409818,9.498399146211312,923.2443970117396,14.247598719316969
01051000101,01,051,000101,867.5150622654677,346.98921740855275,22.82841960584682,6.280605302742912,11.82784332563208,854.1807772801441,366.54628111170007,2.1369351545679773,874.2288660006312,22.89476578067363,872.4878714290202,21.936218269175075,864.2805712082525,19.954023165697453,853.2776685285712,28.306463542527833
01051000111,01,051,000111,459,49,4,6,0,451,58.99999999999999,0,423,12,422,10,426,9,419,12
01051000121,01,051,000121,839.4915172697887,104.12396988440607,12.929663860496698,3.023725673949328,3.3871740472490957,818.3661437622608,128.3453973523715,0.17934161347085043,761.5538855692045,6.434725452988757,758.4721270478412,2.8326736606571266,742.7634621598909,5.9109960516504065,762.7508390839388,8.002477526633797
01051000131,01,051,000131,272.72002216901524,48.26637618483682,7.6535871498561745,0.9474410860694579,2.492970208300795,269.89353186378946,56.61866943450815,0.7727645611156686,251.89215122846977,3.440411294370253,246.3663482840242,3.9802738222142025,246.92204376485074,1.1221176110232471,245.11194670338253,2.0113331887747754
01051000141,01,051,000141,698.6529942575881,37.15832649712879,5.51681706316653,2.0574241181296142,3.172272354388843,678.538146021329,54.675143560295325,1.0574241181296145,646.4470877768663,2.229696472518458,638.045118949959,1.2871205906480723,641.1599671862182,1.0574241181296145,649.9302707136998,8.11484823625923
01051000151,01,051,000151,1701.1603447662276,177.04894350495329,34.002556750258755,4.001461000147859,16.000913125092413,1695.154866015673,207.05003925506418,2.0007305000739297,1635.1546833906546,12.002739375277235,1630.1550486406916,11.0031046253142,1611.1541355155991,14.002922000295719,1609.1566922658578,19.003652500369647
01051000161,01,051,000161,851.9761273209549,220.30503978779842,31.193633952254643,2.924403183023873,11.697612732095491,849.051724137931,248.57427055702917,2.924403183023873,883.1697612732096,16.57161803713528,894.867374005305,11.697612732095491,888.0437665782493,9.748010610079575,872.446949602122,21.445623342175065
01051000171,01,051,000171,196,355,8,1,2,193,332,1,218,9,221,6,215,8,222.99999999999997,8
01051000181,01,051,000181,871.8816057205455,267.0331196282553,13.916589741424911,7.936800384471314,4.967820374148448,842.1750738827936,272.85814044086976,3.968400192235657,841.2383977053427,14.916009923337702,843.2330551355375,16.881386818116994,838.2526859604967,15.898698370727347,852.16090983466,19.87128149659379
01051000201,01,051,000201,409.2888049937559,332.46816316041946,10.120568563116063,2.011246423243461,3.106486534635679,414.79496678240565,305.71352357497864,1.003642765159579,427.411196684821,11.95196956087575,430.6237809767322,8.192481630458369,424.76302109553865,10.144090920796854,432.3110741034956,12.116719804127143
