GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20USSRDAI,G20USSDBUL,G20HALRROS,G20HALDWIL,G20GOVRGIA,G20GOVDCOO,G20GOVLBIS,G20ATGRKNU,G20ATGDGRA,G20SOSRJAC,G20SOSDBEN,G20AUDRDOW,G20AUDDMOR,G20AUDLROO,G20SPIRARN,G20SPIDROM,G20SPILLEA
30061000026,30,061,000026,351.5433592745061,110.34527711054457,7.034439193087215,333.46534415634204,129.43959082923237,340.501993290452,116.40431695384193,322.47250319958755,105.34766819158948,34.09800337170595,341.5717347770696,114.31335900790639,346.5247093489549,107.33323429558352,324.45501899295533,106.32848337692225,25.086993422609613,299.40553211759857,136.37066131243992,25.092253674258643
30061000027,30,061,000027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30061000030,30,061,000030,534.4230384379478,190.08260515772747,14.083710127789294,507.42821752660853,224.30129996090292,516.2412875972458,208.5196620083448,497.50025402864776,205.00634206859644,33.137761888030404,433.44125358463316,194.1105397468652,422.5822577663367,194.02354608121462,485.6807822379536,186.946890449688,47.999268268437596,470.6151839823452,213.99724768538377,36.074065237741706
3006300014N,30,063,00014N,158,79,7,157,84,161,77,152,80,8,160,75,163,72,152,70,11,147,77,10
3006300014S,30,063,00014S,155,92,5,155,97,152,99,148,87,15,157,94,164,84,147,85,14,140,97,10
3006300089B,30,063,00089B,74.25027570181597,89.27010851333372,1.6589308195390766,83.47085389391324,87.15521889555998,79.68302695866787,90.14859666586722,81.92397505783462,83.06858667108672,4.848399560902116,85.95458129057766,83.82801959119347,86.77704345138093,81.4236623494802,77.22731255786856,82.96820676923672,6.4513043887109625,82.62504756988905,82.31849141626834,3.27584214528048
3006300089C,30,063,00089C,322.0651027653277,206.2405522256409,19.051616731344247,314.5213455261598,233.17006585303764,326.4173669212703,219.93513226291796,294.86475969174086,219.52618884089904,27.543622717440403,332.61557352360677,203.95185539199707,338.8021385938276,199.25284439361383,311.4046562080688,205.18839588328896,21.49767316819524,295.41724244047236,219.1431294880807,23.813789962746068
3006300089L,30,063,00089L,449,303,16,437,337,455,316,441,307,25,458,308,462,296,427,295,35,414,320,25
3006300089P,30,063,00089P,232,1371,38,250,1404,268,1377,246,1371,30,277,1350,283,1338,232,1301,78,227,1327,69
3006300090E,30,063,00090E,442,1113,26,464,1128,474,1109,445,1108,36,477,1092,486,1080,439.99999999999994,1039,84,430,1098,44
3006300090R,30,063,00090R,161,386,22,152,415,161,406,152,381,32,160,393,173,381,152,361,44,146,385,27
3006300090W,30,063,00090W,627,1778,55,626,1852,659,1806,631,1778,61,686,1740,709,1707,637,1673,105,593,1758,70
3006300091L,30,063,00091L,373.9278567397761,1825.0656749168609,48.005481569760704,351.28972626599193,1909.5931795253096,368.67645495511465,1871.9357784244664,323.8643633087623,1832.278386625022,96.72085267556204,389.469317830703,1818.123728634409,389.19855240499373,1812.162437313707,322.1351380358704,1765.3503549687534,124.01083291993707,307.99982043280795,1814.4331934380173,89.16001399148892
3006300092B,30,063,00092B,715.9400473432021,798.8297220461398,41.730338311179786,655.7408959225693,894.4921416687739,703.7383043429274,840.4662446587895,661.487935422473,815.8832084009913,70.78985305221345,716.3581792861809,807.0750155937656,734.2560120793115,780.0875419838416,654.9903641026652,773.3513904739032,88.78150279020684,627.9519402871606,828.6478488329113,65.65666102335823
3006300092C,30,063,00092C,417.7026903129724,261.91064315046043,19.33241956508462,403.3355851387348,301.30594973895177,413.0473844038895,284.93083585672144,389.6807116297744,279.23505400755226,32.768463557505605,424.54836286049755,267.55171762049474,434.15074736738256,250.39142890080745,384.31317405541444,258.09521945796934,43.08307972966771,373.5791346432184,282.0647091390919,34.594114335048836
3006300092P,30,063,00092P,555.876620803753,321.9771987410673,16.05149617455939,529.8006029805091,364.09612966320566,545.8606822307335,345.02869391837595,529.8079599025077,326.99926879474094,32.08705235145531,552.8753950774798,314.9882351213159,556.8974652736177,308.95512982710886,510.8006056873326,308.9465467514439,44.10912140787818,492.7662759490319,334.01520779515363,39.08092058587246
3006300094E,30,063,00094E,251.99650208075317,323.9955026752541,14.999791790521023,244.9965992451767,350.9951278981919,251.99650208075317,335.9953361076709,246.99657148391285,316.9955998396776,27.999611342305908,273.9961967068507,315.99561372030956,271.9962244681145,318.9955720784137,238.99668252896828,338.99529446577515,12.999819551784887,245.99658536454476,325.9954749139902,16.999764029257157
3006300094F,30,063,00094F,811.7066666666667,407.51666666666665,18.296666666666667,792.5783333333334,446.605,819.1916666666667,415.8333333333333,790.0833333333334,407.51666666666665,36.593333333333334,829.1716666666667,391.71500000000003,828.34,380.90333333333336,750.1633333333333,395.87333333333333,59.88,739.3516666666667,420.8233333333333,50.73166666666667
