block2vtd,block_GEOID
819,011339657004016
819,011339657003025
818,011339657002038
818,011339657002045
814,011339659002065
817,011339655012007
822,011339656011006
1093,010570201001134
1089,010570201001101
1098,010570203003001
1096,010570203003044
998,010690419021008
996,010690408022055
997,010690421002035
1001,010690402053020
394,010690402042004
401,010690409001009
394,010690402043025
402,010690410002020
405,010690420004009
563,010690416001058
398,010690403021003
1001,010690401001049
998,010690419022068
1097,010570202004017
1774,010770111023006
381,010770117002032
878,010770116021015
884,010770104002006
706,010630602004029
272,010139529002020
698,010630601021090
712,010630601022056
402,010690411002014
395,010690418002046
403,010690416004012
563,010690414002016
397,010690416002004
1255,010830202011022
1589,010830204041032
1587,010830206002082
1254,010830202021051
1248,010830201032024
1585,010830208031030
703,010630601022001
699,010630601023019
71,010857810003038
706,010630602004033
708,010630602001004
1780,010499608002027
1011,010719501011025
1758,010719511013035
1012,010719502004066
1031,010719503011123
1028,010719507003066
1032,010719508001003
1012,010719502003029
1987,011130309031030
1212,011030053043019
1176,011030057011006
1205,011030006001032
1212,011030053041062
1207,011030054053069
1208,011030002003001
1185,011030007002027
1213,011030055004015
1212,011030053044020
1151,010950305024007
1136,010950309043018
1138,010950306011017
1140,010950308044001
1244,011130308002030
1244,011130308002025
996,010690408021005
1238,011130302003011
1239,011130307002009
1799,010499602001028
1756,010499611002000
1768,010499613004004
1756,010499613003046
1035,010719511022065
1007,010719510001008
1753,010499608004025
895,010499614002099
1753,010499610003061
1759,010499604021029
1756,010499611002019
1756,010499613002017
1756,010499611002005
1752,010499608004099
897,010499612001032
895,010499614002056
1804,010499607021037
1771,010499607032016
1032,010719509021047
1183,011030053052035
1186,011030057011041
1197,011030053053048
1212,011030053041050
386,010059501001000
386,010059501001003
392,010059503002025
388,010059502002015
391,010059503002010
1592,010830211011188
1759,010499604021014
720,010419634001022
727,010419636003006
199,010419636001064
806,010179540024027
800,010179539003043
984,010179540012045
984,010179540024033
983,010179543003022
811,010179538001051
807,010179538002066
807,010179538002037
800,010179548001023
800,010179548003012
810,010179538002072
802,010179540011066
1700,010330205002045
1744,010330201002002
1708,010330207064013
380,010770115022004
381,010770117004031
877,010770117003027
877,010770117003055
1204,011030056012027
1197,011030052022046
1138,010950306011029
1130,010950308031077
1130,010950312001004
1138,010950307021018
1140,010950308042010
865,010399630004032
1185,011030007002044
1765,010499603021057
1179,011030054051016
1193,011030008002044
1205,011030006002054
866,010399629001001
268,010399620002017
