GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PREOFUE,G16USSRPAU,G16USSDGRA
2102900B102,21,029,00B102,841.1086740765963,262.5660376313423,30.704664796738655,12.952467311541279,12.182562365257331,0.13081636722942203,772.2369474399662,382.11112326270523
2102900B103,21,029,00B103,859.1718722576838,281.06234239501174,43.88014211670259,6.989212437134192,12.252168830562765,0.14574096679454138,757.9683739965755,431.15389247436093
2102900B104,21,029,00B104,898.0069044879172,273.65247410817034,19.117376294591484,8.037974683544304,9.020713463751438,0.0034522439585730723,780.6547756041426,414.1392405063291
2102900B108,21,029,00B108,1053.9796019468868,329.36926692679,26.94856997535473,4.990677936259622,18.96362163739524,0.9980674072239727,976.1289124028299,453.1323867136947
2102900B109,21,029,00B109,944,279,36,5,13,0,853,415
2102900B110,21,029,00B110,762.7065951949853,280.60210373162636,30.19943199978751,12.033238666631252,14.106363733220007,1.0265909333050016,680.1614810622327,405.3732407974714
2102900B111,21,029,00B111,632.3035655033219,214.82527093711806,27.01203905157882,4.4993913030634864,14.075169969992587,3.432613621029178,559.07539228055,318.649848547015
2102900B112,21,029,00B112,335,94,18,5,5,0,305,147
2102900B113,21,029,00B113,690.8624105668684,219.05393505778756,16.850302696752887,4.955971381397909,12.885525591634563,0,618.5052283984589,316.19097413318656
2102900B114,21,029,00B114,728.9226118828074,211.44513368744742,34.056688177791195,8.521953552208661,11.680027363983685,1.3948683512196793,667.2603952847076,314.6154321550609
2102900C101,21,029,00C101,518.5967080043928,192.3480106555672,27.53290821277882,3.19422175280771,6.291236500616175,0.09720700499924563,449.5875205076133,301.4239758638582
2102900C102,21,029,00C102,434.2929049616103,210.1659322752961,19.097567554418085,2.0390270217672333,5.039027021767233,0,356.8099455672408,303.78060786813
2102900C103,21,029,00C103,671.7510874735859,237.8469771857444,19.903435122167586,7.960972978232767,7.961724985672019,0,573.2291588196003,363.2384429869977
2102900C104,21,029,00C104,420.25511438264994,162.43516563785153,10.389271666451448,3.777480021457842,5.666316160782153,1.8886438821335305,361.7029243783133,241.76493768913713
2102900C105,21,029,00C105,417.99999999999994,133,11,2,12.999999999999998,0,369,201
2102900C106,21,029,00C106,383.49991849546666,133.94973229745963,15.59688663737544,11.009567038147368,8.257175278610527,0,322.0298358658105,217.43894900341053
2102900C107,21,029,00C107,730,268,39,8,15,0,630,391
2102900C108,21,029,00C108,616.137509154023,197.3337989825196,12.025926134564626,0,9.019444600923471,0,534.0111192480205,289.4925965567279
2102900C109,21,029,00C109,618,140,19,1,8,1,543,236
2102900C110,21,029,00C110,608.5000815045333,248.05026770254034,30.40311336262456,3.990432961852631,6.742824721389473,0,504.9701641341894,376.5610509965895
2102900C111,21,029,00C111,174,59,4,1,2,0,163,75
2102900C112,21,029,00C112,341.1481776129573,136.21682370658124,11.077820120769731,7.028298225734447,1.0424473386016713,0.014149112867223809,286.70955511407334,204.81108644700464
2102900C113,21,029,00C113,353.588669559925,103.68507639751573,8.124660430903493,0.019559902200488997,6.018923196038256,0,314.2994096169722,153.1656142018363
2102900D101,21,029,00D101,209.41306755260246,65.22702104097453,13.732004429678849,0,0,0,169.07530454042083,111.57253599114064
2102900D102,21,029,00D102,546.3320414518475,159.58702729600026,20.17090885069899,7.0229577446073,8.01503366765535,0.007842628327094784,450.57120149515345,282.4319370514213
2102900D103,21,029,00D103,551.7485964294254,200.86652065634618,21.72997607129819,3.0109451936897336,1.994193805612631,0.9767093799118342,455.08043834413655,308.56154523106716
2102900D104,21,029,00D104,251.6787878787879,72.24848484848485,12.703030303030303,3.9696969696969697,7.1454545454545455,0,232.62424242424242,113.53333333333333
2102900D105,21,029,00D105,755.735327963176,163.9884925201381,29.500575373993094,9.544303797468354,5.205983889528193,0.8676639815880323,667.2336018411968,286.3291139240506
2102900D106,21,029,00D106,675.3646822084843,163.3702693911538,24.344874336831477,8.043704668491372,4.029576330126222,0.015447991761071062,580.0564327899598,286.7745269529614
2102900D107,21,029,00D107,733.5313328721319,182.87935258849302,24.18182866366886,8.6919030323994,7.75466966447596,0.009180790960451978,655.2180185633575,298.08026346131675
2102900D108,21,029,00D108,481.09180790960454,168.4795197740113,15.581920903954803,6.817090395480226,0,0.9738700564971752,409.9992937853107,246.3891242937853
2102900D110,21,029,00D110,719.1734693877552,224.1326530612245,11.693877551020408,5.846938775510204,4.872448979591836,0,634.3928571428571,323.53061224489795
2102900D111,21,029,00D111,432.3872005592641,144.69510364960757,19.34346026763353,6.1046386685681675,3.0672127371966353,0.01694915254237288,373.7422512481477,219.67580222345342
2102900D113,21,029,00D113,330.2220260167625,64.47421905128098,15.042558119986756,3.012159462853359,11.018239194280039,0,324.10043138822897,96.66877045693472
2102900D114,21,029,00D114,199.77797398323747,77.52578094871902,6.957441880013245,1.9878405371466414,2.981760805719962,0,179.89956861177103,109.33122954306528
2102900X001,21,029,00X001,8.2527457029754,2.523334951910318,0.3102520644437694,0.06205482248563326,0.10341184281849056,0,7.135827798185242,4.053916763962736
2103100A110,21,031,00A110,256.47992742100905,91.93880139578513,5.268652073829599,1.0320033952673124,4.073696032322732,0,236.962392158841,118.49930192900267
2103100A111,21,031,00A111,340.08154905577493,120.56055543867338,15.071908307166053,1.8836551634123666,4.709337266515364,0,308.9908066920795,155.4239251076845
2103100B106,21,031,00B106,496.3934554454727,91.87206431276616,9.149102467388454,1.0497008224628184,3.1656694082093946,0,452.6976439309932,140.8163799395597
2103100B107,21,031,00B107,591.4574179559494,158.32426393909418,20.527213376069025,1.0566633444265014,7.199896301657353,0,545.0965298981588,224.0099124334869
2103100C103,21,031,00C103,19.003117257366462,2.6809380539760985,1.6681492363844341,0.015345285115025219,0.046035855345075656,0,18.327924712305354,4.320640140707139
2103100C106,21,031,00C106,564.4329439229622,112.61888728724139,9.101716762295364,2.960408051616353,9.8846674137598,0.012526096033402923,521.8731838564383,170.15982563943308
2103100C107,21,031,00C107,385.33049111981717,79.37415941777185,14.951148554221483,0.9827398809444559,2.9358652849565483,0,343.0120264588622,137.20181400068992
2103100D103,21,031,00D103,255.6028721446943,67.38390636086675,15.3022658301238,1.0087336244541485,4.086142385521496,1,240.97882662007555,96.327514413229
2103100D105,21,031,00D105,278.9595493188236,33.60689274704019,4.932837184411953,0,2.90716326857155,0,255.30128732283194,67.86023176384164
2103100D106,21,031,00D106,297.82543995927875,59.93218138533379,8.080830253744043,0.07491082045184305,1.0361144832637843,0,260.3714870749515,96.64133964370993
2103100E105,21,031,00E105,480.84690951469435,78.32351721991928,19.828738536688427,0,6.9400584878409495,0,453.0866755633306,126.90392663480593
2103100E106,21,031,00E106,464.1990049751244,51.62023217247098,12.091210613598674,1,6.054726368159204,0,419.76119402985074,108.2587064676617
2103300A101,21,033,00A101,358.9353747308562,74.36506382545363,10.9068760277332,2.9746025530181455,3.966136737357527,0,322.2486099102991,122.95023885808334
2103300A102,21,033,00A102,303.01115769854067,40.3359064177161,1.9676067122226866,6.215850293932522e-7,0.9838030453188287,0,242.99921482345917,99.36404956259895
2103300A103,21,033,00A103,397.3017304241292,149.75090616840885,20.039270580506518,8,3.0230727970453057,1,337.26983742139674,237.77691390805623
2103300B101,21,033,00B101,527.8718067878293,100.70920925524071,13.57580625219149,1.2758591044183485,10.323851885528857,0.07528641571194762,462.33818954328814,191.09760552763882
2103300B102,21,033,00B102,356.2802769880643,91.04300550068108,8.794382594885935,3.192388649437047,6.318945980203028,0.04010051788968069,310.30670781051964,152.40008211965795
2103300B103,21,033,00B103,210.17194307153093,161.92192231896996,10.7733197791922,2.9418231002431785,2.027364473983848,0,177.59177609264154,204.4130446105391
2103300C101,21,033,00C101,430.51058554262823,102.79906542056075,9.796681289338165,0.9987602517642571,4.846938775510204,0,374.55054358191876,170.37707419416364
2103300C102,21,033,00C102,235.36840306261962,56.04009596729039,6.538011196183879,3.7360063978193594,6.538011196183879,0,210.15035987733896,90.59815514711946
2103300C103,21,033,00C103,398.7883445800077,148.9209607579477,6.9962867470176775,1.9989390705764793,2.9984086058647192,0.9994695352882397,346.81592874501916,209.88860241053035
2103300D101,21,033,00D101,328,53,8,1,2,0,285,104
2103300D102,21,033,00D102,195.21165541999235,50.07903924205228,1.0037132529823218,3.0010609294235207,1.0015913941352808,5.304647117602792e-4,155.1840712549808,94.11139758946966
2103300D103,21,033,00D103,446,139,12,3,3,1,388,210
2103300D104,21,033,00D104,363.68718688192365,100.9132029535008,7.993124986415905,0,7.993124986415905,0,312.7310150935223,163.85906222152605
2103500A101,21,035,00A101,255.00457419929427,314.006403879012,17.0003182051683,14.000397756460371,17.00015910258415,0,283.0050912826928,333.0067618598263
2103500A102,21,035,00A102,114.62725773386714,160.46742431311412,7.973852297437073,9.966791665257333,3.9868983198625694,0,127.58278910550426,169.43935116670482
2103500A103,21,035,00A103,885.6817441495723,241.48703641775919,25.056473878372742,8.00335615468132,17.020520127240253,0,782.6006971621695,397.6200050266938
2103500A104,21,035,00A104,682.6561066810062,198.47501631469626,30.32139485690969,2.9999727419052817,14.263125454957576,0.014628681201144654,573.2477574797311,347.3509108944188
2103500A106,21,035,00A106,389.4067616247956,112.25266172011946,12.914006374176386,0.9933999607045043,4.966926989676786,0,368.54571543886186,146.02773644096524
2103500B101,21,035,00B101,299.1545454545454,223.96363636363637,11.60909090909091,10.365454545454545,4.974545454545455,1,287.2309090909091,262.9581818181818
2103500B103,21,035,00B103,350.0681888904668,129.5980379989453,17.95276781054939,3.983885783372471,6.977850609346781,0.0017968546247866478,323.13174137107444,178.48332497943758
2103500B104,21,035,00B104,267.8454545454546,79.03636363636363,4.390909090909091,2.6345454545454547,7.025454545454545,0,246.7690909090909,115.04181818181819
2103500B105,21,035,00B105,289.4958182489209,216.22534971005803,28.197486916559598,9.719822512901867,13.628624483233077,0,280.7814617022701,274.5486333218797
2103500B107,21,035,00B107,334.4725319123617,96.80711051480498,18.190103803757175,0.9600676008768282,4.79200529158313,0.9554597605800342,305.7452000255034,150.41726055398559
2103500B108,21,035,00B108,225.0157079996641,95.70102443105901,6.105146200318696,2.0181738621381893,4.037040977173882,0.001611297979092752,199.8555717522174,129.99414852883712
2103500B109,21,035,00B109,261,329,36,13,10,0,288,360
2103500C101,21,035,00C101,393.98300030512695,237.84579048498694,14.531435498635176,5.177145166211725,16.177145166211726,0,395.56583897543317,269.26677442321386
2103500C102,21,035,00C102,958.8826225345638,306.01148053700143,40.10321552208799,2.523758864593384,24.68969453943775,0,919.7631758612378,407.9013743716744
2103500C103,21,035,00C103,322.6454388683891,118.303327585076,9.777134511163306,2.9331403533489917,3.9108538044653223,0,294.2917487860155,164.25585978754353
2103500C104,21,035,00C104,385.35509829881414,106.15434076842472,9.78150964950564,2.0411320868160865,8.205660434080432,0.04113208681608637,350.12113569433154,151.45773763012556
2103500C105,21,035,00C105,735.8114397633786,488.93519069176034,42.161768606178015,11.730363638403661,24.84765287453553,0,737.05041459749,575.002116724083
2103500C108,21,035,00C108,311.7182713947218,129.8165283358296,19.033166812449448,2.1733166812449447,12.8989310544289,0,294.33173794476227,186.03462517988197
2103500C109,21,035,00C109,459.1394869136463,257.82383162859367,17.02176749226938,6.193684816149636,15.409213067420755,0,477.46151535661056,287.6384601342288
2103500D103,21,035,00D103,644,217,35,9,15,2,586,332
2103500D105,21,035,00D105,641.6705354172947,214.68640940427863,23.531423141760754,8.96521806381748,21.607181632662947,0,621.0609076100468,279.7914188691966
2103500D106,21,035,00D106,812.3345710506002,159.5225031986844,27.678169013574816,3,19.736683738379394,1.9853713187988553,751.7441741242322,266.6447823266157
2103500D108,21,035,00D108,347.03084401351543,315.880532065796,37.66885940912642,17.616372291115926,9.84383233271904,0,354.1133257298154,369.1187177806877
2103700A402,21,037,00A402,556.4223766193944,316.9783579057133,33.02053957827597,7.017668172090504,13.98851765009502,0,610.3979722937413,312.03627846691546
2103700A403,21,037,00A403,477.70829101351933,359.1058966257076,35.11732163481172,11.164133696617121,15.801133473215799,0,551.2473240440752,342.77139748801494
2103700A405,21,037,00A405,311.9048106154226,229.5838928576864,24.696275327320848,9.146768639748462,10.976122367698155,0,368.614776181863,216.77841676203857
2103700A406,21,037,00A406,67.6948051948052,64.98701298701299,1.8051948051948052,0,4.512987012987013,0,77.62337662337661,63.18181818181819
2103700A408,21,037,00A408,520.0888066505532,348.2113133562448,54.43153337075657,10.847345635190274,18.237214935506163,0,617.8002236082225,334.2107955348337
2103700A409,21,037,00A409,359,276,29,5,18,1.9999999999999998,424.99999999999994,269
2103700A410,21,037,00A410,312,221,23,4,12,0,373,200
2103700A411,21,037,00A411,171,131,24,2,8,0,210,127
2103700A412,21,037,00A412,386.8235294117647,233.41176470588235,47.05882352941177,1.8823529411764706,8.470588235294118,0,447.05882352941177,220.23529411764707
2103700A414,21,037,00A414,242,171,22,4,5,0,273,168
2103700A415,21,037,00A415,104.50841484777845,118.50894948043181,20.06942664082333,5.026435418769061,6.01335136754787,0,143.57490504122768,108.54579813928324
2103700A417,21,037,00A417,0.08697682357898809,0.046606448861193625,0.005251430857599281,3.2821442859995507e-4,0.0013128577143998203,0,0.08828968129338792,0.05087323643299303
2103700A418,21,037,00A418,548.5585002796373,393.07156272495865,53.0599112390169,14.87764735340948,12.900873436676854,0,633.4280494416857,387.5474449399111
2103700A419,21,037,00A419,219.9440977393679,138.8091639066233,17.59552781914943,1.955058646572159,5.865175939716478,0,252.20256540780852,134.899046613479
2103700A502,21,037,00A502,348.925548441162,247.9853732281197,31.726960556259456,4.989315111922841,10.022963247812664,0.3169014876691899,394.8272660532948,250.97298549880597
2103700A503,21,037,00A503,62.121171049064785,30.486852805638385,4.001084304689618,0.11764705882352941,0.5294117647058824,0,65.88587693141773,31.147194361615615
2103700A504,21,037,00A504,195.28333180692388,186.8038279783391,16.200554308193627,4.0075371669642195,6.017816691700688,0,223.34520729342955,184.0259348371051
2103700A601,21,037,00A601,135.59003230340667,95.15189558817075,10.605341777650962,2.8749371696249235,1.091215535039048,0,150.27379131692066,97.06560464604819
2103700A602,21,037,00A602,271.43578632756066,147.20653852787123,22.142498637661845,6.129162381381992,4.261376098505669,0,299.5740349297927,146.7741464955419
2103700A603,21,037,00A603,171.9081824141195,92.99950851911382,15.030223599048698,5.636333849643262,5.636333849643262,0,186.93840601316822,101.45400929357871
2103700A604,21,037,00A604,118.4108434771569,143.09102385972753,12.73150908805624,4.107834624155258,10.558792281530707,0.03110620145816692,143.1702058809677,145.77351003653715
2103700A605,21,037,00A605,226.30279809854545,159.38056986706897,14.529167971307393,3.962500355811107,4.402778173123452,0.4402778173123452,250.95835586803676,156.7389029631949
2103700A701,21,037,00A701,432.3449377081077,168.0327748214393,30.47327019720618,4.226656953416335,3.6799708602490067,0,452.3449377081077,186.07268740218632
2103700A703,21,037,00A703,503.5211619441784,273.9655556148011,37.66867184609723,9.421745107970803,10.27370833555504,3.9801273447774457e-4,544.6235575283537,287.6610473063998
2103700A801,21,037,00A801,617.3442806732893,175.62639657906678,19.766497157517893,16.26645321722871,6.816233515782801,0.9995982413310318,660.3270050505237,179.08192702378764
2103700A802,21,037,00A802,396,136,27.999999999999996,6,2,0,419,151
2103700A803,21,037,00A803,564,244,34,5,12,0,593,259
2103700A804,21,037,00A804,617.1887407194753,193.10255949111462,34.27037339570655,4.063523099934495,12.267590143728244,0,648.1611540474754,212.7059591878421
2103700B702,21,037,00B702,484.9902967164013,209.77454996628444,45.2257158896024,2.8868378460489406,9.62274153415716,0.9622279960103375,530.2150125288872,217.47375865652847
2103700B704,21,037,00B704,627.9069632646133,305.5651653225248,28.73854020277507,3.4513480634685947,7.328697314666488,0.9333362623024437,662.8218187942423,302.2700802913874
2103700B705,21,037,00B705,385.3727819851705,163.656443879479,18.831372236504333,3.3966125015229265,5.465024915440443,0.03777200398966259,396.13398157664767,179.71474752799134
2103700B706,21,037,00B706,852.6265427168131,466.0379170986217,53.28915891980082,3.8755751941673324,18.408982172294827,0.9688937985418331,934.9825155928689,461.1934481059125
2103700B805,21,037,00B805,699.0550315225177,240.6445172755351,33.11473082391724,11.013497743990262,10.04049323197079,1,735.1596390384422,253.70863155948885
2103700B806,21,037,00B806,853.5294001369094,290.8174852275117,35.85421050750144,3.9838011675001606,20.91495612937584,0.9959502918750401,904.3228650225363,301.77293843813715
2103700B807,21,037,00B807,489.4705998630907,153.1825147724883,27.145789492498558,1.0161988324998397,1.0850438706241579,0.004049708124959894,506.6771349774636,165.22706156186285
2103700B901,21,037,00B901,460.63654037730777,99.2689652212982,20.5366957826012,1.073185788536527,10.097581051382036,0,465.7097261658443,115.90324205528144
2103700B902,21,037,00B902,462.6940571214041,129.98038928803442,21.33968527594431,2.9100978712128893,3.8813104335602864,0,465.60415499261705,155.2012375052128
2103700B903,21,037,00B903,873.0277590082621,224.07712481212062,37.83120289035803,8.730277590082622,14.550462650137701,0,926.3794553921005,226.98721734214817
2103700B904,21,037,00B904,1089.0532156051024,252.19631835787933,37.43428684799427,15.533652138393357,11.893582751013039,0.953020134228188,1120.260750963163,274.2564135527813
2103700B905,21,037,00B905,825.2541836658047,254.5544038816043,42.134193140857924,7.01118276173816,19.033548285214483,1.0055913808690802,859.421925091877,288.5208555963898
2103700B906,21,037,00B906,511.01044218908055,204.00841850902617,19.000404736010875,4.000404736010873,9.00016189440435,0,524.0111707139001,222.00849945622835
2103700B907,21,037,00B907,391.4256302592952,105.00356872401765,14.738514721830702,2.9396954963258253,11.713025139358644,0,394.365325755621,130.4809296921748
2103700B909,21,037,00B909,715.1657157012272,462.36816759765753,42.35527355373389,10.661401234519031,20.369588655437614,0.5597221826876547,802.73336389858,444.5816611674542
2103700B910,21,037,00B910,128.8079992357681,103.83917751499426,4.993040368680157,4.991777620759322,1.9970141078047294,0,137.79338415616328,104.83861058403856
2103700B912,21,037,00B912,229.6875701952738,122.16990415847947,13.755542741128961,0.8822247225766042,3.475028586364563,0,233.09739015219202,133.43598725848716
2103700B913,21,037,00B913,624.3139813494287,411.2936383832171,39.73227645282705,7.159991463725939,16.668097774738513,0,683.7381047595536,411.4734228608926
2103700C101,21,037,00C101,287.442830556776,235.75442090029733,36.06317699900206,9.045991337543413,6.096087915246886,0,314.53550893771694,255.77777592115677
2103700C102,21,037,00C102,378.671777260264,294.55719826635425,31.86265402232067,9.93083085661994,10.8784164983328,0,405.51651880356417,311.49444097557245
2103700C103,21,037,00C103,721.5468661162565,392.24055571313676,49.745558555934686,13.75638146673166,16.89095366682915,0,805.5507461615891,389.8004903351207
2103700C201,21,037,00C201,294.4599645889971,307.0668132258349,38.72103509885894,14.407827013528909,12.606848636837796,0,357.4942077731861,307.0668132258349
2103700C202,21,037,00C202,285.96205414944876,229.37219225350856,33.18523753847269,2.9313618066288822,1.953694276575714,0,315.2448254853619,231.32883994043942
2103700C203,21,037,00C203,299.32500075760174,278.9167247955197,34.09695622963263,7.029011098556686,11.035939664066426,0,337.4317325154183,298.94368532219715
2103700C204,21,037,00C204,342.37463697967087,366.4181994191675,39.205227492739596,22.192642787996128,4.043562439496612,0,379.5924491771539,392.4181994191675
2103700C301,21,037,00C301,202.60585017259535,372.2432342887353,40.233936516955985,10.045263878090255,9.05858482933203,0.0066101255743705924,254.03698275575908,370.1641141820289
2103700C302,21,037,00C302,252.5159801630047,351.22631966979566,36.8340717534746,7.352134548116476,9.289138793598859,0.9933898744256294,319.82346569449544,339.30543977650206
2103700C303,21,037,00C303,88,204,16,7,3,0,101,217
2103700C304,21,037,00C304,173,267,20,6,7,0,213,252
2103700C305,21,037,00C305,153.13340192699067,196.0276990844341,10.135271237554795,5.090042815536204,1.045053256114331,1,171.1337522587992,186.25266280571657
2103700C306,21,037,00C306,116.82102628285357,142.63266583229037,5.242177722152691,3.1614518147684607,0.0807259073842303,0,124.82102628285357,143.0362953692115
2103700C307,21,037,00C307,136.84302253138026,130.00599803142205,8.682632945453264,5.764891343830085,2.8878758149470634,0,136.90275410473248,144.3937907473532
2103700C308,21,037,00C308,255.31245144460487,255.29544928897607,35.31125264798617,12.857549772362393,6.949827785094349,0,291.64241910709416,270.97941938035433
2103700C309,21,037,00C309,237.6878686239029,198.56328004943651,17.90936764497298,4.880080286427939,4.082473500093822,0,255.62871612501695,203.42762040779388
2103700C310,21,037,00C310,247.14059267080094,235.96888770792964,26.168879407876975,7.2762388610682525,5.364578571156097,0.8775445498788065,276.0100056831606,245.86806022508483
2103700C311,21,037,00C311,298.96865962060957,266.59791646003254,28.713965009621656,10.119450354912281,5.544971418614909,1.3105562771361523,331.62017845381234,278.3314107596297
2103700C401,21,037,00C401,73.84003225480166,29.069654803469287,5.440844481932754,0.932716196902758,2.3317904922568946,0,86.58715361247269,25.64969541482584
2103700C416,21,037,00C416,291.6462984773057,232.48353503581978,25.162257134530012,5.316215433287527,3.336661471623809,0,342.32124306635984,219.56574688974683
2103700C501,21,037,00C501,161.31384632085016,131.2904953550715,13.359688595116266,6.571387019479426,1.624085220167575,2.494997685315851,182.48761993959678,133.59376646711462
2103900A101,21,039,00A101,310.4996953915449,76.77217155243093,7.954719999348473,0.050262028589212096,1.0324740927850804,0.016420059920412334,243.7086249036263,150.45251373451381
2103900A102,21,039,00A102,313.1490920610131,71.32174410408597,10.860402241851913,0.9801302266437231,0.9883850659297482,0,261.46508708955844,129.9287548818765
2103900B101,21,039,00B101,562.1961869248207,91.73253816187868,11.783254866327312,0.11664408133235656,5.029958528924425,0.9600000000000001,498.1436125425637,169.58836332309394
2103900B102,21,039,00B102,237.09496315797549,28.839260015301694,4.946583395760393,1.0111994417049472,2.97889141873267,0,229.03955944082477,49.76672194270587
2103900C101,21,039,00C101,334.9050368420245,61.1607399846983,3.0534166042396076,6.988800558295053,5.02110858126733,0,288.9604405591752,118.23327805729413
2103900C102,21,039,00C102,335.26256639685715,101.77073069252336,3.10290579964986,2.9507398202387627,3.9533405077447377,0.9835799400795876,288.76251982305456,152.338242258629
2104100A101,21,041,00A101,276.64938588064246,87.35251780155872,6.288034266279621,0.1280152294576094,2.0320038073644024,0.03200380736440235,222.40123739343076,142.04871959187204
2104100A102,21,041,00A102,357.56020133493496,135.68448490145866,9.426116454472567,3.929190719068633,1.2417407370402889,0.9750746997141048,318.70645141658076,188.84217070464172
2104100A103,21,041,00A103,217.08108108108107,137.6138996138996,21.320463320463322,2.9073359073359075,2.9073359073359075,0.9691119691119691,183.16216216216216,194.79150579150578
2104100B101,21,041,00B101,168,100,5,1,3,1,136,137
2104100B102,21,041,00B102,220,135,8,1,3,0,176,186
2104100B103,21,041,00B103,205.469754715459,99.71681639995987,9.97233828167877,1.994842880154487,1.000704648491159,9.380595468330017e-4,154.6589519336498,159.51801400589335
2104100B104,21,041,00B104,131.74307723089237,52.0265706282513,4.321608643457383,1.0836534613845539,4.131132452981192,0.023809523809523808,116.55412164865946,73.82509003601442
2104100C101,21,041,00C101,89,19,0,0,1,0,74,35
2104100C102,21,041,00C102,161.47322929171668,38.24633853541417,4.598319327731092,0.07683073229291716,1.6105642256902761,0,137.6422569027611,67.21344537815126
2104100C103,21,041,00C103,273.963180621114,87.6682177987565,8.966067729418278,6.973608233991994,7.969837981705136,0,250.05366667599864,128.51363745499532
2104100C104,21,041,00C104,516.5597297001018,223.1259682462714,23.01269423340173,5.021768934753275,6.024567394253583,0.999061940453167,450.5294351800826,326.1859524510918
2104300A101,21,043,00A101,472.92778517840185,128.10644860504752,13.504591775692548,6.012027022500654,12.566048667845429,0.05493317510187541,366.0215304122412,251.02423095111897
2104300A102,21,043,00A102,195.00581237759937,60.67258964697353,0.940581296509113,2.6115432575577135,6.093165461963376,0,135.41917020409699,122.06362583934562
2104300A103,21,043,00A103,269.75700969682936,71.27922596197894,5.453530824619023,2.2256288577278713,2.616347744880915,0,199.17714608095542,144.80935612413668
2104300A104,21,043,00A104,218.3312240522459,78.0809781274403,18.006351331311905,2.002590603730567,6.004220226696071,0,178.21736343570774,143.20850238736733
2104300A105,21,043,00A105,382.64425675728137,121.58809799103787,12.35432687150783,1.9442697137402707,13.282857687177362,0.9394318259696819,321.3760138137058,204.62678808641834
2104300B101,21,043,00B101,376.63023044461704,120.16265149705072,5.691024479284778,5.673838666013773,5.673838666013773,0,255.53834380983787,243.15831646045584
2104300B102,21,043,00B102,243.13370799733565,58.7026211615801,4.0730732999775325,2.009879891060233,3.0763717368863714,0.005634998928442668,151.84974365058525,159.10863573934918
2104300B103,21,043,00B103,354.9406580047109,92.98445406883975,10.998161233948787,1.9996656788997798,4.999164197249449,0,287.95185776156825,180.96974394043005
2104300B104,21,043,00B104,253.488568773648,72.81973432816011,9.617427359975382,2.0607689758370595,2.061105957660908,0,187.5390753104163,144.95187170072685
2104300B105,21,043,00B105,286.6718146718147,111.63899613899615,18.26640926640927,6.2664092664092665,7.2664092664092665,0,233.988416988417,187.41119691119692
2104300C101,21,043,00C101,492.86260175844063,210.72606210090314,12.000079708282508,3.0446678749681815,11.093554659567287,0.001212119467936947,373.90877371332294,349.678363467341
2104300C102,21,043,00C102,87.19801001671368,36.10366752486053,3.1637410115032303,0.03415205256774856,2.038191882782119,0.005084937403455611,57.11521345138401,68.3183847651251
2104300C103,21,043,00C103,404.6235579014894,108.84493570054742,15.120240797100465,2.0668704924997954,1.1175003516908046,1.0040151088504152,290.7966557191883,238.7471961894856
2104300C104,21,043,00C104,400.90635605830033,110.33011285614812,16.2561921319506,1.3126204890455648,9.255892114649905,1.989687834278192,275.7216477997484,257.44293329477654
2104300D101,21,043,00D101,217.77010701058214,65.94816850755129,2.8153404466621152,0.1167015854212057,1.7650261778712641,0.1167015854212057,152.05534167387327,128.84034219932147
2104300D102,21,043,00D102,116.45707150136423,36.46976424376123,4.074841340720037,1,2.0748413407200372,0,99.98730725760299,58.82726647644241
2104300D103,21,043,00D103,212.7530770829106,76.85808365487343,4.988912054399848,0,1.0022562038919043,0.9966639626269859,143.87842664601988,137.7788682005096
2104300D104,21,043,00D104,211.05963453161456,56.91401315995925,3.020208694290329,1.0879699949905384,2.206449786276902,0,147.20107323311473,119.83713590635766
2104300D105,21,043,00D105,94.56888461215028,61.50155787239517,10.070194903317175,0.020199324778149872,0.006809398116760401,0.0047984644913627635,75.98831150469577,86.07152858405425
2104300D106,21,043,00D106,277.74405587788954,78.59815952524991,9.755072902980574,0.09300379412004102,2.1116062631457666,0,196.1700942519282,167.9316721086038
2104300D107,21,043,00D107,240.14365448590874,87.92930166399029,8.84761319489975,0.8832984145787943,0.8979274636906021,0.8832984145787943,153.98094965107603,171.4201676814189
2104300E101,21,043,00E101,163.71974522292993,52.62420382165605,10.719745222929935,0,0,0,120.84076433121018,104.27388535031847
2104300E102,21,043,00E102,275.35774591379976,68.4199948767205,7.418285700455445,3.2970158668690863,2.472761900151815,0,215.16699139812323,127.78489950894429
2104300E103,21,043,00E103,312.4293542722257,89.80986632034349,7.249487093053107,5.294308891175634e-4,3.0420133159110785,0.9949731675210762,238.45202815611367,174.95815480902223
2104300E104,21,043,00E104,439.85440583694214,95.88419456814141,8.991984806788842,3.9718086543053133,2.9959581862222793,0.003761642858072902,329.1273899505063,202.70404693938698
2104300E105,21,043,00E105,418.28025477707007,75.37579617834395,8.280254777070065,7,2,0,327.1592356687898,160.72611464968153
2104500A101,21,045,00A101,444,51,15,3,5,0,405,104
2104500A102,21,045,00A102,271,32,2,0,2,0,234,70
2104500A103,21,045,00A103,465.2450023514444,50.411535584817365,10.531789188886714,6.134102561898375,1.1736689061902912,0,406.5891371128153,114.54499031546972
2104500A104,21,045,00A104,200.03133531485148,20.421608825145015,4.0654828702584,1.013529269697445,2.008521719133203,0,164.7937972291095,50.7593141175202
2104500B101,21,045,00B101,384.68898356426223,64.62441552656317,4.421496460086572,1.1723762445999857,2.847107438016529,0,339.0342782925672,106.48297754756949
